Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.04	0.85	0.98	0.95	0.57	0.678
REACTOME_REGULATORY_RNA_PATHWAYS	0.61	0.79	0.57	0.75	0.67	0.678
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.87	0.70	0.87	0.92	0.03	0.678
BIOCARTA_IL10_PATHWAY	0.87	0.85	0.88	0.63	0.16	0.678
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.82	0.41	0.89	0.84	0.43	0.678
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.42	0.43	0.76	0.81	0.98	0.68
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.38	0.34	0.91	0.99	0.78	0.68
ST_JAK_STAT_PATHWAY	0.52	0.99	0.76	0.91	0.22	0.68
BIOCARTA_SHH_PATHWAY	0.78	0.85	0.62	0.73	0.42	0.68
PID_IL6_7PATHWAY	0.65	0.83	0.74	0.49	0.69	0.68
BIOCARTA_HDAC_PATHWAY	1.00	0.14	0.90	0.84	0.52	0.68
PID_AR_PATHWAY	0.15	0.41	1.00	0.94	0.91	0.682
PID_CDC42_REG_PATHWAY	0.79	0.88	0.42	0.45	0.87	0.682
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.99	0.79	0.80	0.67	0.16	0.682
REACTOME_TELOMERE_MAINTENANCE	1.00	1.00	0.43	0.75	0.23	0.682
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.92	0.94	0.62	0.78	0.16	0.684
KEGG_VEGF_SIGNALING_PATHWAY	0.96	0.56	0.92	0.95	0.03	0.684
BIOCARTA_FREE_PATHWAY	0.84	0.30	0.80	0.71	0.77	0.684
BIOCARTA_EGF_PATHWAY	0.98	0.95	0.84	0.37	0.28	0.684
REACTOME_GLUCOSE_TRANSPORT	0.98	0.95	0.48	0.40	0.61	0.684
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.85	0.32	1.00	1.00	0.25	0.684
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.96	0.53	0.88	0.95	0.11	0.686
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.78	0.92	0.90	0.66	0.17	0.686
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.59	0.47	0.99	0.96	0.42	0.686
KEGG_REGULATION_OF_AUTOPHAGY	0.98	0.25	0.94	0.76	0.50	0.686
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.98	0.63	0.94	0.72	0.16	0.686
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	1.00	0.15	0.98	0.92	0.38	0.686
BIOCARTA_RB_PATHWAY	0.98	0.97	0.11	0.45	0.93	0.688
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.99	0.16	0.69	0.67	0.93	0.688
BIOCARTA_IL7_PATHWAY	0.98	0.49	0.52	0.95	0.50	0.688
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.93	0.64	0.81	0.94	0.12	0.688
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.88	0.80	0.75	0.73	0.28	0.688
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.99	0.75	0.94	0.75	0.01	0.688
REACTOME_NEPHRIN_INTERACTIONS	0.67	0.33	0.99	0.70	0.75	0.688
SA_TRKA_RECEPTOR	0.98	0.97	0.98	0.48	0.03	0.688
KEGG_O_GLYCAN_BIOSYNTHESIS	0.37	0.26	0.95	1.00	0.86	0.688
REACTOME_GLUCONEOGENESIS	0.74	0.39	0.54	0.88	0.90	0.69
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.74	0.95	0.82	0.25	0.69	0.69
BIOCARTA_INSULIN_PATHWAY	0.91	0.87	0.94	0.48	0.25	0.69
REACTOME_PHOSPHOLIPID_METABOLISM	0.89	0.63	0.84	0.94	0.15	0.69
BIOCARTA_PDGF_PATHWAY	1.00	0.95	0.75	0.40	0.35	0.69
PID_MTOR_4PATHWAY	0.67	0.39	0.90	0.75	0.75	0.692
BIOCARTA_PS1_PATHWAY	0.56	0.22	0.86	0.89	0.93	0.692
PID_IGF1_PATHWAY	0.79	0.04	0.84	0.94	0.85	0.692
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.63	0.06	0.94	0.85	0.98	0.692
KEGG_MAPK_SIGNALING_PATHWAY	1.00	0.15	0.91	0.96	0.44	0.692
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.93	0.77	0.94	0.67	0.16	0.694
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	0.96	0.70	0.50	0.95	0.36	0.694
KEGG_THYROID_CANCER	0.79	0.89	0.97	0.45	0.37	0.694
REACTOME_MITOTIC_M_M_G1_PHASES	1.00	0.87	0.19	0.50	0.91	0.694
PID_AURORA_A_PATHWAY	1.00	0.99	0.03	0.52	0.93	0.694
REACTOME_GLYCOPROTEIN_HORMONES	0.95	0.20	0.98	0.63	0.72	0.696
BIOCARTA_P53HYPOXIA_PATHWAY	0.61	0.43	0.88	0.89	0.67	0.696
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.99	0.38	1.00	0.95	0.16	0.696
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.78	0.21	0.98	0.95	0.56	0.696
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.78	0.95	0.70	0.39	0.66	0.696
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	0.37	0.92	0.66	0.56	0.97	0.696
REACTOME_SIGNALING_BY_PDGF	0.97	0.07	0.84	0.85	0.75	0.696
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.16	0.75	0.99	0.91	0.68	0.698
PID_HIF1_TFPATHWAY	0.88	0.64	0.94	0.97	0.06	0.698
PID_WNT_CANONICAL_PATHWAY	0.88	0.38	0.78	0.63	0.82	0.698
BIOCARTA_AGR_PATHWAY	0.65	0.87	0.95	0.87	0.15	0.698
KEGG_HISTIDINE_METABOLISM	0.78	0.42	0.84	0.76	0.69	0.698
REACTOME_ACTIVATION_OF_RAC	0.97	0.90	0.76	0.86	0.00	0.698
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.73	0.90	0.60	0.84	0.42	0.698
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.42	0.97	0.79	0.80	0.51	0.698
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.86	0.94	0.40	0.49	0.81	0.7
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.96	0.70	0.94	0.84	0.06	0.7
PID_ERBB1_INTERNALIZATION_PATHWAY	0.73	0.84	0.84	0.59	0.50	0.7
PID_ARF6_PATHWAY	0.38	0.92	0.84	0.84	0.52	0.7
PID_BETACATENIN_DEG_PATHWAY	0.59	0.38	0.95	0.98	0.60	0.7
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.87	0.50	0.83	1.00	0.31	0.702
REACTOME_PI3K_AKT_ACTIVATION	1.00	0.42	0.98	0.99	0.12	0.702
PID_FASPATHWAY	0.86	0.92	0.93	0.68	0.12	0.702
BIOCARTA_PPARA_PATHWAY	0.93	0.55	0.91	0.85	0.27	0.702
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	0.94	0.06	0.95	0.73	0.83	0.702
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.93	0.62	0.94	0.95	0.07	0.702
REACTOME_SIGNALING_BY_HIPPO	0.77	0.87	0.51	0.70	0.67	0.704
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.70	0.66	0.94	0.72	0.50	0.704
BIOCARTA_MTOR_PATHWAY	0.47	0.43	0.94	0.80	0.89	0.706
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.92	0.18	0.98	0.95	0.50	0.706
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.85	0.33	0.95	0.98	0.42	0.706
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.31	0.68	0.96	0.99	0.59	0.706
REACTOME_PLATELET_HOMEOSTASIS	0.95	0.89	0.94	0.68	0.08	0.708
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.87	0.97	0.54	0.73	0.43	0.708
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.78	0.94	0.49	0.74	0.59	0.708
PID_REG_GR_PATHWAY	0.99	0.96	0.94	0.54	0.11	0.708
REACTOME_TCR_SIGNALING	0.59	0.95	0.93	0.95	0.12	0.708
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.13	0.85	0.95	0.98	0.64	0.71
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.55	0.18	0.94	0.95	0.93	0.71
KEGG_PPAR_SIGNALING_PATHWAY	0.42	0.39	0.91	0.92	0.91	0.71
BIOCARTA_GCR_PATHWAY	0.98	0.90	0.95	0.73	0.00	0.712
REACTOME_DNA_REPAIR	1.00	0.96	0.34	0.64	0.62	0.712
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.88	0.43	0.76	0.91	0.58	0.712
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.74	0.89	0.86	0.45	0.62	0.712
PID_NFKAPPABCANONICALPATHWAY	0.71	1.00	0.38	0.78	0.69	0.712
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.98	0.28	0.37	0.95	0.98	0.712
PID_P38ALPHABETAPATHWAY	0.65	0.82	0.97	0.99	0.13	0.712
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.78	0.97	0.77	0.81	0.24	0.714
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.65	0.63	0.98	0.85	0.46	0.714
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.70	0.94	0.61	0.37	0.95	0.714
KEGG_ARACHIDONIC_ACID_METABOLISM	0.82	0.58	0.78	0.92	0.47	0.714
BIOCARTA_SODD_PATHWAY	0.94	0.69	0.97	0.45	0.52	0.714
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.46	0.77	1.00	0.98	0.36	0.714
ST_PAC1_RECEPTOR_PATHWAY	0.78	0.81	0.73	0.80	0.46	0.716
PID_NCADHERINPATHWAY	1.00	0.18	0.97	0.74	0.69	0.716
REACTOME_DEADENYLATION_OF_MRNA	0.98	0.91	0.75	0.78	0.16	0.716
PID_IL27PATHWAY	0.86	0.71	0.88	0.97	0.16	0.716
BIOCARTA_TID_PATHWAY	0.88	0.94	0.80	0.62	0.35	0.718
KEGG_ENDOCYTOSIS	1.00	0.03	0.98	0.97	0.61	0.718
REACTOME_SIGNALING_BY_NODAL	0.99	0.38	1.00	0.73	0.50	0.72
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.59	0.79	0.98	0.92	0.32	0.72
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.78	0.82	0.97	0.99	0.05	0.722
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.90	0.80	0.94	0.97	0.00	0.722
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.79	0.95	0.95	0.86	0.06	0.722
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.94	0.68	0.61	0.78	0.60	0.722
PID_RHODOPSIN_PATHWAY	0.92	0.66	0.77	0.69	0.57	0.722
BIOCARTA_NGF_PATHWAY	0.98	0.93	0.86	0.77	0.07	0.722
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.92	0.66	0.91	0.91	0.22	0.724
REACTOME_SIGNALING_BY_FGFR	1.00	0.14	1.00	1.00	0.48	0.724
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.79	0.03	0.99	0.92	0.89	0.724
BIOCARTA_IL4_PATHWAY	0.99	0.57	0.99	0.98	0.09	0.724
PID_CDC42_PATHWAY	0.98	0.93	0.49	0.35	0.87	0.724
PID_ALK1PATHWAY	0.95	0.74	0.93	0.99	0.01	0.724
KEGG_WNT_SIGNALING_PATHWAY	0.91	0.45	0.99	0.95	0.32	0.724
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.92	0.95	0.84	0.56	0.36	0.726
SA_PROGRAMMED_CELL_DEATH	0.91	0.66	0.50	0.74	0.82	0.726
BIOCARTA_P38MAPK_PATHWAY	0.88	0.92	0.95	0.74	0.14	0.726
BIOCARTA_TCAPOPTOSIS_PATHWAY	1.00	0.71	0.99	0.90	0.03	0.726
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.93	0.40	0.94	0.92	0.44	0.726
KEGG_ETHER_LIPID_METABOLISM	0.98	0.71	0.79	0.87	0.28	0.726
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.69	0.99	0.89	0.80	0.26	0.726
REACTOME_CHROMOSOME_MAINTENANCE	1.00	1.00	0.26	0.81	0.56	0.726
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.18	0.84	1.00	0.95	0.67	0.728
BIOCARTA_MCALPAIN_PATHWAY	0.74	0.96	0.94	0.40	0.60	0.728
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.99	0.43	1.00	0.80	0.42	0.728
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	0.63	0.89	0.87	0.92	0.33	0.728
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.59	0.59	0.94	0.94	0.59	0.73
REACTOME_ION_CHANNEL_TRANSPORT	0.74	0.20	0.96	0.99	0.76	0.73
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	1.00	1.00	0.40	0.97	0.28	0.73
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.87	0.37	0.92	0.92	0.57	0.73
REACTOME_RAP1_SIGNALLING	0.99	0.66	0.95	0.95	0.10	0.73
BIOCARTA_IL22BP_PATHWAY	0.99	0.79	0.75	0.72	0.40	0.73
REACTOME_POTASSIUM_CHANNELS	0.55	0.84	0.98	0.28	1.00	0.73
PID_P53REGULATIONPATHWAY	0.92	0.82	0.33	0.62	0.97	0.732
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.90	0.84	0.60	0.90	0.42	0.732
BIOCARTA_SPPA_PATHWAY	0.61	0.90	0.88	0.92	0.35	0.732
PID_SYNDECAN_4_PATHWAY	0.82	0.87	0.97	0.95	0.06	0.734
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.56	0.63	0.94	0.91	0.63	0.734
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.73	0.54	0.95	0.70	0.75	0.734
REACTOME_IMMUNE_SYSTEM	1.00	1.00	0.58	0.94	0.15	0.734
REACTOME_PURINE_CATABOLISM	0.74	0.69	0.79	0.89	0.56	0.734
REACTOME_COLLAGEN_FORMATION	0.42	0.97	0.91	0.71	0.67	0.736
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.88	0.96	1.00	0.82	0.02	0.736
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.98	0.93	0.68	0.80	0.29	0.736
PID_P38_MKK3_6PATHWAY	0.93	0.97	0.67	0.86	0.25	0.736
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.99	0.60	0.76	0.80	0.54	0.738
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.80	0.84	0.80	0.92	0.33	0.738
PID_LPA4_PATHWAY	0.81	0.31	0.95	0.92	0.70	0.738
REACTOME_SIGNALING_BY_ERBB2	0.94	0.36	0.88	0.67	0.84	0.738
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.99	0.96	0.99	0.72	0.03	0.738
KEGG_NOTCH_SIGNALING_PATHWAY	0.50	0.43	0.96	0.87	0.93	0.738
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.18	0.54	0.98	0.99	1.00	0.738
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.86	0.95	0.47	0.52	0.90	0.74
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.98	0.97	0.98	0.63	0.14	0.74
BIOCARTA_LECTIN_PATHWAY	1.00	0.57	0.84	0.71	0.58	0.74
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.38	0.88	1.00	0.99	0.45	0.74
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.67	0.75	0.94	0.67	0.67	0.74
PID_WNT_SIGNALING_PATHWAY	0.79	0.20	0.93	0.84	0.95	0.742
REACTOME_GLUCOSE_METABOLISM	0.92	0.31	0.87	0.97	0.64	0.742
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.93	0.67	0.75	0.80	0.56	0.742
PID_TRAIL_PATHWAY	1.00	0.82	0.89	0.99	0.02	0.744
KEGG_STEROID_BIOSYNTHESIS	0.83	0.80	0.94	0.92	0.23	0.744
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.96	0.53	0.95	0.95	0.33	0.744
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.78	0.83	0.86	0.90	0.35	0.744
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.95	0.87	0.62	0.40	0.89	0.746
BIOCARTA_TNFR2_PATHWAY	0.92	0.79	0.95	0.94	0.13	0.746
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.86	0.29	0.74	0.85	0.99	0.746
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.90	0.96	0.74	0.69	0.44	0.746
REACTOME_AMINE_DERIVED_HORMONES	0.89	0.02	0.95	0.95	0.93	0.748
REACTOME_GAB1_SIGNALOSOME	0.93	0.95	0.97	0.84	0.06	0.75
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.98	0.89	0.40	0.98	0.50	0.75
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.98	0.23	0.60	0.95	0.99	0.75
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.74	0.97	0.95	0.37	0.72	0.75
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.99	0.96	0.95	0.61	0.25	0.752
PID_PDGFRBPATHWAY	0.93	1.00	0.99	0.81	0.03	0.752
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.87	0.94	0.94	0.98	0.03	0.752
BIOCARTA_PTEN_PATHWAY	0.61	0.66	0.94	0.95	0.62	0.756
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.66	0.42	0.77	0.95	0.98	0.756
ST_G_ALPHA_S_PATHWAY	0.98	0.92	0.62	0.94	0.32	0.756
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.49	0.92	0.96	0.45	0.96	0.756
BIOCARTA_MEF2D_PATHWAY	0.92	0.49	0.99	0.94	0.45	0.758
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.98	0.79	1.00	0.95	0.07	0.758
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.94	0.48	0.95	0.93	0.49	0.758
BIOCARTA_CCR3_PATHWAY	0.83	0.93	0.94	0.67	0.42	0.758
PID_KITPATHWAY	0.95	0.46	0.94	0.73	0.71	0.758
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.96	0.38	0.95	0.94	0.56	0.758
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.67	0.97	0.94	0.40	0.81	0.758
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0.63	0.98	0.63	0.66	0.89	0.758
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.75	0.73	0.85	0.59	0.87	0.758
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.92	0.43	0.94	0.61	0.89	0.758
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1.00	0.66	1.00	0.98	0.16	0.76
BIOCARTA_EIF2_PATHWAY	1.00	0.71	0.71	0.99	0.39	0.76
BIOCARTA_AMI_PATHWAY	0.77	0.86	0.71	0.54	0.92	0.76
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.80	0.98	0.98	0.73	0.32	0.762
KEGG_N_GLYCAN_BIOSYNTHESIS	0.20	0.99	0.96	0.99	0.67	0.762
REACTOME_ERKS_ARE_INACTIVATED	0.69	0.82	0.94	0.97	0.39	0.762
BIOCARTA_CBL_PATHWAY	0.72	1.00	1.00	0.74	0.35	0.762
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.77	0.63	0.94	0.99	0.48	0.762
REACTOME_MEIOSIS	1.00	1.00	0.36	0.97	0.48	0.762
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.78	0.75	0.90	0.90	0.48	0.762
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.89	0.40	0.91	0.95	0.67	0.764
PID_AVB3_OPN_PATHWAY	0.98	0.95	0.78	0.78	0.33	0.764
KEGG_BASAL_CELL_CARCINOMA	0.78	0.39	0.94	0.77	0.94	0.764
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.92	0.68	0.63	0.68	0.92	0.766
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	1.00	0.80	0.99	0.99	0.05	0.766
BIOCARTA_STATHMIN_PATHWAY	1.00	0.97	0.22	0.75	0.89	0.766
BIOCARTA_LYM_PATHWAY	0.67	0.69	0.87	0.91	0.70	0.768
PID_ARF_3PATHWAY	0.96	0.79	0.94	0.98	0.17	0.768
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.98	0.91	0.76	0.30	0.89	0.768
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.42	0.97	1.00	0.98	0.47	0.768
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.69	0.95	1.00	0.98	0.22	0.768
PID_WNT_NONCANONICAL_PATHWAY	0.78	0.95	0.98	0.97	0.17	0.77
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.76	0.95	0.94	0.94	0.26	0.77
PID_GLYPICAN_1PATHWAY	0.88	0.89	0.97	0.99	0.12	0.77
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.96	0.90	0.98	0.95	0.06	0.77
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.45	0.95	0.85	0.70	0.90	0.77
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.95	0.61	0.40	0.89	1.00	0.77
REACTOME_GAP_JUNCTION_ASSEMBLY	0.98	0.77	1.00	0.91	0.19	0.77
PID_TCR_PATHWAY	0.99	0.89	1.00	0.94	0.04	0.772
PID_PI3KCIPATHWAY	0.92	1.00	0.96	0.86	0.12	0.772
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.83	0.86	0.95	0.86	0.36	0.772
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.91	0.60	0.93	0.99	0.43	0.772
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.96	0.88	1.00	0.99	0.03	0.772
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.83	0.98	0.78	0.84	0.44	0.774
BIOCARTA_MAPK_PATHWAY	0.91	0.95	0.96	0.77	0.28	0.774
KEGG_LEISHMANIA_INFECTION	0.95	0.99	0.95	0.95	0.03	0.774
PID_NETRIN_PATHWAY	0.85	0.95	0.95	0.99	0.14	0.776
REACTOME_BOTULINUM_NEUROTOXICITY	0.99	0.62	0.94	0.99	0.34	0.776
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.99	0.77	1.00	0.95	0.17	0.776
PID_NECTIN_PATHWAY	0.74	0.89	0.82	0.94	0.49	0.776
BIOCARTA_ACTINY_PATHWAY	0.77	0.70	0.61	0.84	0.96	0.776
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.78	1.00	0.99	0.99	0.12	0.776
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.96	0.89	1.00	0.95	0.08	0.776
REACTOME_PURINE_METABOLISM	0.76	0.95	0.74	0.95	0.49	0.778
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.84	0.75	0.91	0.92	0.47	0.778
KEGG_OTHER_GLYCAN_DEGRADATION	0.98	0.66	0.95	0.95	0.35	0.778
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.87	0.97	0.95	0.79	0.31	0.778
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.98	0.38	0.95	0.91	0.67	0.778
REACTOME_MRNA_3_END_PROCESSING	0.78	0.66	0.62	0.95	0.89	0.78
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.98	1.00	0.95	0.84	0.13	0.78
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.83	0.99	0.89	0.83	0.36	0.78
PID_HIVNEFPATHWAY	0.98	0.74	0.84	0.99	0.35	0.78
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.98	0.89	1.00	1.00	0.03	0.78
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.94	0.95	0.96	0.99	0.06	0.78
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.54	0.83	0.93	0.75	0.85	0.78
REACTOME_THE_NLRP3_INFLAMMASOME	0.99	0.93	0.90	0.99	0.10	0.782
PID_MAPKTRKPATHWAY	0.94	1.00	0.94	0.49	0.54	0.782
PID_FCER1PATHWAY	0.87	0.92	0.92	0.90	0.30	0.782
KEGG_NON_HOMOLOGOUS_END_JOINING	0.94	0.97	0.30	0.74	0.96	0.782
PID_ECADHERIN_NASCENTAJ_PATHWAY	0.98	0.81	0.93	0.78	0.42	0.784
