Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.75	0.73	0.80	0.74	0.14	0.632
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.90	0.30	0.81	0.86	0.30	0.634
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.99	0.26	0.87	0.97	0.08	0.634
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.90	0.51	0.98	0.53	0.25	0.634
REACTOME_TIE2_SIGNALING	0.89	0.34	0.78	0.93	0.23	0.634
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.32	0.82	0.81	0.97	0.26	0.636
KEGG_ETHER_LIPID_METABOLISM	0.72	0.45	0.73	0.36	0.92	0.636
REACTOME_GLYCOLYSIS	1.00	0.34	0.78	0.51	0.56	0.638
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.78	0.49	0.96	0.76	0.20	0.638
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.79	0.27	0.76	0.75	0.62	0.638
REACTOME_MEIOSIS	0.96	0.84	0.07	0.99	0.33	0.638
REACTOME_SIGNALING_BY_FGFR	1.00	0.60	0.99	0.55	0.06	0.64
BIOCARTA_IL17_PATHWAY	0.81	0.46	0.93	0.92	0.08	0.64
REACTOME_PHOSPHOLIPID_METABOLISM	1.00	0.44	0.98	0.66	0.12	0.64
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.84	0.57	0.73	0.76	0.30	0.64
ST_G_ALPHA_S_PATHWAY	0.78	0.34	0.60	0.69	0.79	0.64
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.94	0.70	0.44	0.68	0.45	0.642
REACTOME_S_PHASE	1.00	0.32	0.86	0.89	0.14	0.642
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	0.66	0.89	0.87	0.00	0.79	0.642
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.86	0.52	0.63	0.80	0.40	0.642
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	0.67	0.55	0.64	0.60	0.76	0.644
PID_ERBB2ERBB3PATHWAY	0.97	0.10	0.74	0.68	0.73	0.644
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.88	0.63	0.74	0.25	0.72	0.644
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.86	0.48	0.50	0.54	0.84	0.644
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.75	0.72	0.68	0.14	0.94	0.646
KEGG_SELENOAMINO_ACID_METABOLISM	0.66	0.81	0.15	0.62	0.99	0.646
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.59	0.68	0.99	0.92	0.05	0.646
SA_FAS_SIGNALING	0.81	0.48	0.80	0.97	0.17	0.646
REACTOME_KINESINS	1.00	0.44	0.96	0.68	0.15	0.646
BIOCARTA_SODD_PATHWAY	0.60	0.25	0.60	0.78	1.00	0.646
KEGG_PENTOSE_PHOSPHATE_PATHWAY	1.00	0.29	0.95	0.96	0.04	0.648
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.50	0.48	0.65	0.93	0.68	0.648
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.71	0.44	0.63	0.67	0.79	0.648
REACTOME_PROTEIN_FOLDING	0.82	0.98	0.53	0.68	0.23	0.648
KEGG_REGULATION_OF_AUTOPHAGY	0.52	0.74	0.93	0.91	0.15	0.65
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	1.00	0.81	0.87	0.23	0.34	0.65
BIOCARTA_DREAM_PATHWAY	0.90	0.68	0.66	0.51	0.50	0.65
BIOCARTA_ARENRF2_PATHWAY	0.96	0.51	0.99	0.75	0.04	0.65
REACTOME_SIGNALING_BY_PDGF	0.98	0.04	0.96	0.55	0.72	0.65
BIOCARTA_CFTR_PATHWAY	0.99	0.28	0.13	0.97	0.89	0.652
REACTOME_CD28_CO_STIMULATION	0.65	0.47	1.00	0.34	0.80	0.652
PID_INSULIN_GLUCOSE_PATHWAY	0.53	0.93	0.34	0.91	0.55	0.652
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.80	0.96	0.57	0.07	0.86	0.652
PID_CASPASE_PATHWAY	0.60	0.41	0.68	0.87	0.70	0.652
PID_ECADHERIN_NASCENTAJ_PATHWAY	1.00	0.68	1.00	0.57	0.02	0.654
BIOCARTA_EPONFKB_PATHWAY	0.88	0.34	0.98	0.16	0.91	0.654
BIOCARTA_EPHA4_PATHWAY	0.74	0.92	0.73	0.05	0.83	0.654
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.43	0.94	0.60	0.88	0.42	0.654
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.41	0.58	0.98	0.94	0.36	0.654
REACTOME_SYNTHESIS_OF_DNA	1.00	0.19	0.90	1.00	0.18	0.654
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.87	0.15	1.00	0.96	0.30	0.656
PID_ENDOTHELINPATHWAY	0.53	0.67	0.86	0.57	0.65	0.656
BIOCARTA_EPO_PATHWAY	1.00	0.47	0.80	0.28	0.73	0.656
BIOCARTA_CK1_PATHWAY	1.00	0.43	0.80	0.82	0.23	0.656
REACTOME_SOS_MEDIATED_SIGNALLING	0.90	0.34	0.51	0.88	0.65	0.656
ST_ADRENERGIC	0.86	0.40	0.38	0.92	0.72	0.656
PID_RAC1_PATHWAY	1.00	0.06	0.97	0.99	0.26	0.656
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.59	0.71	0.60	0.43	0.95	0.656
REACTOME_HYALURONAN_METABOLISM	0.53	0.74	0.66	0.88	0.47	0.656
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	1.00	0.75	0.10	1.00	0.44	0.658
BIOCARTA_AKAPCENTROSOME_PATHWAY	1.00	0.28	0.99	0.91	0.11	0.658
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.57	0.87	0.71	0.61	0.54	0.66
BIOCARTA_NTHI_PATHWAY	0.55	0.47	0.93	0.76	0.59	0.66
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.98	1.00	0.95	0.13	0.24	0.66
BIOCARTA_NOS1_PATHWAY	1.00	0.34	1.00	0.54	0.42	0.66
REACTOME_G1_S_TRANSITION	1.00	0.37	0.74	1.00	0.19	0.66
ST_T_CELL_SIGNAL_TRANSDUCTION	0.70	0.28	0.80	0.99	0.53	0.66
BIOCARTA_BAD_PATHWAY	1.00	0.38	0.86	0.93	0.13	0.66
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.77	0.82	0.73	0.33	0.65	0.66
PID_LYSOPHOSPHOLIPID_PATHWAY	0.97	0.57	0.98	0.14	0.64	0.66
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.75	0.41	1.00	0.33	0.82	0.662
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	0.97	0.22	0.92	0.98	0.22	0.662
KEGG_PROSTATE_CANCER	1.00	0.23	0.99	0.35	0.74	0.662
BIOCARTA_AGPCR_PATHWAY	1.00	0.07	0.45	0.91	0.88	0.662
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.95	0.69	0.60	0.32	0.75	0.662
REACTOME_PI3K_CASCADE	0.97	0.35	0.90	0.19	0.90	0.662
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	1.00	0.48	0.97	0.55	0.31	0.662
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.94	0.99	0.50	0.73	0.16	0.664
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.83	0.11	0.61	0.92	0.85	0.664
PID_IL1PATHWAY	0.17	0.73	0.96	0.96	0.50	0.664
ST_G_ALPHA_I_PATHWAY	0.93	0.99	0.38	0.40	0.62	0.664
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.86	0.73	0.56	0.87	0.30	0.664
REACTOME_MITOTIC_G1_G1_S_PHASES	1.00	0.32	0.79	0.92	0.29	0.664
REACTOME_RAF_MAP_KINASE_CASCADE	0.86	0.33	0.53	0.92	0.68	0.664
BIOCARTA_CSK_PATHWAY	0.99	0.17	0.31	1.00	0.85	0.664
BIOCARTA_CERAMIDE_PATHWAY	0.96	0.47	0.84	0.88	0.18	0.666
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.53	0.48	0.94	0.79	0.59	0.666
BIOCARTA_MCALPAIN_PATHWAY	0.99	0.27	0.78	0.80	0.49	0.666
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	0.55	0.99	0.60	0.39	0.80	0.666
KEGG_OOCYTE_MEIOSIS	0.98	0.60	0.47	0.38	0.90	0.666
REACTOME_INFLAMMASOMES	0.50	0.33	0.54	1.00	0.96	0.666
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.72	0.82	0.46	0.96	0.38	0.668
PID_PDGFRBPATHWAY	0.79	0.38	0.95	0.52	0.70	0.668
KEGG_ERBB_SIGNALING_PATHWAY	1.00	0.06	0.98	0.67	0.63	0.668
BIOCARTA_PML_PATHWAY	0.77	0.47	0.99	0.88	0.23	0.668
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	1.00	0.34	1.00	0.96	0.05	0.67
PID_FCER1PATHWAY	0.99	0.39	0.92	0.85	0.20	0.67
PID_HIF1APATHWAY	0.93	0.43	0.77	0.86	0.37	0.672
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	1.00	0.33	0.88	0.83	0.32	0.672
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.93	0.66	0.74	0.85	0.18	0.672
BIOCARTA_P53HYPOXIA_PATHWAY	0.84	0.77	0.80	0.08	0.88	0.674
BIOCARTA_GPCR_PATHWAY	1.00	0.28	0.55	0.65	0.89	0.674
REACTOME_CHROMOSOME_MAINTENANCE	1.00	1.00	0.25	0.98	0.14	0.674
PID_AR_PATHWAY	0.95	0.36	0.79	0.55	0.73	0.676
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.78	0.39	0.81	0.60	0.80	0.676
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA	0.66	0.33	0.99	0.96	0.44	0.676
BIOCARTA_FMLP_PATHWAY	0.99	0.87	0.59	0.40	0.53	0.676
PID_KITPATHWAY	0.86	0.55	0.79	0.18	1.00	0.676
BIOCARTA_AKAP13_PATHWAY	0.98	0.36	0.81	0.53	0.70	0.676
PID_MYC_PATHWAY	1.00	0.44	0.56	0.95	0.44	0.678
REACTOME_DAG_AND_IP3_SIGNALING	0.94	0.17	0.75	0.54	0.99	0.678
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.71	0.84	0.56	1.00	0.28	0.678
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.99	0.69	0.40	0.42	0.90	0.68
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	1.00	0.34	1.00	0.99	0.07	0.68
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.55	0.31	0.77	0.80	0.97	0.68
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	1.00	0.28	0.90	0.97	0.25	0.68
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.89	0.37	0.74	0.93	0.47	0.68
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.70	0.91	0.95	0.75	0.09	0.68
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.97	0.37	1.00	0.81	0.25	0.68
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.66	0.92	0.60	0.75	0.47	0.68
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.62	0.69	0.43	0.92	0.74	0.68
PID_HES_HEYPATHWAY	1.00	0.92	0.44	1.00	0.05	0.682
REACTOME_EXTENSION_OF_TELOMERES	1.00	0.37	1.00	0.97	0.07	0.682
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.72	0.81	0.96	0.85	0.07	0.682
KEGG_NON_HOMOLOGOUS_END_JOINING	0.97	0.39	0.98	0.96	0.11	0.682
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	1.00	0.47	0.96	0.63	0.35	0.682
PID_ERBB_NETWORK_PATHWAY	0.93	0.13	0.84	0.88	0.63	0.682
BIOCARTA_RELA_PATHWAY	0.49	0.54	0.62	0.76	1.00	0.682
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.48	0.96	0.97	0.97	0.04	0.684
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.97	0.72	0.96	0.54	0.23	0.684
BIOCARTA_KREB_PATHWAY	0.94	0.45	0.86	0.69	0.49	0.686
ST_INTERLEUKIN_13_PATHWAY	1.00	0.86	0.83	0.47	0.27	0.686
REACTOME_ION_CHANNEL_TRANSPORT	0.71	0.85	0.87	0.96	0.04	0.686
REACTOME_SHC_RELATED_EVENTS	0.68	0.45	0.73	0.92	0.65	0.686
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	1.00	0.43	1.00	0.96	0.04	0.686
PID_TCRRASPATHWAY	1.00	0.43	1.00	0.40	0.60	0.686
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	1.00	0.51	0.91	0.97	0.04	0.686
ST_IL_13_PATHWAY	1.00	0.86	0.83	0.47	0.27	0.686
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.68	0.92	0.39	0.53	0.91	0.686
BIOCARTA_SARS_PATHWAY	0.68	0.17	0.98	0.76	0.85	0.688
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.96	0.84	0.59	0.42	0.64	0.69
BIOCARTA_SHH_PATHWAY	0.96	0.22	1.00	0.80	0.47	0.69
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	0.93	0.72	0.61	0.96	0.23	0.69
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.88	0.60	0.90	0.45	0.62	0.69
PID_E2F_PATHWAY	1.00	0.81	0.19	0.99	0.47	0.692
PID_FGF_PATHWAY	0.98	0.41	0.64	0.54	0.89	0.692
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.46	1.00	0.29	0.90	0.81	0.692
BIOCARTA_MPR_PATHWAY	0.99	0.04	0.45	0.99	0.99	0.692
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.99	0.00	0.98	0.88	0.61	0.692
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	1.00	0.31	1.00	1.00	0.16	0.694
REACTOME_PYRIMIDINE_METABOLISM	0.78	1.00	0.68	0.59	0.42	0.694
REACTOME_HS_GAG_BIOSYNTHESIS	0.69	0.99	0.51	0.93	0.35	0.694
BIOCARTA_GABA_PATHWAY	1.00	0.88	0.66	0.83	0.10	0.694
REACTOME_SIGNALING_BY_NOTCH2	0.98	0.33	0.79	0.96	0.42	0.696
PID_ER_NONGENOMIC_PATHWAY	0.84	0.28	0.95	0.68	0.73	0.696
KEGG_PURINE_METABOLISM	0.86	0.32	0.80	0.75	0.75	0.696
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	1.00	0.62	0.83	0.96	0.07	0.696
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.97	0.51	0.99	0.76	0.25	0.696
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.92	0.51	0.76	0.91	0.39	0.698
BIOCARTA_GH_PATHWAY	0.92	0.46	0.87	0.30	0.94	0.698
REACTOME_ERKS_ARE_INACTIVATED	1.00	0.93	0.77	0.75	0.04	0.698
PID_THROMBIN_PAR4_PATHWAY	0.55	0.84	0.60	0.64	0.86	0.698
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.58	0.79	0.47	0.92	0.73	0.698
PID_RHODOPSIN_PATHWAY	0.87	0.34	0.93	0.91	0.44	0.698
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.46	0.84	0.98	1.00	0.21	0.698
REACTOME_SIGNALING_BY_ILS	0.73	0.40	0.97	0.98	0.42	0.7
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.87	0.12	0.72	0.85	0.94	0.7
PID_PRLSIGNALINGEVENTSPATHWAY	0.93	0.23	0.74	0.81	0.79	0.7
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.67	0.75	0.77	0.70	0.61	0.7
KEGG_MTOR_SIGNALING_PATHWAY	0.97	0.66	0.97	0.01	0.89	0.7
REACTOME_TCR_SIGNALING	0.94	0.81	0.74	0.70	0.31	0.7
KEGG_SMALL_CELL_LUNG_CANCER	0.90	0.43	0.98	0.43	0.76	0.7
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	1.00	0.59	0.96	0.79	0.16	0.7
BIOCARTA_TNFR2_PATHWAY	0.54	0.45	1.00	0.97	0.55	0.702
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.93	0.33	0.99	0.83	0.43	0.702
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.68	0.24	0.85	0.86	0.88	0.702
KEGG_ABC_TRANSPORTERS	0.52	0.77	0.81	0.68	0.73	0.702
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	1.00	0.89	0.88	0.13	0.62	0.704
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.92	0.45	1.00	0.66	0.49	0.704
BIOCARTA_BCR_PATHWAY	0.92	0.56	0.73	0.75	0.56	0.704
REACTOME_BASE_EXCISION_REPAIR	1.00	0.51	1.00	0.93	0.08	0.704
BIOCARTA_RAB_PATHWAY	0.99	0.36	1.00	0.91	0.26	0.704
REACTOME_MEIOTIC_SYNAPSIS	0.72	0.99	0.13	0.95	0.73	0.704
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.95	0.60	0.91	0.88	0.19	0.706
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	1.00	0.23	0.81	1.00	0.49	0.706
PID_HEDGEHOG_GLIPATHWAY	0.99	0.41	0.79	0.81	0.53	0.706
PID_AURORA_A_PATHWAY	0.90	0.56	0.93	0.88	0.26	0.706
REACTOME_UNWINDING_OF_DNA	0.99	0.75	0.44	0.88	0.47	0.706
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.72	0.76	0.96	0.81	0.29	0.708
BIOCARTA_GLYCOLYSIS_PATHWAY	1.00	0.62	0.99	0.64	0.29	0.708
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.77	0.44	0.45	0.93	0.95	0.708
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	1.00	0.97	0.94	0.53	0.10	0.708
BIOCARTA_VEGF_PATHWAY	0.87	0.73	1.00	0.86	0.08	0.708
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.81	0.11	0.79	0.87	0.97	0.71
PID_RETINOIC_ACID_PATHWAY	0.71	0.58	0.43	0.91	0.92	0.71
PID_IL12_2PATHWAY	0.78	0.58	0.90	0.99	0.30	0.71
PID_VEGFR1_2_PATHWAY	0.97	1.00	0.95	0.13	0.50	0.71
PID_REG_GR_PATHWAY	0.69	0.20	0.93	1.00	0.73	0.71
REACTOME_SIGNALING_BY_NOTCH4	0.92	0.40	0.57	0.95	0.72	0.712
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.94	0.31	0.98	0.77	0.56	0.712
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.75	0.38	0.99	0.79	0.65	0.712
BIOCARTA_EGFR_SMRTE_PATHWAY	0.97	0.57	0.73	0.65	0.64	0.712
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	1.00	0.44	1.00	0.97	0.15	0.712
PID_S1P_S1P2_PATHWAY	0.71	0.47	0.97	0.49	0.92	0.712
PID_LYMPHANGIOGENESIS_PATHWAY	0.75	1.00	0.95	0.63	0.23	0.712
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.77	0.77	0.89	1.00	0.13	0.712
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.89	0.08	1.00	0.95	0.64	0.712
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	0.99	0.49	0.98	0.70	0.40	0.712
PID_S1P_S1P1_PATHWAY	0.86	0.20	0.87	0.87	0.77	0.714
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.93	0.48	1.00	0.91	0.25	0.714
BIOCARTA_TCR_PATHWAY	1.00	0.51	0.90	0.76	0.40	0.714
PID_NFKAPPABCANONICALPATHWAY	1.00	1.00	1.00	0.17	0.40	0.714
ST_INTEGRIN_SIGNALING_PATHWAY	1.00	0.74	0.98	0.05	0.80	0.714
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.99	0.13	0.98	0.93	0.54	0.714
KEGG_RIBOFLAVIN_METABOLISM	0.60	0.95	0.84	0.37	0.82	0.716
PID_IL2_STAT5PATHWAY	0.97	0.52	0.98	0.99	0.12	0.716
REACTOME_SIGNALING_BY_WNT	1.00	0.38	1.00	1.00	0.20	0.716
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	1.00	0.60	0.85	0.74	0.39	0.716
REACTOME_NEURONAL_SYSTEM	1.00	0.80	0.11	0.70	0.97	0.716
PID_P75NTRPATHWAY	0.99	0.58	0.98	0.80	0.24	0.718
KEGG_TYPE_II_DIABETES_MELLITUS	0.86	0.70	0.68	0.44	0.91	0.718
KEGG_RENAL_CELL_CARCINOMA	0.95	1.00	0.92	0.21	0.51	0.718
BIOCARTA_BARRESTIN_SRC_PATHWAY	0.94	0.31	0.47	0.98	0.89	0.718
KEGG_BETA_ALANINE_METABOLISM	0.86	1.00	0.64	0.91	0.19	0.72
REACTOME_SIGNALING_BY_BMP	1.00	0.51	1.00	0.97	0.12	0.72
SA_PROGRAMMED_CELL_DEATH	0.99	0.71	1.00	0.75	0.15	0.72
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.94	0.22	0.89	0.59	0.96	0.72
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	1.00	0.94	0.99	0.02	0.65	0.72
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	1.00	0.75	0.99	0.53	0.33	0.72
BIOCARTA_UCALPAIN_PATHWAY	1.00	0.84	0.96	0.70	0.10	0.72
REACTOME_DIABETES_PATHWAYS	0.85	0.66	0.41	0.79	0.89	0.72
KEGG_INSULIN_SIGNALING_PATHWAY	1.00	0.48	0.98	0.42	0.73	0.722
PID_ALK2PATHWAY	0.99	0.62	0.89	0.90	0.21	0.722
PID_ARF_3PATHWAY	0.92	0.62	1.00	0.96	0.11	0.722
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.99	0.98	0.81	0.05	0.78	0.722
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	0.48	0.56	0.67	0.91	0.99	0.722
BIOCARTA_MTA3_PATHWAY	0.96	0.69	0.77	0.88	0.31	0.722
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.55	0.99	0.73	0.52	0.82	0.722
REACTOME_TOLL_RECEPTOR_CASCADES	0.70	0.46	1.00	0.94	0.51	0.722
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	1.00	0.28	0.92	0.94	0.47	0.722
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.99	0.95	0.99	0.37	0.32	0.724
BIOCARTA_ATRBRCA_PATHWAY	0.86	0.47	0.94	0.91	0.44	0.724
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.95	0.04	0.66	0.97	1.00	0.724
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	0.32	0.54	0.90	0.98	0.88	0.724
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.76	0.81	1.00	0.96	0.09	0.724
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.69	0.47	0.96	0.94	0.56	0.724
BIOCARTA_RACCYCD_PATHWAY	0.99	0.63	1.00	0.92	0.08	0.724
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.80	0.77	0.95	0.80	0.30	0.724
REACTOME_CGMP_EFFECTS	0.93	1.00	0.67	0.93	0.10	0.726
REACTOME_FANCONI_ANEMIA_PATHWAY	0.70	0.48	0.73	0.97	0.75	0.726
PID_IL6_7PATHWAY	0.71	0.44	1.00	0.99	0.49	0.726
REACTOME_SIGNALING_BY_NOTCH3	0.96	0.51	0.73	0.90	0.54	0.728
PID_MYC_ACTIVPATHWAY	1.00	0.33	1.00	1.00	0.31	0.728
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.80	0.85	1.00	0.95	0.04	0.728
PID_BCR_5PATHWAY	0.96	0.69	0.93	0.44	0.62	0.728
PID_BMPPATHWAY	0.52	0.44	0.98	0.79	0.91	0.728
BIOCARTA_LEPTIN_PATHWAY	0.91	0.74	0.99	0.01	0.99	0.728
BIOCARTA_RANMS_PATHWAY	1.00	0.22	0.86	0.87	0.69	0.728
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.99	0.51	0.79	0.98	0.37	0.728
REACTOME_OPIOID_SIGNALLING	0.99	0.13	0.72	0.90	0.90	0.728
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.92	0.58	0.96	0.40	0.78	0.728
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	1.00	0.33	0.99	0.97	0.35	0.728
PID_EPHBFWDPATHWAY	0.95	0.99	1.00	0.18	0.52	0.728
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.91	0.65	0.95	0.66	0.47	0.728
PID_WNT_CANONICAL_PATHWAY	0.99	0.39	0.96	0.91	0.40	0.73
KEGG_GNRH_SIGNALING_PATHWAY	1.00	1.00	0.67	0.58	0.40	0.73
REACTOME_SPHINGOLIPID_METABOLISM	0.77	0.51	1.00	0.84	0.53	0.73
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.95	0.71	0.96	0.88	0.16	0.732
REACTOME_G2_M_CHECKPOINTS	1.00	0.69	0.38	1.00	0.59	0.732
