Gene Set	Basal	Her2	LumA	LumB	Average AUC
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.50679429	0.50813745	0.47859965	0.53106364	0.5061487575
SA_CASPASE_CASCADE	0.51371660	0.52366359	0.49385989	0.49308285	0.5060807325
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.49432152	0.53373771	0.49980966	0.49641554	0.5060711075
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	0.52322448	0.48774770	0.49283617	0.51989447	0.505925705
BIOCARTA_BARRESTIN_SRC_PATHWAY	0.49820508	0.49598519	0.51930941	0.51005656	0.50588906
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.51609875	0.48951483	0.50306468	0.51464991	0.5058320425
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.49574115	0.52442214	0.50962000	0.49311153	0.505723705
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.51376503	0.54016229	0.48585756	0.48266929	0.5056135425
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.48148276	0.53795613	0.51076796	0.49218261	0.505597365
BIOCARTA_ETS_PATHWAY	0.51826848	0.51583679	0.50445611	0.48354552	0.505526725
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.47927274	0.53647083	0.48792449	0.51843218	0.50552506
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.49172831	0.52878303	0.50725349	0.49427144	0.5055090675
REACTOME_SIGNALING_BY_NOTCH3	0.49922150	0.52158003	0.50910009	0.49198082	0.50547061
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.46297005	0.55067619	0.52431447	0.48373525	0.50542399
PID_ATF2_PATHWAY	0.49929432	0.54164102	0.48189701	0.49868274	0.5053787725
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	0.49961410	0.48848417	0.51244034	0.52065836	0.5052992425
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.51181990	0.49579897	0.48528616	0.52819105	0.50527402
BIOCARTA_EGFR_SMRTE_PATHWAY	0.49845832	0.49214623	0.54509917	0.48527291	0.5052441575
PID_FOXM1PATHWAY	0.48019792	0.51958331	0.49460556	0.52655224	0.5052347575
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.48385192	0.51336777	0.48990084	0.53377694	0.5052243675
REACTOME_S_PHASE	0.47529196	0.58844223	0.48014573	0.47700902	0.505222235
REACTOME_PYRUVATE_METABOLISM	0.48637768	0.52245171	0.51851214	0.49337161	0.505178285
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.52619654	0.48173804	0.49399115	0.51873945	0.505166295
PID_PLK1_PATHWAY	0.49847799	0.53565704	0.49649172	0.49001449	0.50516031
ST_MYOCYTE_AD_PATHWAY	0.53354195	0.48693822	0.46548205	0.53442966	0.50509797
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.52921334	0.57084894	0.45329896	0.46655017	0.5049778525
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.48759770	0.50887031	0.52027525	0.50298828	0.504932885
KEGG_GNRH_SIGNALING_PATHWAY	0.54887300	0.45286770	0.57622015	0.44176979	0.50493266
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.45358386	0.53785923	0.48399429	0.54423572	0.504918275
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.51843102	0.52423079	0.49256029	0.48421666	0.50485969
REACTOME_TELOMERE_MAINTENANCE	0.50210197	0.50200024	0.47093006	0.54434109	0.50484334
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	0.52265044	0.48485662	0.49050457	0.52135442	0.5048415125
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	0.50700722	0.54156394	0.48366343	0.48698930	0.5048059725
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.46839817	0.54872139	0.47378263	0.52827615	0.504794585
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.55955476	0.46108960	0.48631161	0.51202707	0.50474576
REACTOME_BETA_DEFENSINS	0.50443468	0.52258720	0.48657860	0.50518542	0.504696475
PID_NFAT_3PATHWAY	0.44558724	0.53931894	0.51727541	0.51645037	0.50465799
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.51042705	0.48592438	0.50155084	0.52071754	0.5046549525
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	0.48977813	0.52173865	0.50613779	0.50080387	0.50461461
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.54005735	0.53125307	0.47171226	0.47540970	0.504608095
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.52265060	0.51165730	0.49399463	0.49001635	0.50457972
BIOCARTA_NFKB_PATHWAY	0.49076409	0.46662612	0.54662025	0.51394191	0.5044880925
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.49009531	0.51785101	0.49893030	0.51102793	0.5044761375
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.50257697	0.51498773	0.49883315	0.50148812	0.5044714925
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.48714056	0.50721651	0.48754273	0.53570414	0.504400985
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.48621187	0.56015138	0.47942889	0.49175177	0.5043859775
ST_INTERLEUKIN_13_PATHWAY	0.50304480	0.52417649	0.49502208	0.49519685	0.504360055
ST_IL_13_PATHWAY	0.50304480	0.52417649	0.49502208	0.49519685	0.504360055
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.49122346	0.49160597	0.51123395	0.52324574	0.50432728
BIOCARTA_CK1_PATHWAY	0.51248835	0.52274455	0.49541120	0.48663963	0.5043209325
REACTOME_RAP1_SIGNALLING	0.52338851	0.48660373	0.49246652	0.51458010	0.504259715
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.44661336	0.45141647	0.54939707	0.56946300	0.504222475
PID_INTEGRIN2_PATHWAY	0.52593620	0.49513476	0.50184401	0.49386691	0.50419547
SA_REG_CASCADE_OF_CYCLIN_EXPR	0.48146932	0.52686172	0.51284872	0.49540434	0.504146025
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.47624843	0.52983513	0.49498272	0.51550759	0.5041434675
KEGG_RNA_POLYMERASE	0.52571361	0.48300201	0.51548791	0.49217986	0.5040958475
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.48307352	0.52870293	0.50014338	0.50446074	0.5040951425
ST_GAQ_PATHWAY	0.49229746	0.47383234	0.49270043	0.55746670	0.5040742325
PID_WNT_NONCANONICAL_PATHWAY	0.47730422	0.55906269	0.48640937	0.49304874	0.503956255
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.49654499	0.52892872	0.49092238	0.49928472	0.5039202025
REACTOME_FRS2_MEDIATED_CASCADE	0.50074566	0.50609300	0.48063420	0.52799295	0.5038664525
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.49440916	0.53987694	0.49061627	0.49046740	0.5038424425
REACTOME_DNA_STRAND_ELONGATION	0.48477003	0.53304828	0.48346833	0.51398632	0.50381824
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.50455034	0.49545655	0.50760555	0.50751153	0.5037809925
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.52771842	0.50893973	0.48533321	0.49305668	0.50376201
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.48569068	0.52901635	0.49000652	0.51031718	0.5037576825
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.49293862	0.50164954	0.50340439	0.51700639	0.503749735
REACTOME_RECYCLING_PATHWAY_OF_L1	0.55348017	0.49967066	0.47386359	0.48763049	0.5036612275
REACTOME_IL_6_SIGNALING	0.48225277	0.51623641	0.49526220	0.52073928	0.503622665
REACTOME_G2_M_CHECKPOINTS	0.54945948	0.50981001	0.46592974	0.48861575	0.503453745
BIOCARTA_CTL_PATHWAY	0.48764200	0.52917298	0.49885219	0.49795973	0.503406725
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.51766145	0.47604897	0.48497801	0.53465352	0.5033354875
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	0.49628201	0.50829913	0.50220501	0.50650878	0.5033237325
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.52677304	0.49286003	0.49289993	0.50065690	0.503297475
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.48847805	0.49777895	0.51817457	0.50872626	0.5032894575
BIOCARTA_GLYCOLYSIS_PATHWAY	0.49905090	0.53002113	0.48806564	0.49597672	0.5032785975
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.51282673	0.48140621	0.49783410	0.52100061	0.5032669125
REACTOME_NETRIN1_SIGNALING	0.50908736	0.48230986	0.55063253	0.47096709	0.50324921
KEGG_ENDOCYTOSIS	0.47949719	0.57046027	0.50337331	0.45952084	0.5032129025
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.53363818	0.50137602	0.48934568	0.48846866	0.503207135
REACTOME_PROTEIN_FOLDING	0.49488974	0.52038008	0.50329795	0.49425131	0.50320477
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.50835213	0.51516931	0.49220235	0.49679846	0.5031305625
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.52988619	0.49818559	0.50093634	0.48351319	0.5031303275
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.52504305	0.48407055	0.49323056	0.50996744	0.5030779
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.51734983	0.48971837	0.49594746	0.50924698	0.50306566
BIOCARTA_IL22BP_PATHWAY	0.53138760	0.46563032	0.53183950	0.48338681	0.5030610575
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.44615147	0.54169187	0.47453984	0.54976858	0.50303794
REACTOME_SHC_RELATED_EVENTS	0.48319748	0.52074651	0.48381199	0.52425708	0.503003265
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.49443431	0.51748022	0.48805928	0.51203727	0.50300277
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.50982425	0.51057182	0.49504363	0.49636475	0.5029511125
PID_RB_1PATHWAY	0.54381551	0.50510738	0.48172539	0.48113299	0.5029453175
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.52173295	0.47356949	0.48435402	0.53185734	0.50287845
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	0.50196556	0.48798922	0.50832506	0.51319325	0.5028682725
BIOCARTA_STEM_PATHWAY	0.51840383	0.48882285	0.49351021	0.51048628	0.5028057925
BIOCARTA_RELA_PATHWAY	0.51783790	0.50620420	0.47843854	0.50873111	0.5028029375
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.49856794	0.50238202	0.50746065	0.50275602	0.5027916575
BIOCARTA_GABA_PATHWAY	0.49451643	0.51150873	0.49398693	0.51111604	0.5027820325
BIOCARTA_TH1TH2_PATHWAY	0.49025836	0.53061818	0.49670653	0.49339322	0.5027440725
PID_S1P_S1P2_PATHWAY	0.51007010	0.48196410	0.50270667	0.51619045	0.50273283
BIOCARTA_ERYTH_PATHWAY	0.51587185	0.51622435	0.48949388	0.48921977	0.5027024625
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.52508180	0.41223911	0.53073599	0.54264123	0.5026745325
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.48476374	0.52419748	0.47801468	0.52357766	0.50263839
BIOCARTA_EPHA4_PATHWAY	0.49370789	0.53261963	0.50783547	0.47631930	0.5026205725
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.50679299	0.51745073	0.48227025	0.50392530	0.5026098175
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.46744463	0.52948473	0.48655226	0.52685221	0.5025834575
REACTOME_HYALURONAN_METABOLISM	0.49083040	0.51035236	0.49930138	0.50974564	0.502557445
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.54332676	0.46125028	0.49596851	0.50955644	0.5025254975
BIOCARTA_FAS_PATHWAY	0.54545166	0.44041943	0.58674418	0.43740280	0.5025045175
PID_HIF2PATHWAY	0.52860084	0.47489052	0.49285381	0.51351453	0.502464925
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.47749927	0.52867280	0.48921755	0.51411246	0.50237552
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.49473143	0.51791593	0.48094828	0.51575549	0.5023377825
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.52747246	0.48906089	0.49571984	0.49704517	0.50232459
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	0.52657421	0.48282757	0.50331921	0.49650046	0.5023053625
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0.52853339	0.50511533	0.48249737	0.49300154	0.5022869075
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.51162289	0.51173351	0.49316142	0.49255745	0.5022688175
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.50228328	0.51857490	0.48245243	0.50543479	0.50218635
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	0.49083262	0.51612254	0.50466842	0.49711014	0.50218343
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.51223292	0.48428849	0.49207708	0.52008635	0.50217121
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.49256935	0.50247926	0.48055136	0.53306935	0.50216733
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.47967891	0.52693364	0.50850704	0.49340680	0.5021315975
BIOCARTA_PARKIN_PATHWAY	0.51616201	0.51052166	0.49152521	0.49012784	0.50208418
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.51247958	0.51993233	0.47719853	0.49858153	0.5020479925
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.52933357	0.50246013	0.48685894	0.48940983	0.5020156175
BIOCARTA_FREE_PATHWAY	0.48969257	0.51148336	0.49349311	0.51337188	0.50201023
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.51871864	0.51609501	0.48361243	0.48960713	0.5020083025
REACTOME_UNWINDING_OF_DNA	0.51819957	0.48346444	0.51157985	0.49474232	0.501996545
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.51430361	0.47213299	0.49699333	0.52452607	0.501989
BIOCARTA_NKT_PATHWAY	0.49008054	0.52637266	0.49325219	0.49823106	0.5019841125
PID_CD8TCRDOWNSTREAMPATHWAY	0.44928910	0.57879597	0.49591726	0.48389865	0.501975245
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.49433597	0.53931544	0.49173141	0.48169057	0.5017683475
KEGG_N_GLYCAN_BIOSYNTHESIS	0.50057820	0.47676349	0.47919094	0.55044537	0.5017445
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	0.54091246	0.48879972	0.48644940	0.49065639	0.5017044925
ST_PAC1_RECEPTOR_PATHWAY	0.51385033	0.51641704	0.48974055	0.48659792	0.50165146
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.47464792	0.52555425	0.48993805	0.51638509	0.5016313275
PID_DNAPK_PATHWAY	0.48064674	0.49350549	0.51856430	0.51367854	0.5015987675
PID_ECADHERIN_STABILIZATION_PATHWAY	0.47115876	0.55241031	0.49584178	0.48695182	0.5015906675
REACTOME_MEIOTIC_RECOMBINATION	0.47858145	0.49359921	0.55916032	0.47499952	0.501585125
PID_ARF6DOWNSTREAMPATHWAY	0.51574146	0.48535985	0.49419910	0.51097129	0.501567925
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.48237872	0.53697145	0.49521730	0.49156983	0.501534325
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	0.49607176	0.53490945	0.49984920	0.47528299	0.50152835
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.51371837	0.48797835	0.49323653	0.51116922	0.5015256175
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.48744500	0.51528080	0.48204484	0.52126739	0.5015095075
BIOCARTA_AHSP_PATHWAY	0.49503332	0.51117928	0.49668678	0.50294796	0.501461835
REACTOME_HIV_INFECTION	0.51508173	0.45687045	0.50719109	0.52661708	0.5014400875
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.52849074	0.47463583	0.51445277	0.48812815	0.5014268725
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	0.52485097	0.48644501	0.49397211	0.50039744	0.5014163825
BIOCARTA_KERATINOCYTE_PATHWAY	0.50628754	0.47749095	0.56587814	0.45600361	0.50141506
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.49627547	0.52605000	0.49263928	0.49065631	0.501405265
REACTOME_STEROID_HORMONES	0.52380281	0.48078948	0.47588534	0.52513872	0.5014040875
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.49146806	0.51333145	0.49266358	0.50813952	0.5014006525
BIOCARTA_TNFR2_PATHWAY	0.48494812	0.49993183	0.53985398	0.48071926	0.5013632975
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.49316590	0.49901286	0.50364739	0.50959912	0.5013563175
BIOCARTA_EIF2_PATHWAY	0.49692658	0.49014792	0.50503689	0.51330675	0.501354535
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.47651333	0.55845741	0.48116853	0.48914278	0.5013205125
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.45594464	0.56539462	0.46755816	0.51626760	0.501291255
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.51408844	0.49727224	0.49043252	0.50335915	0.5012880875
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.52191120	0.47283322	0.48186162	0.52853080	0.50128421
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.47946913	0.51954187	0.50377093	0.50211481	0.501224185
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.49054218	0.50885676	0.50638806	0.49865952	0.50111163
BIOCARTA_SODD_PATHWAY	0.49015857	0.50965361	0.49645918	0.50815873	0.5011075225
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.49326670	0.49439840	0.50978966	0.50678932	0.50106102
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.49012398	0.49046054	0.51225630	0.51115942	0.50100006
BIOCARTA_CCR5_PATHWAY	0.51099010	0.50560025	0.49913624	0.48804566	0.5009430625
BIOCARTA_CDMAC_PATHWAY	0.49697041	0.49719369	0.50991462	0.49964603	0.5009311875
BIOCARTA_SPRY_PATHWAY	0.51155985	0.51682846	0.48380556	0.49145617	0.50091251
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.53002592	0.46938656	0.49004798	0.51407239	0.5008832125
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.47173761	0.53834650	0.47793162	0.51550103	0.50087919
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	0.47215155	0.56498486	0.48672838	0.47963901	0.50087595
PID_ATR_PATHWAY	0.52793080	0.42331469	0.56246817	0.48965175	0.5008413525
BIOCARTA_IL10_PATHWAY	0.52749976	0.47442138	0.51297441	0.48836430	0.5008149625
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	0.48456509	0.54691225	0.47347962	0.49820568	0.50079066
BIOCARTA_SET_PATHWAY	0.51846531	0.49088691	0.49891708	0.49485297	0.5007805675
REACTOME_HS_GAG_DEGRADATION	0.50642870	0.52443904	0.48526843	0.48673440	0.5007176425
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.53444635	0.47834077	0.50071837	0.48927002	0.5006938775
REACTOME_KERATAN_SULFATE_DEGRADATION	0.49280414	0.52217648	0.49126391	0.49647121	0.500678935
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.48952022	0.51406572	0.50465728	0.49444540	0.500672155
REACTOME_ETHANOL_OXIDATION	0.50169470	0.51179433	0.49701739	0.49200471	0.5006277825
BIOCARTA_AMI_PATHWAY	0.50312061	0.51297102	0.47553174	0.51080697	0.500607585
REACTOME_SIGNAL_ATTENUATION	0.50929541	0.47393931	0.49788905	0.52126890	0.5005981675
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.50390239	0.48153122	0.49707069	0.51974831	0.5005631525
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	0.52377252	0.49267358	0.49121721	0.49450092	0.5005410575
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	0.49875130	0.50111028	0.50215195	0.50000000	0.5005033825
BIOCARTA_TALL1_PATHWAY	0.49557911	0.49129921	0.50549343	0.50960476	0.5004941275
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	0.48601978	0.50138021	0.49027581	0.52429662	0.500493105
KEGG_PRION_DISEASES	0.49415091	0.53022718	0.48402638	0.49355031	0.500488695
REACTOME_XENOBIOTICS	0.52279770	0.50948262	0.48722332	0.48242296	0.50048165
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.48407715	0.54149382	0.48932530	0.48699900	0.5004738175
BIOCARTA_DNAFRAGMENT_PATHWAY	0.49625391	0.51217096	0.49744895	0.49602072	0.500473635
BIOCARTA_DEATH_PATHWAY	0.48349330	0.52736851	0.48726580	0.50365499	0.50044565
KEGG_FOLATE_BIOSYNTHESIS	0.49100184	0.51509401	0.49183703	0.50379915	0.5004330075
BIOCARTA_CALCINEURIN_PATHWAY	0.52782968	0.47900613	0.49967555	0.49505045	0.5003904525
BIOCARTA_MEF2D_PATHWAY	0.52068127	0.48614314	0.49083404	0.50382143	0.50036997
BIOCARTA_IL17_PATHWAY	0.48954134	0.48525825	0.50914304	0.51745948	0.5003505275
PID_IL12_STAT4PATHWAY	0.51530897	0.49380122	0.50686255	0.48531583	0.5003221425
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.52625131	0.48604900	0.48795991	0.50093358	0.50029845
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.50058775	0.48638323	0.48832397	0.52580020	0.5002737875
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.49628437	0.49659265	0.50168658	0.50647204	0.50025891
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	0.49274721	0.49434699	0.50988747	0.50405325	0.50025873
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.50969326	0.50366307	0.48335179	0.50432675	0.5002587175
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.48868611	0.53271758	0.47279123	0.50679121	0.5002465325
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.50701905	0.49315886	0.50809220	0.49269619	0.500241575
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.51322811	0.47730545	0.51664200	0.49375986	0.500233855
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.50666380	0.49039738	0.50108493	0.50277739	0.500230875
REACTOME_SHC_MEDIATED_SIGNALLING	0.48103172	0.52136714	0.48745046	0.51072676	0.50014402
PID_BETACATENIN_NUC_PATHWAY	0.46121804	0.45688862	0.54453934	0.53785617	0.5001255425
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.49218382	0.49326240	0.51210683	0.50288392	0.5001092425
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.50136652	0.52962869	0.48667363	0.48251140	0.50004506
BIOCARTA_ARENRF2_PATHWAY	0.49704200	0.50708524	0.49379347	0.50219894	0.5000299125
REACTOME_IL1_SIGNALING	0.51991152	0.48412681	0.48387707	0.51218517	0.5000251425
BIOCARTA_SARS_PATHWAY	0.49690804	0.50699332	0.49380076	0.50225127	0.4999883475
BIOCARTA_ASBCELL_PATHWAY	0.49690670	0.48841762	0.50132732	0.51301389	0.4999163825
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.50558409	0.49202206	0.50565097	0.49613217	0.4998473225
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.52554615	0.46679129	0.48401843	0.52295959	0.499828865
PID_RETINOIC_ACID_PATHWAY	0.51151809	0.46876560	0.52264987	0.49638102	0.499828645
PID_GLYPICAN_1PATHWAY	0.46972550	0.54019218	0.49790055	0.49145340	0.4998179075
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.51382456	0.48067096	0.49363322	0.51107453	0.4998008175
REACTOME_DARPP_32_EVENTS	0.47372000	0.53348260	0.48217945	0.50957315	0.4997388
REACTOME_BASE_EXCISION_REPAIR	0.48487719	0.49504836	0.49664109	0.52216722	0.499683465
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.49049099	0.53729368	0.48453148	0.48633620	0.4996630875
ST_G_ALPHA_I_PATHWAY	0.48270804	0.47040423	0.46228912	0.58307195	0.499618335
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	0.49640440	0.49099124	0.51617254	0.49490344	0.499617905
