Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
PID_SHP2_PATHWAY	0.01	0.92	0.02	0.37	0.74	0.412
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.48	0.31	0.76	0.20	0.32	0.414
PID_RHOA_REG_PATHWAY	0.52	0.08	0.26	0.65	0.56	0.414
PID_ALPHASYNUCLEIN_PATHWAY	0.26	0.30	0.45	0.60	0.46	0.414
REACTOME_RECYCLING_PATHWAY_OF_L1	1.00	0.30	0.05	0.09	0.63	0.414
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.41	0.88	0.00	0.16	0.62	0.414
KEGG_GAP_JUNCTION	0.55	0.21	0.62	0.33	0.36	0.414
KEGG_ASTHMA	0.38	0.36	0.43	0.41	0.50	0.416
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	0.64	0.21	0.22	0.33	0.68	0.416
KEGG_BETA_ALANINE_METABOLISM	0.05	0.94	0.96	0.11	0.02	0.416
BIOCARTA_CTL_PATHWAY	0.60	0.32	0.45	0.27	0.44	0.416
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.79	0.30	0.05	0.54	0.40	0.416
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.45	0.24	0.72	0.12	0.55	0.416
BIOCARTA_THELPER_PATHWAY	0.54	0.51	0.07	0.62	0.34	0.416
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.26	0.66	0.79	0.32	0.05	0.416
BIOCARTA_CYTOKINE_PATHWAY	0.43	0.88	0.30	0.14	0.33	0.416
PID_CERAMIDE_PATHWAY	0.18	0.95	0.00	0.94	0.01	0.416
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.01	0.96	0.03	0.11	0.97	0.416
BIOCARTA_NFAT_PATHWAY	0.01	0.97	0.01	0.56	0.54	0.418
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.12	0.56	0.08	0.41	0.92	0.418
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.00	0.98	0.00	0.15	0.96	0.418
REACTOME_MEIOTIC_RECOMBINATION	0.87	0.23	0.58	0.11	0.30	0.418
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.26	0.56	0.76	0.37	0.14	0.418
REACTOME_BETA_DEFENSINS	0.33	0.30	0.46	0.45	0.55	0.418
KEGG_GNRH_SIGNALING_PATHWAY	0.28	0.26	0.65	0.91	0.00	0.42
BIOCARTA_DC_PATHWAY	0.24	0.35	0.21	0.30	1.00	0.42
BIOCARTA_MPR_PATHWAY	0.35	0.26	0.18	0.73	0.58	0.42
BIOCARTA_IL5_PATHWAY	0.28	0.77	0.10	0.41	0.54	0.42
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	0.23	0.09	0.40	0.76	0.63	0.422
REACTOME_GABA_A_RECEPTOR_ACTIVATION	0.48	0.43	0.32	0.32	0.56	0.422
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.34	0.47	0.56	0.10	0.64	0.422
BIOCARTA_CARM_ER_PATHWAY	0.75	0.25	0.52	0.31	0.28	0.422
REACTOME_ERKS_ARE_INACTIVATED	0.63	0.22	0.40	0.54	0.32	0.422
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.21	0.89	0.25	0.58	0.18	0.422
REACTOME_P75NTR_SIGNALS_VIA_NFKB	0.48	0.70	0.13	0.47	0.34	0.424
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.72	0.30	0.49	0.27	0.34	0.424
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	0.10	0.64	0.72	0.35	0.31	0.424
ST_MYOCYTE_AD_PATHWAY	0.37	0.07	0.73	0.02	0.93	0.424
BIOCARTA_TFF_PATHWAY	0.00	0.94	0.00	0.84	0.34	0.424
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	0.65	0.16	0.79	0.22	0.31	0.426
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.52	0.51	0.00	1.00	0.10	0.426
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.57	0.16	0.39	0.38	0.63	0.426
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.23	0.70	0.01	0.53	0.66	0.426
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.23	0.60	0.90	0.35	0.05	0.426
KEGG_LONG_TERM_POTENTIATION	0.99	0.60	0.43	0.04	0.07	0.426
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.02	0.09	0.49	0.71	0.82	0.426
BIOCARTA_CLASSIC_PATHWAY	0.67	0.24	0.56	0.63	0.04	0.428
BIOCARTA_HIF_PATHWAY	0.48	0.38	0.43	0.33	0.52	0.428
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.01	0.79	0.01	0.35	0.98	0.428
PID_AURORA_B_PATHWAY	0.54	0.01	0.59	0.37	0.63	0.428
REACTOME_DEFENSINS	0.12	0.30	0.72	0.45	0.55	0.428
KEGG_ETHER_LIPID_METABOLISM	0.75	0.10	0.39	0.74	0.16	0.428
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.48	0.04	0.80	0.42	0.40	0.428
REACTOME_PROTEIN_FOLDING	0.30	0.07	0.56	0.57	0.64	0.428
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.48	0.66	0.21	0.49	0.31	0.43
KEGG_PRION_DISEASES	0.52	0.38	0.47	0.66	0.12	0.43
BIOCARTA_PAR1_PATHWAY	0.00	0.16	0.00	1.00	0.99	0.43
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.01	0.59	0.01	0.76	0.78	0.43
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.02	0.02	0.89	0.42	0.80	0.43
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	0.48	0.66	0.21	0.49	0.31	0.43
REACTOME_RNA_POL_III_TRANSCRIPTION	0.54	0.16	0.72	0.53	0.20	0.43
PID_CD40_PATHWAY	0.20	0.97	0.00	0.82	0.16	0.43
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.07	0.44	0.78	0.83	0.03	0.43
REACTOME_ARMS_MEDIATED_ACTIVATION	0.64	0.35	0.06	0.58	0.52	0.43
PID_TCRJNKPATHWAY	0.24	0.91	0.00	1.00	0.00	0.43
KEGG_O_GLYCAN_BIOSYNTHESIS	0.85	0.16	0.50	0.07	0.57	0.43
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	0.67	0.60	0.27	0.33	0.28	0.43
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.18	0.21	0.83	0.60	0.34	0.432
BIOCARTA_DNAFRAGMENT_PATHWAY	0.57	0.35	0.52	0.51	0.21	0.432
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0.43	0.51	0.22	0.45	0.55	0.432
PID_MAPKTRKPATHWAY	0.38	0.69	0.11	0.43	0.55	0.432
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.23	0.54	0.51	0.63	0.25	0.432
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	0.65	0.07	0.12	0.55	0.78	0.434
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.79	0.41	0.41	0.18	0.38	0.434
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.17	0.92	0.01	0.15	0.92	0.434
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.48	0.11	0.80	0.36	0.42	0.434
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.01	0.89	0.01	0.35	0.91	0.434
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.23	0.76	0.86	0.27	0.05	0.434
PID_THROMBIN_PAR4_PATHWAY	0.21	0.32	0.86	0.42	0.36	0.434
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	0.18	0.66	0.52	0.47	0.34	0.434
REACTOME_GLUCOSE_TRANSPORT	0.41	0.58	0.66	0.27	0.25	0.434
REACTOME_ETHANOL_OXIDATION	0.41	0.25	0.53	0.68	0.31	0.436
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.19	0.51	0.69	0.45	0.34	0.436
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.10	0.87	0.45	0.71	0.05	0.436
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.96	0.58	0.45	0.10	0.10	0.438
KEGG_SPHINGOLIPID_METABOLISM	0.83	0.04	0.29	0.91	0.12	0.438
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	0.12	0.57	0.24	0.76	0.50	0.438
BIOCARTA_RACCYCD_PATHWAY	0.00	0.95	0.00	0.69	0.55	0.438
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.31	0.97	0.65	0.17	0.09	0.438
BIOCARTA_DEATH_PATHWAY	0.41	0.27	0.56	0.40	0.55	0.438
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.61	0.58	0.40	0.27	0.34	0.44
KEGG_SELENOAMINO_ACID_METABOLISM	0.08	0.85	0.52	0.20	0.55	0.44
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	0.02	0.01	0.40	0.84	0.93	0.44
PID_ALK1PATHWAY	0.48	0.58	0.14	0.45	0.55	0.44
REACTOME_COMMON_PATHWAY	0.66	0.21	0.49	0.17	0.67	0.44
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.66	0.11	0.54	0.54	0.35	0.44
BIOCARTA_SRCRPTP_PATHWAY	0.32	0.05	0.87	0.63	0.34	0.442
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.18	0.58	0.03	0.88	0.54	0.442
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	1.00	0.05	0.87	0.25	0.04	0.442
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.38	0.92	0.12	0.67	0.12	0.442
REACTOME_PURINE_SALVAGE	0.61	0.63	0.35	0.28	0.34	0.442
REACTOME_GABA_RECEPTOR_ACTIVATION	0.26	0.63	0.48	0.15	0.69	0.442
BIOCARTA_CFTR_PATHWAY	0.58	0.57	0.40	0.12	0.55	0.444
PID_TAP63PATHWAY	0.26	0.59	0.92	0.29	0.16	0.444
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.00	0.96	0.00	0.73	0.53	0.444
PID_BCR_5PATHWAY	0.01	0.92	0.01	0.35	0.93	0.444
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.41	0.51	0.65	0.35	0.30	0.444
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.14	0.20	0.64	0.99	0.25	0.444
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.71	0.57	0.21	0.56	0.17	0.444
REACTOME_SYNTHESIS_OF_PA	0.48	0.83	0.50	0.25	0.16	0.444
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.83	0.51	0.51	0.06	0.31	0.444
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.05	0.78	0.40	0.65	0.34	0.444
KEGG_NOTCH_SIGNALING_PATHWAY	0.01	0.69	0.40	0.96	0.16	0.444
REACTOME_DARPP_32_EVENTS	0.72	0.09	0.55	0.14	0.73	0.446
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.69	0.95	0.11	0.18	0.30	0.446
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.52	0.35	0.74	0.07	0.55	0.446
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0.23	0.38	0.50	0.62	0.50	0.446
REACTOME_ENDOGENOUS_STEROLS	0.24	0.66	0.86	0.07	0.40	0.446
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.62	0.63	0.43	0.13	0.42	0.446
KEGG_REGULATION_OF_AUTOPHAGY	0.52	0.25	0.24	0.65	0.57	0.446
KEGG_FATTY_ACID_METABOLISM	0.09	0.26	0.72	0.56	0.60	0.446
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.80	0.26	0.25	0.37	0.55	0.446
KEGG_PPAR_SIGNALING_PATHWAY	0.66	0.24	0.15	0.47	0.71	0.446
BIOCARTA_HDAC_PATHWAY	0.00	1.00	0.00	0.68	0.55	0.446
KEGG_LYSOSOME	0.27	0.56	0.86	0.07	0.48	0.448
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.01	0.70	0.01	0.72	0.80	0.448
REACTOME_DEADENYLATION_OF_MRNA	0.13	0.16	0.39	0.97	0.59	0.448
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.00	0.58	0.00	0.86	0.80	0.448
BIOCARTA_LEPTIN_PATHWAY	0.55	0.78	0.20	0.23	0.48	0.448
BIOCARTA_INTRINSIC_PATHWAY	0.82	0.00	0.53	0.64	0.25	0.448
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.31	0.69	0.84	0.28	0.12	0.448
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.11	0.43	0.69	0.45	0.57	0.45
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.18	0.94	0.69	0.15	0.29	0.45
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.54	0.36	0.72	0.29	0.34	0.45
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.48	0.11	0.65	0.56	0.45	0.45
KEGG_PROPANOATE_METABOLISM	0.53	0.68	0.72	0.18	0.14	0.45
KEGG_FOLATE_BIOSYNTHESIS	0.48	0.35	0.59	0.51	0.33	0.452
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.69	0.27	0.50	0.27	0.53	0.452
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.58	0.52	0.21	0.01	0.94	0.452
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.23	0.51	0.40	0.22	0.90	0.452
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.61	0.09	0.62	0.93	0.01	0.452
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.22	0.70	0.74	0.24	0.36	0.452
PID_ATF2_PATHWAY	0.41	0.11	0.54	0.71	0.49	0.452
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.36	0.75	0.81	0.12	0.22	0.452
BIOCARTA_WNT_PATHWAY	0.74	0.30	0.01	0.96	0.25	0.452
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.34	0.10	0.69	0.20	0.93	0.452
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0.23	0.60	0.21	0.97	0.25	0.452
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.21	0.69	0.03	0.95	0.39	0.454
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.46	0.74	0.21	0.81	0.05	0.454
BIOCARTA_AKAP95_PATHWAY	0.64	0.17	0.59	0.54	0.33	0.454
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.83	0.10	0.26	0.45	0.63	0.454
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.64	0.70	0.15	0.39	0.39	0.454
BIOCARTA_RELA_PATHWAY	0.12	0.33	0.86	0.44	0.52	0.454
BIOCARTA_CDK5_PATHWAY	0.52	0.60	0.32	0.53	0.31	0.456
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.19	0.86	0.73	0.16	0.34	0.456
KEGG_PROTEASOME	0.65	0.20	0.13	0.73	0.57	0.456
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.20	0.17	0.75	0.22	0.94	0.456
REACTOME_LIPOPROTEIN_METABOLISM	0.20	0.07	0.55	0.56	0.90	0.456
BIOCARTA_AT1R_PATHWAY	0.98	0.16	0.00	0.96	0.18	0.456
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.45	0.44	0.40	0.42	0.58	0.458
PID_HDAC_CLASSI_PATHWAY	0.26	0.58	0.56	0.44	0.45	0.458
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.43	0.68	0.48	0.59	0.11	0.458
REACTOME_DNA_REPAIR	0.89	0.68	0.18	0.15	0.39	0.458
PID_S1P_S1P4_PATHWAY	0.48	0.81	0.02	0.53	0.45	0.458
BIOCARTA_IL4_PATHWAY	0.53	0.50	0.64	0.07	0.55	0.458
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.48	0.63	0.12	0.89	0.17	0.458
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.35	0.07	0.61	0.71	0.55	0.458
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.48	0.35	0.61	0.51	0.34	0.458
PID_TCRCALCIUMPATHWAY	0.18	0.68	0.72	0.16	0.55	0.458
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.20	0.36	0.62	0.80	0.32	0.46
REACTOME_INTEGRATION_OF_PROVIRUS	0.39	0.95	0.37	0.22	0.37	0.46
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.24	0.36	0.73	0.63	0.34	0.46
BIOCARTA_AGPCR_PATHWAY	0.23	0.78	0.45	0.39	0.45	0.46
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.00	0.99	0.00	1.00	0.31	0.46
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.61	0.26	0.03	0.47	0.93	0.46
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.72	0.57	0.03	0.56	0.42	0.46
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.40	0.50	0.81	0.40	0.20	0.462
REACTOME_MYOGENESIS	0.33	0.66	0.27	0.50	0.55	0.462
BIOCARTA_41BB_PATHWAY	0.92	0.33	0.04	0.96	0.06	0.462
REACTOME_PHASE_II_CONJUGATION	0.58	0.11	0.74	0.34	0.54	0.462
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.38	0.58	0.96	0.33	0.06	0.462
REACTOME_METABOLISM_OF_POLYAMINES	0.51	0.34	0.75	0.40	0.31	0.462
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.27	0.72	0.34	0.67	0.32	0.464
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.67	0.54	0.64	0.22	0.25	0.464
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.02	1.00	0.37	0.38	0.55	0.464
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.18	0.85	0.13	0.59	0.57	0.464
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	0.73	0.32	0.07	0.80	0.40	0.464
PID_RANBP2PATHWAY	0.24	0.94	0.40	0.33	0.42	0.466
BIOCARTA_NO2IL12_PATHWAY	0.61	0.63	0.08	0.28	0.73	0.466
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.11	0.78	0.21	0.81	0.42	0.466
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.08	0.78	0.35	0.42	0.70	0.466
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.66	0.37	0.56	0.12	0.62	0.466
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.51	0.63	0.35	0.53	0.31	0.466
KEGG_N_GLYCAN_BIOSYNTHESIS	0.34	0.77	0.20	0.40	0.62	0.466
PID_ARF6_TRAFFICKINGPATHWAY	0.35	0.68	0.11	0.66	0.53	0.466
KEGG_ALZHEIMERS_DISEASE	0.93	0.02	0.63	0.72	0.03	0.466
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.45	0.39	0.43	0.56	0.50	0.466
KEGG_GALACTOSE_METABOLISM	0.23	0.94	0.12	0.45	0.59	0.466
REACTOME_CD28_CO_STIMULATION	0.00	0.97	0.00	0.82	0.55	0.468
BIOCARTA_ERYTH_PATHWAY	0.26	0.36	0.78	0.63	0.31	0.468
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.19	0.70	0.24	0.58	0.63	0.468
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.48	0.11	0.86	0.56	0.33	0.468
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.75	0.41	0.35	0.67	0.16	0.468
KEGG_PURINE_METABOLISM	0.59	0.71	0.76	0.09	0.19	0.468
KEGG_TYROSINE_METABOLISM	0.25	0.85	0.14	0.39	0.72	0.47
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.59	0.66	0.53	0.23	0.34	0.47
BIOCARTA_MCM_PATHWAY	0.53	0.54	0.62	0.07	0.59	0.47
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	0.72	0.24	0.79	0.15	0.45	0.47
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.54	0.57	0.90	0.14	0.20	0.47
BIOCARTA_PS1_PATHWAY	0.64	0.54	0.06	0.71	0.40	0.47
BIOCARTA_ARAP_PATHWAY	0.82	0.11	0.15	0.65	0.63	0.472
REACTOME_G_PROTEIN_ACTIVATION	0.52	0.54	0.47	0.28	0.55	0.472
PID_TGFBRPATHWAY	0.32	0.92	0.79	0.14	0.19	0.472
BIOCARTA_CREB_PATHWAY	0.00	0.95	0.00	0.86	0.55	0.472
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	0.18	0.21	0.83	0.80	0.34	0.472
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.41	0.15	0.33	0.92	0.55	0.472
REACTOME_XENOBIOTICS	0.18	0.24	0.40	0.88	0.66	0.472
ST_STAT3_PATHWAY	0.35	0.93	0.21	0.32	0.55	0.472
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.27	0.64	0.03	0.50	0.93	0.474
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.58	0.51	0.78	0.18	0.32	0.474
REACTOME_PURINE_METABOLISM	0.12	0.71	0.76	0.21	0.57	0.474
REACTOME_MEMBRANE_TRAFFICKING	0.55	0.48	0.60	0.35	0.39	0.474
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.23	0.58	0.40	0.49	0.67	0.474
BIOCARTA_ACTINY_PATHWAY	0.65	0.63	0.36	0.20	0.53	0.474
KEGG_ARACHIDONIC_ACID_METABOLISM	0.77	0.27	0.63	0.16	0.54	0.474
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.97	0.38	0.27	0.12	0.63	0.474
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.48	0.73	0.14	0.86	0.16	0.474
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.73	0.40	0.40	0.25	0.60	0.476
REACTOME_SIGNALLING_TO_RAS	0.52	0.36	0.29	0.66	0.55	0.476
KEGG_ADHERENS_JUNCTION	0.95	0.41	0.15	0.86	0.01	0.476
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.31	0.70	0.49	0.49	0.39	0.476
REACTOME_SIGNALING_BY_ERBB2	0.17	0.78	0.01	0.45	0.97	0.476
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.50	0.34	0.75	0.15	0.64	0.476
PID_HIF1_TFPATHWAY	0.18	0.75	0.84	0.43	0.19	0.478
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.99	0.51	0.38	0.45	0.06	0.478
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.19	0.78	0.79	0.58	0.05	0.478
BIOCARTA_SARS_PATHWAY	0.41	0.48	0.69	0.23	0.58	0.478
BIOCARTA_GABA_PATHWAY	0.56	0.41	0.44	0.24	0.74	0.478
SA_PROGRAMMED_CELL_DEATH	0.64	0.60	0.42	0.41	0.33	0.48
REACTOME_HIV_INFECTION	0.46	0.31	0.76	0.32	0.55	0.48
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	0.23	0.54	0.56	0.76	0.31	0.48
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.40	0.68	0.55	0.33	0.44	0.48
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	0.12	0.40	0.64	0.96	0.29	0.482
PID_SYNDECAN_2_PATHWAY	0.66	0.15	0.56	0.69	0.35	0.482
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.46	0.83	0.18	0.25	0.69	0.482
BIOCARTA_PPARA_PATHWAY	0.01	0.66	0.01	0.99	0.74	0.482
BIOCARTA_PTDINS_PATHWAY	0.23	0.79	0.20	0.23	0.96	0.482
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.52	0.47	0.47	0.78	0.17	0.482
BIOCARTA_FEEDER_PATHWAY	0.83	0.62	0.02	0.03	0.91	0.482
REACTOME_SHC_RELATED_EVENTS	0.75	0.43	0.53	0.12	0.59	0.484
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.84	0.11	0.37	0.71	0.39	0.484
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	0.65	0.26	0.80	0.54	0.17	0.484
REACTOME_ACTIVATION_OF_RAC	0.04	0.63	0.91	0.32	0.52	0.484
REACTOME_TRYPTOPHAN_CATABOLISM	0.24	0.87	0.69	0.31	0.31	0.484
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.35	0.85	0.22	0.45	0.55	0.484
