Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.85	0.32	0.86	0.80	0.41	0.648
ST_JAK_STAT_PATHWAY	0.49	1.00	0.48	0.90	0.37	0.648
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.16	0.64	0.74	0.76	0.94	0.648
BIOCARTA_ALK_PATHWAY	0.89	0.17	1.00	0.76	0.42	0.648
PID_SYNDECAN_4_PATHWAY	0.80	0.59	0.94	0.91	0.01	0.65
REACTOME_SIGNALLING_TO_RAS	0.58	0.88	0.61	0.69	0.49	0.65
REACTOME_ACTIVATION_OF_RAC	0.90	0.93	0.52	0.80	0.10	0.65
REACTOME_RECYCLING_PATHWAY_OF_L1	0.93	0.96	0.28	0.59	0.49	0.65
PID_INTEGRIN4_PATHWAY	0.80	0.38	0.65	0.69	0.73	0.65
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.77	0.92	0.33	0.39	0.84	0.65
KEGG_BASE_EXCISION_REPAIR	1.00	0.93	0.19	0.13	1.00	0.65
BIOCARTA_SPPA_PATHWAY	0.49	0.79	0.80	0.88	0.29	0.65
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.19	0.85	0.88	0.88	0.45	0.65
KEGG_GLYCEROLIPID_METABOLISM	0.24	0.34	0.99	0.97	0.72	0.652
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.67	0.47	0.87	0.84	0.41	0.652
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.80	0.73	0.94	0.80	0.00	0.654
REACTOME_FRS2_MEDIATED_CASCADE	0.96	0.01	0.94	0.77	0.59	0.654
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	0.20	0.74	0.97	0.82	0.55	0.656
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.74	0.50	0.94	0.93	0.17	0.656
PID_ALK1PATHWAY	0.94	0.49	0.92	0.92	0.01	0.656
REACTOME_CELL_CELL_COMMUNICATION	0.87	0.48	1.00	0.74	0.19	0.656
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.43	0.22	0.85	0.92	0.87	0.658
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.72	0.84	0.55	0.69	0.49	0.658
PID_NECTIN_PATHWAY	0.71	0.77	0.83	0.93	0.05	0.658
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.91	0.62	0.98	0.65	0.13	0.658
REACTOME_SIGNALING_BY_ERBB2	0.74	0.11	0.94	0.85	0.65	0.658
KEGG_MAPK_SIGNALING_PATHWAY	0.63	0.16	0.99	0.97	0.54	0.658
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.51	0.21	0.67	0.92	0.99	0.66
ST_GA12_PATHWAY	0.41	0.99	0.43	0.64	0.84	0.662
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.61	0.63	0.87	0.76	0.44	0.662
BIOCARTA_TID_PATHWAY	0.72	0.99	0.86	0.48	0.27	0.664
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.24	0.60	1.00	0.92	0.56	0.664
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.95	0.00	0.87	0.61	0.89	0.664
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.71	0.86	0.75	0.97	0.03	0.664
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.94	0.99	0.91	0.48	0.01	0.666
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.93	0.88	0.35	0.44	0.73	0.666
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.80	0.99	0.74	0.69	0.11	0.666
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.92	0.23	0.39	1.00	0.79	0.666
BIOCARTA_MPR_PATHWAY	0.99	0.94	0.10	0.30	1.00	0.666
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.65	0.87	0.74	0.71	0.36	0.666
BIOCARTA_AGR_PATHWAY	0.88	0.57	0.93	0.81	0.15	0.668
PID_ENDOTHELINPATHWAY	0.80	0.52	0.70	0.88	0.44	0.668
BIOCARTA_ERK5_PATHWAY	0.91	0.73	0.81	0.31	0.58	0.668
REACTOME_SYNTHESIS_OF_DNA	0.77	0.71	0.27	0.60	0.99	0.668
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	0.05	0.72	0.97	0.75	0.86	0.67
REACTOME_DEVELOPMENTAL_BIOLOGY	0.85	0.42	0.98	0.91	0.19	0.67
PID_RHOA_PATHWAY	0.63	0.60	0.73	0.83	0.56	0.67
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.83	0.69	0.62	0.61	0.61	0.672
KEGG_BASAL_CELL_CARCINOMA	0.52	0.45	0.87	0.55	0.97	0.672
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.98	0.29	0.99	0.57	0.53	0.672
BIOCARTA_IL10_PATHWAY	0.71	0.95	0.87	0.46	0.37	0.672
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	0.41	0.88	0.92	0.90	0.25	0.672
KEGG_ARACHIDONIC_ACID_METABOLISM	0.71	0.32	0.77	0.93	0.63	0.672
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.92	0.01	0.88	0.85	0.70	0.672
REACTOME_PI3K_AKT_ACTIVATION	1.00	0.28	1.00	0.93	0.16	0.674
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.53	0.41	1.00	1.00	0.43	0.674
BIOCARTA_DEATH_PATHWAY	0.96	0.37	0.74	0.94	0.36	0.674
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.20	0.80	0.92	0.49	0.96	0.674
KEGG_DNA_REPLICATION	0.80	0.97	0.40	0.36	0.84	0.674
REACTOME_ION_CHANNEL_TRANSPORT	0.80	0.31	0.99	0.97	0.31	0.676
REACTOME_PURINE_METABOLISM	0.86	1.00	0.65	0.75	0.12	0.676
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.89	0.53	0.87	0.88	0.21	0.676
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.92	0.88	0.38	0.56	0.64	0.676
BIOCARTA_BIOPEPTIDES_PATHWAY	0.92	0.50	0.63	0.49	0.84	0.676
PID_HEDGEHOG_GLIPATHWAY	0.45	0.68	0.74	0.60	0.91	0.676
REACTOME_AMINE_DERIVED_HORMONES	0.68	0.03	0.87	0.96	0.84	0.676
BIOCARTA_IL22BP_PATHWAY	0.98	0.72	0.64	0.51	0.53	0.676
REACTOME_SIGNALING_BY_HIPPO	0.49	0.77	0.62	0.58	0.93	0.678
REACTOME_BOTULINUM_NEUROTOXICITY	0.98	0.36	0.87	1.00	0.18	0.678
BIOCARTA_MAPK_PATHWAY	0.38	0.93	0.96	0.76	0.36	0.678
SA_CASPASE_CASCADE	0.61	0.48	0.40	0.97	0.93	0.678
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.68	0.76	0.96	0.79	0.20	0.678
KEGG_RNA_DEGRADATION	0.98	0.70	0.81	0.88	0.02	0.678
PID_AP1_PATHWAY	0.82	0.33	0.92	0.68	0.65	0.68
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.75	0.36	0.50	0.91	0.88	0.68
PID_LKB1_PATHWAY	0.54	0.04	0.93	0.93	0.96	0.68
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.74	0.96	0.93	0.61	0.16	0.68
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.04	0.58	0.97	0.82	0.99	0.68
BIOCARTA_MONOCYTE_PATHWAY	0.64	0.73	0.72	0.52	0.79	0.68
PID_ALPHASYNUCLEIN_PATHWAY	0.56	0.88	0.86	0.72	0.38	0.68
REACTOME_NCAM1_INTERACTIONS	0.08	0.76	0.97	0.72	0.87	0.68
REACTOME_HYALURONAN_METABOLISM	1.00	0.98	0.55	0.43	0.44	0.68
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.73	0.88	0.65	0.66	0.49	0.682
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.66	0.79	0.97	0.97	0.03	0.684
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.81	0.13	0.88	0.80	0.80	0.684
REACTOME_SIGNALING_BY_PDGF	0.96	0.05	0.87	0.84	0.70	0.684
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.20	0.52	0.98	0.80	0.93	0.686
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.52	0.84	0.94	0.61	0.52	0.686
BIOCARTA_LYM_PATHWAY	0.53	0.65	0.80	0.80	0.66	0.688
BIOCARTA_MCALPAIN_PATHWAY	0.51	0.97	0.84	0.33	0.79	0.688
PID_P38_MKK3_6PATHWAY	0.82	0.75	0.52	0.56	0.79	0.688
PID_BCR_5PATHWAY	0.53	0.51	0.96	0.88	0.56	0.688
PID_TNFPATHWAY	0.86	0.56	0.89	0.89	0.24	0.688
ST_P38_MAPK_PATHWAY	0.98	0.63	0.89	0.77	0.17	0.688
SA_PROGRAMMED_CELL_DEATH	0.72	0.58	0.49	0.67	0.99	0.69
PID_ECADHERIN_NASCENTAJ_PATHWAY	0.96	0.47	0.88	0.74	0.41	0.692
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.77	0.22	0.97	0.58	0.92	0.692
PID_LPA4_PATHWAY	0.59	0.20	0.97	0.90	0.80	0.692
REACTOME_SOS_MEDIATED_SIGNALLING	0.82	0.49	0.87	0.73	0.55	0.692
KEGG_ETHER_LIPID_METABOLISM	0.98	0.42	0.85	0.81	0.40	0.692
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.37	0.97	0.92	0.84	0.36	0.692
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.08	0.39	1.00	0.99	1.00	0.692
BIOCARTA_INSULIN_PATHWAY	0.80	0.82	0.86	0.47	0.52	0.694
PID_TRAIL_PATHWAY	0.98	0.66	0.87	0.95	0.01	0.694
SA_TRKA_RECEPTOR	0.96	0.99	0.96	0.31	0.25	0.694
PID_REELINPATHWAY	0.93	0.36	0.91	0.86	0.41	0.694
PID_RHODOPSIN_PATHWAY	0.80	0.58	0.74	0.61	0.74	0.694
PID_NCADHERINPATHWAY	1.00	0.27	1.00	0.73	0.48	0.696
REACTOME_GLUCONEOGENESIS	0.74	0.29	0.55	0.92	0.98	0.696
BIOCARTA_P38MAPK_PATHWAY	0.78	0.85	0.93	0.76	0.16	0.696
KEGG_LONG_TERM_DEPRESSION	0.63	0.54	0.75	0.84	0.72	0.696
PID_ARF6_PATHWAY	0.08	0.92	0.74	0.91	0.83	0.696
PID_NOTCH_PATHWAY	0.44	0.80	0.92	0.88	0.44	0.696
KEGG_O_GLYCAN_BIOSYNTHESIS	0.31	0.23	0.98	1.00	0.96	0.696
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.63	0.88	0.79	0.75	0.44	0.698
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.83	0.55	0.40	0.72	0.99	0.698
REACTOME_TIGHT_JUNCTION_INTERACTIONS	1.00	0.88	0.94	0.55	0.12	0.698
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	0.37	0.22	0.97	0.97	0.97	0.7
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.77	0.92	1.00	0.75	0.06	0.7
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.90	0.35	0.92	0.96	0.37	0.7
ST_G_ALPHA_S_PATHWAY	0.91	0.96	0.62	0.78	0.24	0.702
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.33	0.98	1.00	0.99	0.21	0.702
BIOCARTA_PDGF_PATHWAY	1.00	0.89	0.75	0.66	0.21	0.702
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.82	0.98	0.92	0.77	0.03	0.704
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.09	0.94	0.94	0.57	0.98	0.704
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.88	0.43	0.74	0.98	0.49	0.704
BIOCARTA_HDAC_PATHWAY	1.00	0.05	0.94	0.82	0.71	0.704
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.58	0.88	0.57	0.97	0.53	0.706
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.31	0.99	0.92	0.88	0.43	0.706
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.10	0.57	1.00	0.99	0.87	0.706
REACTOME_ERKS_ARE_INACTIVATED	0.53	0.76	0.91	1.00	0.33	0.706
BIOCARTA_VEGF_PATHWAY	0.98	0.66	0.85	0.91	0.13	0.706
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.80	0.88	0.46	0.44	0.96	0.708
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.68	0.26	0.89	0.97	0.74	0.708
REACTOME_GAB1_SIGNALOSOME	0.86	0.80	0.99	0.72	0.17	0.708
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.93	0.01	0.92	0.91	0.77	0.708
BIOCARTA_RACCYCD_PATHWAY	0.86	0.74	0.74	0.72	0.48	0.708
BIOCARTA_HCMV_PATHWAY	0.68	0.76	0.76	0.80	0.54	0.708
KEGG_CALCIUM_SIGNALING_PATHWAY	0.44	0.26	0.99	0.98	0.87	0.708
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.56	0.39	0.94	0.92	0.73	0.708
REACTOME_BIOLOGICAL_OXIDATIONS	0.57	0.11	1.00	0.98	0.88	0.708
KEGG_NOTCH_SIGNALING_PATHWAY	0.65	0.39	0.98	0.89	0.63	0.708
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.61	0.48	0.77	0.78	0.91	0.71
PID_VEGFR1_2_PATHWAY	0.82	0.20	1.00	0.93	0.60	0.71
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.58	0.46	0.67	0.84	1.00	0.71
REACTOME_CELL_CYCLE	1.00	0.99	0.05	0.51	1.00	0.71
PID_AURORA_A_PATHWAY	1.00	0.96	0.03	0.60	0.96	0.71
REACTOME_CELL_CYCLE_MITOTIC	0.98	0.99	0.10	0.50	0.98	0.71
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.57	0.83	0.89	0.73	0.53	0.71
BIOCARTA_CCR3_PATHWAY	0.80	0.95	0.83	0.39	0.59	0.712
BIOCARTA_ACTINY_PATHWAY	0.72	0.65	0.50	0.70	0.99	0.712
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.76	0.24	1.00	0.93	0.63	0.712
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.81	0.92	0.32	0.61	0.91	0.714
REACTOME_HS_GAG_DEGRADATION	0.92	0.67	0.78	0.79	0.41	0.714
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.71	0.28	0.85	0.80	0.93	0.714
KEGG_HISTIDINE_METABOLISM	0.78	0.39	0.83	0.85	0.72	0.714
REACTOME_COLLAGEN_FORMATION	0.28	0.99	0.87	0.50	0.94	0.716
KEGG_VEGF_SIGNALING_PATHWAY	0.82	0.39	0.94	0.89	0.54	0.716
BIOCARTA_NGF_PATHWAY	0.95	0.90	0.70	0.66	0.37	0.716
PID_NFAT_TFPATHWAY	0.78	0.87	0.56	0.53	0.85	0.718
PID_HIF1_TFPATHWAY	0.65	0.39	0.88	0.93	0.74	0.718
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.43	0.74	1.00	1.00	0.42	0.718
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.23	0.43	0.99	1.00	0.94	0.718
PID_KITPATHWAY	0.84	0.43	0.88	0.63	0.81	0.718
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.75	0.50	0.94	0.92	0.48	0.718
KEGG_REGULATION_OF_AUTOPHAGY	0.95	0.14	0.87	0.69	0.94	0.718
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.94	0.48	0.84	0.75	0.58	0.718
ST_INTERLEUKIN_13_PATHWAY	0.86	0.86	0.70	0.54	0.64	0.72
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.73	0.68	0.96	0.77	0.46	0.72
REACTOME_SIGNALING_BY_FGFR	0.85	0.01	0.98	0.93	0.83	0.72
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.29	0.93	0.88	0.82	0.68	0.72
REACTOME_GLUCOSE_METABOLISM	0.69	0.22	0.80	0.94	0.95	0.72
ST_IL_13_PATHWAY	0.86	0.86	0.70	0.54	0.64	0.72
REACTOME_GAP_JUNCTION_ASSEMBLY	0.91	0.49	1.00	0.80	0.40	0.72
KEGG_PROTEIN_EXPORT	0.84	0.63	0.81	0.39	0.93	0.72
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.25	0.52	0.99	0.96	0.88	0.72
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.60	1.00	0.89	0.61	0.50	0.72
BIOCARTA_RB_PATHWAY	0.92	1.00	0.17	0.53	0.99	0.722
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.63	0.93	0.74	0.60	0.71	0.722
PID_FASPATHWAY	0.72	0.84	0.83	0.58	0.64	0.722
REACTOME_SIGNALLING_BY_NGF	0.72	0.24	0.99	1.00	0.66	0.722
KEGG_FOLATE_BIOSYNTHESIS	0.91	0.92	0.33	0.47	0.99	0.724
BIOCARTA_VIP_PATHWAY	0.72	0.63	0.84	0.80	0.63	0.724
BIOCARTA_EGF_PATHWAY	0.96	0.88	0.81	0.59	0.38	0.724
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.57	0.70	0.76	0.62	0.97	0.724
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.97	0.99	0.40	0.40	0.87	0.726
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	0.33	0.94	0.79	0.72	0.85	0.726
REACTOME_MRNA_3_END_PROCESSING	0.61	0.70	0.51	0.98	0.84	0.728
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.94	0.10	0.85	0.82	0.93	0.728
PID_CDC42_PATHWAY	0.91	0.84	0.46	0.52	0.91	0.728
PID_WNT_NONCANONICAL_PATHWAY	0.78	0.88	1.00	0.92	0.07	0.73
BIOCARTA_TNFR2_PATHWAY	0.86	0.80	0.98	0.91	0.10	0.73
PID_RAC1_PATHWAY	0.96	0.99	0.20	0.81	0.69	0.73
PID_AVB3_OPN_PATHWAY	0.98	0.94	0.86	0.75	0.13	0.732
PID_EPHA2_FWDPATHWAY	0.68	1.00	0.97	0.80	0.21	0.732
REACTOME_SYNTHESIS_OF_PA	0.45	0.73	0.97	0.77	0.74	0.732
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.88	0.59	0.93	0.97	0.31	0.736
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.85	0.54	0.97	0.67	0.65	0.736
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.61	0.72	0.84	0.88	0.63	0.736
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.54	0.85	0.99	0.99	0.32	0.738
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.59	0.66	0.91	1.00	0.53	0.738
PID_NETRIN_PATHWAY	0.78	0.96	0.99	0.97	0.00	0.74
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.77	0.85	0.58	0.53	0.97	0.74
PID_P38ALPHABETAPATHWAY	0.53	0.65	0.99	0.96	0.57	0.74
REACTOME_POTASSIUM_CHANNELS	0.64	0.89	0.97	0.23	0.97	0.74
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	1.00	0.70	0.87	1.00	0.14	0.742
PID_PI3KPLCTRKPATHWAY	0.85	0.27	0.77	0.85	0.97	0.742
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.98	0.74	1.00	0.92	0.07	0.742
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.20	0.65	0.99	0.95	0.93	0.744
PID_TCRRASPATHWAY	0.85	0.99	0.84	0.67	0.37	0.744
REACTOME_DNA_REPLICATION	0.98	0.98	0.09	0.69	0.99	0.746
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.86	0.97	0.55	0.61	0.74	0.746
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.33	0.96	0.87	0.83	0.74	0.746
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.82	0.96	0.88	0.72	0.35	0.746
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.86	0.74	0.70	0.69	0.74	0.746
PID_REG_GR_PATHWAY	0.76	0.99	0.97	0.56	0.45	0.746
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.61	0.66	1.00	0.67	0.79	0.746
PID_PDGFRBPATHWAY	0.88	0.92	0.89	0.84	0.21	0.748
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.32	0.69	0.76	1.00	0.97	0.748
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.93	0.56	0.98	0.93	0.34	0.748
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.72	0.86	0.59	0.66	0.92	0.75
BIOCARTA_LECTIN_PATHWAY	1.00	0.56	0.86	0.52	0.81	0.75
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	1.00	0.28	0.76	0.78	0.93	0.75
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.94	0.75	0.80	0.31	0.95	0.75
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.78	0.93	0.93	0.89	0.22	0.75
REACTOME_DIABETES_PATHWAYS	0.69	0.69	0.93	0.74	0.70	0.75
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.63	0.38	0.98	0.94	0.82	0.75
PID_INTEGRIN1_PATHWAY	0.91	0.86	1.00	0.88	0.10	0.75
PID_BETACATENIN_DEG_PATHWAY	0.44	0.37	0.97	1.00	0.97	0.75
KEGG_GNRH_SIGNALING_PATHWAY	0.67	0.72	0.92	0.74	0.71	0.752
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.98	0.87	1.00	0.85	0.06	0.752
PID_CDC42_REG_PATHWAY	0.66	0.80	0.61	0.73	0.96	0.752
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.82	0.55	0.75	0.99	0.65	0.752
KEGG_N_GLYCAN_BIOSYNTHESIS	0.16	0.87	0.99	0.99	0.75	0.752
PID_WNT_SIGNALING_PATHWAY	0.87	0.37	0.83	0.72	0.97	0.752
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.57	0.38	0.97	0.99	0.85	0.752
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.98	0.77	0.99	0.93	0.09	0.752
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.98	0.98	0.81	0.91	0.08	0.752
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.53	0.67	0.98	0.97	0.61	0.752
BIOCARTA_NDKDYNAMIN_PATHWAY	0.94	0.95	0.98	0.58	0.31	0.752
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.81	0.33	1.00	0.96	0.66	0.752
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.68	0.69	0.99	0.89	0.52	0.754
BIOCARTA_IL7_PATHWAY	0.94	0.54	0.62	0.80	0.87	0.754
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.02	0.99	0.99	0.80	0.97	0.754
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.87	0.45	0.79	0.93	0.73	0.754
PID_LIS1PATHWAY	0.98	0.94	0.92	0.77	0.16	0.754
REACTOME_ZINC_TRANSPORTERS	0.62	0.20	0.98	1.00	0.97	0.754
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.86	0.14	1.00	0.97	0.81	0.756
KEGG_PYRUVATE_METABOLISM	0.80	0.80	0.69	0.64	0.85	0.756
REACTOME_TCR_SIGNALING	0.40	0.88	0.97	0.95	0.58	0.756
PID_NFAT_3PATHWAY	0.74	0.51	0.75	0.84	0.94	0.756
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	0.86	0.88	0.74	0.75	0.56	0.758
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.91	0.55	0.91	0.58	0.84	0.758
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.54	0.95	1.00	1.00	0.30	0.758
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.57	0.86	0.99	0.93	0.44	0.758
KEGG_VIBRIO_CHOLERAE_INFECTION	0.64	0.53	0.81	0.88	0.93	0.758
PID_AR_NONGENOMIC_PATHWAY	0.32	0.86	0.89	0.91	0.81	0.758
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.56	0.37	0.98	0.97	0.92	0.76
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.65	0.63	0.86	0.74	0.92	0.76
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.80	0.37	0.74	0.92	0.97	0.76
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.66	0.62	0.94	0.66	0.92	0.76
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.23	0.77	1.00	0.82	0.98	0.76
PID_AMB2_NEUTROPHILS_PATHWAY	0.98	0.88	0.83	0.95	0.16	0.76
BIOCARTA_HIF_PATHWAY	0.98	0.10	1.00	0.80	0.93	0.762
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.45	0.73	0.93	0.95	0.75	0.762
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.80	0.88	0.94	0.95	0.24	0.762
REACTOME_PERK_REGULATED_GENE_EXPRESSION	1.00	0.87	0.88	1.00	0.06	0.762
REACTOME_SIGNALING_BY_NODAL	0.99	0.28	0.99	0.88	0.68	0.764
