Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.41	0.62	0.39	0.84	0.52	0.556
PID_DNAPK_PATHWAY	0.28	0.51	0.56	0.99	0.45	0.558
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	0.40	0.95	0.49	0.95	0.00	0.558
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.70	0.69	0.52	0.82	0.06	0.558
REACTOME_RECYCLING_PATHWAY_OF_L1	0.80	0.95	0.12	0.10	0.82	0.558
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.61	0.22	0.99	0.47	0.50	0.558
REACTOME_SYNTHESIS_OF_DNA	1.00	0.62	0.08	0.13	0.96	0.558
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.64	0.51	0.84	0.51	0.29	0.558
REACTOME_DARPP_32_EVENTS	0.81	0.21	0.33	0.48	0.98	0.562
REACTOME_HIV_INFECTION	0.84	0.54	0.62	0.70	0.11	0.562
PID_HNF3BPATHWAY	0.36	0.26	0.95	0.95	0.29	0.562
PID_ARF6_PATHWAY	0.01	0.81	0.94	0.39	0.66	0.562
BIOCARTA_P53HYPOXIA_PATHWAY	0.82	0.16	0.79	0.54	0.51	0.564
BIOCARTA_ACTINY_PATHWAY	0.55	0.07	0.52	0.96	0.72	0.564
PID_EPHA_FWDPATHWAY	0.01	0.62	0.99	0.93	0.27	0.564
REACTOME_GLUCOSE_METABOLISM	0.67	0.01	0.57	0.60	0.97	0.564
BIOCARTA_ERK5_PATHWAY	0.86	0.09	0.77	0.53	0.57	0.564
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.33	0.24	0.95	0.92	0.39	0.566
REACTOME_GABA_RECEPTOR_ACTIVATION	0.08	0.22	0.98	0.60	0.95	0.566
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.88	0.31	0.98	0.47	0.19	0.566
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.15	0.75	0.99	0.82	0.13	0.568
REACTOME_ERK_MAPK_TARGETS	0.21	0.75	0.52	0.59	0.77	0.568
REACTOME_EXTENSION_OF_TELOMERES	0.97	0.83	0.12	0.14	0.78	0.568
PID_SHP2_PATHWAY	0.96	0.39	0.92	0.48	0.09	0.568
REACTOME_UNWINDING_OF_DNA	0.97	0.78	0.00	0.11	0.98	0.568
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.26	0.01	0.65	0.97	0.96	0.57
PID_RETINOIC_ACID_PATHWAY	0.93	0.00	0.11	0.84	0.97	0.57
REACTOME_SIGNALING_BY_FGFR	0.91	0.00	0.61	0.55	0.78	0.57
KEGG_TYPE_II_DIABETES_MELLITUS	0.81	0.15	0.88	0.30	0.71	0.57
KEGG_BASE_EXCISION_REPAIR	1.00	0.95	0.04	0.17	0.69	0.57
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0.86	0.53	0.05	0.47	0.95	0.572
BIOCARTA_GCR_PATHWAY	0.96	0.09	0.93	0.70	0.18	0.572
PID_FCER1PATHWAY	0.61	0.71	0.85	0.65	0.04	0.572
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.84	0.07	0.93	0.29	0.73	0.572
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.63	0.80	0.60	0.61	0.22	0.572
SA_TRKA_RECEPTOR	0.90	0.58	0.78	0.35	0.25	0.572
KEGG_PEROXISOME	0.18	0.15	0.80	0.93	0.80	0.572
REACTOME_DNA_STRAND_ELONGATION	0.93	0.95	0.00	0.00	0.99	0.574
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.18	0.85	0.93	0.80	0.11	0.574
REACTOME_METABOLISM_OF_POLYAMINES	0.81	0.11	0.54	0.43	0.98	0.574
PID_TGFBRPATHWAY	0.83	0.46	0.92	0.45	0.22	0.576
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.97	0.76	0.47	0.50	0.18	0.576
REACTOME_OPIOID_SIGNALLING	0.51	0.44	0.63	0.35	0.95	0.576
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.70	0.71	0.82	0.46	0.19	0.576
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.78	0.99	0.28	0.15	0.68	0.576
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.12	0.38	0.98	0.92	0.48	0.576
PID_ENDOTHELINPATHWAY	0.67	0.26	0.84	0.98	0.14	0.578
PID_FGF_PATHWAY	0.98	0.01	0.73	0.37	0.80	0.578
REACTOME_GAP_JUNCTION_DEGRADATION	0.82	0.70	0.58	0.54	0.25	0.578
PID_INTEGRIN_A9B1_PATHWAY	0.85	0.28	0.90	0.77	0.09	0.578
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	0.96	0.21	0.91	0.70	0.11	0.578
REACTOME_CELL_JUNCTION_ORGANIZATION	0.71	0.82	0.91	0.38	0.08	0.58
BIOCARTA_STATHMIN_PATHWAY	0.99	0.87	0.09	0.75	0.20	0.58
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.59	0.33	0.46	0.98	0.54	0.58
KEGG_MAPK_SIGNALING_PATHWAY	0.41	0.24	0.93	0.83	0.49	0.58
REACTOME_MRNA_3_END_PROCESSING	0.55	0.57	0.39	0.73	0.67	0.582
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.43	0.85	0.96	0.51	0.16	0.582
REACTOME_SIGNALLING_TO_RAS	0.99	0.32	0.25	0.77	0.58	0.582
KEGG_VEGF_SIGNALING_PATHWAY	0.99	0.11	0.84	0.78	0.20	0.584
BIOCARTA_PDGF_PATHWAY	0.88	0.70	0.65	0.54	0.15	0.584
REACTOME_SIGNAL_AMPLIFICATION	0.22	0.99	0.73	0.70	0.29	0.586
REACTOME_SIGNALING_BY_ILS	0.52	0.94	0.33	0.79	0.35	0.586
PID_IFNGPATHWAY	0.70	0.50	0.56	0.61	0.56	0.586
SA_PROGRAMMED_CELL_DEATH	0.47	0.39	0.38	0.80	0.89	0.586
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.36	0.23	0.40	0.94	1.00	0.586
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.56	0.89	0.67	0.73	0.08	0.586
BIOCARTA_IL4_PATHWAY	0.93	0.23	0.86	0.80	0.12	0.588
KEGG_ETHER_LIPID_METABOLISM	0.97	0.59	0.80	0.53	0.05	0.588
REACTOME_BIOLOGICAL_OXIDATIONS	0.12	0.30	0.99	0.93	0.60	0.588
BIOCARTA_RANKL_PATHWAY	0.31	0.91	0.86	0.82	0.04	0.588
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.53	0.14	0.86	0.98	0.44	0.59
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.42	0.19	0.91	0.97	0.46	0.59
PID_HDAC_CLASSIII_PATHWAY	0.97	0.75	0.20	0.47	0.57	0.592
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.55	0.11	0.95	0.57	0.78	0.592
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.91	0.09	0.91	0.65	0.40	0.592
PID_ALK1PATHWAY	0.99	0.09	0.88	0.87	0.13	0.592
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.21	0.81	0.95	0.81	0.18	0.592
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.12	0.59	0.77	0.80	0.68	0.592
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.49	1.00	0.79	0.64	0.05	0.594
KEGG_LONG_TERM_POTENTIATION	0.53	0.77	0.68	0.29	0.70	0.594
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.26	0.50	0.95	0.97	0.29	0.594
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.75	0.32	0.90	0.77	0.23	0.594
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	1.00	0.00	0.57	0.60	0.80	0.594
PID_PI3KPLCTRKPATHWAY	0.77	0.14	0.79	0.78	0.49	0.594
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.98	0.65	0.02	0.32	1.00	0.594
KEGG_LONG_TERM_DEPRESSION	0.13	0.76	0.85	0.75	0.48	0.594
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.80	0.11	0.62	0.74	0.70	0.594
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.82	0.90	0.60	0.57	0.09	0.596
PID_VEGF_VEGFR_PATHWAY	0.90	0.32	0.99	0.70	0.08	0.598
PID_P38ALPHABETAPATHWAY	0.19	0.59	0.98	0.98	0.25	0.598
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	0.22	0.66	0.63	0.56	0.92	0.598
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.46	0.66	0.64	0.68	0.56	0.6
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.71	0.39	0.21	0.69	1.00	0.6
REACTOME_IMMUNE_SYSTEM	0.23	0.83	0.33	0.66	0.95	0.6
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.28	0.37	0.74	0.87	0.74	0.6
REACTOME_DEADENYLATION_OF_MRNA	0.97	0.79	0.42	0.77	0.06	0.602
PID_EPHA2_FWDPATHWAY	0.21	0.87	0.93	0.33	0.67	0.602
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.53	0.90	0.95	0.56	0.07	0.602
PID_EPHRINBREVPATHWAY	0.17	0.98	0.70	0.61	0.56	0.604
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.04	0.65	0.95	0.84	0.54	0.604
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.19	0.87	0.85	0.75	0.36	0.604
ST_PAC1_RECEPTOR_PATHWAY	0.47	0.76	0.45	0.79	0.56	0.606
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.78	0.32	0.61	0.46	0.86	0.606
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	0.82	0.39	0.19	0.63	1.00	0.606
BIOCARTA_SHH_PATHWAY	0.49	0.71	0.67	0.47	0.69	0.606
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.91	0.26	0.92	0.20	0.74	0.606
PID_TCR_PATHWAY	0.82	0.58	0.96	0.57	0.11	0.608
PID_VEGFR1_PATHWAY	0.99	0.48	0.83	0.61	0.13	0.608
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.62	0.60	0.44	0.87	0.51	0.608
BIOCARTA_CCR5_PATHWAY	0.98	0.59	0.38	0.59	0.51	0.61
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.71	0.14	0.85	0.53	0.82	0.61
PID_TRAIL_PATHWAY	0.76	0.17	0.81	0.82	0.49	0.61
ST_P38_MAPK_PATHWAY	0.93	0.67	0.55	0.22	0.68	0.61
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.99	0.64	0.72	0.59	0.12	0.612
KEGG_MELANOMA	0.28	0.66	0.68	0.99	0.45	0.612
ST_ADRENERGIC	0.19	0.55	0.88	0.69	0.75	0.612
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.45	0.77	0.73	0.86	0.26	0.614
REACTOME_TELOMERE_MAINTENANCE	1.00	0.88	0.05	0.24	0.90	0.614
BIOCARTA_WNT_PATHWAY	0.80	0.38	0.55	0.87	0.47	0.614
KEGG_SULFUR_METABOLISM	0.05	0.54	0.99	0.77	0.72	0.614
BIOCARTA_RB_PATHWAY	0.80	0.83	0.06	0.72	0.67	0.616
BIOCARTA_FREE_PATHWAY	0.84	0.22	0.91	0.60	0.51	0.616
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.88	0.75	0.32	0.51	0.63	0.618
PID_AVB3_INTEGRIN_PATHWAY	0.77	0.37	0.99	0.82	0.14	0.618
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.07	0.82	0.98	0.93	0.29	0.618
PID_THROMBIN_PAR1_PATHWAY	0.92	0.73	0.78	0.25	0.41	0.618
PID_HDAC_CLASSI_PATHWAY	1.00	0.80	0.51	0.29	0.50	0.62
KEGG_PHENYLALANINE_METABOLISM	0.99	0.20	0.21	0.98	0.72	0.62
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.55	0.32	0.77	0.95	0.51	0.62
REACTOME_HYALURONAN_METABOLISM	0.97	0.93	0.47	0.23	0.50	0.62
PID_NFAT_TFPATHWAY	0.70	0.78	0.54	0.58	0.51	0.622
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.62	0.54	0.56	0.70	0.69	0.622
REACTOME_CD28_CO_STIMULATION	0.76	0.22	0.96	0.88	0.29	0.622
KEGG_BETA_ALANINE_METABOLISM	0.86	0.55	0.71	0.93	0.06	0.622
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.38	0.48	0.79	0.98	0.49	0.624
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.92	0.60	0.41	0.99	0.20	0.624
KEGG_SPLICEOSOME	0.40	0.96	0.60	0.94	0.22	0.624
PID_MAPKTRKPATHWAY	0.83	0.76	0.91	0.21	0.42	0.626
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.18	0.67	0.56	0.76	0.96	0.626
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.40	0.71	0.73	0.98	0.31	0.626
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.82	0.85	0.94	0.51	0.02	0.628
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.63	0.72	0.95	0.66	0.18	0.628
KEGG_N_GLYCAN_BIOSYNTHESIS	0.17	0.38	0.66	0.94	0.99	0.628
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.05	0.44	0.78	0.98	0.89	0.628
KEGG_ENDOMETRIAL_CANCER	0.17	0.26	0.98	0.98	0.75	0.628
REACTOME_SYNTHESIS_OF_PC	0.63	0.43	0.79	0.73	0.57	0.63
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.70	0.34	0.63	0.80	0.68	0.63
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.13	0.84	0.98	0.40	0.80	0.63
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.92	1.00	0.42	0.25	0.56	0.63
REACTOME_CHROMOSOME_MAINTENANCE	1.00	0.97	0.00	0.40	0.78	0.63
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.40	0.89	0.39	0.99	0.49	0.632
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.97	0.13	0.83	0.34	0.89	0.632
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.23	0.94	0.49	0.62	0.89	0.634
REACTOME_SIGNALING_BY_HIPPO	0.25	0.89	0.85	0.59	0.59	0.634
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.77	0.85	0.29	0.32	0.94	0.634
REACTOME_PKB_MEDIATED_EVENTS	0.75	0.81	0.94	0.51	0.16	0.634
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.75	0.26	0.86	0.98	0.33	0.636
PID_LPA4_PATHWAY	0.58	0.01	0.99	0.77	0.83	0.636
REACTOME_PURINE_SALVAGE	0.42	0.53	0.49	0.80	0.94	0.636
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.96	0.22	0.88	0.70	0.43	0.638
KEGG_APOPTOSIS	0.48	0.14	0.80	0.96	0.82	0.64
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.14	1.00	1.00	1.00	0.06	0.64
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.67	0.74	0.31	0.98	0.50	0.64
REACTOME_GPCR_LIGAND_BINDING	0.13	1.00	1.00	1.00	0.07	0.64
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.41	0.99	0.38	0.98	0.45	0.642
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.92	0.33	0.61	0.53	0.82	0.642
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.15	0.93	1.00	0.99	0.14	0.642
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.66	0.87	0.65	0.41	0.63	0.644
REACTOME_DAG_AND_IP3_SIGNALING	0.99	0.38	0.83	0.14	0.89	0.646
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.96	0.23	0.75	0.86	0.43	0.646
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.79	0.62	0.70	0.93	0.20	0.648
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.31	0.91	0.78	0.73	0.51	0.648
REACTOME_BOTULINUM_NEUROTOXICITY	0.99	0.36	0.62	0.93	0.34	0.648
BIOCARTA_TRKA_PATHWAY	0.92	0.59	0.90	0.37	0.46	0.648
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.96	0.46	0.09	0.75	0.98	0.648
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.84	0.73	0.88	0.67	0.13	0.65
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	0.90	0.44	0.61	0.32	0.98	0.65
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.99	0.75	0.10	0.41	1.00	0.65
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.60	0.49	0.95	0.93	0.29	0.652
BIOCARTA_AMI_PATHWAY	0.84	0.97	0.84	0.50	0.11	0.652
KEGG_ECM_RECEPTOR_INTERACTION	0.48	0.84	0.48	0.62	0.84	0.652
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.43	0.75	1.00	0.40	0.69	0.654
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.96	0.00	0.72	0.82	0.77	0.654
PID_TXA2PATHWAY	0.47	1.00	0.98	0.25	0.57	0.654
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.86	0.60	0.75	0.36	0.71	0.656
BIOCARTA_TOB1_PATHWAY	0.92	0.04	0.86	0.81	0.65	0.656
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.15	1.00	1.00	0.98	0.15	0.656
PID_INTEGRIN4_PATHWAY	0.90	0.20	0.53	0.71	0.94	0.656
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.68	0.14	0.90	1.00	0.57	0.658
REACTOME_PURINE_METABOLISM	0.31	0.59	0.74	0.94	0.71	0.658
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.97	0.00	0.97	0.82	0.53	0.658
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.42	0.90	0.84	0.99	0.14	0.658
BIOCARTA_LONGEVITY_PATHWAY	0.97	0.08	0.95	0.80	0.49	0.658
BIOCARTA_NGF_PATHWAY	0.96	0.87	0.65	0.75	0.06	0.658
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.97	0.85	0.65	0.34	0.49	0.66
KEGG_TYROSINE_METABOLISM	0.95	0.39	0.70	0.94	0.32	0.66
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	1.00	0.03	0.81	0.66	0.80	0.66
BIOCARTA_DEATH_PATHWAY	0.86	0.18	0.78	0.94	0.54	0.66
BIOCARTA_KREB_PATHWAY	0.80	0.30	0.88	0.78	0.55	0.662
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.80	0.59	0.58	0.85	0.49	0.662
REACTOME_L1CAM_INTERACTIONS	0.65	0.63	0.63	0.50	0.90	0.662
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.89	0.59	0.82	0.93	0.08	0.662
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	1.00	0.02	0.73	0.60	0.97	0.664
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.83	0.00	0.83	0.87	0.79	0.664
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.03	0.62	0.90	0.91	0.86	0.664
REACTOME_GLUCONEOGENESIS	0.76	0.24	0.56	0.82	0.95	0.666
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.73	0.91	0.86	0.77	0.06	0.666
PID_HIVNEFPATHWAY	0.84	0.21	0.75	0.86	0.67	0.666
BIOCARTA_HCMV_PATHWAY	0.67	0.51	0.56	0.87	0.72	0.666
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	0.09	0.43	0.96	0.91	0.94	0.666
PID_ARF_3PATHWAY	0.55	0.52	0.85	0.84	0.58	0.668
BIOCARTA_AGR_PATHWAY	0.65	0.48	0.79	0.73	0.69	0.668
BIOCARTA_CCR3_PATHWAY	0.96	0.85	0.77	0.65	0.11	0.668
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.99	0.02	0.99	0.94	0.40	0.668
BIOCARTA_EGF_PATHWAY	0.92	0.72	0.70	0.87	0.13	0.668
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.84	0.26	0.52	0.74	0.98	0.668
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.51	0.90	1.00	0.92	0.02	0.67
REACTOME_GLUCOSE_TRANSPORT	0.86	0.82	0.37	0.35	0.95	0.67
REACTOME_TIGHT_JUNCTION_INTERACTIONS	1.00	0.96	0.94	0.34	0.11	0.67
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.50	0.99	0.97	0.55	0.36	0.674
REACTOME_GAB1_SIGNALOSOME	0.97	0.03	0.95	0.93	0.49	0.674
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.64	0.54	0.97	0.93	0.29	0.674
PID_SYNDECAN_1_PATHWAY	0.96	0.58	0.89	0.67	0.27	0.674
BIOCARTA_BAD_PATHWAY	0.82	0.09	0.97	0.93	0.56	0.674
BIOCARTA_MCALPAIN_PATHWAY	0.82	0.48	0.99	0.87	0.22	0.676
PID_MET_PATHWAY	0.42	0.94	0.86	0.65	0.51	0.676
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.66	0.87	0.84	0.42	0.59	0.676
PID_INTEGRIN3_PATHWAY	0.19	0.80	0.98	0.94	0.47	0.676
ST_B_CELL_ANTIGEN_RECEPTOR	0.42	0.80	0.85	0.87	0.44	0.676
BIOCARTA_EXTRINSIC_PATHWAY	0.97	1.00	1.00	0.30	0.11	0.676
BIOCARTA_HDAC_PATHWAY	1.00	0.05	0.95	0.69	0.69	0.676
PID_ANTHRAXPATHWAY	0.97	0.47	0.70	0.91	0.34	0.678
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.26	0.98	0.66	0.98	0.51	0.678
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.96	0.15	0.97	0.86	0.45	0.678
KEGG_PROPANOATE_METABOLISM	0.74	0.46	0.92	1.00	0.27	0.678
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.66	0.42	0.97	0.87	0.47	0.678
KEGG_BASAL_CELL_CARCINOMA	0.79	0.22	0.85	0.58	0.96	0.68
KEGG_GNRH_SIGNALING_PATHWAY	0.66	0.72	0.80	0.54	0.68	0.68
REACTOME_PI3K_AKT_ACTIVATION	1.00	0.01	0.98	0.92	0.49	0.68
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.85	0.07	0.90	0.95	0.63	0.68
BIOCARTA_ARAP_PATHWAY	0.88	0.89	0.77	0.65	0.22	0.682
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.79	0.95	0.88	0.56	0.23	0.682
PID_PI3KCIAKTPATHWAY	0.95	0.26	0.85	0.82	0.53	0.682
ST_INTERLEUKIN_13_PATHWAY	0.82	0.64	0.71	0.83	0.42	0.684
BIOCARTA_HIF_PATHWAY	1.00	0.14	1.00	0.87	0.41	0.684
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.42	0.84	0.96	0.66	0.54	0.684
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.86	0.61	0.19	0.76	1.00	0.684
ST_IL_13_PATHWAY	0.82	0.64	0.71	0.83	0.42	0.684
KEGG_PPAR_SIGNALING_PATHWAY	0.22	0.78	0.93	0.61	0.88	0.684
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.99	0.01	0.99	0.93	0.50	0.684
PID_AJDISS_2PATHWAY	0.64	0.54	0.74	0.84	0.67	0.686
PID_IL3_PATHWAY	0.36	0.77	0.95	0.84	0.51	0.686
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.68	0.21	0.83	0.87	0.85	0.688
REACTOME_STRIATED_MUSCLE_CONTRACTION	1.00	1.00	1.00	0.17	0.27	0.688
REACTOME_GLYCOLYSIS	0.11	0.63	0.85	0.92	0.94	0.69
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.62	0.47	0.88	0.69	0.79	0.69
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.12	0.73	0.98	0.63	0.99	0.69
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	0.73	0.75	0.49	0.93	0.55	0.69
REACTOME_CA_DEPENDENT_EVENTS	0.95	0.65	0.97	0.21	0.67	0.69
KEGG_RNA_DEGRADATION	0.95	0.71	0.72	0.48	0.59	0.69
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.93	1.00	0.54	0.32	0.67	0.692
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.79	0.81	0.16	0.85	0.85	0.692
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.78	0.95	0.95	0.67	0.11	0.692
BIOCARTA_ERK_PATHWAY	0.72	0.98	0.73	0.56	0.47	0.692
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.80	0.48	0.88	0.84	0.47	0.694
