Gene Set	Basal	Her2	LumA	LumB	Average AUC
REACTOME_MRNA_PROCESSING	0.95077441	0.68732323	0.80873478	0.72801627	0.7937121725
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.94558923	0.73934343	0.73336571	0.75611672	0.7936037725
BIOCARTA_INTEGRIN_PATHWAY	0.96410774	0.67535354	0.75184538	0.78298260	0.793572315
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.91114478	0.75303030	0.74515964	0.76456229	0.7934742525
REACTOME_RNA_POL_I_TRANSCRIPTION	0.92528620	0.72984848	0.80764051	0.71053591	0.793327775
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	0.91437710	0.74590909	0.76300181	0.74932660	0.79315365
REACTOME_INFLAMMASOMES	0.93851852	0.72282828	0.80398213	0.70721100	0.7931349825
KEGG_ASTHMA	0.96727273	0.64787879	0.78721481	0.76997755	0.79308597
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	0.96505051	0.67676768	0.78694698	0.74342031	0.79304637
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0.93986532	0.66141414	0.81988828	0.75061728	0.792946255
PID_ERBB1_DOWNSTREAM_PATHWAY	0.94481481	0.68944444	0.78201243	0.75495230	0.792805995
PID_ECADHERIN_STABILIZATION_PATHWAY	0.90491582	0.79606061	0.73358880	0.73633558	0.7927252025
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	0.93131313	0.71045455	0.78812484	0.73869248	0.79214625
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.89127946	0.75656566	0.78886299	0.73174549	0.7921134
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.90595960	0.72994949	0.79452862	0.73799102	0.7921071825
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.89599327	0.76565657	0.76846024	0.73590067	0.7915026875
PID_RHODOPSIN_PATHWAY	0.91663300	0.74984848	0.75583398	0.74361672	0.791483045
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.94734415	0.72323232	0.74669951	0.74849888	0.791443715
BIOCARTA_FMLP_PATHWAY	0.89973064	0.72419192	0.78254338	0.75824916	0.791178775
PID_S1P_S1P3_PATHWAY	0.94063973	0.71984848	0.74921358	0.75489618	0.7911494925
REACTOME_SIGNAL_AMPLIFICATION	0.93383838	0.75621212	0.68950905	0.78501684	0.7911440975
REACTOME_PROSTANOID_LIGAND_RECEPTORS	0.93582492	0.74242424	0.76779332	0.71835017	0.7910981625
PID_HDAC_CLASSI_PATHWAY	0.93505051	0.71813131	0.75605413	0.75415264	0.7908471475
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	0.93643098	0.63459596	0.82013727	0.77125421	0.790604605
BIOCARTA_RACCYCD_PATHWAY	0.90494949	0.75626263	0.79511785	0.70558361	0.790478395
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.91063973	0.74641414	0.76202409	0.74266274	0.790435175
BIOCARTA_BCR_PATHWAY	0.92306397	0.71207071	0.78279591	0.74333614	0.7903166825
PID_INSULIN_GLUCOSE_PATHWAY	0.93148148	0.73949495	0.78365061	0.70663580	0.79031571
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.93942761	0.73242424	0.75585341	0.73305275	0.7901895025
PID_NFAT_3PATHWAY	0.90420875	0.72808081	0.78268289	0.74573513	0.790176895
REACTOME_PROTEIN_FOLDING	0.92787879	0.68484848	0.80308858	0.74476712	0.7901457425
PID_ECADHERIN_NASCENTAJ_PATHWAY	0.87451178	0.79686869	0.75160580	0.73678451	0.789942695
PID_TCRCALCIUMPATHWAY	0.92535354	0.71353535	0.77030562	0.74942480	0.7896548275
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.91350168	0.71055556	0.79616680	0.73834175	0.7896414475
BIOCARTA_PAR1_PATHWAY	0.86525253	0.79833333	0.72665819	0.76812570	0.7895924375
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.94727273	0.69040404	0.76616809	0.75448934	0.78958355
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.89898990	0.74792929	0.77773893	0.73348765	0.7895364425
PID_HDAC_CLASSII_PATHWAY	0.94478114	0.69979798	0.76436156	0.74863917	0.7893949625
PID_PI3KCIPATHWAY	0.94552189	0.69737374	0.75037202	0.76393098	0.7892996575
BIOCARTA_ASBCELL_PATHWAY	0.90818182	0.73393939	0.79921005	0.71516554	0.7891242
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.94767677	0.71666667	0.70785065	0.78403479	0.78905722
BIOCARTA_TOLL_PATHWAY	0.93303030	0.70863636	0.75031198	0.76405724	0.78900897
PID_ANTHRAXPATHWAY	0.92020202	0.74090909	0.79429552	0.70042088	0.7889568775
PID_RAS_PATHWAY	0.94006734	0.71797980	0.76096866	0.73675645	0.7889430625
PID_CASPASE_PATHWAY	0.95781145	0.65055556	0.80768583	0.73957632	0.78890729
BIOCARTA_INFLAM_PATHWAY	0.95744108	0.68161616	0.76190754	0.75425084	0.788803905
PID_MET_PATHWAY	0.93515152	0.73969697	0.77309635	0.70716891	0.7887784375
PID_INTEGRIN_CS_PATHWAY	0.94707071	0.64323232	0.78918026	0.77511223	0.78864888
BIOCARTA_TNFR1_PATHWAY	0.93952862	0.70818182	0.78952697	0.71724186	0.7886198175
PID_ARF6_PATHWAY	0.91892256	0.74212121	0.75121083	0.74194725	0.7885504625
PID_P38ALPHABETADOWNSTREAMPATHWAY	0.95363636	0.66727273	0.77288267	0.76028339	0.7885187875
BIOCARTA_ALK_PATHWAY	0.95131313	0.69151515	0.79544807	0.71579686	0.7885183025
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.91909091	0.67828283	0.82395105	0.73257576	0.7884751375
REACTOME_TCR_SIGNALING	0.92801347	0.70525253	0.76741777	0.75278090	0.7883661675
KEGG_STEROID_BIOSYNTHESIS	0.87750842	0.73151515	0.79898342	0.74532517	0.78833304
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.92360269	0.68792929	0.76620047	0.77537624	0.7882771725
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.90919192	0.73666667	0.76895234	0.73824482	0.7882639375
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.93973064	0.71813131	0.77942243	0.71474467	0.7880072625
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.88956229	0.76494949	0.71390831	0.78261785	0.787759485
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.92771044	0.66878788	0.79311059	0.76132155	0.787732615
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	0.94380471	0.70636364	0.70976941	0.79079686	0.787683655
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.90218855	0.78858586	0.75931106	0.69963524	0.7874301775
PID_FOXOPATHWAY	0.90700337	0.72873737	0.80356237	0.71014310	0.7873615525
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	0.90609428	0.73656566	0.78091816	0.72575758	0.78733392
REACTOME_SIGNALING_BY_NOTCH1	0.91026936	0.77161616	0.74782440	0.71934624	0.78726404
REACTOME_NETRIN1_SIGNALING	0.93814815	0.70858586	0.79144004	0.71014310	0.7870792875
PID_AR_TF_PATHWAY	0.94575758	0.70257576	0.76550764	0.73358586	0.78685671
BIOCARTA_IL5_PATHWAY	0.93427609	0.71944444	0.75675991	0.73651796	0.7867496
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0.93003367	0.70782828	0.77496762	0.73416105	0.786747655
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.91656566	0.68196970	0.74827117	0.80016835	0.78674372
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.93262626	0.70505051	0.74642691	0.76279461	0.7867245725
REACTOME_PECAM1_INTERACTIONS	0.89626263	0.74146465	0.71945739	0.78954826	0.7866832325
REACTOME_SPHINGOLIPID_METABOLISM	0.94323232	0.70500000	0.72358845	0.77463524	0.7866140025
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.94279461	0.71303030	0.75636493	0.73341751	0.7864018375
BIOCARTA_TID_PATHWAY	0.91572391	0.68540404	0.77590003	0.76826599	0.7863234925
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.93225589	0.76101010	0.73398731	0.71780303	0.7862640825
BIOCARTA_CLASSIC_PATHWAY	0.94744108	0.72944444	0.71516447	0.75269360	0.7861858975
REACTOME_STEROID_HORMONES	0.94111111	0.68222222	0.76697747	0.75413861	0.7861123525
PID_RHOA_REG_PATHWAY	0.86336700	0.77479798	0.77286325	0.73337542	0.7861009125
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.91848485	0.73363636	0.77003367	0.72219416	0.78608726
REACTOME_BASIGIN_INTERACTIONS	0.91717172	0.67979798	0.80628723	0.74067059	0.78598188
PID_ERBB_NETWORK_PATHWAY	0.87902357	0.82383838	0.72336830	0.71766274	0.7859732475
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.90710438	0.77101010	0.71519037	0.75050505	0.785952475
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.92942761	0.76696970	0.73059441	0.71655443	0.7858865375
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.93858586	0.71186869	0.76849484	0.72439675	0.785836535
KEGG_BASAL_CELL_CARCINOMA	0.94794613	0.73702020	0.75021073	0.70796857	0.7857864075
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.90188552	0.72489899	0.78892774	0.72732884	0.7857602725
PID_IL5_PATHWAY	0.91693603	0.75297980	0.72421005	0.74848485	0.7856526825
BIOCARTA_CFTR_PATHWAY	0.87333333	0.74712121	0.81227014	0.70865600	0.78534517
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	0.89501684	0.74005051	0.77055167	0.73553591	0.7852887325
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.93851852	0.67717172	0.78856161	0.73676921	0.785255265
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.93767677	0.68722222	0.76063844	0.75467172	0.7850522875
PID_S1P_S1P1_PATHWAY	0.92400673	0.76595960	0.75937025	0.69003616	0.784843185
PID_THROMBIN_PAR1_PATHWAY	0.91239057	0.73146465	0.75043383	0.74458474	0.7847184475
BIOCARTA_KERATINOCYTE_PATHWAY	0.94154882	0.68717172	0.75009065	0.75895062	0.7844404525
SA_G1_AND_S_PHASES	0.89360269	0.74045455	0.78702409	0.71519360	0.7840687325
REACTOME_SIGNALING_BY_WNT	0.91468013	0.77575758	0.72447592	0.72107183	0.783996365
REACTOME_CD28_CO_STIMULATION	0.91713805	0.73454545	0.71950919	0.76457632	0.7839422525
KEGG_O_GLYCAN_BIOSYNTHESIS	0.89255892	0.74590909	0.77202797	0.72438272	0.783719675
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.92767677	0.66797980	0.81065786	0.72822671	0.783635285
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.95548822	0.67974747	0.74599845	0.75286195	0.7835240225
PID_S1P_META_PATHWAY	0.92952862	0.76146465	0.74539627	0.69701178	0.78335033
REACTOME_MYOGENESIS	0.88441077	0.76232323	0.72165066	0.76436333	0.7831869975
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.93016835	0.67833333	0.80894198	0.71464646	0.78302253
KEGG_PHENYLALANINE_METABOLISM	0.94313131	0.67621212	0.75304973	0.75911897	0.7828780325
PID_INTEGRIN_A4B1_PATHWAY	0.88824916	0.73297980	0.74274328	0.76620370	0.782543985
BIOCARTA_MYOSIN_PATHWAY	0.87659933	0.77737374	0.71678322	0.75904882	0.7824512775
PID_LKB1_PATHWAY	0.88057239	0.75540404	0.73951049	0.75399832	0.78237131
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.91555556	0.72560606	0.75845636	0.72971380	0.782332945
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.90441077	0.76191919	0.71852028	0.74413268	0.78224573
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.92791246	0.70080808	0.74444268	0.75561167	0.7821937225
PID_IFNGPATHWAY	0.93222222	0.66530303	0.80066967	0.73025839	0.7821133275
REACTOME_G_PROTEIN_ACTIVATION	0.91569024	0.76545455	0.74702974	0.69973345	0.781976995
PID_SHP2_PATHWAY	0.94585859	0.69803030	0.77378270	0.70946970	0.7817853225
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	0.92589226	0.72944444	0.73386134	0.73716330	0.781590335
PID_REELINPATHWAY	0.88949495	0.74439394	0.73035980	0.76182660	0.7815188225
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.93410774	0.62267677	0.79862377	0.77021605	0.7814060825
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.89700337	0.75090909	0.74338245	0.73334736	0.7811605675
REACTOME_SIGNALLING_TO_ERKS	0.88942761	0.67469697	0.80973193	0.75067340	0.7811324775
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.93811448	0.66186869	0.78820901	0.73479237	0.7807461375
BIOCARTA_TGFB_PATHWAY	0.93457912	0.75282828	0.73758094	0.69782548	0.780703455
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.89269360	0.76545455	0.72931883	0.73519921	0.7806665475
KEGG_HOMOLOGOUS_RECOMBINATION	0.91447811	0.71035354	0.75854701	0.73923962	0.78065457
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.92077441	0.69984848	0.74864672	0.75301627	0.78057147
ST_GA13_PATHWAY	0.90454545	0.67656566	0.79781792	0.74218575	0.780278695
REACTOME_MITOTIC_G2_G2_M_PHASES	0.90572391	0.69287879	0.77355889	0.74865320	0.7802036975
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.93993266	0.72424242	0.76653717	0.68973064	0.7801107225
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.91494949	0.70106061	0.73479668	0.76952862	0.78008385
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.92070707	0.75888889	0.67976796	0.76025533	0.7799048125
PID_CXCR3PATHWAY	0.94434343	0.69171717	0.72661228	0.75620090	0.779718445
KEGG_MTOR_SIGNALING_PATHWAY	0.92787879	0.61207071	0.77213805	0.80625701	0.77958614
PID_RETINOIC_ACID_PATHWAY	0.92639731	0.76429293	0.76054779	0.66682099	0.779514755
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.92750842	0.72348485	0.74304584	0.72399188	0.7795077475
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.89622896	0.75383838	0.73559959	0.73156566	0.7793081475
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	0.96343434	0.65727273	0.75238280	0.74402357	0.77927836
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	0.91885522	0.73838384	0.77020202	0.68869248	0.77903339
BIOCARTA_PLATELETAPP_PATHWAY	0.92473999	0.72787879	0.73201466	0.73017677	0.7787025525
REACTOME_COMMON_PATHWAY	0.94653199	0.73040404	0.74924890	0.68860831	0.77869831
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	0.91663300	0.73984848	0.76960632	0.68841190	0.778624925
PID_BMPPATHWAY	0.95370370	0.64085859	0.75779591	0.76130752	0.77841643
PID_TCPTP_PATHWAY	0.94565657	0.69156566	0.76885522	0.70690236	0.7782449525
PID_EPHBFWDPATHWAY	0.92851852	0.72782828	0.69743884	0.75855780	0.77808586
BIOCARTA_MCALPAIN_PATHWAY	0.88451178	0.72828283	0.74704740	0.75245511	0.77807428
BIOCARTA_LECTIN_PATHWAY	0.89063973	0.78454545	0.72006605	0.71649832	0.7779373875
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.91404040	0.79126263	0.68840209	0.71791526	0.777905095
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.88804714	0.69813131	0.78431459	0.74111641	0.7779023625
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.93518519	0.69727273	0.75016188	0.72881594	0.777858935
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.92909091	0.69858586	0.72664465	0.75648148	0.777700725
PID_GMCSF_PATHWAY	0.95451178	0.72272727	0.75573149	0.67730079	0.7775678325
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.93925926	0.68616162	0.77425001	0.70990205	0.777393235
KEGG_LINOLEIC_ACID_METABOLISM	0.88154882	0.71651515	0.75878011	0.75164141	0.7771213725
PID_SYNDECAN_3_PATHWAY	0.88484848	0.75106061	0.75927868	0.71303311	0.77705522
BIOCARTA_MTA3_PATHWAY	0.87905724	0.74474747	0.72720798	0.75583614	0.7767122075
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.93976431	0.66752525	0.78119521	0.71790123	0.7765965
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.93410774	0.73106061	0.76308599	0.67779181	0.7765115375
PID_INTEGRIN5_PATHWAY	0.92390572	0.70454545	0.74560995	0.73184624	0.77647684
BIOCARTA_CCR3_PATHWAY	0.92855219	0.71883838	0.78357938	0.67460718	0.7763942825
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.88488215	0.76520202	0.76027584	0.69503367	0.77634842
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	0.92033670	0.69949495	0.73758918	0.74776624	0.7762967675
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.91609428	0.72782828	0.74291929	0.71828002	0.7762804675
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.89410774	0.70782828	0.73381248	0.76906311	0.7762029025
PID_HEDGEHOG_2PATHWAY	0.91501684	0.75732323	0.73787990	0.69405163	0.7760679
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.90407407	0.72823232	0.78075334	0.69097924	0.7760097425
KEGG_PYRUVATE_METABOLISM	0.91983165	0.72919192	0.75564621	0.69875140	0.775855295
REACTOME_CS_DS_DEGRADATION	0.92542088	0.66303030	0.75873478	0.75622896	0.77585373
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.88161616	0.75707071	0.73280238	0.73096240	0.7756129125
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.91171717	0.73090909	0.72238586	0.73735971	0.7755929575
BIOCARTA_ERK_PATHWAY	0.92154882	0.68191919	0.77997104	0.71886925	0.775577075
REACTOME_SIGNAL_ATTENUATION	0.92969697	0.72136364	0.79858197	0.65172559	0.7753420425
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.92616162	0.69919192	0.72176681	0.75402637	0.77528668
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.91279461	0.70176768	0.72259130	0.76397306	0.7752816625
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.92451178	0.65676768	0.74140767	0.77807239	0.77518988
PID_EPHA_FWDPATHWAY	0.94531987	0.66338384	0.75334758	0.73870651	0.77518945
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	0.93757576	0.65116162	0.76219891	0.74901796	0.7749885625
BIOCARTA_ETC_PATHWAY	0.91666667	0.75444444	0.71435509	0.71439394	0.774965035
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.94713805	0.62484848	0.77354312	0.75363356	0.7747908025
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.93643098	0.71459596	0.78511985	0.66261223	0.774689755
SIG_BCR_SIGNALING_PATHWAY	0.93750842	0.65893939	0.77387335	0.72763749	0.7744896625
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	0.92787879	0.66156566	0.71832944	0.78996914	0.7744357575
REACTOME_P2Y_RECEPTORS	0.90909091	0.74959596	0.71380471	0.72518238	0.77441849
PID_RXR_VDR_PATHWAY	0.89205387	0.71838384	0.76790339	0.71799944	0.774085135
BIOCARTA_IL12_PATHWAY	0.90727273	0.67378788	0.74880212	0.76564254	0.7738763175
REACTOME_FANCONI_ANEMIA_PATHWAY	0.93468013	0.68797980	0.78416861	0.68807520	0.773725935
PID_TOLL_ENDOGENOUS_PATHWAY	0.95892256	0.67136364	0.73611111	0.72835297	0.77368757
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.92855219	0.67934343	0.75085470	0.73540965	0.7735399925
REACTOME_OPSINS	0.88181818	0.76070707	0.74518907	0.70573793	0.7733630625
PID_P38_MK2PATHWAY	0.89981737	0.75126263	0.72808858	0.71355219	0.7731801925
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.90447811	0.66136364	0.76355978	0.76313131	0.77313321
PID_IL1PATHWAY	0.95969697	0.66126263	0.74222352	0.72815657	0.7728349225
BIOCARTA_GH_PATHWAY	0.92912458	0.70151515	0.73054261	0.73006453	0.7728117175
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.90262626	0.74464646	0.70726496	0.73618126	0.772679735
KEGG_FATTY_ACID_METABOLISM	0.93528620	0.65621212	0.79531857	0.70333895	0.77253896
PID_IL2_1PATHWAY	0.95269360	0.64181818	0.78167926	0.71395903	0.7725375175
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.94744108	0.62222222	0.75307268	0.76630191	0.7722594725
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.91309764	0.72717172	0.72327588	0.72526528	0.77220263
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.89676768	0.72565657	0.75751101	0.70867003	0.7721513225
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	0.92272727	0.64343434	0.74948671	0.77227834	0.771981665
PID_LPA4_PATHWAY	0.91377104	0.71969697	0.70963481	0.74427609	0.7718447275
PID_BARD1PATHWAY	0.92207122	0.68005051	0.81087154	0.67436359	0.771839215
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.87969697	0.75808081	0.72205387	0.72709035	0.7717305
BIOCARTA_EDG1_PATHWAY	0.88202020	0.76919192	0.69942726	0.73612514	0.77169113
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.89562290	0.72318182	0.71740187	0.74869529	0.77122547
BIOCARTA_CREB_PATHWAY	0.88956229	0.70792929	0.77634504	0.71054994	0.77109664
BIOCARTA_PITX2_PATHWAY	0.91922559	0.69560606	0.74275772	0.72568743	0.7708192
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.93178451	0.68191919	0.71361046	0.75569585	0.7707525025
KEGG_ETHER_LIPID_METABOLISM	0.89831650	0.72005051	0.73079513	0.73361392	0.770694015
BIOCARTA_FCER1_PATHWAY	0.93111111	0.64681818	0.76883023	0.73599888	0.7706896
BIOCARTA_NUCLEARRS_PATHWAY	0.85464646	0.77722222	0.73000047	0.72032828	0.7705493575
BIOCARTA_CXCR4_PATHWAY	0.90104377	0.75247475	0.69746180	0.73007856	0.77026472
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.89138047	0.72333333	0.75085333	0.71544613	0.770253315
PID_THROMBIN_PAR4_PATHWAY	0.90390572	0.73797980	0.73010747	0.70767396	0.7699167375
PID_NCADHERINPATHWAY	0.92690236	0.70010101	0.71621165	0.73532548	0.769635125
REACTOME_G2_M_CHECKPOINTS	0.84794613	0.72722222	0.83361823	0.66937430	0.76954022
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.85898990	0.69196970	0.79925537	0.72744420	0.7694147925
BIOCARTA_IL17_PATHWAY	0.91417508	0.69171717	0.73271932	0.73808923	0.7691752
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.93454545	0.68030303	0.74410774	0.71686308	0.768954825
PID_CDC42_PATHWAY	0.91562290	0.71444444	0.72770008	0.71787318	0.76891015
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.94811448	0.64681818	0.74636752	0.73345960	0.768689945
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.95080808	0.69787879	0.74347967	0.68070988	0.768219105
BIOCARTA_CTL_PATHWAY	0.93373737	0.74176768	0.72199560	0.67509820	0.7681497125
BIOCARTA_VITCB_PATHWAY	0.92643098	0.67535354	0.73236319	0.73821549	0.7680908
PID_IL2_STAT5PATHWAY	0.91026936	0.70419192	0.76751489	0.69020763	0.76804595
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	0.80461279	0.84373737	0.74290339	0.68066779	0.767980335
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.90569024	0.68575758	0.77991453	0.70032267	0.767921255
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.92579125	0.70080808	0.68617233	0.75817901	0.7677376675
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.87242424	0.73747475	0.72100786	0.73921156	0.7675296025
KEGG_PROTEASOME	0.88606061	0.76601010	0.68885004	0.72859147	0.767378055
REACTOME_ARMS_MEDIATED_ACTIVATION	0.89491582	0.70924242	0.76189459	0.70287598	0.7672322025
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.90134680	0.73611111	0.70311389	0.72783389	0.7671014225
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.92471380	0.65111111	0.76065786	0.73181818	0.7670752375
REACTOME_XENOBIOTICS	0.86808081	0.71196970	0.71752784	0.77069304	0.7670678475
BIOCARTA_CHREBP2_PATHWAY	0.87936027	0.72368687	0.75656566	0.70794052	0.76688833
BIOCARTA_NTHI_PATHWAY	0.94383838	0.59954545	0.76069671	0.76342593	0.7668766175
PID_AVB3_OPN_PATHWAY	0.92053872	0.71500000	0.72214158	0.70956790	0.76681205
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.89666667	0.67313131	0.76640119	0.72984007	0.76650981
PID_ALK1PATHWAY	0.92457912	0.66969697	0.72643098	0.74521605	0.76648078
REACTOME_PURINE_METABOLISM	0.94649832	0.61505051	0.77322585	0.73103255	0.7664518075
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.93427609	0.61954545	0.80108133	0.71088664	0.7664473775
