Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
BIOCARTA_MITOCHONDRIA_PATHWAY	0.47	0.13	0.42	0.56	0.35	0.386
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.32	0.38	0.29	0.60	0.34	0.386
KEGG_BLADDER_CANCER	0.01	0.00	0.00	1.00	0.92	0.386
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.05	0.90	0.05	0.42	0.52	0.388
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.34	0.15	0.46	0.52	0.47	0.388
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.68	0.43	0.02	0.30	0.51	0.388
KEGG_PROSTATE_CANCER	0.00	0.00	0.00	1.00	0.94	0.388
PID_MAPKTRKPATHWAY	0.23	0.58	0.04	0.64	0.45	0.388
REACTOME_ERKS_ARE_INACTIVATED	0.64	0.23	0.17	0.56	0.34	0.388
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.60	0.41	0.11	0.52	0.30	0.388
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.23	0.65	0.09	0.52	0.45	0.388
BIOCARTA_VEGF_PATHWAY	0.01	1.00	0.02	0.47	0.44	0.388
PID_RETINOIC_ACID_PATHWAY	0.29	0.36	0.05	0.62	0.63	0.39
PID_S1P_S1P1_PATHWAY	0.07	0.76	0.14	0.28	0.70	0.39
BIOCARTA_TEL_PATHWAY	0.00	0.00	0.00	1.00	0.95	0.39
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.51	0.65	0.14	0.31	0.34	0.39
PID_ANGIOPOIETINRECEPTOR_PATHWAY	0.01	0.41	0.01	1.00	0.52	0.39
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.63	0.42	0.25	0.31	0.34	0.39
PID_THROMBIN_PAR1_PATHWAY	0.01	1.00	0.02	0.91	0.01	0.39
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.42	0.42	0.09	0.68	0.34	0.39
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.63	0.24	0.16	0.59	0.34	0.392
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.13	0.69	0.24	0.56	0.34	0.392
KEGG_DILATED_CARDIOMYOPATHY	0.01	0.11	0.67	0.40	0.77	0.392
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.16	0.75	0.25	0.17	0.63	0.392
BIOCARTA_CFTR_PATHWAY	0.58	0.58	0.09	0.31	0.40	0.392
REACTOME_GAB1_SIGNALOSOME	0.01	1.00	0.01	0.47	0.47	0.392
BIOCARTA_DNAFRAGMENT_PATHWAY	0.54	0.26	0.42	0.59	0.15	0.392
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.02	0.80	0.36	0.75	0.03	0.392
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.17	0.22	0.43	0.69	0.45	0.392
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.31	0.45	0.23	0.61	0.36	0.392
BIOCARTA_CALCINEURIN_PATHWAY	0.27	0.11	0.36	0.56	0.66	0.392
KEGG_PRIMARY_IMMUNODEFICIENCY	0.35	0.16	0.06	0.47	0.92	0.392
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.23	0.47	0.27	0.76	0.23	0.392
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	0.60	0.46	0.07	0.03	0.80	0.392
REACTOME_GLYCOPROTEIN_HORMONES	0.34	0.54	0.22	0.53	0.34	0.394
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.39	0.67	0.16	0.41	0.34	0.394
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.37	0.65	0.55	0.35	0.05	0.394
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.13	0.40	0.56	0.11	0.77	0.394
KEGG_NITROGEN_METABOLISM	0.32	0.06	0.74	0.41	0.44	0.394
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.34	0.54	0.22	0.53	0.34	0.394
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.58	0.34	0.30	0.41	0.34	0.394
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.29	0.65	0.38	0.31	0.34	0.394
BIOCARTA_CASPASE_PATHWAY	0.64	0.13	0.20	0.65	0.36	0.396
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.05	0.83	0.12	0.36	0.62	0.396
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.32	0.57	0.16	0.59	0.34	0.396
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.31	0.43	0.78	0.39	0.07	0.396
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.35	0.15	0.30	0.25	0.93	0.396
KEGG_SULFUR_METABOLISM	0.10	0.38	0.36	0.80	0.34	0.396
BIOCARTA_P38MAPK_PATHWAY	0.29	0.80	0.02	0.86	0.02	0.398
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.41	0.05	0.39	0.26	0.88	0.398
KEGG_TYPE_II_DIABETES_MELLITUS	0.02	0.13	0.02	0.99	0.83	0.398
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.43	0.12	0.18	0.36	0.90	0.398
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	0.29	0.54	0.31	0.49	0.36	0.398
REACTOME_PKB_MEDIATED_EVENTS	0.63	0.36	0.06	0.47	0.47	0.398
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.07	0.77	0.36	0.46	0.34	0.4
REACTOME_CD28_CO_STIMULATION	0.01	0.61	0.01	0.92	0.45	0.4
PID_S1P_S1P2_PATHWAY	0.19	0.91	0.17	0.34	0.39	0.4
KEGG_PURINE_METABOLISM	0.48	0.31	0.51	0.01	0.69	0.4
BIOCARTA_PTDINS_PATHWAY	0.04	0.55	0.06	0.43	0.92	0.4
REACTOME_METABOLISM_OF_POLYAMINES	0.51	0.24	0.36	0.55	0.34	0.4
BIOCARTA_TOB1_PATHWAY	0.05	0.89	0.25	0.46	0.36	0.402
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.46	0.05	0.88	0.55	0.07	0.402
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.86	0.17	0.85	0.06	0.07	0.402
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.19	0.12	0.51	0.82	0.37	0.402
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.70	0.22	0.34	0.65	0.10	0.402
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.65	0.06	0.65	0.05	0.60	0.402
REACTOME_IMMUNE_SYSTEM	0.18	0.37	0.35	0.46	0.65	0.402
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.37	0.48	0.29	0.06	0.81	0.402
PID_LYSOPHOSPHOLIPID_PATHWAY	0.73	0.16	0.14	0.59	0.39	0.402
KEGG_RNA_POLYMERASE	0.15	0.54	0.04	0.36	0.93	0.404
PID_PI3KCIPATHWAY	0.01	1.00	0.02	0.51	0.48	0.404
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.65	0.11	0.40	0.51	0.35	0.404
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.02	0.91	0.02	0.45	0.63	0.406
PID_DELTANP63PATHWAY	0.75	0.08	0.75	0.04	0.41	0.406
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.76	0.13	0.30	0.79	0.05	0.406
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.00	0.49	0.00	0.76	0.79	0.408
BIOCARTA_ERYTH_PATHWAY	0.31	0.42	0.29	0.68	0.34	0.408
PID_VEGF_VEGFR_PATHWAY	0.47	0.09	0.67	0.01	0.80	0.408
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	0.47	0.09	0.67	0.01	0.80	0.408
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.34	0.45	0.32	0.57	0.37	0.41
KEGG_INSULIN_SIGNALING_PATHWAY	0.00	0.73	0.01	0.78	0.53	0.41
KEGG_BETA_ALANINE_METABOLISM	0.00	0.89	0.84	0.28	0.04	0.41
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.41	0.72	0.21	0.37	0.34	0.41
REACTOME_METABOLISM_OF_PORPHYRINS	0.46	0.40	0.24	0.61	0.34	0.41
BIOCARTA_SET_PATHWAY	0.35	0.60	0.21	0.55	0.34	0.41
BIOCARTA_AKAP13_PATHWAY	0.47	0.51	0.42	0.31	0.34	0.41
SA_FAS_SIGNALING	0.41	0.09	0.44	0.78	0.33	0.41
REACTOME_SIGNAL_AMPLIFICATION	0.20	0.61	0.17	0.63	0.45	0.412
BIOCARTA_AKAP95_PATHWAY	0.65	0.38	0.27	0.42	0.34	0.412
BIOCARTA_FREE_PATHWAY	0.70	0.17	0.52	0.23	0.44	0.412
ST_GAQ_PATHWAY	0.31	0.80	0.60	0.31	0.04	0.412
REACTOME_MRNA_SPLICING	0.15	0.21	0.64	0.63	0.43	0.412
REACTOME_INTEGRATION_OF_PROVIRUS	0.33	0.88	0.18	0.33	0.35	0.414
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.90	0.12	0.13	0.14	0.78	0.414
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.09	0.24	0.77	0.93	0.04	0.414
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.07	0.85	0.16	0.65	0.34	0.414
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.47	0.69	0.16	0.42	0.34	0.416
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.66	0.29	0.30	0.49	0.34	0.416
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	0.47	0.69	0.16	0.42	0.34	0.416
REACTOME_SIGNALING_BY_NODAL	0.27	0.76	0.30	0.35	0.40	0.416
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.13	0.64	0.54	0.69	0.08	0.416
REACTOME_NCAM1_INTERACTIONS	0.03	0.73	0.32	0.01	0.99	0.416
REACTOME_XENOBIOTICS	0.15	0.15	0.34	0.88	0.56	0.416
REACTOME_P75NTR_SIGNALS_VIA_NFKB	0.66	0.70	0.17	0.21	0.35	0.418
BIOCARTA_AGPCR_PATHWAY	0.63	0.71	0.16	0.23	0.36	0.418
REACTOME_DEVELOPMENTAL_BIOLOGY	0.20	0.51	0.35	0.21	0.82	0.418
BIOCARTA_PPARA_PATHWAY	0.01	0.77	0.01	0.72	0.58	0.418
BIOCARTA_PITX2_PATHWAY	0.63	0.52	0.42	0.49	0.04	0.42
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.58	0.83	0.08	0.05	0.56	0.42
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	0.60	0.15	0.38	0.52	0.45	0.42
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.46	0.11	0.41	0.64	0.48	0.42
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	0.42	0.46	0.21	0.79	0.22	0.42
PID_THROMBIN_PAR4_PATHWAY	0.56	0.16	0.47	0.56	0.35	0.42
REACTOME_ANDROGEN_BIOSYNTHESIS	0.60	0.19	0.18	0.78	0.35	0.42
PID_HEDGEHOG_GLIPATHWAY	0.43	0.47	0.99	0.18	0.03	0.42
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0.29	0.09	0.29	0.48	0.95	0.42
BIOCARTA_MTOR_PATHWAY	0.00	0.61	0.00	0.98	0.52	0.422
REACTOME_HIV_INFECTION	0.31	0.81	0.76	0.06	0.17	0.422
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.29	0.85	0.41	0.11	0.45	0.422
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.28	0.54	0.45	0.47	0.37	0.422
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.60	0.39	0.40	0.19	0.54	0.424
KEGG_TYROSINE_METABOLISM	0.08	0.61	0.32	0.52	0.59	0.424
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.52	0.74	0.22	0.61	0.03	0.424
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.46	0.55	0.16	0.61	0.34	0.424
REACTOME_TRYPTOPHAN_CATABOLISM	0.29	0.84	0.32	0.33	0.34	0.424
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	0.23	0.93	0.00	0.08	0.88	0.424
REACTOME_SIGNALING_BY_ERBB2	0.00	0.05	0.33	0.80	0.94	0.424
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.42	0.32	0.20	0.28	0.90	0.424
PID_SMAD2_3NUCLEARPATHWAY	0.58	0.12	0.20	0.28	0.94	0.424
PID_RHOA_REG_PATHWAY	0.03	0.95	0.25	0.45	0.45	0.426
PID_EPOPATHWAY	0.37	0.03	0.60	0.21	0.92	0.426
REACTOME_SHC_MEDIATED_SIGNALLING	0.79	0.33	0.36	0.28	0.37	0.426
BIOCARTA_IL2_PATHWAY	0.07	0.46	0.00	0.85	0.75	0.426
REACTOME_AXON_GUIDANCE	0.06	0.95	0.02	0.57	0.54	0.428
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.69	0.31	0.36	0.34	0.44	0.428
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.43	0.64	0.27	0.64	0.16	0.428
REACTOME_PROTEIN_FOLDING	0.40	0.54	0.28	0.70	0.22	0.428
REACTOME_BETA_DEFENSINS	0.29	0.53	0.40	0.47	0.45	0.428
PID_P38_MK2PATHWAY	0.46	0.67	0.16	0.51	0.35	0.43
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.71	0.28	0.30	0.47	0.39	0.43
BIOCARTA_TH1TH2_PATHWAY	0.47	0.60	0.16	0.59	0.33	0.43
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.57	0.61	0.28	0.31	0.38	0.43
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.40	0.40	0.40	0.55	0.40	0.43
REACTOME_POL_SWITCHING	0.66	0.58	0.24	0.33	0.34	0.43
BIOCARTA_PYK2_PATHWAY	0.44	0.43	0.02	0.86	0.41	0.432
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	0.39	0.50	0.25	0.68	0.34	0.432
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.37	0.65	0.11	0.57	0.46	0.432
REACTOME_MUSCLE_CONTRACTION	0.90	0.18	0.02	0.47	0.59	0.432
BIOCARTA_CDK5_PATHWAY	0.52	0.60	0.16	0.55	0.34	0.434
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.65	0.27	0.43	0.45	0.37	0.434
REACTOME_ETHANOL_OXIDATION	0.40	0.28	0.47	0.75	0.27	0.434
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.39	0.69	0.17	0.56	0.36	0.434
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.32	0.57	0.32	0.52	0.45	0.436
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	0.29	0.58	0.21	0.76	0.34	0.436
BIOCARTA_GH_PATHWAY	0.01	1.00	0.02	0.70	0.45	0.436
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.06	0.59	0.36	0.31	0.86	0.436
BIOCARTA_INFLAM_PATHWAY	0.29	0.86	0.39	0.19	0.45	0.436
BIOCARTA_THELPER_PATHWAY	0.60	0.48	0.16	0.61	0.34	0.438
REACTOME_SIGNALLING_BY_NGF	0.01	0.59	0.85	0.09	0.65	0.438
BIOCARTA_PROTEASOME_PATHWAY	0.39	0.73	0.07	0.55	0.45	0.438
BIOCARTA_ETC_PATHWAY	0.66	0.34	0.24	0.61	0.34	0.438
KEGG_ENDOCYTOSIS	0.59	0.59	0.93	0.08	0.00	0.438
BIOCARTA_NGF_PATHWAY	0.00	1.00	0.00	0.85	0.34	0.438
REACTOME_GLUCURONIDATION	0.64	0.61	0.40	0.21	0.34	0.44
BIOCARTA_SALMONELLA_PATHWAY	0.59	0.55	0.26	0.46	0.34	0.44
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	0.06	0.64	0.46	0.79	0.25	0.44
BIOCARTA_ACTINY_PATHWAY	0.65	0.46	0.36	0.33	0.40	0.44
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.00	0.94	0.00	0.36	0.90	0.44
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.39	0.67	0.24	0.56	0.34	0.44
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	0.20	0.57	0.29	0.80	0.34	0.44
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.46	0.26	0.48	0.23	0.77	0.44
REACTOME_P2Y_RECEPTORS	0.46	0.61	0.18	0.61	0.34	0.44
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	0.59	0.24	0.77	0.20	0.40	0.44
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.54	0.43	0.57	0.10	0.57	0.442
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.07	0.86	0.21	0.51	0.56	0.442
REACTOME_GLUCOSE_METABOLISM	0.22	0.76	0.05	0.84	0.34	0.442
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.04	0.60	0.64	0.16	0.77	0.442
REACTOME_BIOLOGICAL_OXIDATIONS	0.37	0.32	0.93	0.14	0.45	0.442
BIOCARTA_D4GDI_PATHWAY	0.46	0.43	0.21	0.76	0.35	0.442
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.33	0.73	0.07	0.62	0.47	0.444
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.46	0.51	0.34	0.55	0.36	0.444
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.33	0.54	0.33	0.24	0.78	0.444
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.67	0.65	0.06	0.33	0.51	0.444
BIOCARTA_VDR_PATHWAY	0.00	0.57	0.40	0.43	0.82	0.444
PID_RHODOPSIN_PATHWAY	0.04	0.34	0.69	0.21	0.94	0.444
PID_RANBP2PATHWAY	0.38	0.90	0.40	0.19	0.36	0.446
BIOCARTA_HIF_PATHWAY	0.39	0.69	0.24	0.51	0.40	0.446
SA_PROGRAMMED_CELL_DEATH	0.64	0.45	0.24	0.56	0.34	0.446
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.79	0.23	0.64	0.21	0.36	0.446
REACTOME_SIGNAL_ATTENUATION	0.37	0.80	0.29	0.41	0.36	0.446
PID_ARF6_TRAFFICKINGPATHWAY	0.74	0.58	0.18	0.47	0.26	0.446
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.41	0.87	0.74	0.10	0.11	0.446
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	0.38	0.52	0.54	0.76	0.03	0.446
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.01	0.07	1.00	0.49	0.66	0.446
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.23	0.27	0.43	0.86	0.45	0.448
BIOCARTA_IL1R_PATHWAY	0.92	0.64	0.04	0.62	0.02	0.448
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.40	0.35	0.93	0.27	0.29	0.448
BIOCARTA_IL10_PATHWAY	0.07	0.81	0.24	0.56	0.56	0.448
REACTOME_PURINE_SALVAGE	0.63	0.65	0.26	0.36	0.34	0.448
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.47	0.52	0.17	0.37	0.71	0.448
REACTOME_SIGNALLING_TO_RAS	0.73	0.22	0.07	0.78	0.45	0.45
REACTOME_DEFENSINS	0.29	0.27	0.43	0.81	0.45	0.45
REACTOME_CGMP_EFFECTS	0.64	0.47	0.18	0.14	0.82	0.45
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.71	0.70	0.19	0.10	0.55	0.45
BIOCARTA_LEPTIN_PATHWAY	0.59	0.75	0.09	0.45	0.37	0.45
ST_T_CELL_SIGNAL_TRANSDUCTION	0.29	0.02	0.70	0.85	0.39	0.45
BIOCARTA_CYTOKINE_PATHWAY	0.37	0.86	0.44	0.24	0.34	0.45
REACTOME_SIGNALING_BY_ERBB4	0.00	0.36	0.00	0.99	0.90	0.45
PID_IL8CXCR1_PATHWAY	0.31	0.76	0.16	0.50	0.52	0.45
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.23	0.16	0.18	0.76	0.93	0.452
KEGG_RETINOL_METABOLISM	0.35	0.82	0.76	0.11	0.22	0.452
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	0.46	0.15	0.54	0.76	0.35	0.452
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.24	0.87	0.40	0.41	0.34	0.452
REACTOME_L1CAM_INTERACTIONS	0.55	1.00	0.06	0.11	0.54	0.452
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.54	0.67	0.11	0.47	0.47	0.452
REACTOME_SIGNALING_BY_PDGF	0.15	0.94	0.00	0.86	0.31	0.452
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.01	0.73	0.01	0.57	0.94	0.452
REACTOME_INNATE_IMMUNE_SYSTEM	0.74	0.40	0.70	0.36	0.07	0.454
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.39	0.15	0.40	0.80	0.53	0.454
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.93	0.05	0.36	0.52	0.41	0.454
REACTOME_P38MAPK_EVENTS	0.34	0.58	0.40	0.61	0.34	0.454
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	0.79	0.32	0.45	0.18	0.53	0.454
REACTOME_PURINE_METABOLISM	0.44	0.27	0.48	0.63	0.46	0.456
KEGG_HISTIDINE_METABOLISM	0.04	0.80	0.18	0.81	0.45	0.456
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	0.68	0.47	0.42	0.47	0.24	0.456
KEGG_FATTY_ACID_METABOLISM	0.19	0.30	0.43	0.86	0.50	0.456
KEGG_OOCYTE_MEIOSIS	0.19	0.95	0.34	0.43	0.37	0.456
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	0.73	0.15	0.59	0.33	0.48	0.456
BIOCARTA_RANKL_PATHWAY	0.29	0.80	0.45	0.48	0.26	0.456
BIOCARTA_TOLL_PATHWAY	0.02	0.88	0.02	0.93	0.44	0.458
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.47	0.61	0.31	0.43	0.47	0.458
REACTOME_M_G1_TRANSITION	0.27	0.14	0.61	0.55	0.72	0.458
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.73	0.39	0.15	0.80	0.22	0.458
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.61	0.10	0.78	0.36	0.45	0.46
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.59	0.65	0.27	0.43	0.36	0.46
REACTOME_DEADENYLATION_OF_MRNA	0.17	0.39	0.74	0.56	0.44	0.46
REACTOME_ERK_MAPK_TARGETS	0.74	0.70	0.25	0.10	0.51	0.46
PID_SYNDECAN_1_PATHWAY	0.89	0.22	0.43	0.64	0.12	0.46
KEGG_NON_HOMOLOGOUS_END_JOINING	0.62	0.58	0.36	0.56	0.18	0.46
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.36	0.65	0.36	0.59	0.34	0.46
PID_CD8TCRDOWNSTREAMPATHWAY	0.73	0.07	0.34	0.79	0.37	0.46
PID_LIS1PATHWAY	0.37	0.56	0.69	0.09	0.59	0.46
REACTOME_IL_7_SIGNALING	0.20	0.09	0.47	0.76	0.78	0.46
REACTOME_REGULATION_OF_KIT_SIGNALING	0.37	0.41	0.19	0.73	0.60	0.46
BIOCARTA_IGF1MTOR_PATHWAY	0.00	0.93	0.00	0.98	0.40	0.462
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.35	0.95	0.29	0.02	0.70	0.462
BIOCARTA_CELL2CELL_PATHWAY	0.72	0.80	0.00	0.28	0.51	0.462
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.38	0.48	0.64	0.77	0.04	0.462
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.56	0.52	0.44	0.45	0.34	0.462
REACTOME_SYNTHESIS_OF_PA	0.63	0.69	0.61	0.30	0.08	0.462
BIOCARTA_EIF4_PATHWAY	0.00	0.87	0.00	0.85	0.59	0.462
BIOCARTA_DEATH_PATHWAY	0.48	0.45	0.31	0.62	0.45	0.462
KEGG_DNA_REPLICATION	0.89	0.18	0.31	0.47	0.46	0.462
REACTOME_ENDOGENOUS_STEROLS	0.27	0.70	0.38	0.62	0.35	0.464
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.65	0.71	0.24	0.36	0.36	0.464
KEGG_TRYPTOPHAN_METABOLISM	0.08	0.65	0.52	0.70	0.37	0.464
BIOCARTA_CK1_PATHWAY	0.54	0.50	0.17	0.76	0.35	0.464
BIOCARTA_SODD_PATHWAY	0.69	0.28	0.52	0.44	0.39	0.464
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.82	0.50	0.28	0.49	0.23	0.464
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.48	0.44	0.52	0.43	0.45	0.464
