Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.99	0.74	0.91	0.67	0.00	0.662
KEGG_VEGF_SIGNALING_PATHWAY	0.90	0.43	0.94	0.99	0.06	0.664
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.97	0.84	0.25	0.69	0.57	0.664
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.12	0.54	0.95	0.98	0.73	0.664
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.99	0.33	0.52	0.91	0.57	0.664
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	0.39	0.98	0.92	0.91	0.13	0.666
KEGG_AXON_GUIDANCE	0.84	0.45	1.00	0.99	0.05	0.666
BIOCARTA_IL10_PATHWAY	0.87	0.89	0.79	0.58	0.20	0.666
ST_INTERLEUKIN_4_PATHWAY	0.65	0.62	0.51	0.72	0.83	0.666
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	0.96	0.90	0.36	0.52	0.59	0.666
KEGG_PROTEIN_EXPORT	0.95	0.71	0.59	0.37	0.71	0.666
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.78	0.04	0.99	0.94	0.59	0.668
KEGG_CALCIUM_SIGNALING_PATHWAY	0.37	0.27	1.00	0.88	0.82	0.668
PID_TRKRPATHWAY	0.97	0.61	0.92	0.81	0.03	0.668
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.75	0.82	0.84	0.66	0.27	0.668
BIOCARTA_GLEEVEC_PATHWAY	0.87	0.71	0.38	0.54	0.85	0.67
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.93	0.49	0.91	0.90	0.12	0.67
PID_SYNDECAN_3_PATHWAY	0.49	0.98	0.96	0.47	0.45	0.67
ST_T_CELL_SIGNAL_TRANSDUCTION	0.88	0.94	0.65	0.87	0.01	0.67
PID_IL27PATHWAY	0.88	0.70	0.81	0.87	0.09	0.67
PID_NFAT_TFPATHWAY	0.88	0.95	0.51	0.45	0.57	0.672
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.43	0.97	0.69	0.78	0.49	0.672
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.42	0.83	0.76	0.92	0.43	0.672
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.88	0.23	0.95	0.87	0.43	0.672
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.71	0.96	0.92	0.53	0.24	0.672
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.67	0.48	1.00	0.99	0.22	0.672
REACTOME_PECAM1_INTERACTIONS	0.16	0.98	0.52	0.81	0.89	0.672
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.67	0.38	0.95	0.88	0.48	0.672
REACTOME_IMMUNE_SYSTEM	1.00	1.00	0.38	0.98	0.00	0.672
PID_INTEGRIN_A9B1_PATHWAY	0.49	0.52	0.96	0.96	0.43	0.672
KEGG_INSULIN_SIGNALING_PATHWAY	0.79	0.57	0.97	0.98	0.06	0.674
PID_SYNDECAN_1_PATHWAY	0.96	0.81	0.68	0.33	0.59	0.674
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.94	0.34	0.97	0.90	0.22	0.674
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.76	0.20	0.97	0.91	0.53	0.674
PID_SYNDECAN_4_PATHWAY	0.80	0.73	0.96	0.88	0.01	0.676
PID_CDC42_REG_PATHWAY	0.80	0.92	0.59	0.68	0.39	0.676
PID_INTEGRIN4_PATHWAY	0.87	0.70	0.59	0.78	0.44	0.676
KEGG_ETHER_LIPID_METABOLISM	0.99	0.84	0.71	0.78	0.06	0.676
REACTOME_BIOLOGICAL_OXIDATIONS	0.46	0.08	1.00	0.98	0.86	0.676
REACTOME_NEPHRIN_INTERACTIONS	0.74	0.32	0.97	0.81	0.54	0.676
KEGG_GAP_JUNCTION	0.60	0.53	0.58	0.83	0.84	0.676
REACTOME_TIGHT_JUNCTION_INTERACTIONS	1.00	0.95	0.96	0.46	0.01	0.676
BIOCARTA_ERYTH_PATHWAY	0.51	0.96	0.95	0.50	0.47	0.678
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.87	0.93	0.51	0.58	0.50	0.678
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.72	0.21	0.93	0.91	0.63	0.68
PID_P53REGULATIONPATHWAY	0.95	0.87	0.48	0.48	0.62	0.68
PID_HEDGEHOG_GLIPATHWAY	0.48	0.75	0.58	0.62	0.97	0.68
BIOCARTA_AMI_PATHWAY	0.69	0.84	0.75	0.43	0.69	0.68
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	0.36	0.99	0.79	0.78	0.48	0.68
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.73	0.95	0.67	0.49	0.58	0.684
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	0.62	0.96	0.86	0.90	0.08	0.684
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.42	0.61	1.00	0.96	0.43	0.684
BIOCARTA_BIOPEPTIDES_PATHWAY	0.99	0.61	0.50	0.72	0.60	0.684
PID_S1P_S1P2_PATHWAY	0.42	0.84	0.63	0.89	0.64	0.684
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.92	0.71	1.00	0.45	0.35	0.686
BIOCARTA_NFKB_PATHWAY	0.74	0.93	0.96	0.68	0.12	0.686
BIOCARTA_AKAPCENTROSOME_PATHWAY	0.90	0.93	0.94	0.60	0.06	0.686
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.45	0.13	0.94	0.96	0.96	0.688
PID_LYMPHANGIOGENESIS_PATHWAY	0.69	0.55	0.67	0.82	0.72	0.69
ST_TYPE_I_INTERFERON_PATHWAY	0.92	0.81	0.73	0.98	0.01	0.69
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.81	0.02	0.69	0.97	0.97	0.692
ST_GA12_PATHWAY	0.51	0.94	0.67	0.84	0.50	0.692
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.91	0.77	0.76	0.92	0.10	0.692
REACTOME_MITOTIC_M_M_G1_PHASES	1.00	0.96	0.18	0.69	0.63	0.692
BIOCARTA_PTDINS_PATHWAY	0.74	0.40	0.58	0.96	0.78	0.692
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.98	0.80	0.94	0.67	0.08	0.694
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.62	0.95	1.00	0.89	0.01	0.694
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.70	0.16	0.98	0.83	0.80	0.694
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	0.70	0.90	0.92	0.92	0.03	0.694
BIOCARTA_PDGF_PATHWAY	1.00	0.98	0.67	0.72	0.10	0.694
REACTOME_CGMP_EFFECTS	0.98	0.87	0.58	0.35	0.70	0.696
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.72	0.93	0.75	0.78	0.30	0.696
PID_REG_GR_PATHWAY	0.91	0.97	0.96	0.64	0.00	0.696
REACTOME_DNA_REPAIR	0.99	0.93	0.41	0.49	0.67	0.698
PID_BCR_5PATHWAY	0.53	0.94	0.97	0.99	0.06	0.698
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.10	0.96	0.99	0.92	0.52	0.698
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0.65	0.97	0.65	0.82	0.40	0.698
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.56	0.86	0.92	0.33	0.82	0.698
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.89	0.40	0.97	0.67	0.56	0.698
KEGG_MAPK_SIGNALING_PATHWAY	0.96	0.45	0.97	1.00	0.11	0.698
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.88	0.78	0.94	0.82	0.08	0.7
PID_AP1_PATHWAY	0.88	0.68	0.96	0.73	0.25	0.7
WNT_SIGNALING	0.35	0.38	0.89	0.89	0.99	0.7
PID_AR_TF_PATHWAY	0.25	0.50	0.93	0.87	0.95	0.7
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.61	0.91	0.93	0.81	0.24	0.7
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.78	0.95	0.92	0.82	0.03	0.7
REACTOME_PI_3K_CASCADE	0.99	0.01	0.96	0.87	0.67	0.7
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.62	0.80	0.67	0.74	0.67	0.7
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.24	0.96	0.97	0.89	0.45	0.702
PID_P75NTRPATHWAY	0.71	0.70	0.73	0.77	0.60	0.702
REACTOME_DARPP_32_EVENTS	0.90	0.74	0.79	0.82	0.27	0.704
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.92	0.89	0.54	0.89	0.28	0.704
PID_AJDISS_2PATHWAY	0.88	0.15	0.87	0.66	0.96	0.704
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.91	0.12	0.89	0.84	0.76	0.704
BIOCARTA_STATHMIN_PATHWAY	0.99	0.87	0.25	0.58	0.83	0.704
KEGG_ARACHIDONIC_ACID_METABOLISM	0.87	0.19	0.75	0.84	0.87	0.704
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	0.95	0.07	0.96	0.82	0.72	0.704
PID_ERBB1_INTERNALIZATION_PATHWAY	0.78	0.79	0.79	0.77	0.39	0.704
REACTOME_P2Y_RECEPTORS	0.83	0.31	0.65	0.78	0.95	0.704
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.71	0.81	1.00	0.78	0.22	0.704
KEGG_SULFUR_METABOLISM	0.44	0.88	1.00	0.96	0.24	0.704
BIOCARTA_MCALPAIN_PATHWAY	0.76	0.96	0.87	0.37	0.57	0.706
KEGG_THYROID_CANCER	0.87	0.90	0.99	0.70	0.07	0.706
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.99	0.63	0.95	0.92	0.04	0.706
BIOCARTA_ERK_PATHWAY	0.88	0.95	0.66	0.52	0.52	0.706
REACTOME_CELL_CYCLE	1.00	1.00	0.04	0.68	0.81	0.706
REACTOME_PURINE_CATABOLISM	0.76	0.71	0.84	0.83	0.39	0.706
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.52	0.68	0.82	0.57	0.95	0.708
REACTOME_DNA_STRAND_ELONGATION	0.97	1.00	0.40	0.43	0.74	0.708
KEGG_BASAL_CELL_CARCINOMA	0.68	0.36	0.95	0.81	0.74	0.708
REACTOME_PURINE_METABOLISM	0.88	1.00	0.67	0.98	0.01	0.708
REACTOME_SPHINGOLIPID_METABOLISM	0.90	0.42	0.85	0.92	0.45	0.708
BIOCARTA_P38MAPK_PATHWAY	0.92	0.83	0.96	0.78	0.05	0.708
REACTOME_SIGNAL_ATTENUATION	0.84	0.26	0.92	0.96	0.56	0.708
PID_KITPATHWAY	0.93	0.60	0.95	0.90	0.16	0.708
BIOCARTA_EPHA4_PATHWAY	0.11	0.92	0.88	0.63	1.00	0.708
REACTOME_POTASSIUM_CHANNELS	0.53	0.95	0.94	0.25	0.87	0.708
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.51	1.00	0.96	0.59	0.49	0.71
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.78	0.42	0.96	0.99	0.40	0.71
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.29	0.81	1.00	0.89	0.56	0.71
BIOCARTA_HIF_PATHWAY	0.99	0.23	1.00	0.89	0.44	0.71
PID_P38_MKK3_6PATHWAY	0.90	0.93	0.65	0.72	0.35	0.71
KEGG_GLYCEROLIPID_METABOLISM	0.18	0.53	1.00	0.97	0.87	0.71
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.80	0.95	0.93	0.59	0.28	0.71
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.76	0.80	0.94	0.98	0.07	0.71
KEGG_TIGHT_JUNCTION	0.73	0.50	0.93	0.75	0.64	0.71
BIOCARTA_VEGF_PATHWAY	1.00	0.90	0.69	0.90	0.06	0.71
KEGG_BETA_ALANINE_METABOLISM	0.72	0.33	0.65	0.96	0.90	0.712
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.92	0.93	0.62	0.89	0.20	0.712
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.86	0.16	0.95	0.79	0.80	0.712
BIOCARTA_EXTRINSIC_PATHWAY	0.95	0.96	0.97	0.45	0.23	0.712
REACTOME_GLYCOPROTEIN_HORMONES	0.94	0.23	0.97	0.73	0.70	0.714
BIOCARTA_GCR_PATHWAY	0.98	0.79	0.94	0.81	0.05	0.714
PID_INTEGRIN3_PATHWAY	0.91	0.95	0.79	0.92	0.00	0.714
REACTOME_GLUCOSE_METABOLISM	0.74	0.27	0.91	0.95	0.70	0.714
BIOCARTA_MONOCYTE_PATHWAY	0.61	0.94	0.72	0.79	0.51	0.714
REACTOME_SIGNALING_BY_WNT	0.96	0.32	0.99	1.00	0.30	0.714
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.90	0.74	0.97	0.89	0.08	0.716
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.90	1.00	0.88	0.77	0.03	0.716
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.84	0.43	0.59	0.89	0.83	0.716
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.39	0.76	0.99	0.77	0.67	0.716
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.75	0.95	0.67	0.62	0.59	0.716
BIOCARTA_HDAC_PATHWAY	0.99	0.05	0.88	0.91	0.75	0.716
REACTOME_NCAM1_INTERACTIONS	0.13	0.90	0.95	0.63	0.97	0.716
PID_S1P_S1P1_PATHWAY	0.55	0.77	0.55	0.89	0.83	0.718
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.90	0.01	0.89	0.92	0.87	0.718
PID_ARF6DOWNSTREAMPATHWAY	0.65	0.73	0.91	0.79	0.51	0.718
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.72	0.91	0.92	0.95	0.09	0.718
BIOCARTA_NUCLEARRS_PATHWAY	0.42	0.84	0.96	0.96	0.41	0.718
REACTOME_TOLL_RECEPTOR_CASCADES	0.55	1.00	0.96	0.91	0.17	0.718
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	1.00	0.42	0.94	0.99	0.24	0.718
REACTOME_GAP_JUNCTION_ASSEMBLY	0.93	0.60	1.00	0.82	0.24	0.718
KEGG_VIBRIO_CHOLERAE_INFECTION	0.72	0.54	0.78	0.85	0.70	0.718
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	1.00	0.96	0.33	0.85	0.46	0.72
BIOCARTA_INSULIN_PATHWAY	0.90	0.90	0.91	0.72	0.17	0.72
PID_ALK1PATHWAY	1.00	0.65	0.95	0.97	0.03	0.72
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.84	0.00	0.90	0.89	0.97	0.72
ST_INTERLEUKIN_13_PATHWAY	0.92	0.88	0.85	0.76	0.20	0.722
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.98	0.96	0.93	0.60	0.14	0.722
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.99	0.59	0.65	0.82	0.56	0.722
ST_IL_13_PATHWAY	0.92	0.88	0.85	0.76	0.20	0.722
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.64	0.94	1.00	0.89	0.15	0.724
BIOCARTA_EGF_PATHWAY	0.99	0.98	0.78	0.67	0.20	0.724
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.72	0.93	0.93	0.92	0.12	0.724
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.97	0.85	0.50	0.43	0.88	0.726
REACTOME_PLATELET_HOMEOSTASIS	0.97	0.95	0.94	0.73	0.04	0.726
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.79	0.03	0.92	0.90	0.99	0.726
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.26	0.44	0.99	0.99	0.95	0.726
ST_PAC1_RECEPTOR_PATHWAY	0.68	0.68	0.79	0.79	0.70	0.728
PID_MAPKTRKPATHWAY	0.96	1.00	0.95	0.63	0.10	0.728
REACTOME_PI3K_AKT_ACTIVATION	1.00	0.62	1.00	0.99	0.03	0.728
PID_LPA4_PATHWAY	0.84	0.21	0.94	0.87	0.78	0.728
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.65	0.18	0.97	0.84	1.00	0.728
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.93	0.37	0.99	0.99	0.36	0.728
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	0.99	0.93	0.72	0.98	0.02	0.728
PID_P38ALPHABETAPATHWAY	0.77	0.85	0.98	0.99	0.05	0.728
KEGG_PROTEASOME	0.97	0.60	0.99	0.99	0.10	0.73
BIOCARTA_TNFR1_PATHWAY	0.97	1.00	0.73	0.82	0.13	0.73
BIOCARTA_TNFR2_PATHWAY	0.90	0.84	0.96	0.89	0.06	0.73
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	0.93	0.74	0.61	0.96	0.41	0.73
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.89	0.83	0.96	0.95	0.02	0.73
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.71	0.31	1.00	1.00	0.63	0.73
PID_VEGFR1_2_PATHWAY	0.88	0.58	0.99	0.99	0.21	0.73
BIOCARTA_ETC_PATHWAY	1.00	0.69	0.98	0.81	0.17	0.73
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	0.98	0.56	0.99	0.89	0.24	0.732
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.84	0.97	0.95	0.87	0.03	0.732
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.72	1.00	0.97	0.77	0.20	0.732
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1.00	0.76	0.91	0.89	0.10	0.732
REACTOME_CELL_JUNCTION_ORGANIZATION	0.90	0.78	0.92	0.46	0.60	0.732
BIOCARTA_IL4_PATHWAY	0.99	0.49	0.98	0.96	0.24	0.732
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	0.37	0.83	0.95	0.69	0.82	0.732
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.96	0.41	0.98	0.99	0.32	0.732
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.35	0.99	0.97	0.41	0.95	0.734
BIOCARTA_LECTIN_PATHWAY	0.97	0.53	0.83	0.58	0.76	0.734
REACTOME_BOTULINUM_NEUROTOXICITY	0.99	0.31	0.95	0.99	0.43	0.734
KEGG_OTHER_GLYCAN_DEGRADATION	0.97	0.59	0.96	0.96	0.19	0.734
REACTOME_MEIOTIC_SYNAPSIS	1.00	1.00	0.54	0.97	0.16	0.734
SA_TRKA_RECEPTOR	0.99	0.96	0.99	0.60	0.13	0.734
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.97	0.61	1.00	1.00	0.09	0.734
PID_CDC42_PATHWAY	1.00	0.94	0.57	0.63	0.54	0.736
BIOCARTA_INTRINSIC_PATHWAY	0.98	0.61	0.79	0.77	0.53	0.736
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.22	0.98	1.00	0.94	0.54	0.736
REACTOME_REGULATION_OF_APOPTOSIS	0.97	0.42	1.00	1.00	0.29	0.736
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.91	0.95	0.91	0.74	0.18	0.738
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	0.42	0.96	0.78	0.60	0.93	0.738
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.99	0.45	1.00	0.96	0.29	0.738
REACTOME_PHOSPHOLIPID_METABOLISM	0.89	0.79	0.97	0.95	0.09	0.738
PID_FASPATHWAY	0.92	0.98	0.88	0.71	0.20	0.738
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	1.00	1.00	0.18	0.95	0.56	0.738
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.99	0.00	0.94	0.84	0.92	0.738
REACTOME_RECYCLING_PATHWAY_OF_L1	0.89	0.99	0.25	0.74	0.82	0.738
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.78	0.74	0.94	0.69	0.54	0.738
SA_CASPASE_CASCADE	0.85	0.61	0.28	0.96	1.00	0.74
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.78	0.91	0.99	0.99	0.03	0.74
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.96	0.68	0.96	0.99	0.11	0.74
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.97	0.94	0.59	0.89	0.32	0.742
REACTOME_SIGNALLING_TO_RAS	0.78	0.87	0.58	0.89	0.59	0.742
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.97	0.70	1.00	1.00	0.04	0.742
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.94	0.81	0.96	0.99	0.01	0.742
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.78	0.81	0.63	0.75	0.74	0.742
BIOCARTA_IL2_PATHWAY	0.98	0.97	0.82	0.89	0.05	0.742
PID_NCADHERINPATHWAY	1.00	0.21	0.99	0.72	0.80	0.744
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	0.99	0.93	0.81	0.99	0.00	0.744
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.99	0.85	0.69	0.72	0.48	0.746
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	0.99	0.93	0.91	0.90	0.00	0.746
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.97	0.89	0.59	0.75	0.54	0.748
REACTOME_MEIOTIC_RECOMBINATION	1.00	0.99	0.33	0.90	0.52	0.748
BIOCARTA_LAIR_PATHWAY	0.99	0.74	0.96	0.89	0.16	0.748
REACTOME_ACTIVATION_OF_RAC	0.98	0.89	0.91	0.89	0.07	0.748
REACTOME_ANDROGEN_BIOSYNTHESIS	0.46	0.65	0.95	0.74	0.94	0.748
BIOCARTA_FCER1_PATHWAY	0.77	1.00	0.93	0.99	0.06	0.75
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.97	0.47	0.92	0.96	0.43	0.75
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.95	0.71	0.97	0.98	0.14	0.75
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	0.77	0.96	0.91	0.93	0.19	0.752
BIOCARTA_AKAP13_PATHWAY	0.90	0.98	0.95	0.42	0.51	0.752
PID_TRAIL_PATHWAY	0.99	0.87	0.85	0.99	0.06	0.752
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.90	0.87	1.00	0.99	0.00	0.752
BIOCARTA_CBL_PATHWAY	0.78	1.00	1.00	0.76	0.22	0.752
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.87	0.98	0.94	0.69	0.28	0.752
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0.77	0.96	0.91	0.93	0.19	0.752
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.98	0.89	0.69	0.58	0.63	0.754
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.99	1.00	0.90	0.87	0.01	0.754
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.83	0.97	0.95	0.86	0.16	0.754
PID_REELINPATHWAY	0.96	0.45	0.94	0.99	0.43	0.754
PID_TXA2PATHWAY	0.81	1.00	1.00	0.90	0.06	0.754
BIOCARTA_TCAPOPTOSIS_PATHWAY	1.00	0.71	1.00	0.90	0.17	0.756
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.56	0.78	0.99	0.99	0.46	0.756
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.99	0.89	0.65	0.60	0.65	0.756
REACTOME_TCR_SIGNALING	0.87	1.00	0.93	0.97	0.01	0.756
PID_IGF1_PATHWAY	0.96	0.21	0.85	0.99	0.77	0.756
BIOCARTA_NGF_PATHWAY	0.99	0.95	0.83	0.89	0.12	0.756
BIOCARTA_RARRXR_PATHWAY	0.99	0.98	0.92	0.90	0.00	0.758
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.93	0.37	1.00	0.89	0.60	0.758
REACTOME_TELOMERE_MAINTENANCE	1.00	1.00	0.46	0.77	0.56	0.758
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.92	0.18	0.93	0.78	0.98	0.758
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	0.98	0.84	0.65	0.91	0.42	0.76
BIOCARTA_CLASSIC_PATHWAY	1.00	0.81	1.00	0.89	0.10	0.76
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.92	0.93	0.50	0.72	0.73	0.76
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.90	0.20	0.99	0.92	0.79	0.76
BIOCARTA_MEF2D_PATHWAY	0.84	0.43	0.98	0.96	0.59	0.76
BIOCARTA_GRANULOCYTES_PATHWAY	0.99	0.71	0.98	0.96	0.16	0.76
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	1.00	0.80	1.00	0.99	0.01	0.76
BIOCARTA_CASPASE_PATHWAY	0.84	0.88	0.20	0.91	0.97	0.76
REACTOME_HIV_INFECTION	0.99	0.96	0.73	0.97	0.15	0.76
BIOCARTA_IL12_PATHWAY	0.92	0.93	0.94	0.89	0.12	0.76
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.88	1.00	1.00	0.87	0.05	0.76
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.98	0.90	0.58	0.99	0.35	0.76
