Gene Set	Basal	Her2	LumA	LumB	Average AUC
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.97400673	0.85033670	0.88289815	0.78255633	0.8724494775
KEGG_N_GLYCAN_BIOSYNTHESIS	0.97591470	0.87919192	0.87451990	0.75951178	0.872284575
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.98095398	0.85710438	0.88451910	0.76630407	0.8722203825
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.97079686	0.87276094	0.87249770	0.77281145	0.8722167375
BIOCARTA_WNT_PATHWAY	0.96843996	0.88666667	0.88114145	0.75242165	0.8721674325
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.97314254	0.88626263	0.88296403	0.74614011	0.8721273275
BIOCARTA_CASPASE_PATHWAY	0.95996633	0.82528620	0.90420210	0.79870421	0.87203971
PID_ALK1PATHWAY	0.96116723	0.90410774	0.85799697	0.76469826	0.87199255
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.97047138	0.87050505	0.87780373	0.76895234	0.871933125
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.96087542	0.88319865	0.83901066	0.80453250	0.8719043075
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.97582492	0.82424242	0.88614804	0.80119140	0.871851695
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.97046016	0.83420875	0.88311574	0.79900285	0.871696875
BIOCARTA_HDAC_PATHWAY	0.94381594	0.89265993	0.85713259	0.79305879	0.8716668125
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.97729517	0.86606061	0.85952210	0.78335923	0.8715592775
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.97956331	0.82205387	0.87586937	0.80798368	0.8713675575
KEGG_BASE_EXCISION_REPAIR	0.94562290	0.80845118	0.91552282	0.81552707	0.8712809925
REACTOME_INTERFERON_GAMMA_SIGNALING	0.96787879	0.86040404	0.86091748	0.79557110	0.8711928525
KEGG_GLYCEROLIPID_METABOLISM	0.98375982	0.88188552	0.85015571	0.76878399	0.87114626
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.94864198	0.84612795	0.89178345	0.79798627	0.8711349125
PID_MAPKTRKPATHWAY	0.97130191	0.83989899	0.85847008	0.81425149	0.8709806175
PID_NEPHRIN_NEPH1_PATHWAY	0.96959596	0.84639731	0.87130195	0.79644032	0.870933885
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.96338945	0.82511785	0.90710065	0.78811836	0.8709315775
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	0.94199776	0.83363636	0.91687827	0.79115514	0.8709168825
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.96265993	0.80202020	0.90181060	0.81686092	0.8708379125
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.95501684	0.88925926	0.86350262	0.77509065	0.8707173425
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.92346801	0.84080808	0.92852038	0.78969826	0.8706236825
REACTOME_GAB1_SIGNALOSOME	0.95800224	0.89811448	0.85325388	0.77261072	0.87049533
KEGG_VIRAL_MYOCARDITIS	0.97117845	0.86760943	0.87302072	0.76985884	0.87041686
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.96753086	0.81703704	0.87364555	0.82295390	0.8702918375
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	0.97325477	0.83552189	0.88567094	0.78626416	0.87017794
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	0.97516274	0.82902357	0.87403881	0.80122849	0.8698634025
PID_ARF6_PATHWAY	0.98101010	0.83212121	0.86796223	0.79784382	0.86973434
PID_ECADHERIN_NASCENTAJ_PATHWAY	0.98114478	0.86144781	0.87202060	0.76408314	0.8696740825
REACTOME_TRANSLATION	0.97842873	0.81888889	0.88618397	0.79432142	0.8694557525
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.97657688	0.85188552	0.88379247	0.76539757	0.86941311
ST_ADRENERGIC	0.97737374	0.85548822	0.86264822	0.78150620	0.869254095
PID_AJDISS_2PATHWAY	0.96893378	0.87333333	0.87010221	0.76440689	0.8691940525
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.93631874	0.79693603	0.92727073	0.81522922	0.86893868
PID_SMAD2_3PATHWAY	0.97320988	0.85956229	0.88363477	0.75872183	0.8687821925
PID_PI3KCIPATHWAY	0.97942761	0.84171717	0.87087276	0.78246291	0.8686201125
ST_P38_MAPK_PATHWAY	0.95114478	0.84353535	0.87563980	0.80361305	0.868483245
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.97438833	0.87047138	0.86642312	0.76253561	0.86845461
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.96815937	0.84616162	0.88687268	0.77237030	0.8683909925
REACTOME_GLUCONEOGENESIS	0.96745230	0.88336700	0.88467481	0.73799534	0.8683723625
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.95785634	0.86296296	0.86275801	0.78981481	0.86834803
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.95402918	0.89919192	0.84658642	0.77345561	0.8683157825
BIOCARTA_RANMS_PATHWAY	0.93283951	0.82010101	0.93344512	0.78667444	0.86826502
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.96937149	0.83249158	0.86225403	0.80837218	0.86812232
BIOCARTA_HSP27_PATHWAY	0.94455668	0.88545455	0.87281112	0.76899767	0.867955005
BIOCARTA_AGR_PATHWAY	0.96794613	0.85592593	0.86555276	0.78230381	0.8679321575
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.96655443	0.86831650	0.84198507	0.79475171	0.8679019275
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.96974186	0.83835017	0.88559309	0.77784253	0.8678819125
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.96877666	0.87451178	0.86479818	0.76318959	0.8678190525
KEGG_ARACHIDONIC_ACID_METABOLISM	0.97437710	0.88515152	0.87083150	0.74065009	0.8677525525
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.97776655	0.83367003	0.87018206	0.78923854	0.867714295
BIOCARTA_CTCF_PATHWAY	0.96153760	0.88732136	0.84892802	0.77301865	0.8677014075
REACTOME_ION_CHANNEL_TRANSPORT	0.97643098	0.87441077	0.84950892	0.76970992	0.8675151475
BIOCARTA_PDGF_PATHWAY	0.96124579	0.83589226	0.88406795	0.78870759	0.8674783975
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.96647587	0.87818182	0.83145908	0.79301913	0.867283975
PID_INTEGRIN1_PATHWAY	0.96872156	0.85239057	0.85017966	0.79746827	0.867190015
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.97217733	0.83515152	0.86779654	0.79342139	0.867136695
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	0.94726150	0.84127946	0.86916198	0.81006746	0.8669426
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.95958474	0.80437710	0.89213079	0.81164854	0.8669352925
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.97893378	0.83717172	0.88351898	0.76638177	0.8665015625
PID_TXA2PATHWAY	0.98105488	0.80000000	0.85919471	0.82391220	0.8660404475
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.97695847	0.84875421	0.84022438	0.79803160	0.865992165
BIOCARTA_PTDINS_PATHWAY	0.96365881	0.85754209	0.87706113	0.76554649	0.86595213
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.97049383	0.87609428	0.85580109	0.76048951	0.8657196775
PID_NETRIN_PATHWAY	0.97946128	0.83861953	0.86804208	0.77640508	0.8656319925
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.96461279	0.82791246	0.86590410	0.80397565	0.86560125
ST_GAQ_PATHWAY	0.97728395	0.84690236	0.85120973	0.78675783	0.8655384675
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.96450056	0.85771044	0.88359684	0.75634361	0.8655378625
PID_MYC_PATHWAY	0.97245791	0.79905724	0.88726195	0.80330873	0.8655214575
BIOCARTA_PGC1A_PATHWAY	0.94611672	0.87993266	0.86296363	0.77305102	0.8655160075
REACTOME_MEIOTIC_SYNAPSIS	0.94156004	0.81562290	0.91196151	0.79276742	0.8654779675
PID_SYNDECAN_1_PATHWAY	0.95227834	0.84882155	0.87159939	0.78892126	0.865405135
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.97109989	0.87481481	0.85404240	0.76075499	0.8651780225
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.97295174	0.87966330	0.86988262	0.73765864	0.865039075
ST_T_CELL_SIGNAL_TRANSDUCTION	0.97812570	0.82501684	0.88208169	0.77466977	0.8649735
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.96980920	0.87107744	0.86360642	0.75461668	0.864777435
ST_WNT_BETA_CATENIN_PATHWAY	0.96766554	0.86037037	0.84466802	0.78618881	0.864723185
BIOCARTA_GSK3_PATHWAY	0.96520763	0.84316498	0.88397213	0.76590262	0.86456184
PID_THROMBIN_PAR1_PATHWAY	0.96775533	0.80501684	0.87109235	0.81386299	0.8644318775
BIOCARTA_AKAPCENTROSOME_PATHWAY	0.94810325	0.80407407	0.90524813	0.79998705	0.864353125
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.95356902	0.78619529	0.93049667	0.78713979	0.8643501925
REACTOME_ER_PHAGOSOME_PATHWAY	0.97074074	0.86956229	0.86455663	0.75222740	0.864271765
PID_IL12_2PATHWAY	0.96914703	0.81272727	0.88390825	0.79121342	0.8642489925
REACTOME_BASIGIN_INTERACTIONS	0.96992144	0.83417508	0.86300755	0.78924501	0.86408727
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.97395062	0.83932660	0.87724478	0.76548174	0.864000935
ST_JNK_MAPK_PATHWAY	0.96509540	0.85360269	0.86213186	0.77443020	0.8638150375
PID_IL8CXCR2_PATHWAY	0.96939496	0.83936027	0.87037969	0.77567909	0.8637035025
REACTOME_SHC_RELATED_EVENTS	0.94234568	0.83754209	0.90175404	0.77314167	0.86369587
BIOCARTA_ARF_PATHWAY	0.93267116	0.83124579	0.88950174	0.80135249	0.863692795
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.96228956	0.83016835	0.87030183	0.79178322	0.86363574
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.97959596	0.81289562	0.87442209	0.78722926	0.8635357325
PID_EPHRINBREVPATHWAY	0.97557800	0.79771044	0.87356170	0.80707071	0.8634802125
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	0.93693603	0.80033670	0.90578512	0.81072261	0.863445115
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.94950617	0.80003367	0.89020042	0.81309809	0.8632095875
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.95655443	0.85582492	0.85116780	0.78903134	0.8631446225
BIOCARTA_RAC1_PATHWAY	0.95560045	0.84013468	0.83672695	0.81937969	0.8629604425
BIOCARTA_CERAMIDE_PATHWAY	0.95888889	0.87181818	0.89370583	0.72722740	0.862910075
PID_GLYPICAN_1PATHWAY	0.97251403	0.84760943	0.84112069	0.79032634	0.8628926225
REACTOME_PURINE_METABOLISM	0.96657688	0.84437710	0.87113028	0.76942552	0.862877445
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.98047138	0.83037037	0.85120862	0.78941336	0.8628659325
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.97454545	0.87333333	0.84921148	0.75433178	0.86285551
BIOCARTA_EGF_PATHWAY	0.96235690	0.83555556	0.88106959	0.77090780	0.8624724625
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.96354658	0.88905724	0.85013708	0.74682725	0.8623920375
PID_WNT_SIGNALING_PATHWAY	0.96207632	0.88269360	0.84176149	0.76201761	0.862137255
BIOCARTA_IGF1MTOR_PATHWAY	0.94538721	0.87111111	0.86893241	0.76294354	0.8620935675
KEGG_ETHER_LIPID_METABOLISM	0.95662177	0.83787879	0.85835230	0.79513727	0.8619975325
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.98006734	0.86090909	0.84135625	0.76548822	0.861955225
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.92582492	0.80656566	0.91242664	0.80231805	0.8617838175
BIOCARTA_MITOCHONDRIA_PATHWAY	0.96709315	0.84892256	0.87080489	0.76016576	0.86174659
PID_HNF3BPATHWAY	0.97570146	0.86858586	0.85289722	0.74943020	0.861653685
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.93884400	0.84329966	0.87066315	0.79369982	0.8616266575
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.94159371	0.84181818	0.86566854	0.79725460	0.8615837575
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.95590348	0.83050505	0.90193836	0.75787341	0.861555075
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.96722783	0.86545455	0.85409630	0.75937895	0.8615394075
KEGG_RIBOSOME	0.97161605	0.84175084	0.86836348	0.76408235	0.86145318
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.97029181	0.82249158	0.85711263	0.79590132	0.861449335
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	0.94864198	0.82309764	0.88685471	0.78663559	0.86130748
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.95962963	0.84582492	0.86166208	0.77810153	0.86130454
BIOCARTA_GLEEVEC_PATHWAY	0.95547699	0.86531987	0.87751827	0.74641932	0.8611836125
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.97418631	0.84737374	0.84449435	0.77852888	0.86114582
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	0.97992144	0.83659933	0.86179782	0.76598679	0.861076345
PID_INTEGRIN3_PATHWAY	0.97171717	0.83265993	0.85034735	0.78948459	0.86105226
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.96454545	0.87164983	0.84475896	0.76311836	0.86101815
KEGG_NITROGEN_METABOLISM	0.96996633	0.87759072	0.85517028	0.74104389	0.860942805
BIOCARTA_VEGF_PATHWAY	0.94791348	0.84808081	0.87242185	0.77521368	0.860907455
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.94454545	0.79690236	0.92592726	0.77604248	0.8608543875
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.95447811	0.85363636	0.86004112	0.77502590	0.8607953725
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.95683502	0.87754209	0.85944225	0.74929422	0.860778395
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.96287318	0.87094276	0.86563461	0.74306527	0.860628955
REACTOME_PKB_MEDIATED_EVENTS	0.97038159	0.80626263	0.86448078	0.80128205	0.8606017625
REACTOME_CD28_CO_STIMULATION	0.97122334	0.87693603	0.84846089	0.74448643	0.8602766725
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.93731762	0.81333333	0.91465046	0.77522584	0.8601318125
KEGG_TYROSINE_METABOLISM	0.96029181	0.87404040	0.88068165	0.72551153	0.8601313475
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.96547699	0.86111111	0.85595680	0.75767288	0.860054445
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.95941639	0.78824916	0.88497824	0.80729733	0.85998528
REACTOME_AMYLOIDS	0.95001122	0.81326599	0.90273087	0.77335535	0.8598408575
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.97586981	0.82663300	0.88562303	0.75105072	0.85979414
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.95326599	0.80680135	0.90025020	0.77881378	0.85978283
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.98060606	0.81888889	0.84471795	0.79332427	0.8593842925
BIOCARTA_STRESS_PATHWAY	0.96445567	0.82313131	0.86497895	0.78495208	0.8593795025
SIG_CD40PATHWAYMAP	0.94442200	0.85363636	0.84293329	0.79637871	0.85934259
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.95144781	0.81565657	0.89033816	0.77981891	0.8593153625
PID_CXCR3PATHWAY	0.95525253	0.84983165	0.86888450	0.76328671	0.8593138475
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.95556678	0.79020202	0.88557312	0.80452603	0.8589669875
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.97459035	0.80919192	0.87819300	0.77366615	0.858910355
PID_GMCSF_PATHWAY	0.96827160	0.83158249	0.87893959	0.75670811	0.8588754475
PID_S1P_S1P3_PATHWAY	0.95459035	0.85198653	0.84837705	0.78014116	0.8587737725
PID_EPHA_FWDPATHWAY	0.98374860	0.83356902	0.84494829	0.77266900	0.8587337275
REACTOME_PEPTIDE_CHAIN_ELONGATION	0.97047138	0.82117845	0.86404160	0.77864464	0.8585840175
REACTOME_SHC_MEDIATED_SIGNALLING	0.94367003	0.82333333	0.89781810	0.76886817	0.8584224075
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.97223345	0.83845118	0.88047471	0.74232064	0.858369995
REACTOME_RNA_POL_III_TRANSCRIPTION	0.96795735	0.82154882	0.87176708	0.77214452	0.8583544425
BIOCARTA_TEL_PATHWAY	0.96740741	0.91565657	0.86034854	0.69000259	0.8583537775
REACTOME_MYOGENESIS	0.94369248	0.86404040	0.85346349	0.77217042	0.8583416975
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0.95202020	0.87771044	0.83782689	0.76572779	0.85832133
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.97677890	0.81067340	0.86891444	0.77687128	0.858309505
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	0.95516274	0.86289562	0.87564778	0.73939394	0.85827502
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.97267116	0.80939394	0.86029731	0.79063067	0.85824827
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.97730640	0.86202020	0.85910089	0.73456358	0.8582477675
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.95777778	0.77680135	0.89073741	0.80712898	0.85811138
ST_G_ALPHA_I_PATHWAY	0.96446689	0.85653199	0.85651575	0.75489510	0.8581024325
PID_P38ALPHABETAPATHWAY	0.97535354	0.86441077	0.84767437	0.74478114	0.858054955
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.96489338	0.84676768	0.84843494	0.77195675	0.8580131875
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.96904602	0.87134680	0.85608057	0.73523051	0.857925975
KEGG_GALACTOSE_METABOLISM	0.97118967	0.84286195	0.86535513	0.75205905	0.85786645
BIOCARTA_FCER1_PATHWAY	0.97405163	0.83949495	0.87026989	0.74668937	0.85762646
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.96671156	0.81205387	0.87744840	0.77417767	0.857597875
KEGG_BUTANOATE_METABOLISM	0.94858586	0.83868687	0.87757416	0.76549469	0.857585395
KEGG_PRION_DISEASES	0.97346801	0.81306397	0.86120893	0.78243978	0.8575451725
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.97199776	0.84037037	0.87292490	0.74441854	0.8574278925
BIOCARTA_HER2_PATHWAY	0.97267116	0.85444444	0.84985228	0.75200078	0.857242165
REACTOME_SHC_MEDIATED_CASCADE	0.94503928	0.90471380	0.84218869	0.73656848	0.8571275625
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	0.95616162	0.86346801	0.84776620	0.76060606	0.8570004725
BIOCARTA_IGF1R_PATHWAY	0.95417508	0.85410774	0.84266579	0.77692837	0.856969245
PID_ERBB_NETWORK_PATHWAY	0.97679012	0.88124579	0.82047662	0.74874385	0.856814095
BIOCARTA_CHEMICAL_PATHWAY	0.95968575	0.86454545	0.86518745	0.73734784	0.8566916225
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.97081930	0.82420875	0.86216313	0.76899119	0.8565455925
BIOCARTA_SRCRPTP_PATHWAY	0.94877666	0.76552189	0.91779654	0.79406242	0.8565393775
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.96331089	0.82441077	0.85550565	0.78277001	0.85649933
REACTOME_BASE_EXCISION_REPAIR	0.94433221	0.77700337	0.89485567	0.80935560	0.8563867125
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.96661055	0.83861953	0.83812632	0.78210988	0.85636657
KEGG_FATTY_ACID_METABOLISM	0.93901235	0.88414141	0.84442249	0.75783476	0.8563527525
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	0.95552189	0.83595960	0.87505090	0.75885369	0.85634652
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.96820426	0.84599327	0.86275203	0.74694380	0.85597334
PID_HIF1APATHWAY	0.96638608	0.85114478	0.83188805	0.77359492	0.8557534575
PID_SYNDECAN_4_PATHWAY	0.97077441	0.84575758	0.84922146	0.75682525	0.855644675
PID_INSULIN_GLUCOSE_PATHWAY	0.95819304	0.87686869	0.83406352	0.75295260	0.8555194625
ST_B_CELL_ANTIGEN_RECEPTOR	0.97408530	0.83484848	0.85615044	0.75683113	0.8554788375
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.97268238	0.85484848	0.85482094	0.73929211	0.8554109775
PID_IL3_PATHWAY	0.97210999	0.82333333	0.86024873	0.76471298	0.8551012575
REACTOME_UNWINDING_OF_DNA	0.91193042	0.79518519	0.92381722	0.78894520	0.8549695075
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	0.91424242	0.90107744	0.84233242	0.76196051	0.8549031975
REACTOME_SIGNALING_BY_BMP	0.96705948	0.84276094	0.83642153	0.77290210	0.8547860125
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	0.94451178	0.77471380	0.89236635	0.80734913	0.854735265
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.96946128	0.81835017	0.85112988	0.77946599	0.85460183
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.95611672	0.82582492	0.87735457	0.75911033	0.854601635
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.97328844	0.84595960	0.86825768	0.73025123	0.8544392375
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.93931538	0.83629630	0.86655887	0.77555979	0.854432585
REACTOME_POL_SWITCHING	0.93425365	0.76511785	0.90227572	0.81519037	0.8542093975
BIOCARTA_GPCR_PATHWAY	0.95571268	0.80895623	0.86681439	0.78533411	0.8542043525
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.97349046	0.85202020	0.84530083	0.74592604	0.8541843825
BIOCARTA_IL6_PATHWAY	0.96599327	0.81198653	0.86577035	0.77277907	0.854132305
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.92922559	0.83851852	0.89024833	0.75852680	0.85412981
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.96527497	0.80101010	0.87941270	0.77079125	0.854122255
BIOCARTA_IL10_PATHWAY	0.96177329	0.83447811	0.85858187	0.76135186	0.8540462825
BIOCARTA_RHO_PATHWAY	0.96126824	0.84363636	0.84252805	0.76873043	0.85404077
PID_AVB3_OPN_PATHWAY	0.95271605	0.81501684	0.86749711	0.78091816	0.85403704
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.97194164	0.82508418	0.87057133	0.74823232	0.8539573675
BIOCARTA_RAS_PATHWAY	0.94505051	0.84942761	0.84921547	0.77206682	0.8539401025
ST_INTERFERON_GAMMA_PATHWAY	0.92210999	0.84074074	0.87710904	0.77548739	0.85386179
REACTOME_RNA_POL_I_TRANSCRIPTION	0.96134680	0.79569024	0.89516509	0.76241906	0.8536552975
REACTOME_NCAM1_INTERACTIONS	0.97099888	0.84114478	0.81634926	0.78605284	0.85363644
BIOCARTA_PAR1_PATHWAY	0.96386083	0.79020202	0.86964906	0.79070837	0.85360507
BIOCARTA_TOLL_PATHWAY	0.96494949	0.80959596	0.87909131	0.76045714	0.853523475
BIOCARTA_TPO_PATHWAY	0.95793490	0.81265993	0.87124606	0.77198912	0.8534575025
KEGG_PROPANOATE_METABOLISM	0.96702581	0.87407407	0.86606580	0.70663688	0.85345064
PID_AR_NONGENOMIC_PATHWAY	0.97031425	0.82868687	0.86051423	0.75409868	0.8534035075
ST_INTERLEUKIN_4_PATHWAY	0.95884400	0.81276094	0.87413463	0.76781255	0.85338803
REACTOME_METABOLISM_OF_POLYAMINES	0.94223345	0.86636364	0.84411506	0.76068199	0.853348535
PID_INTEGRIN5_PATHWAY	0.95634119	0.87094276	0.80473872	0.78107336	0.8532740075
PID_LIS1PATHWAY	0.96124579	0.83959596	0.85785124	0.75439653	0.85327238
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.95377104	0.79885522	0.86829760	0.79077312	0.852924245
KEGG_NON_HOMOLOGOUS_END_JOINING	0.95167228	0.80095500	0.89021639	0.76866097	0.85287616
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	0.93779614	0.81404040	0.87581547	0.78353406	0.8527965175
BIOCARTA_CREB_PATHWAY	0.96060606	0.85225589	0.83534456	0.76251619	0.852680675
BIOCARTA_AT1R_PATHWAY	0.96818386	0.83824916	0.86672855	0.73749676	0.8526645825
BIOCARTA_NO1_PATHWAY	0.93723906	0.87451178	0.84549846	0.75311448	0.852590945
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.96579125	0.82282828	0.86361041	0.75734913	0.8523947675
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.96799102	0.78521886	0.86142652	0.79475937	0.8523489425
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.97838384	0.85693603	0.86885855	0.70517353	0.8523379875
