Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.58	0.35	0.95	0.64	0.27	0.558
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.80	0.17	0.83	0.93	0.07	0.56
REACTOME_PURINE_SALVAGE	0.35	0.70	0.47	0.58	0.70	0.56
BIOCARTA_WNT_PATHWAY	0.81	0.29	0.66	0.98	0.06	0.56
BIOCARTA_CXCR4_PATHWAY	0.90	0.39	0.41	0.55	0.56	0.562
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.03	0.76	0.55	1.00	0.47	0.562
PID_ARF6_PATHWAY	0.07	0.90	0.97	0.75	0.12	0.562
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.22	0.61	0.99	0.99	0.00	0.562
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.51	0.09	0.80	0.94	0.48	0.564
PID_PI3KCIPATHWAY	0.07	0.50	0.92	0.89	0.44	0.564
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.44	0.70	0.68	0.95	0.05	0.564
PID_P38ALPHABETAPATHWAY	0.07	0.44	1.00	0.97	0.34	0.564
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.30	0.50	0.53	0.97	0.53	0.566
REACTOME_TIGHT_JUNCTION_INTERACTIONS	1.00	0.87	0.74	0.22	0.00	0.566
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.18	0.32	1.00	0.84	0.50	0.568
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.61	0.35	0.58	0.80	0.50	0.568
BIOCARTA_MTOR_PATHWAY	0.30	0.24	0.43	0.87	1.00	0.568
PID_VEGFR1_2_PATHWAY	0.43	0.15	0.88	0.48	0.90	0.568
PID_ARF6DOWNSTREAMPATHWAY	0.70	0.60	0.63	0.16	0.75	0.568
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.16	0.74	0.63	1.00	0.31	0.568
REACTOME_MUSCLE_CONTRACTION	0.93	0.51	0.99	0.01	0.40	0.568
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.95	0.72	0.59	0.54	0.04	0.568
REACTOME_CELL_JUNCTION_ORGANIZATION	0.85	0.77	0.77	0.21	0.25	0.57
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.76	0.61	0.48	0.52	0.48	0.57
ST_T_CELL_SIGNAL_TRANSDUCTION	0.22	0.97	0.68	0.98	0.00	0.57
PID_INTEGRIN5_PATHWAY	0.47	0.09	0.99	0.30	1.00	0.57
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.70	0.17	0.62	0.79	0.58	0.572
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.98	0.86	0.43	0.27	0.32	0.572
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.94	0.44	0.95	0.21	0.32	0.572
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.95	0.88	0.48	0.18	0.37	0.572
KEGG_PHENYLALANINE_METABOLISM	0.97	0.13	0.25	0.97	0.54	0.572
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.05	0.77	0.81	0.90	0.33	0.572
BIOCARTA_SPRY_PATHWAY	0.46	0.71	0.77	0.88	0.04	0.572
REACTOME_PURINE_CATABOLISM	0.53	0.66	0.26	0.82	0.59	0.572
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.76	0.50	0.14	0.81	0.65	0.572
PID_NFKAPPABCANONICALPATHWAY	0.56	0.87	0.22	0.35	0.87	0.574
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.57	0.50	0.63	1.00	0.17	0.574
PID_ERBB1_INTERNALIZATION_PATHWAY	0.17	0.44	0.65	0.94	0.67	0.574
SA_TRKA_RECEPTOR	0.88	0.48	0.85	0.62	0.04	0.574
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.64	0.20	0.92	0.56	0.55	0.574
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.61	0.17	0.89	0.77	0.44	0.576
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.42	0.24	0.70	0.69	0.83	0.576
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.93	0.15	0.75	0.62	0.43	0.576
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.84	0.90	0.96	0.15	0.03	0.576
PID_ERBB2ERBB3PATHWAY	0.61	0.16	0.81	0.94	0.37	0.578
REACTOME_TELOMERE_MAINTENANCE	1.00	0.92	0.01	0.37	0.59	0.578
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.92	0.08	0.88	0.42	0.59	0.578
PID_ENDOTHELINPATHWAY	0.71	0.32	0.87	0.87	0.13	0.58
PID_NEPHRIN_NEPH1_PATHWAY	0.81	0.71	0.68	0.53	0.17	0.58
KEGG_MTOR_SIGNALING_PATHWAY	0.99	0.16	0.83	0.42	0.50	0.58
KEGG_SPLICEOSOME	0.62	0.99	0.23	0.96	0.10	0.58
BIOCARTA_DEATH_PATHWAY	0.46	0.04	0.71	0.94	0.75	0.58
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.38	0.35	0.68	0.55	0.95	0.582
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.59	0.66	0.93	0.27	0.46	0.582
BIOCARTA_RB_PATHWAY	0.78	0.83	0.04	0.62	0.64	0.582
KEGG_LONG_TERM_DEPRESSION	0.03	0.85	0.83	0.51	0.69	0.582
REACTOME_PHASE_II_CONJUGATION	0.47	0.31	0.99	0.65	0.49	0.582
KEGG_BETA_ALANINE_METABOLISM	0.83	0.41	0.67	0.96	0.05	0.584
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.07	0.77	0.65	0.95	0.48	0.584
PID_NFAT_TFPATHWAY	0.86	0.68	0.49	0.51	0.39	0.586
REACTOME_IL_2_SIGNALING	1.00	0.76	0.23	0.94	0.00	0.586
PID_EPHA_FWDPATHWAY	0.02	0.71	0.99	0.90	0.31	0.586
KEGG_FOLATE_BIOSYNTHESIS	0.94	0.78	0.21	0.37	0.64	0.588
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	0.99	0.04	0.80	0.53	0.58	0.588
ST_GA12_PATHWAY	0.33	0.73	0.54	0.62	0.72	0.588
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.35	0.57	0.76	0.55	0.71	0.588
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.64	0.94	0.82	0.33	0.21	0.588
PID_PDGFRAPATHWAY	0.88	0.77	0.40	0.35	0.54	0.588
KEGG_HUNTINGTONS_DISEASE	0.76	0.34	0.84	0.99	0.01	0.588
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.56	0.73	0.67	0.98	0.01	0.59
KEGG_LYSOSOME	0.13	0.33	0.97	0.97	0.55	0.59
REACTOME_SIGNALING_BY_NODAL	0.89	0.09	0.98	0.85	0.14	0.59
KEGG_N_GLYCAN_BIOSYNTHESIS	0.36	0.61	0.68	0.82	0.48	0.59
REACTOME_GAP_JUNCTION_DEGRADATION	0.91	0.78	0.44	0.64	0.18	0.59
BIOCARTA_AKT_PATHWAY	0.90	0.40	0.30	0.55	0.80	0.59
BIOCARTA_IL2_PATHWAY	0.91	0.48	0.53	0.97	0.06	0.59
BIOCARTA_ALK_PATHWAY	0.79	0.35	0.99	0.20	0.62	0.59
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.26	0.31	0.98	0.99	0.42	0.592
KEGG_TYPE_II_DIABETES_MELLITUS	0.63	0.05	0.96	0.86	0.46	0.592
REACTOME_CHROMOSOME_MAINTENANCE	1.00	0.99	0.01	0.36	0.60	0.592
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.61	0.35	0.77	0.91	0.33	0.594
REACTOME_IL1_SIGNALING	0.26	0.83	0.73	0.81	0.34	0.594
REACTOME_EXTENSION_OF_TELOMERES	1.00	0.98	0.05	0.28	0.66	0.594
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.51	0.69	0.92	0.81	0.04	0.594
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.07	0.76	1.00	0.96	0.18	0.594
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.57	0.87	0.41	0.59	0.54	0.596
BIOCARTA_RNA_PATHWAY	0.74	0.39	0.14	0.74	0.97	0.596
KEGG_BASE_EXCISION_REPAIR	1.00	0.92	0.05	0.28	0.73	0.596
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.88	0.00	0.77	0.83	0.50	0.596
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.82	0.00	0.81	0.90	0.45	0.596
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	0.40	0.57	0.63	0.40	0.99	0.598
REACTOME_SPHINGOLIPID_METABOLISM	0.30	0.49	0.67	0.73	0.80	0.598
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.91	0.15	0.68	0.94	0.31	0.598
KEGG_PYRUVATE_METABOLISM	0.35	0.44	0.47	0.86	0.87	0.598
PID_PI3KPLCTRKPATHWAY	0.73	0.05	0.90	0.61	0.70	0.598
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.97	0.10	0.68	0.61	0.63	0.598
REACTOME_MEMBRANE_TRAFFICKING	0.96	0.25	0.96	0.82	0.01	0.6
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.39	0.83	0.99	0.74	0.05	0.6
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.20	0.85	0.93	0.46	0.56	0.6
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.96	0.51	0.08	0.81	0.64	0.6
REACTOME_SIGNALING_BY_FGFR	0.91	0.01	0.71	0.68	0.70	0.602
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.67	0.75	0.22	0.84	0.53	0.602
BIOCARTA_CCR5_PATHWAY	0.97	0.34	0.53	0.64	0.53	0.602
PID_TGFBRPATHWAY	0.79	0.01	0.89	0.51	0.81	0.602
REACTOME_ERKS_ARE_INACTIVATED	0.29	0.77	0.74	0.57	0.64	0.602
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.69	0.21	0.96	0.84	0.31	0.602
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.36	0.71	0.72	0.65	0.58	0.604
BIOCARTA_PTEN_PATHWAY	0.21	0.20	0.70	0.97	0.94	0.604
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.41	0.39	0.92	0.31	0.99	0.604
ST_PAC1_RECEPTOR_PATHWAY	0.59	0.57	0.54	0.76	0.57	0.606
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.57	0.73	0.94	0.58	0.21	0.606
BIOCARTA_EPO_PATHWAY	0.88	0.61	0.59	0.89	0.06	0.606
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	1.00	0.02	0.67	0.74	0.60	0.606
BIOCARTA_FREE_PATHWAY	0.67	0.12	0.96	0.72	0.56	0.606
BIOCARTA_TFF_PATHWAY	0.61	0.70	0.43	0.58	0.71	0.606
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.98	0.80	0.69	0.25	0.32	0.608
BIOCARTA_P53HYPOXIA_PATHWAY	0.60	0.41	0.82	0.30	0.91	0.608
BIOCARTA_SHH_PATHWAY	0.41	0.67	0.63	0.52	0.81	0.608
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.89	0.48	0.99	0.26	0.43	0.61
PID_IFNGPATHWAY	0.71	0.21	0.52	0.76	0.85	0.61
KEGG_HISTIDINE_METABOLISM	0.54	0.45	1.00	0.94	0.12	0.61
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	0.67	0.59	1.00	0.63	0.16	0.61
KEGG_ENDOMETRIAL_CANCER	0.28	0.26	0.91	0.91	0.69	0.61
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.51	0.55	0.66	0.42	0.91	0.61
KEGG_ECM_RECEPTOR_INTERACTION	0.30	0.80	0.70	0.84	0.41	0.61
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.83	0.59	0.78	0.17	0.70	0.614
BIOCARTA_AGR_PATHWAY	0.71	0.29	0.92	0.76	0.39	0.614
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.98	0.03	0.68	0.65	0.73	0.614
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.51	0.75	0.51	0.82	0.48	0.614
KEGG_ALZHEIMERS_DISEASE	0.74	0.34	0.67	0.97	0.35	0.614
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.51	0.48	0.95	0.96	0.17	0.614
SIG_BCR_SIGNALING_PATHWAY	0.07	0.53	0.73	0.76	0.98	0.614
REACTOME_HYALURONAN_METABOLISM	0.98	0.73	0.45	0.24	0.67	0.614
KEGG_BASAL_CELL_CARCINOMA	0.74	0.36	0.93	0.52	0.53	0.616
PID_SYNDECAN_1_PATHWAY	0.95	0.45	0.81	0.70	0.17	0.616
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.63	0.21	0.93	0.84	0.47	0.616
BIOCARTA_BAD_PATHWAY	0.64	0.30	0.80	0.89	0.45	0.616
PID_ARF_3PATHWAY	0.54	0.74	0.80	0.87	0.14	0.618
KEGG_TYROSINE_METABOLISM	0.93	0.03	0.78	0.98	0.37	0.618
BIOCARTA_GCR_PATHWAY	0.97	0.18	0.93	0.45	0.56	0.618
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.25	0.68	1.00	0.99	0.17	0.618
KEGG_MELANOMA	0.47	0.48	0.71	0.91	0.52	0.618
REACTOME_PLATELET_HOMEOSTASIS	0.31	0.89	1.00	0.78	0.12	0.62
BIOCARTA_MAL_PATHWAY	0.57	0.90	0.56	0.45	0.62	0.62
PID_S1P_S1P3_PATHWAY	0.93	0.32	0.97	0.67	0.22	0.622
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.66	0.75	0.63	0.74	0.33	0.622
KEGG_NOTCH_SIGNALING_PATHWAY	0.35	0.55	0.75	0.70	0.76	0.622
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.88	0.77	0.42	0.62	0.43	0.624
PID_WNT_NONCANONICAL_PATHWAY	0.58	0.95	0.99	0.43	0.17	0.624
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.55	0.35	1.00	0.78	0.44	0.624
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.91	0.44	0.76	0.95	0.06	0.624
BIOCARTA_LONGEVITY_PATHWAY	0.94	0.20	0.97	0.66	0.35	0.624
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.00	0.74	0.88	0.92	0.58	0.624
REACTOME_MRNA_3_END_PROCESSING	0.78	0.77	0.34	0.68	0.56	0.626
PID_HDAC_CLASSI_PATHWAY	0.96	0.82	0.63	0.64	0.08	0.626
REACTOME_GABA_RECEPTOR_ACTIVATION	0.43	0.57	0.91	0.65	0.57	0.626
BIOCARTA_PDGF_PATHWAY	0.90	0.71	0.75	0.76	0.01	0.626
REACTOME_PURINE_METABOLISM	0.35	0.57	0.56	0.86	0.80	0.628
PID_IL8CXCR2_PATHWAY	0.44	0.48	0.97	0.90	0.35	0.628
PID_S1P_S1P1_PATHWAY	0.68	0.72	0.69	0.74	0.31	0.628
KEGG_ETHER_LIPID_METABOLISM	0.87	0.56	0.85	0.49	0.37	0.628
BIOCARTA_ERK5_PATHWAY	0.65	0.39	0.63	0.68	0.79	0.628
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.21	0.77	0.75	0.63	0.78	0.628
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	0.91	0.33	0.73	0.39	0.79	0.63
REACTOME_TRYPTOPHAN_CATABOLISM	0.91	0.27	0.67	0.74	0.56	0.63
REACTOME_SIGNALLING_TO_ERKS	0.93	0.05	0.43	0.90	0.84	0.63
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.86	0.28	0.35	0.76	0.91	0.632
KEGG_CALCIUM_SIGNALING_PATHWAY	0.59	0.35	0.95	0.99	0.28	0.632
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.96	0.50	0.74	0.88	0.08	0.632
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.69	0.82	0.77	0.23	0.65	0.632
PID_TXA2PATHWAY	0.28	0.99	1.00	0.42	0.47	0.632
REACTOME_RNA_POL_III_TRANSCRIPTION	0.56	0.94	0.75	0.89	0.03	0.634
REACTOME_SIGNALING_BY_HIPPO	0.21	0.73	0.82	0.47	0.94	0.634
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.99	0.25	0.99	0.35	0.59	0.634
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.29	0.81	0.80	0.71	0.56	0.634
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.54	0.72	0.21	0.90	0.80	0.634
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.54	0.14	0.82	0.90	0.77	0.634
REACTOME_INNATE_IMMUNE_SYSTEM	0.11	1.00	0.94	0.61	0.52	0.636
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.61	0.76	0.82	0.41	0.58	0.636
PID_IL5_PATHWAY	0.37	0.49	0.55	0.87	0.90	0.636
BIOCARTA_EXTRINSIC_PATHWAY	0.97	0.97	0.98	0.23	0.03	0.636
KEGG_MAPK_SIGNALING_PATHWAY	0.49	0.37	0.92	0.88	0.52	0.636
BIOCARTA_CD40_PATHWAY	0.94	0.90	0.52	0.80	0.03	0.638
BIOCARTA_ARAP_PATHWAY	0.72	0.90	0.93	0.55	0.09	0.638
REACTOME_PHOSPHOLIPID_METABOLISM	0.25	0.34	0.81	0.81	0.98	0.638
KEGG_PPAR_SIGNALING_PATHWAY	0.19	0.64	0.96	0.83	0.57	0.638
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.35	0.22	0.99	0.97	0.66	0.638
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	0.95	0.10	0.99	0.85	0.30	0.638
BIOCARTA_TOB1_PATHWAY	0.82	0.09	0.93	0.90	0.46	0.64
PID_TCR_PATHWAY	0.91	0.36	0.94	0.99	0.00	0.64
REACTOME_THE_NLRP3_INFLAMMASOME	0.97	0.73	0.81	0.66	0.03	0.64
BIOCARTA_PARKIN_PATHWAY	0.98	0.77	0.69	0.40	0.36	0.64
BIOCARTA_RANKL_PATHWAY	0.37	0.89	0.82	0.58	0.54	0.64
BIOCARTA_HIF_PATHWAY	1.00	0.19	0.99	0.57	0.46	0.642
BIOCARTA_NOS1_PATHWAY	0.67	0.25	0.85	0.74	0.70	0.642
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.18	0.62	0.96	0.99	0.46	0.642
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.98	0.98	0.47	0.28	0.50	0.642
REACTOME_SYNTHESIS_OF_PA	0.62	0.98	1.00	0.44	0.17	0.642
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.05	0.86	0.99	0.94	0.37	0.642
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.47	0.54	0.79	0.63	0.78	0.642
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.37	0.90	0.30	0.90	0.75	0.644
KEGG_ERBB_SIGNALING_PATHWAY	0.79	0.21	0.96	0.84	0.42	0.644
KEGG_VIBRIO_CHOLERAE_INFECTION	0.47	0.40	0.94	0.76	0.65	0.644
PID_AVB3_INTEGRIN_PATHWAY	0.80	0.15	0.94	0.42	0.92	0.646
PID_FCER1PATHWAY	0.47	0.84	0.91	0.85	0.16	0.646
BIOCARTA_ERK_PATHWAY	0.54	1.00	0.67	0.94	0.08	0.646
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.47	0.83	0.55	0.76	0.63	0.648
REACTOME_SIGNALING_BY_NOTCH2	0.93	0.11	0.51	0.87	0.83	0.65
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.47	0.72	1.00	0.58	0.48	0.65
REACTOME_OPSINS	0.63	1.00	0.99	0.47	0.16	0.65
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.58	0.90	0.76	0.98	0.03	0.65
PID_SYNDECAN_3_PATHWAY	0.61	0.66	0.54	0.74	0.71	0.652
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.91	0.13	0.77	0.55	0.90	0.652
PID_GLYPICAN_1PATHWAY	0.43	0.62	1.00	0.70	0.51	0.652
BIOCARTA_MAPK_PATHWAY	0.88	0.66	0.88	0.78	0.06	0.652
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.48	0.90	0.94	0.93	0.01	0.652
BIOCARTA_BCR_PATHWAY	0.22	0.75	0.98	0.98	0.34	0.654
PID_VEGFR1_PATHWAY	0.98	0.33	0.79	0.75	0.42	0.654
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.67	0.20	0.82	0.90	0.68	0.654
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.97	0.53	0.85	0.92	0.00	0.654
ST_WNT_BETA_CATENIN_PATHWAY	0.83	0.19	0.97	0.82	0.47	0.656
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.70	0.91	0.85	0.31	0.51	0.656
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.87	0.39	0.94	0.81	0.27	0.656
REACTOME_SIGNALING_BY_WNT	0.47	0.40	0.89	0.99	0.53	0.656
PID_GMCSF_PATHWAY	0.90	0.75	0.67	0.95	0.01	0.656
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	1.00	0.02	0.57	0.69	1.00	0.656
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.18	0.70	0.86	0.98	0.57	0.658
REACTOME_PI_METABOLISM	0.02	0.68	0.65	0.95	0.99	0.658
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.66	0.09	0.84	0.90	0.80	0.658
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.90	0.73	0.95	0.68	0.04	0.66
BIOCARTA_KREB_PATHWAY	0.76	0.35	0.73	0.64	0.82	0.66
PID_IGF1_PATHWAY	0.74	0.22	0.96	0.64	0.74	0.66
PID_BETACATENIN_DEG_PATHWAY	0.15	0.77	0.77	0.85	0.76	0.66
PID_NETRIN_PATHWAY	0.30	0.71	0.68	0.89	0.73	0.662
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	1.00	0.89	0.59	0.49	0.34	0.662
BIOCARTA_EIF2_PATHWAY	1.00	0.25	0.42	1.00	0.64	0.662
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.70	0.76	0.88	0.13	0.84	0.662
PID_INSULIN_GLUCOSE_PATHWAY	0.95	0.21	0.99	0.82	0.34	0.662
PID_NOTCH_PATHWAY	0.42	0.35	0.87	0.68	0.99	0.662
KEGG_VIRAL_MYOCARDITIS	0.92	0.28	0.80	0.84	0.47	0.662
BIOCARTA_GABA_PATHWAY	0.85	0.77	0.57	0.92	0.20	0.662
KEGG_PRION_DISEASES	0.08	0.90	0.97	0.89	0.48	0.664
SIG_CD40PATHWAYMAP	1.00	0.97	0.99	0.28	0.08	0.664
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.90	0.32	0.77	0.77	0.56	0.664
BIOCARTA_CALCINEURIN_PATHWAY	0.87	0.22	0.69	0.88	0.66	0.664
BIOCARTA_GH_PATHWAY	0.69	0.78	0.80	0.22	0.83	0.664
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.91	0.61	0.69	0.78	0.33	0.664
BIOCARTA_D4GDI_PATHWAY	1.00	0.77	0.53	0.97	0.05	0.664
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.40	0.89	0.76	0.86	0.42	0.666
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.10	0.77	0.95	0.97	0.54	0.666
REACTOME_CA_DEPENDENT_EVENTS	0.84	0.62	0.93	0.24	0.70	0.666
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.81	0.51	0.75	0.62	0.64	0.666
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.69	0.62	0.68	0.85	0.50	0.668
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.91	0.61	0.52	1.00	0.30	0.668
BIOCARTA_SET_PATHWAY	0.99	0.97	0.45	0.89	0.04	0.668
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	0.22	0.75	0.67	0.81	0.89	0.668
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	0.93	0.22	0.97	0.63	0.59	0.668
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.53	0.18	0.88	1.00	0.76	0.67
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.81	0.64	0.69	0.62	0.59	0.67
KEGG_GNRH_SIGNALING_PATHWAY	0.31	0.80	0.92	0.50	0.82	0.67
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.61	0.78	0.85	0.96	0.15	0.67
BIOCARTA_PML_PATHWAY	0.51	0.88	0.81	0.90	0.25	0.67
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.64	0.94	0.45	0.92	0.40	0.67
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.84	0.69	0.42	0.94	0.46	0.67
BIOCARTA_EGF_PATHWAY	0.93	0.76	0.78	0.86	0.02	0.67
ST_TYPE_I_INTERFERON_PATHWAY	0.87	0.39	0.54	0.81	0.74	0.67
