Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
KEGG_ETHER_LIPID_METABOLISM	0.87	0.63	0.91	0.60	0.10	0.622
REACTOME_GABA_RECEPTOR_ACTIVATION	0.08	0.35	0.98	0.70	1.00	0.622
KEGG_ABC_TRANSPORTERS	0.97	0.13	0.57	0.95	0.49	0.622
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.74	0.86	0.65	0.79	0.08	0.624
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.98	0.01	0.98	0.75	0.40	0.624
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	0.95	0.53	0.82	0.76	0.06	0.624
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.98	0.04	0.99	0.82	0.30	0.626
PID_S1P_S1P1_PATHWAY	0.57	0.61	0.53	0.75	0.68	0.628
PID_AVB3_INTEGRIN_PATHWAY	0.84	0.35	0.98	0.78	0.19	0.628
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.00	0.37	0.88	0.98	0.91	0.628
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.06	0.67	1.00	0.98	0.43	0.628
PID_ALK1PATHWAY	0.98	0.15	0.91	0.83	0.27	0.628
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.74	1.00	0.88	0.44	0.09	0.63
BIOCARTA_GCR_PATHWAY	0.98	0.33	0.93	0.65	0.26	0.63
REACTOME_PKB_MEDIATED_EVENTS	0.57	0.81	0.91	0.58	0.28	0.63
REACTOME_SIGNAL_ATTENUATION	0.73	0.19	0.64	0.83	0.77	0.632
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.94	0.93	0.71	0.35	0.23	0.632
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	0.48	0.71	0.54	0.79	0.64	0.632
BIOCARTA_WNT_PATHWAY	0.85	0.06	0.66	0.99	0.60	0.632
REACTOME_CHROMOSOME_MAINTENANCE	1.00	0.96	0.02	0.72	0.46	0.632
REACTOME_CELL_JUNCTION_ORGANIZATION	0.88	0.88	0.82	0.46	0.13	0.634
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.73	0.88	0.42	0.22	0.92	0.634
REACTOME_UNWINDING_OF_DNA	0.94	0.85	0.15	0.31	0.92	0.634
PID_TGFBRPATHWAY	0.78	0.25	0.94	0.73	0.48	0.636
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.94	0.90	0.51	0.57	0.26	0.636
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.73	0.85	0.57	0.62	0.41	0.636
PID_THROMBIN_PAR1_PATHWAY	0.52	0.81	0.78	0.41	0.66	0.636
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.57	0.48	0.94	0.98	0.22	0.638
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.71	0.05	0.79	0.98	0.66	0.638
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.36	0.13	0.90	0.97	0.83	0.638
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.95	0.36	0.49	0.42	0.97	0.638
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.67	0.30	0.99	0.44	0.79	0.638
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.52	0.77	0.74	0.18	0.98	0.638
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.75	0.47	1.00	0.72	0.25	0.638
BIOCARTA_LEPTIN_PATHWAY	0.74	0.34	0.82	0.44	0.86	0.64
KEGG_ALZHEIMERS_DISEASE	0.53	0.56	0.97	1.00	0.14	0.64
KEGG_MAPK_SIGNALING_PATHWAY	0.38	0.27	1.00	0.97	0.58	0.64
PID_BCR_5PATHWAY	0.18	0.69	0.85	0.75	0.74	0.642
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	0.90	0.04	0.99	0.97	0.31	0.642
REACTOME_GAB1_SIGNALOSOME	0.96	0.02	0.98	0.76	0.50	0.644
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.99	0.02	0.81	0.76	0.64	0.644
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.29	0.46	0.84	0.94	0.69	0.644
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.94	0.21	0.97	0.65	0.45	0.644
BIOCARTA_IL3_PATHWAY	0.93	0.72	0.47	0.88	0.22	0.644
KEGG_GAP_JUNCTION	0.98	0.12	0.61	0.88	0.63	0.644
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.85	0.93	0.94	0.36	0.15	0.646
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.62	0.80	0.52	0.40	0.89	0.646
REACTOME_L1CAM_INTERACTIONS	0.72	0.36	0.74	0.49	0.92	0.646
BIOCARTA_IL2_PATHWAY	0.78	0.47	0.48	0.98	0.52	0.646
BIOCARTA_EXTRINSIC_PATHWAY	0.94	1.00	0.97	0.30	0.02	0.646
KEGG_INSULIN_SIGNALING_PATHWAY	0.96	0.18	0.96	0.16	0.98	0.648
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.51	0.66	0.96	0.88	0.23	0.648
PID_NEPHRIN_NEPH1_PATHWAY	0.66	0.50	0.64	0.64	0.80	0.648
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.36	0.98	0.88	0.89	0.13	0.648
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	0.85	0.51	0.64	0.38	0.86	0.648
KEGG_LONG_TERM_DEPRESSION	0.12	0.81	0.96	0.78	0.57	0.648
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.66	0.03	1.00	0.77	0.78	0.648
PID_INTEGRIN_A9B1_PATHWAY	0.76	0.63	0.94	0.83	0.08	0.648
PID_P38GAMMADELTAPATHWAY	0.48	0.85	0.28	0.81	0.83	0.65
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.57	0.99	0.88	0.74	0.07	0.65
PID_INTEGRIN4_PATHWAY	0.81	0.47	0.62	0.55	0.80	0.65
ST_JAK_STAT_PATHWAY	0.40	0.94	0.26	0.86	0.79	0.65
KEGG_WNT_SIGNALING_PATHWAY	0.07	0.32	0.96	0.99	0.91	0.65
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.72	0.86	0.48	0.88	0.31	0.65
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.86	0.17	0.73	0.89	0.61	0.652
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.81	0.86	0.88	0.62	0.09	0.652
PID_IFNGPATHWAY	0.42	0.68	0.66	0.75	0.75	0.652
PID_MAPKTRKPATHWAY	0.74	0.83	0.97	0.42	0.30	0.652
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.60	0.77	0.71	0.55	0.63	0.652
PID_S1P_META_PATHWAY	0.04	0.98	0.79	0.76	0.69	0.652
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.75	0.21	0.84	1.00	0.46	0.652
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	0.49	0.82	0.83	0.24	0.89	0.654
PID_AJDISS_2PATHWAY	0.87	0.20	0.88	0.87	0.45	0.654
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.10	0.59	0.90	1.00	0.68	0.654
PID_PI3KCIAKTPATHWAY	0.98	0.21	0.88	0.74	0.46	0.654
ST_P38_MAPK_PATHWAY	0.98	0.65	0.80	0.45	0.39	0.654
PID_IL27PATHWAY	0.59	0.24	0.63	0.94	0.87	0.654
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.70	0.55	0.69	0.77	0.57	0.656
REACTOME_DAG_AND_IP3_SIGNALING	0.94	0.21	0.90	0.32	0.91	0.656
PID_VEGF_VEGFR_PATHWAY	0.93	0.65	0.95	0.72	0.03	0.656
REACTOME_MRNA_3_END_PROCESSING	0.80	0.53	0.58	0.62	0.76	0.658
KEGG_BASAL_CELL_CARCINOMA	0.49	0.37	0.94	0.78	0.71	0.658
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.51	0.81	0.91	0.63	0.43	0.658
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.16	0.91	1.00	0.91	0.31	0.658
REACTOME_OPIOID_SIGNALLING	0.30	0.58	0.82	0.59	1.00	0.658
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	0.20	0.91	0.80	0.50	0.88	0.658
BIOCARTA_TID_PATHWAY	0.48	0.98	0.71	0.42	0.71	0.66
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	1.00	0.00	0.85	0.60	0.85	0.66
ST_T_CELL_SIGNAL_TRANSDUCTION	0.42	0.97	0.69	0.98	0.24	0.66
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.98	0.25	0.86	0.40	0.82	0.662
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.39	0.97	0.91	0.74	0.30	0.662
BIOCARTA_PDGF_PATHWAY	0.72	0.81	0.64	0.90	0.24	0.662
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	0.94	0.69	0.71	0.83	0.15	0.664
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.73	0.73	0.97	0.34	0.55	0.664
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.57	0.47	0.99	0.81	0.48	0.664
KEGG_MELANOGENESIS	0.47	0.06	0.99	0.85	0.95	0.664
PID_ERBB2ERBB3PATHWAY	0.61	0.19	0.92	0.94	0.66	0.664
PID_SHP2_PATHWAY	0.83	0.45	0.95	0.67	0.42	0.664
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.74	0.34	0.82	0.96	0.47	0.666
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.09	0.78	0.66	0.82	0.98	0.666
KEGG_ARACHIDONIC_ACID_METABOLISM	0.73	0.54	0.98	1.00	0.08	0.666
REACTOME_GAP_JUNCTION_DEGRADATION	0.82	0.77	0.70	0.72	0.32	0.666
BIOCARTA_ERK5_PATHWAY	0.76	0.40	0.82	0.55	0.80	0.666
PID_ERBB1_INTERNALIZATION_PATHWAY	0.43	0.49	0.83	0.90	0.68	0.666
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.98	0.23	0.93	0.68	0.52	0.668
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.73	0.60	0.97	0.58	0.47	0.67
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.90	0.54	0.96	0.81	0.14	0.67
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.72	0.48	0.62	0.76	0.77	0.67
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.64	0.99	0.81	0.53	0.38	0.67
BIOCARTA_EPO_PATHWAY	0.80	0.64	0.51	0.93	0.48	0.672
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.17	0.98	0.99	0.98	0.24	0.672
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.98	0.88	0.20	0.40	0.90	0.672
BIOCARTA_RB_PATHWAY	0.70	0.98	0.20	0.55	0.94	0.674
PID_EPHA2_FWDPATHWAY	0.19	1.00	0.86	0.55	0.77	0.674
BIOCARTA_CCR3_PATHWAY	0.92	0.85	0.82	0.63	0.15	0.674
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	0.98	0.05	0.84	0.78	0.73	0.676
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.50	0.93	0.86	0.55	0.55	0.678
KEGG_BETA_ALANINE_METABOLISM	0.85	0.61	0.82	0.93	0.18	0.678
PID_PI3KPLCTRKPATHWAY	0.94	0.07	0.84	0.83	0.71	0.678
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.82	0.05	1.00	0.93	0.59	0.678
BIOCARTA_KREB_PATHWAY	0.70	0.42	0.78	0.75	0.75	0.68
PID_TCR_PATHWAY	0.46	0.59	0.99	0.78	0.58	0.68
BIOCARTA_AGR_PATHWAY	0.40	0.50	0.83	0.92	0.75	0.68
PID_SYNDECAN_3_PATHWAY	0.57	0.53	0.71	0.76	0.83	0.68
PID_VEGFR1_PATHWAY	0.95	0.24	0.97	0.69	0.55	0.68
KEGG_PYRUVATE_METABOLISM	0.82	0.59	0.59	0.75	0.65	0.68
BIOCARTA_INTRINSIC_PATHWAY	0.94	1.00	0.71	0.66	0.09	0.68
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.93	0.30	0.34	0.83	1.00	0.68
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.94	0.43	0.84	0.88	0.31	0.68
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.36	0.49	0.99	0.72	0.84	0.68
REACTOME_ION_CHANNEL_TRANSPORT	0.26	0.73	1.00	0.98	0.44	0.682
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.36	0.73	0.65	0.99	0.68	0.682
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.94	0.00	0.88	0.79	0.80	0.682
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.88	0.00	0.91	0.93	0.69	0.682
BIOCARTA_EGF_PATHWAY	0.76	0.82	0.59	0.96	0.28	0.682
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.57	1.00	0.86	0.48	0.51	0.684
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.88	0.31	0.98	0.92	0.33	0.684
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.37	0.42	0.96	1.00	0.67	0.684
BIOCARTA_MPR_PATHWAY	1.00	0.77	0.43	0.29	0.93	0.684
ST_INTERLEUKIN_13_PATHWAY	0.83	0.68	0.58	0.82	0.52	0.686
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.91	0.98	0.53	0.83	0.18	0.686
ST_IL_13_PATHWAY	0.83	0.68	0.58	0.82	0.52	0.686
KEGG_HUNTINGTONS_DISEASE	0.66	0.43	0.99	0.99	0.36	0.686
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.95	0.03	0.84	0.81	0.80	0.686
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.80	0.53	0.82	0.83	0.46	0.688
BIOCARTA_TOB1_PATHWAY	0.84	0.10	0.94	0.75	0.82	0.69
PID_WNT_NONCANONICAL_PATHWAY	0.34	0.97	0.95	0.76	0.43	0.69
BIOCARTA_PARKIN_PATHWAY	0.98	0.98	0.64	0.48	0.37	0.69
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.08	0.87	1.00	0.52	0.98	0.69
REACTOME_ERKS_ARE_INACTIVATED	0.19	0.99	0.82	0.57	0.88	0.69
PID_P38ALPHABETAPATHWAY	0.38	0.57	0.96	1.00	0.54	0.69
REACTOME_P75NTR_SIGNALS_VIA_NFKB	0.58	1.00	0.85	0.47	0.56	0.692
BIOCARTA_TOLL_PATHWAY	0.67	0.87	0.79	0.98	0.15	0.692
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.24	0.44	1.00	0.99	0.79	0.692
KEGG_AXON_GUIDANCE	0.08	0.64	0.99	0.84	0.91	0.692
BIOCARTA_PTEN_PATHWAY	0.57	0.19	0.88	0.98	0.84	0.692
REACTOME_PI_3K_CASCADE	1.00	0.01	0.98	0.89	0.58	0.692
BIOCARTA_ERK_PATHWAY	0.72	1.00	0.83	0.76	0.15	0.692
BIOCARTA_PPARA_PATHWAY	0.36	0.52	0.98	0.81	0.79	0.692
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.98	0.01	0.99	0.85	0.63	0.692
BIOCARTA_PAR1_PATHWAY	0.57	0.97	0.87	0.83	0.23	0.694
REACTOME_SIGNALLING_TO_RAS	1.00	0.37	0.53	0.66	0.91	0.694
PID_HIVNEFPATHWAY	0.57	0.18	0.87	0.98	0.87	0.694
BIOCARTA_DEATH_PATHWAY	0.86	0.17	0.88	0.98	0.58	0.694
BIOCARTA_NGF_PATHWAY	0.94	1.00	0.65	0.79	0.09	0.694
PID_TXA2PATHWAY	0.13	0.95	1.00	0.41	0.98	0.694
PID_ARF6_PATHWAY	0.28	0.82	0.91	0.70	0.77	0.696
KEGG_GNRH_SIGNALING_PATHWAY	0.26	0.70	0.95	0.68	0.90	0.698
KEGG_TYPE_II_DIABETES_MELLITUS	0.86	0.19	0.92	0.61	0.91	0.698
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	1.00	0.03	1.00	0.98	0.48	0.698
ST_JNK_MAPK_PATHWAY	0.83	0.38	0.92	0.96	0.41	0.7
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.77	0.98	0.73	0.70	0.32	0.7
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.96	0.18	0.80	0.92	0.64	0.7
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.12	0.91	1.00	0.81	0.66	0.7
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.17	0.84	0.90	0.79	0.80	0.7
KEGG_PROTEIN_EXPORT	0.85	0.66	0.86	0.88	0.25	0.7
REACTOME_HYALURONAN_METABOLISM	0.94	1.00	0.41	0.33	0.82	0.7
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.78	0.53	1.00	0.88	0.32	0.702
PID_PI3KCIPATHWAY	0.06	0.91	0.97	0.63	0.94	0.702
SA_TRKA_RECEPTOR	0.93	0.85	0.82	0.76	0.15	0.702
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.84	0.03	0.71	1.00	0.94	0.704
PID_NETRIN_PATHWAY	0.41	0.82	0.90	0.64	0.75	0.704
BIOCARTA_BIOPEPTIDES_PATHWAY	0.96	0.34	0.57	0.75	0.90	0.704
PID_HNF3BPATHWAY	0.42	0.36	1.00	0.99	0.75	0.704
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.62	0.43	0.81	0.95	0.71	0.704
KEGG_PPAR_SIGNALING_PATHWAY	0.13	0.70	0.98	0.78	0.93	0.704
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.24	0.45	1.00	0.88	0.95	0.704
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.38	0.90	1.00	0.97	0.28	0.706
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.70	0.08	0.93	0.96	0.86	0.706
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.98	0.55	0.98	0.96	0.06	0.706
KEGG_PROPANOATE_METABOLISM	0.86	0.47	0.97	1.00	0.24	0.708
BIOCARTA_LONGEVITY_PATHWAY	0.94	0.29	0.97	0.79	0.55	0.708
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.76	0.86	0.27	0.83	0.83	0.71
BIOCARTA_TNFR1_PATHWAY	0.86	0.81	0.43	0.47	0.98	0.71
REACTOME_MEMBRANE_TRAFFICKING	0.74	0.88	0.99	0.88	0.06	0.71
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.94	0.86	0.52	0.71	0.52	0.71
KEGG_APOPTOSIS	0.45	0.17	0.96	1.00	0.97	0.71
REACTOME_GLUCOSE_METABOLISM	0.96	0.15	0.80	0.64	1.00	0.71
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.30	0.54	0.99	0.95	0.77	0.71
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.78	0.60	0.97	0.96	0.24	0.71
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.18	0.53	0.94	0.96	0.95	0.712
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.97	0.85	0.65	0.20	0.89	0.712
PID_NECTIN_PATHWAY	0.43	0.97	0.87	0.98	0.31	0.712
PID_AR_TF_PATHWAY	0.89	0.65	0.92	0.95	0.16	0.714
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.94	0.21	0.84	0.60	0.98	0.714
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.88	0.51	0.51	0.98	0.69	0.714
BIOCARTA_TFF_PATHWAY	0.80	0.64	0.81	0.52	0.80	0.714
REACTOME_REGULATION_OF_APOPTOSIS	0.73	0.36	0.98	0.99	0.51	0.714
KEGG_LYSOSOME	0.40	0.23	0.99	0.96	1.00	0.716
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.62	1.00	0.88	0.98	0.10	0.716
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.58	0.99	0.47	0.98	0.56	0.716
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.77	0.98	0.71	0.44	0.68	0.716
PID_HDAC_CLASSI_PATHWAY	0.95	0.64	0.78	0.77	0.45	0.718
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.86	0.44	0.99	0.44	0.86	0.718
BIOCARTA_MCALPAIN_PATHWAY	0.85	0.78	0.98	0.83	0.15	0.718
REACTOME_GLUTATHIONE_CONJUGATION	0.80	0.03	0.94	0.84	0.99	0.72
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.32	0.57	0.98	0.99	0.74	0.72
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.91	0.97	0.74	0.30	0.68	0.72
REACTOME_PHASE_II_CONJUGATION	0.82	0.44	0.98	0.78	0.58	0.72
KEGG_O_GLYCAN_BIOSYNTHESIS	0.65	0.82	1.00	1.00	0.13	0.72
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.88	0.27	0.93	0.71	0.82	0.722
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.21	0.60	0.93	0.96	0.91	0.722
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.93	0.49	0.97	0.98	0.24	0.722
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.59	0.55	0.99	0.99	0.49	0.722
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.77	0.80	0.92	0.65	0.47	0.722
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.94	0.82	0.68	0.33	0.85	0.724
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.31	0.68	0.98	0.67	0.98	0.724
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.18	0.98	0.94	0.83	0.69	0.724
KEGG_ENDOMETRIAL_CANCER	0.49	0.42	0.97	0.96	0.78	0.724
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.25	0.57	0.95	0.96	0.89	0.724
REACTOME_ETHANOL_OXIDATION	0.99	0.76	0.98	0.79	0.11	0.726
PID_AVB3_OPN_PATHWAY	0.98	0.94	0.88	0.75	0.08	0.726
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.35	0.47	0.99	1.00	0.82	0.726
REACTOME_SYNTHESIS_OF_PC	0.78	0.58	0.81	0.58	0.89	0.728
ST_WNT_BETA_CATENIN_PATHWAY	0.76	0.24	0.99	0.74	0.91	0.728
REACTOME_PYRIMIDINE_CATABOLISM	0.92	0.71	1.00	1.00	0.01	0.728
KEGG_PHENYLALANINE_METABOLISM	0.94	0.43	0.43	0.98	0.86	0.728
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	0.19	0.48	0.99	0.98	1.00	0.728
REACTOME_MEIOTIC_SYNAPSIS	1.00	1.00	0.35	0.78	0.51	0.728
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.61	0.90	1.00	0.88	0.26	0.73
REACTOME_TELOMERE_MAINTENANCE	1.00	0.86	0.53	0.61	0.65	0.73
REACTOME_GLUCOSE_TRANSPORT	0.76	0.80	0.64	0.47	0.98	0.73
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.99	0.47	1.00	1.00	0.19	0.73
SA_PROGRAMMED_CELL_DEATH	0.66	0.47	0.65	0.94	0.94	0.732
PID_ENDOTHELINPATHWAY	0.72	0.49	0.90	0.90	0.65	0.732
KEGG_ECM_RECEPTOR_INTERACTION	0.67	0.90	0.71	0.75	0.63	0.732
REACTOME_PLATELET_HOMEOSTASIS	0.16	0.96	0.96	0.99	0.60	0.734
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.72	0.75	0.64	0.79	0.77	0.734
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.73	0.22	0.98	0.87	0.87	0.734
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.90	0.38	0.85	0.81	0.74	0.736
REACTOME_EXTENSION_OF_TELOMERES	1.00	0.77	0.53	0.47	0.91	0.736
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.16	0.86	0.93	0.98	0.75	0.736
BIOCARTA_CCR5_PATHWAY	0.94	0.60	0.59	0.57	0.99	0.738
BIOCARTA_BAD_PATHWAY	0.84	0.17	0.99	0.98	0.71	0.738
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.54	0.86	0.57	0.75	0.98	0.74
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.67	0.86	0.42	0.77	0.98	0.74
KEGG_RIBOFLAVIN_METABOLISM	0.49	1.00	0.99	0.96	0.26	0.74
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.66	0.65	0.71	0.76	0.93	0.742
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.17	0.69	1.00	0.87	0.98	0.742
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.85	0.52	0.77	0.99	0.59	0.744
BIOCARTA_ARAP_PATHWAY	0.85	0.99	0.85	0.79	0.24	0.744
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.76	0.02	0.97	0.99	0.98	0.744
