Gene Set	Basal	Her2	LumA	LumB	Average AUC
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.45714703	0.51083068	0.55834144	0.49597735	0.505574125
PID_PLK1_PATHWAY	0.49400219	0.57933098	0.46683355	0.48198129	0.5055370025
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.49525560	0.54011446	0.49160113	0.49490446	0.5054689125
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	0.49134479	0.55704919	0.48810861	0.48487188	0.5053436175
REACTOME_GAP_JUNCTION_DEGRADATION	0.50504865	0.52058005	0.48759543	0.50790273	0.505281715
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.51409331	0.52391507	0.49244427	0.49060014	0.5052631975
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.49405932	0.57512156	0.47189877	0.47981653	0.505224045
BIOCARTA_EPHA4_PATHWAY	0.49166995	0.54188170	0.49361885	0.49369364	0.505216035
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	0.51383966	0.46996134	0.49225102	0.54475410	0.50520153
PID_P38_MK2PATHWAY	0.52277712	0.49005161	0.51438352	0.49319786	0.5051025275
REACTOME_SIGNALING_BY_NOTCH3	0.48686853	0.52551278	0.51280789	0.49518121	0.5050926025
BIOCARTA_TNFR2_PATHWAY	0.48845395	0.49620252	0.53735996	0.49831006	0.5050816225
REACTOME_BASIGIN_INTERACTIONS	0.49583143	0.49998008	0.51657340	0.50791724	0.5050755375
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.50730752	0.52783108	0.49035888	0.49472976	0.50505681
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.49062083	0.47664309	0.52972079	0.52303750	0.5050055525
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.52593917	0.52132411	0.48354805	0.48914740	0.5049896825
KEGG_PPAR_SIGNALING_PATHWAY	0.47851464	0.53461280	0.52339865	0.48315356	0.5049199125
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION	0.49628437	0.51052112	0.50588484	0.50682498	0.5048788275
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	0.50145158	0.49807742	0.50118229	0.51824104	0.5047380825
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.52778431	0.49180910	0.50290476	0.49621218	0.5046775875
REACTOME_GLUTATHIONE_CONJUGATION	0.51603800	0.49353427	0.50109879	0.50801900	0.504672515
BIOCARTA_FREE_PATHWAY	0.50069145	0.51395420	0.49362452	0.51041879	0.50467224
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.48359598	0.51701579	0.52552304	0.49240398	0.5046346975
REACTOME_HYALURONAN_METABOLISM	0.49105980	0.51494463	0.49944105	0.51237569	0.5044552925
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.48865006	0.51850972	0.48349816	0.52710407	0.5044405025
BIOCARTA_IL6_PATHWAY	0.47748769	0.54649199	0.49594191	0.49768536	0.5044017375
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.46503670	0.54580912	0.47500648	0.53174693	0.5043998075
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.48765603	0.50884520	0.51234487	0.50863232	0.504369605
BIOCARTA_CACAM_PATHWAY	0.50445862	0.50057705	0.49986292	0.51249544	0.5043485075
BIOCARTA_BARR_MAPK_PATHWAY	0.48783382	0.51416036	0.51179706	0.50360019	0.5043478575
ST_GA13_PATHWAY	0.54594396	0.40708134	0.56658685	0.49776481	0.50434424
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.46729268	0.48333783	0.56723065	0.49940060	0.50431544
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.50824334	0.50818779	0.47030793	0.53025443	0.5042483725
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.48883431	0.50053857	0.52151530	0.50601532	0.504225875
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.49642095	0.58329906	0.46284845	0.47397510	0.50413589
PID_HIF1_TFPATHWAY	0.49332803	0.49512327	0.46640758	0.56154092	0.50409995
BIOCARTA_AGPCR_PATHWAY	0.50221027	0.48404394	0.51944233	0.51067369	0.5040925575
REACTOME_SIGNALING_BY_NOTCH2	0.51288294	0.48745568	0.52197876	0.49337384	0.503922805
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.50985292	0.51441542	0.49497962	0.49636467	0.5039031575
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.48640805	0.53878739	0.48094800	0.50945092	0.50389859
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.50734821	0.51178777	0.49349392	0.50287201	0.5038754775
REACTOME_GAP_JUNCTION_ASSEMBLY	0.51598929	0.51852417	0.48640376	0.49443789	0.5038387775
SA_REG_CASCADE_OF_CYCLIN_EXPR	0.48268858	0.52569108	0.51497697	0.49197005	0.50383167
PID_CD8TCRPATHWAY	0.46921862	0.52159313	0.48309605	0.54138366	0.503822865
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.51338357	0.48679506	0.49233257	0.52256394	0.503768785
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.51269435	0.48506656	0.48072055	0.53657630	0.50376444
PID_ATF2_PATHWAY	0.48462564	0.52804584	0.49125378	0.51111744	0.503760675
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.56250054	0.49471310	0.49144546	0.46616609	0.5037062975
REACTOME_RNA_POL_III_TRANSCRIPTION	0.48420096	0.54040966	0.48728645	0.50284921	0.50368657
BIOCARTA_HSP27_PATHWAY	0.49451775	0.51563064	0.51230134	0.49196905	0.503604695
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	0.50808018	0.49439659	0.50209579	0.50978376	0.50358908
PID_INTEGRIN4_PATHWAY	0.51756045	0.50316794	0.47801764	0.51559601	0.50358551
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.51137943	0.55332013	0.46605995	0.48345608	0.5035538975
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.51916170	0.48982917	0.49568000	0.50931882	0.5034974225
ST_PAC1_RECEPTOR_PATHWAY	0.51499392	0.51898609	0.49201409	0.48795143	0.5034863825
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.49857268	0.49481215	0.49560032	0.52479112	0.5034440675
BIOCARTA_CTL_PATHWAY	0.48932404	0.52581910	0.49221218	0.50634151	0.5034242075
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.51148247	0.48022540	0.50114645	0.52079289	0.5034118025
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.49916383	0.54248386	0.48049916	0.49134898	0.5033739575
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	0.50178381	0.49010124	0.50827407	0.51304956	0.50330217
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.50888949	0.50287816	0.49617155	0.50525467	0.5032984675
BIOCARTA_LEPTIN_PATHWAY	0.49919008	0.48068566	0.51362727	0.51959761	0.503275155
BIOCARTA_MAPK_PATHWAY	0.46757589	0.47728058	0.54203667	0.52611993	0.5032532675
BIOCARTA_DEATH_PATHWAY	0.48377318	0.54339838	0.48315445	0.50243841	0.503191105
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.52194767	0.51371980	0.48631403	0.49057228	0.503138445
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.48966724	0.54606814	0.47405294	0.50272886	0.503129295
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.56091762	0.47984766	0.46293322	0.50872982	0.50310708
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.51642269	0.48996036	0.49934143	0.50664988	0.50309359
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.51657650	0.48251297	0.49356250	0.51950972	0.5030404225
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.51464431	0.49117115	0.50568834	0.50018742	0.502922805
KEGG_GNRH_SIGNALING_PATHWAY	0.51828404	0.44942161	0.58540918	0.45825338	0.5028420525
REACTOME_IL_6_SIGNALING	0.49223557	0.51608550	0.50404089	0.49895346	0.502828855
BIOCARTA_TCAPOPTOSIS_PATHWAY	0.49511585	0.51671562	0.50307979	0.49613068	0.502760485
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.52145349	0.47211560	0.48893739	0.52836125	0.5027169325
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	0.51014814	0.53047143	0.48211459	0.48798738	0.502680385
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.48901596	0.51511527	0.49134455	0.51496451	0.5026100725
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	0.45674602	0.56175101	0.51168952	0.48009412	0.5025701675
BIOCARTA_MITOCHONDRIA_PATHWAY	0.50429628	0.51940645	0.49290015	0.49363518	0.502559515
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.51706888	0.51318278	0.49666702	0.48315301	0.5025179225
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.49975357	0.47394416	0.50900482	0.52736001	0.50251564
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.48552983	0.52377104	0.49005344	0.51063446	0.5024971925
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	0.51124624	0.49679373	0.50047891	0.50143444	0.50248833
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.47398594	0.52885343	0.51406739	0.49299297	0.5024749325
REACTOME_SHC_RELATED_EVENTS	0.47685820	0.54186414	0.48497826	0.50609634	0.502449235
REACTOME_RAP1_SIGNALLING	0.50308198	0.48641624	0.50147208	0.51881077	0.5024452675
REACTOME_SYNTHESIS_OF_PC	0.53665821	0.50298885	0.48328863	0.48682958	0.5024413175
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.52729189	0.48841343	0.50564214	0.48840631	0.5024384425
PID_BMPPATHWAY	0.49597149	0.48413623	0.49735339	0.53211891	0.502395005
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.52296831	0.48593074	0.48676122	0.51382716	0.5023718575
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.50275024	0.49951112	0.48591942	0.52105321	0.5023084975
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.48518647	0.52842483	0.49660684	0.49877570	0.50224846
BIOCARTA_SODD_PATHWAY	0.49012989	0.51173515	0.49871859	0.50819332	0.5021942375
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.47676070	0.56286263	0.48219073	0.48694103	0.5021887725
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.51165569	0.51170879	0.49311572	0.49220205	0.5021705625
REACTOME_ETHANOL_OXIDATION	0.50367213	0.51387649	0.49910399	0.49196905	0.502155415
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	0.49371894	0.51512108	0.48821691	0.51136793	0.502106215
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.50770726	0.49302163	0.46880917	0.53887377	0.5021029575
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.55150376	0.41814870	0.58364512	0.45454694	0.50196113
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.50801537	0.48268093	0.49325793	0.52366240	0.5019041575
REACTOME_G_PROTEIN_ACTIVATION	0.48604614	0.49275846	0.51307528	0.51560739	0.5018718175
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.50458967	0.48744901	0.50839061	0.50688471	0.5018285
REACTOME_BETA_DEFENSINS	0.53092929	0.50415904	0.48271290	0.48916146	0.5017406725
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.51368430	0.48844604	0.49337134	0.51109872	0.5016501
BIOCARTA_IL5_PATHWAY	0.50501297	0.49212524	0.50240747	0.50697265	0.5016295825
BIOCARTA_AHSP_PATHWAY	0.49506612	0.51165651	0.49673248	0.50298202	0.5016092825
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	0.49012474	0.51375532	0.50513358	0.49740816	0.50160545
REACTOME_SIGNAL_ATTENUATION	0.51263781	0.49628231	0.49635655	0.50114468	0.5016053375
REACTOME_P2Y_RECEPTORS	0.49248593	0.49097824	0.51092782	0.51193044	0.5015806075
BIOCARTA_GABA_PATHWAY	0.49147594	0.50476678	0.49395651	0.51606278	0.5015655025
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	0.51720547	0.51471524	0.48768839	0.48625899	0.5014670225
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.54499602	0.45878456	0.51699987	0.48498393	0.501441095
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.49371894	0.51512108	0.48821691	0.50866752	0.5014311125
KEGG_ASTHMA	0.51698798	0.48950099	0.49532947	0.50375687	0.5013938275
BIOCARTA_GATA3_PATHWAY	0.50643401	0.54672728	0.48044417	0.47178746	0.50134823
REACTOME_MYOGENESIS	0.50781403	0.48808619	0.49613326	0.51333904	0.50134313
BIOCARTA_PARKIN_PATHWAY	0.51657285	0.50619273	0.49170984	0.49081699	0.5013231025
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.44608091	0.55789278	0.51602651	0.48524813	0.5013120825
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.49378619	0.51274048	0.49491335	0.50380730	0.50131183
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.48392996	0.54149151	0.48028961	0.49947816	0.50129731
BIOCARTA_MAL_PATHWAY	0.47669475	0.49470208	0.54669741	0.48680096	0.5012238
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.53882203	0.49325064	0.46770379	0.50464558	0.50110551
KEGG_SULFUR_METABOLISM	0.51871020	0.50946670	0.48952496	0.48667054	0.5010931
REACTOME_XENOBIOTICS	0.52895403	0.49769426	0.48699918	0.49054577	0.50104831
KEGG_N_GLYCAN_BIOSYNTHESIS	0.50081846	0.48294493	0.47684882	0.54351470	0.5010317275
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.49326670	0.49434699	0.50982120	0.50650771	0.50098565
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.48471067	0.51982426	0.48920451	0.50984918	0.500897155
REACTOME_IL1_SIGNALING	0.50989890	0.45612176	0.49403171	0.54349297	0.500886335
BIOCARTA_ERYTH_PATHWAY	0.51035983	0.51409140	0.48955789	0.48950245	0.5008778925
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.46350003	0.48257701	0.58219737	0.47523242	0.5008767075
REACTOME_TELOMERE_MAINTENANCE	0.46772496	0.49457188	0.48637962	0.55477328	0.500862435
BIOCARTA_VDR_PATHWAY	0.52817796	0.49359707	0.49234556	0.48932092	0.5008603775
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.49329972	0.51785218	0.49080937	0.50138800	0.5008373175
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.54372643	0.48974577	0.48080425	0.48900069	0.500819285
BIOCARTA_EIF2_PATHWAY	0.49678714	0.49017423	0.50520099	0.51078145	0.5007359525
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.46902968	0.53808577	0.47541920	0.52035592	0.5007226425
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	0.49277373	0.52363628	0.49296637	0.49339994	0.50069408
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	0.50561324	0.48910510	0.49524245	0.51248417	0.50061124
REACTOME_HIV_INFECTION	0.45609596	0.48921932	0.54815707	0.50870276	0.5005437775
REACTOME_PYRUVATE_METABOLISM	0.48643677	0.50979187	0.51476864	0.49117724	0.50054363
BIOCARTA_RANKL_PATHWAY	0.52031719	0.47646635	0.48678495	0.51841639	0.50049622
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.50737166	0.52276235	0.48171943	0.49011408	0.50049188
BIOCARTA_NKT_PATHWAY	0.48041998	0.53581773	0.48984082	0.49584486	0.5004808475
BIOCARTA_IL17_PATHWAY	0.48818808	0.48641918	0.50559690	0.52165992	0.50046602
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	0.49061279	0.53069718	0.49214150	0.48822470	0.5004190425
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	0.48916057	0.49705765	0.53003690	0.48507405	0.5003322925
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.50512497	0.48677778	0.48835849	0.52104369	0.5003262325
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.51663151	0.49202361	0.49658448	0.49577742	0.500254255
REACTOME_TOLL_RECEPTOR_CASCADES	0.43709222	0.50257064	0.55377336	0.50733438	0.50019265
KEGG_ARACHIDONIC_ACID_METABOLISM	0.45527352	0.52900850	0.47736261	0.53869331	0.500084485
BIOCARTA_DNAFRAGMENT_PATHWAY	0.49628437	0.51052112	0.49738267	0.49598506	0.500043305
BIOCARTA_GLYCOLYSIS_PATHWAY	0.48789117	0.52842355	0.48791713	0.49586099	0.50002321
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.48645497	0.50941186	0.51237451	0.49183211	0.5000183625
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.49221427	0.49318468	0.51207323	0.50256096	0.500008285
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.49200614	0.49595955	0.49496157	0.51708946	0.50000418
BIOCARTA_NFKB_PATHWAY	0.47200614	0.47301603	0.55038665	0.50439287	0.4999504225
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.50004607	0.48929778	0.51398905	0.49603886	0.49984294
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.43333532	0.52997292	0.57324059	0.46211910	0.4996669825
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.50839142	0.48264698	0.49419810	0.51342768	0.499666045
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	0.49875130	0.49888972	0.50215195	0.49868546	0.4996196075
BIOCARTA_PTDINS_PATHWAY	0.48546138	0.51099302	0.49145428	0.51053223	0.4996102275
REACTOME_INFLUENZA_LIFE_CYCLE	0.47461427	0.46114248	0.54029428	0.52237489	0.49960648
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.49690905	0.51784850	0.49358406	0.49006469	0.499601575
BIOCARTA_CK1_PATHWAY	0.51146922	0.49937626	0.49980696	0.48769024	0.49958567
PID_CDC42_REG_PATHWAY	0.54814423	0.48345266	0.49198710	0.47461266	0.4995491625
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.49130225	0.51168224	0.49279386	0.50240556	0.4995459775
REACTOME_CHOLESTEROL_BIOSYNTHESIS	0.51542701	0.49464572	0.49525534	0.49282827	0.499539085
REACTOME_ARMS_MEDIATED_ACTIVATION	0.50509770	0.50238648	0.50019783	0.49030418	0.4994965475
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	0.56266416	0.48918781	0.44930388	0.49677513	0.499482745
BIOCARTA_RAB_PATHWAY	0.49394559	0.49310666	0.49718463	0.51365104	0.49947198
BIOCARTA_NOS1_PATHWAY	0.48890865	0.49638039	0.47998425	0.53259410	0.4994668475
BIOCARTA_PROTEASOME_PATHWAY	0.49699036	0.48544359	0.51341712	0.50201616	0.4994668075
REACTOME_GLYCOPROTEIN_HORMONES	0.50796638	0.49654124	0.49735113	0.49594939	0.499452035
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	0.50796638	0.49654124	0.49735113	0.49594939	0.499452035
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	0.48594308	0.48594107	0.51119249	0.51454620	0.49940571
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	0.49266642	0.49426985	0.50637150	0.50412565	0.499358355
KEGG_STEROID_BIOSYNTHESIS	0.49201780	0.50262401	0.51103221	0.49168678	0.4993402
PID_S1P_S1P2_PATHWAY	0.50998721	0.48006381	0.49916827	0.50813336	0.4993381625
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.51182125	0.50765064	0.48958550	0.48826993	0.49933183
PID_CIRCADIANPATHWAY	0.48951655	0.53875418	0.48152995	0.48738126	0.499295485
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.48956133	0.51917907	0.49139295	0.49701598	0.4992873325
REACTOME_COPI_MEDIATED_TRANSPORT	0.48591386	0.52561352	0.49382949	0.49175873	0.4992789
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.49180033	0.51728150	0.48010450	0.50788108	0.4992668525
BIOCARTA_DREAM_PATHWAY	0.51724712	0.48647260	0.49368470	0.49961771	0.4992555325
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.52351696	0.48353051	0.49020378	0.49975809	0.499252335
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	0.49862765	0.48813985	0.49077334	0.51945331	0.4992485375
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	0.50169283	0.49992752	0.48794982	0.50717340	0.4991858925
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.50753229	0.53774527	0.47578031	0.47549994	0.4991394525
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.49253357	0.48617625	0.50448332	0.51335658	0.49913743
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	0.49253357	0.48617625	0.50448332	0.51335658	0.49913743
BIOCARTA_KREB_PATHWAY	0.50915595	0.51153534	0.48909251	0.48673278	0.499129145
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.50918462	0.49545726	0.49673248	0.49505013	0.4991061225
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.51523596	0.49159548	0.48822290	0.50132040	0.499093685
KEGG_DNA_REPLICATION	0.47082471	0.54458398	0.47971529	0.50115532	0.499069825
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.49554361	0.50618408	0.49832063	0.49600320	0.49901288
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.53072550	0.48148040	0.49952277	0.48424871	0.498994345
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.49554361	0.50648316	0.50082137	0.49311000	0.498989535
REACTOME_RAF_MAP_KINASE_CASCADE	0.49513571	0.48977602	0.51782985	0.49314558	0.49897179
PID_ARF6DOWNSTREAMPATHWAY	0.51871089	0.48249579	0.49594944	0.49869569	0.4989629525
BIOCARTA_CALCINEURIN_PATHWAY	0.50869677	0.48041411	0.49620815	0.51046777	0.4989467
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.49787161	0.51305452	0.48588313	0.49880386	0.49890328
BIOCARTA_SARS_PATHWAY	0.49443932	0.50719093	0.49399931	0.49989532	0.49888122
REACTOME_KERATAN_SULFATE_DEGRADATION	0.50988337	0.48688273	0.49491335	0.50384297	0.498880605
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.48782732	0.49749654	0.49401843	0.51594692	0.4988223025
PID_RHOA_REG_PATHWAY	0.50979793	0.49117126	0.49836015	0.49591234	0.49881042
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.54873969	0.42657977	0.48600268	0.53378036	0.498775625
PID_INSULIN_GLUCOSE_PATHWAY	0.49317292	0.51338796	0.49206953	0.49644650	0.4987692275
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.48066520	0.59628706	0.45917695	0.45890599	0.4987588
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.51284108	0.47983777	0.49731416	0.50494987	0.49873572
PID_RAC1_REG_PATHWAY	0.51261453	0.43307867	0.50458569	0.54456402	0.4987107275
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.44202236	0.53448775	0.48223173	0.53588663	0.4986571175
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.49625156	0.49661737	0.49742837	0.50419837	0.4986239175
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.53842790	0.47982280	0.48734013	0.48885117	0.4986105
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.49629585	0.49088668	0.49418733	0.51304902	0.49860472
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.51618169	0.48135857	0.49377043	0.50306884	0.4985948825
BIOCARTA_CELL2CELL_PATHWAY	0.48043892	0.47623905	0.52572378	0.51192238	0.4985810325
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.49889655	0.49331931	0.48227118	0.51980322	0.498572565
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.48115760	0.51884760	0.49395677	0.50018229	0.498536065
SA_G2_AND_M_PHASES	0.49009766	0.48825527	0.50471799	0.51082174	0.498473165
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.47713193	0.51490308	0.49313140	0.50867800	0.4984611025
REACTOME_PURINE_CATABOLISM	0.50175100	0.48825088	0.49351322	0.51022959	0.4984361725
REACTOME_METABOLISM_OF_MRNA	0.52456623	0.40775570	0.57461691	0.48661760	0.49838911
