Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
PID_AJDISS_2PATHWAY	0.65	0.09	0.54	0.76	0.78	0.564
REACTOME_IL_7_SIGNALING	0.65	0.30	0.74	0.37	0.76	0.564
BIOCARTA_HDAC_PATHWAY	0.94	0.21	0.70	0.19	0.78	0.564
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.35	0.03	0.66	0.99	0.80	0.566
BIOCARTA_PAR1_PATHWAY	0.81	0.95	0.89	0.13	0.05	0.566
PID_BARD1PATHWAY	0.34	0.09	0.81	0.62	0.97	0.566
REACTOME_INTEGRATION_OF_PROVIRUS	0.23	0.68	0.57	0.62	0.73	0.566
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.82	0.69	0.38	0.23	0.71	0.566
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.57	0.89	0.92	0.44	0.01	0.566
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.72	0.62	0.64	0.22	0.63	0.566
KEGG_NOTCH_SIGNALING_PATHWAY	0.88	0.43	0.29	0.45	0.78	0.566
BIOCARTA_PITX2_PATHWAY	0.55	0.23	0.54	0.98	0.54	0.568
REACTOME_THE_NLRP3_INFLAMMASOME	0.65	0.96	0.57	0.51	0.15	0.568
PID_P38_MKK3_6PATHWAY	0.62	0.43	0.97	0.15	0.67	0.568
PID_INTEGRIN_A9B1_PATHWAY	0.48	0.95	0.25	0.89	0.27	0.568
PID_HDAC_CLASSIII_PATHWAY	0.68	0.18	0.49	0.61	0.89	0.57
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	0.81	0.88	0.72	0.38	0.06	0.57
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	0.74	0.45	0.64	0.36	0.66	0.57
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.82	0.44	0.41	0.19	0.99	0.57
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.65	0.94	0.90	0.36	0.00	0.57
ST_JAK_STAT_PATHWAY	0.75	0.62	0.70	0.67	0.11	0.57
REACTOME_RNA_POL_II_TRANSCRIPTION	0.51	0.69	0.34	0.32	0.99	0.57
BIOCARTA_P38MAPK_PATHWAY	0.45	0.96	0.94	0.04	0.47	0.572
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.59	0.03	0.79	0.84	0.61	0.572
PID_HEDGEHOG_2PATHWAY	0.30	0.99	0.90	0.13	0.54	0.572
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	0.80	0.79	0.60	0.64	0.03	0.572
REACTOME_PURINE_CATABOLISM	0.65	0.68	0.35	0.65	0.53	0.572
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.64	0.37	0.74	0.37	0.75	0.574
ST_T_CELL_SIGNAL_TRANSDUCTION	0.77	0.72	0.18	0.43	0.77	0.574
PID_INSULIN_GLUCOSE_PATHWAY	0.40	0.76	0.29	0.71	0.71	0.574
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.98	0.90	0.23	0.20	0.56	0.574
KEGG_PRION_DISEASES	1.00	0.82	0.81	0.13	0.12	0.576
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.63	0.05	0.55	0.67	0.98	0.576
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	0.76	0.96	0.83	0.23	0.10	0.576
BIOCARTA_TCRA_PATHWAY	0.70	0.99	0.94	0.18	0.07	0.576
BIOCARTA_CARDIACEGF_PATHWAY	0.90	0.98	0.50	0.50	0.00	0.576
PID_HIF2PATHWAY	0.67	0.90	0.52	0.30	0.49	0.576
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.72	0.62	0.29	0.36	0.89	0.576
PID_PI3KPLCTRKPATHWAY	0.78	0.71	0.74	0.05	0.61	0.578
BIOCARTA_NFAT_PATHWAY	0.81	0.47	0.19	0.66	0.77	0.58
PID_AVB3_OPN_PATHWAY	0.88	0.10	0.72	0.98	0.22	0.58
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.44	0.25	0.63	0.78	0.80	0.58
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	0.48	0.47	0.88	0.36	0.71	0.58
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	0.94	0.67	0.74	0.01	0.54	0.58
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.57	0.15	0.65	0.54	0.99	0.58
BIOCARTA_SPPA_PATHWAY	0.62	0.93	0.64	0.06	0.65	0.58
PID_CERAMIDE_PATHWAY	0.65	0.43	0.55	0.32	0.95	0.58
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.23	0.81	0.10	0.96	0.81	0.582
REACTOME_SPHINGOLIPID_METABOLISM	0.98	0.38	0.58	0.17	0.80	0.582
REACTOME_MRNA_CAPPING	0.53	0.62	0.15	0.80	0.81	0.582
REACTOME_STRIATED_MUSCLE_CONTRACTION	1.00	0.03	0.81	0.97	0.10	0.582
KEGG_ENDOCYTOSIS	0.37	0.27	0.56	0.75	0.96	0.582
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.49	0.03	0.85	0.79	0.76	0.584
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.47	0.03	0.77	0.94	0.71	0.584
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.98	0.29	0.51	0.36	0.78	0.584
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.48	0.80	0.46	0.36	0.82	0.584
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.77	0.05	0.91	0.51	0.68	0.584
PID_HIF1APATHWAY	0.50	0.60	0.54	0.53	0.76	0.586
BIOCARTA_TRKA_PATHWAY	0.50	0.98	0.86	0.08	0.52	0.588
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.95	0.59	0.46	0.54	0.40	0.588
REACTOME_REGULATION_OF_APOPTOSIS	0.54	0.03	0.79	0.99	0.59	0.588
BIOCARTA_FEEDER_PATHWAY	0.55	0.83	0.75	0.31	0.50	0.588
REACTOME_COPI_MEDIATED_TRANSPORT	0.35	0.90	0.94	0.31	0.45	0.59
PID_CD8TCRDOWNSTREAMPATHWAY	0.98	0.89	0.84	0.03	0.21	0.59
REACTOME_PECAM1_INTERACTIONS	0.71	0.23	0.89	0.40	0.72	0.59
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.94	0.67	0.25	0.09	1.00	0.59
REACTOME_PROSTANOID_LIGAND_RECEPTORS	0.59	0.83	0.75	0.78	0.00	0.59
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	0.25	0.81	0.89	0.39	0.62	0.592
KEGG_HOMOLOGOUS_RECOMBINATION	0.35	0.93	0.70	0.09	0.89	0.592
PID_ALK2PATHWAY	0.23	0.80	0.35	0.74	0.84	0.592
KEGG_HISTIDINE_METABOLISM	0.50	0.48	0.57	0.84	0.57	0.592
REACTOME_SIGNALING_BY_WNT	0.64	0.05	0.56	0.84	0.87	0.592
BIOCARTA_DEATH_PATHWAY	0.99	0.09	0.83	0.95	0.10	0.592
PID_ECADHERIN_STABILIZATION_PATHWAY	0.37	0.35	0.76	0.95	0.53	0.592
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.80	0.65	0.36	0.99	0.16	0.592
REACTOME_CD28_CO_STIMULATION	0.81	0.09	0.82	0.81	0.44	0.594
BIOCARTA_CCR3_PATHWAY	0.97	0.76	0.29	0.38	0.57	0.594
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.60	0.95	0.47	0.63	0.32	0.594
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.75	0.69	0.46	0.12	0.95	0.594
REACTOME_TCR_SIGNALING	0.69	0.73	0.86	0.54	0.15	0.594
BIOCARTA_BARRESTIN_SRC_PATHWAY	1.00	0.23	1.00	0.09	0.65	0.594
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.23	0.68	0.59	0.49	0.99	0.596
PID_INTEGRIN_A4B1_PATHWAY	0.88	0.95	0.80	0.28	0.07	0.596
KEGG_VEGF_SIGNALING_PATHWAY	0.94	0.85	0.91	0.25	0.03	0.596
REACTOME_KERATAN_SULFATE_DEGRADATION	0.27	0.82	0.57	0.48	0.84	0.596
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.94	0.35	0.36	0.85	0.48	0.596
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.81	0.43	0.53	0.72	0.49	0.596
BIOCARTA_AKAPCENTROSOME_PATHWAY	0.74	0.98	0.63	0.13	0.50	0.596
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.62	0.99	0.57	0.18	0.63	0.598
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.50	0.22	0.74	0.64	0.89	0.598
BIOCARTA_TGFB_PATHWAY	0.47	0.39	0.79	0.89	0.45	0.598
BIOCARTA_LONGEVITY_PATHWAY	0.94	0.25	0.96	0.12	0.72	0.598
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	0.73	0.96	0.30	0.05	0.96	0.6
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.59	0.99	0.45	0.52	0.45	0.6
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.89	0.46	0.88	0.42	0.35	0.6
PID_RXR_VDR_PATHWAY	0.80	0.02	1.00	0.79	0.39	0.6
BIOCARTA_IGF1R_PATHWAY	0.82	0.75	0.74	0.15	0.54	0.6
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.43	0.95	0.35	0.86	0.41	0.6
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.60	0.39	0.96	0.92	0.13	0.6
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.66	0.65	0.43	0.49	0.78	0.602
REACTOME_HIV_INFECTION	0.79	0.17	0.64	0.46	0.95	0.602
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.60	0.98	0.36	0.36	0.71	0.602
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.75	0.67	0.48	0.47	0.64	0.602
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	0.62	0.03	0.80	0.92	0.64	0.602
PID_INTEGRIN_CS_PATHWAY	0.48	0.25	0.93	0.81	0.54	0.602
REACTOME_SIGNAL_AMPLIFICATION	0.94	0.95	0.95	0.18	0.00	0.604
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.84	0.59	0.46	0.73	0.40	0.604
BIOCARTA_GRANULOCYTES_PATHWAY	1.00	0.11	0.85	0.81	0.25	0.604
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	0.90	0.99	0.47	0.64	0.02	0.604
BIOCARTA_MET_PATHWAY	0.94	0.43	0.78	0.09	0.78	0.604
BIOCARTA_TNFR2_PATHWAY	0.89	0.04	0.98	0.92	0.20	0.606
BIOCARTA_ACH_PATHWAY	0.80	0.27	0.93	0.49	0.54	0.606
REACTOME_DAG_AND_IP3_SIGNALING	0.66	1.00	0.46	0.02	0.89	0.606
BIOCARTA_KREB_PATHWAY	0.46	0.84	0.65	0.38	0.71	0.608
BIOCARTA_NFKB_PATHWAY	0.60	0.06	0.86	0.70	0.82	0.608
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.94	0.86	0.94	0.12	0.18	0.608
BIOCARTA_IL3_PATHWAY	0.57	0.17	0.85	0.85	0.60	0.608
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.49	0.98	0.97	0.44	0.17	0.61
REACTOME_GLYCOLYSIS	0.73	0.59	0.65	0.88	0.20	0.61
PID_ARF6_PATHWAY	1.00	0.64	0.94	0.32	0.15	0.61
PID_PDGFRAPATHWAY	0.50	0.98	0.96	0.07	0.54	0.61
REACTOME_RAF_MAP_KINASE_CASCADE	0.99	0.54	0.74	0.38	0.40	0.61
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.58	0.73	0.60	0.33	0.82	0.612
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.39	0.93	0.98	0.51	0.25	0.612
PID_NECTIN_PATHWAY	0.39	0.65	0.86	0.56	0.60	0.612
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.62	0.73	0.48	0.25	0.99	0.614
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.62	1.00	0.90	0.18	0.37	0.614
PID_ERB_GENOMIC_PATHWAY	0.99	0.39	0.28	0.64	0.77	0.614
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	0.27	0.61	0.69	0.75	0.75	0.614
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.90	0.61	0.85	0.08	0.64	0.616
ST_MYOCYTE_AD_PATHWAY	0.82	0.19	0.57	0.96	0.54	0.616
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.46	0.82	0.84	0.56	0.40	0.616
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.78	0.83	0.81	0.51	0.15	0.616
PID_THROMBIN_PAR1_PATHWAY	0.92	0.64	0.34	0.55	0.63	0.616
KEGG_PURINE_METABOLISM	0.44	0.38	0.57	0.74	0.96	0.618
KEGG_DILATED_CARDIOMYOPATHY	0.74	0.47	0.71	0.41	0.77	0.62
BIOCARTA_EGFR_SMRTE_PATHWAY	0.84	0.09	0.98	0.65	0.54	0.62
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.48	0.98	0.34	0.59	0.71	0.62
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.88	0.37	1.00	0.85	0.00	0.62
PID_VEGF_VEGFR_PATHWAY	0.64	0.83	0.61	0.26	0.76	0.62
ST_JNK_MAPK_PATHWAY	0.54	0.59	0.75	0.62	0.61	0.622
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.59	0.48	0.74	0.52	0.78	0.622
REACTOME_SIGNALING_BY_NOTCH1	0.98	0.37	0.37	0.61	0.78	0.622
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.98	0.93	0.21	0.04	0.95	0.622
KEGG_SPHINGOLIPID_METABOLISM	0.99	0.55	0.71	0.25	0.61	0.622
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.51	0.87	0.89	0.32	0.52	0.622
PID_HIVNEFPATHWAY	1.00	0.09	0.97	0.82	0.23	0.622
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.82	0.98	0.56	0.32	0.43	0.622
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.39	0.92	0.88	0.86	0.06	0.622
PID_REELINPATHWAY	0.94	0.43	0.94	0.36	0.44	0.622
PID_TXA2PATHWAY	0.99	0.52	0.91	0.50	0.19	0.622
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.61	0.36	0.68	0.48	0.99	0.624
REACTOME_PYRIMIDINE_CATABOLISM	0.70	0.47	0.57	0.54	0.84	0.624
REACTOME_HIV_LIFE_CYCLE	0.50	0.40	0.85	0.39	0.98	0.624
PID_TGFBRPATHWAY	0.96	0.68	0.84	0.37	0.27	0.624
REACTOME_KINESINS	0.21	0.94	0.47	0.61	0.89	0.624
REACTOME_LIPOPROTEIN_METABOLISM	0.98	0.84	0.46	0.62	0.22	0.624
REACTOME_PURINE_SALVAGE	1.00	0.76	0.97	0.26	0.13	0.624
PID_EPHA_FWDPATHWAY	0.98	0.59	1.00	0.56	0.00	0.626
PID_ERBB1_DOWNSTREAM_PATHWAY	0.86	0.83	0.41	0.16	0.87	0.626
KEGG_LONG_TERM_POTENTIATION	0.63	1.00	0.80	0.05	0.66	0.628
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	1.00	0.59	0.99	0.29	0.27	0.628
PID_BCR_5PATHWAY	0.93	0.73	0.14	0.81	0.53	0.628
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.99	0.67	0.71	0.51	0.26	0.628
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.54	0.22	0.59	0.85	0.94	0.628
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.59	0.98	0.63	0.12	0.82	0.628
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.90	0.98	0.79	0.47	0.00	0.628
KEGG_ASTHMA	0.91	0.95	0.86	0.06	0.37	0.63
BIOCARTA_VITCB_PATHWAY	0.51	0.90	0.67	0.43	0.64	0.63
PID_CONE_PATHWAY	0.59	0.43	0.92	0.43	0.78	0.63
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	1.00	0.62	1.00	0.22	0.31	0.63
REACTOME_REGULATION_OF_KIT_SIGNALING	0.82	0.84	0.57	0.13	0.79	0.63
SA_G1_AND_S_PHASES	0.83	1.00	1.00	0.12	0.20	0.63
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	0.31	0.73	0.59	0.62	0.91	0.632
PID_CASPASE_PATHWAY	0.76	0.63	0.74	0.78	0.25	0.632
ST_WNT_BETA_CATENIN_PATHWAY	0.60	0.70	0.74	0.24	0.89	0.634
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.98	0.26	0.97	0.20	0.76	0.634
PID_WNT_SIGNALING_PATHWAY	1.00	0.34	0.97	0.13	0.73	0.634
REACTOME_PKB_MEDIATED_EVENTS	0.48	0.80	0.94	0.56	0.39	0.634
BIOCARTA_EIF2_PATHWAY	0.66	0.90	0.44	0.34	0.84	0.636
REACTOME_SIGNALLING_TO_ERKS	1.00	0.67	1.00	0.20	0.31	0.636
KEGG_BASAL_CELL_CARCINOMA	0.89	0.73	0.48	0.46	0.63	0.638
PID_IL2_STAT5PATHWAY	0.89	0.53	0.88	0.68	0.21	0.638
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.57	0.56	0.96	0.52	0.58	0.638
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1.00	0.76	0.91	0.49	0.03	0.638
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.98	0.45	0.79	0.50	0.48	0.64
REACTOME_TRANSLATION	0.79	0.18	0.96	0.64	0.63	0.64
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.94	0.22	0.33	0.73	0.99	0.642
REACTOME_EGFR_DOWNREGULATION	0.74	0.84	0.74	0.18	0.71	0.642
REACTOME_M_G1_TRANSITION	0.66	0.05	0.98	0.87	0.65	0.642
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.69	0.76	0.35	0.52	0.89	0.642
KEGG_RNA_DEGRADATION	0.86	0.73	0.45	0.51	0.66	0.642
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	0.64	0.86	0.74	0.43	0.54	0.642
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.63	0.68	0.46	0.68	0.77	0.644
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	0.85	0.51	0.86	0.75	0.25	0.644
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	0.64	0.67	0.57	0.56	0.78	0.644
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.98	0.93	0.94	0.35	0.03	0.646
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.46	0.95	0.13	0.98	0.71	0.646
KEGG_COLORECTAL_CANCER	0.99	0.67	0.68	0.09	0.80	0.646
SA_B_CELL_RECEPTOR_COMPLEXES	0.59	0.95	0.74	0.71	0.24	0.646
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.44	0.84	0.96	0.43	0.57	0.648
ST_ERK1_ERK2_MAPK_PATHWAY	0.98	0.98	0.79	0.18	0.31	0.648
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	0.64	0.04	0.90	0.99	0.67	0.648
PID_TCPTP_PATHWAY	0.80	0.43	0.94	0.76	0.31	0.648
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.53	0.03	0.78	0.94	0.97	0.65
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	0.82	0.18	0.29	0.98	0.98	0.65
KEGG_ACUTE_MYELOID_LEUKEMIA	0.96	0.26	0.88	0.25	0.90	0.65
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	0.62	0.99	1.00	0.64	0.00	0.65
REACTOME_GLUCOSE_METABOLISM	0.79	0.96	0.49	0.40	0.61	0.65
BIOCARTA_FREE_PATHWAY	0.95	0.57	0.10	0.78	0.85	0.65
PID_BMPPATHWAY	0.89	0.23	0.79	0.37	0.97	0.65
REACTOME_ENOS_ACTIVATION_AND_REGULATION	0.78	0.62	0.55	0.52	0.78	0.65
KEGG_LYSINE_DEGRADATION	0.78	0.73	0.75	0.68	0.31	0.65
BIOCARTA_ETC_PATHWAY	0.97	0.54	1.00	0.56	0.18	0.65
KEGG_GAP_JUNCTION	0.86	0.98	0.31	0.16	0.94	0.65
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	0.79	0.60	0.44	0.64	0.79	0.652
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.78	0.84	0.62	1.00	0.02	0.652
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	1.00	0.23	1.00	0.80	0.23	0.652
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.62	0.67	0.74	0.76	0.47	0.652
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.94	0.49	0.51	0.33	0.99	0.652
PID_INTEGRIN5_PATHWAY	0.48	0.83	0.85	0.74	0.36	0.652
BIOCARTA_IL6_PATHWAY	0.60	0.59	0.81	0.50	0.76	0.652
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.99	0.16	0.90	0.82	0.40	0.654
REACTOME_CELL_JUNCTION_ORGANIZATION	0.40	0.83	0.95	0.99	0.10	0.654
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.73	0.12	0.69	0.75	0.98	0.654
REACTOME_CELL_CELL_COMMUNICATION	0.36	0.72	1.00	1.00	0.19	0.654
KEGG_OOCYTE_MEIOSIS	0.43	0.84	0.50	0.53	0.97	0.654
BIOCARTA_AT1R_PATHWAY	0.94	0.95	0.51	0.10	0.77	0.654
BIOCARTA_AHSP_PATHWAY	0.99	0.53	0.47	0.80	0.48	0.654
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.82	0.30	0.73	0.63	0.79	0.654
REACTOME_SIGNALING_BY_RHO_GTPASES	0.98	0.80	0.55	0.49	0.46	0.656
REACTOME_ER_PHAGOSOME_PATHWAY	0.80	0.03	0.94	0.88	0.63	0.656
REACTOME_SIGNALING_BY_ILS	0.94	0.30	0.70	0.36	0.98	0.656
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.85	0.61	0.75	0.84	0.23	0.656
KEGG_ALLOGRAFT_REJECTION	0.82	0.98	0.96	0.06	0.46	0.656
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	0.96	0.66	0.67	0.88	0.11	0.656
PID_LPA4_PATHWAY	0.57	0.98	0.36	0.64	0.74	0.658
BIOCARTA_GLYCOLYSIS_PATHWAY	0.97	0.54	0.75	0.96	0.07	0.658
KEGG_PROPANOATE_METABOLISM	0.30	1.00	0.74	0.42	0.83	0.658
BIOCARTA_VEGF_PATHWAY	0.94	0.96	0.74	0.04	0.61	0.658
PID_S1P_S1P4_PATHWAY	1.00	0.84	0.96	0.47	0.03	0.66
SIG_BCR_SIGNALING_PATHWAY	0.94	0.80	0.74	0.69	0.13	0.66
PID_MAPKTRKPATHWAY	0.98	0.47	0.97	0.28	0.61	0.662
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.98	0.89	0.97	0.47	0.00	0.662
BIOCARTA_CYTOKINE_PATHWAY	0.74	0.99	0.84	0.09	0.65	0.662
REACTOME_UNWINDING_OF_DNA	0.53	0.54	0.67	1.00	0.57	0.662
BIOCARTA_NGF_PATHWAY	0.82	0.71	0.95	0.18	0.65	0.662
PID_P38GAMMADELTAPATHWAY	0.97	0.90	1.00	0.08	0.37	0.664
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.71	0.54	0.42	0.66	0.99	0.664
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.40	0.22	0.74	0.98	0.98	0.664
BIOCARTA_CARM1_PATHWAY	0.82	0.62	0.97	0.49	0.43	0.666
WNT_SIGNALING	0.98	0.52	0.41	0.59	0.83	0.666
PID_AURORA_B_PATHWAY	0.71	0.85	0.76	0.10	0.91	0.666
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.41	0.98	0.92	0.50	0.52	0.666
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.83	0.12	1.00	0.52	0.86	0.666
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.64	0.59	0.56	0.83	0.71	0.666
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.83	0.03	0.81	0.91	0.75	0.666
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.81	0.83	0.64	0.51	0.55	0.668
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.83	1.00	0.79	0.71	0.02	0.67
KEGG_RENAL_CELL_CARCINOMA	0.66	0.95	0.84	0.25	0.65	0.67
KEGG_VIRAL_MYOCARDITIS	1.00	0.49	0.98	0.38	0.50	0.67
REACTOME_GAP_JUNCTION_TRAFFICKING	0.88	0.20	0.86	0.50	0.91	0.67
PID_S1P_S1P3_PATHWAY	0.95	0.69	0.90	0.36	0.46	0.672
BIOCARTA_MAL_PATHWAY	0.90	0.48	0.57	0.76	0.65	0.672
REACTOME_SYNTHESIS_OF_DNA	0.51	0.05	0.96	0.98	0.86	0.672
KEGG_PROTEASOME	0.83	0.03	0.94	0.69	0.88	0.674
