Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
KEGG_PATHWAYS_IN_CANCER	0.00	0.63	0.00	0.56	0.99	0.436
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.25	0.62	0.59	0.41	0.31	0.436
BIOCARTA_FREE_PATHWAY	0.43	0.34	0.59	0.37	0.45	0.436
PID_CD40_PATHWAY	0.20	0.52	0.00	0.96	0.50	0.436
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.21	0.10	0.03	0.84	1.00	0.436
PID_ERBB2ERBB3PATHWAY	0.00	0.43	0.00	0.75	1.00	0.436
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.31	0.19	0.59	0.10	0.99	0.436
REACTOME_MTORC1_MEDIATED_SIGNALLING	0.52	0.19	0.40	0.59	0.48	0.436
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.10	0.80	0.63	0.21	0.45	0.438
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.69	0.40	0.40	0.51	0.19	0.438
PID_TGFBRPATHWAY	0.48	0.53	0.75	0.22	0.21	0.438
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.57	0.40	0.73	0.21	0.28	0.438
BIOCARTA_PLATELETAPP_PATHWAY	0.56	0.66	0.90	0.00	0.07	0.438
REACTOME_ERKS_ARE_INACTIVATED	0.66	0.30	0.33	0.59	0.31	0.438
REACTOME_HS_GAG_BIOSYNTHESIS	0.12	0.72	0.66	0.15	0.54	0.438
PID_IL4_2PATHWAY	0.01	0.40	0.01	0.82	0.95	0.438
PID_PS1PATHWAY	0.04	0.52	0.56	0.97	0.11	0.44
PID_TCRCALCIUMPATHWAY	0.34	0.30	0.43	0.63	0.50	0.44
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.00	0.83	0.00	0.37	1.00	0.44
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.48	0.66	0.51	0.24	0.31	0.44
BIOCARTA_CDK5_PATHWAY	0.53	0.59	0.20	0.58	0.31	0.442
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.26	0.81	0.03	0.82	0.29	0.442
REACTOME_SEROTONIN_RECEPTORS	0.59	0.47	0.40	0.49	0.26	0.442
REACTOME_SHC_MEDIATED_SIGNALLING	0.81	0.15	0.59	0.15	0.51	0.442
REACTOME_MEIOSIS	0.64	0.38	0.31	0.07	0.81	0.442
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.25	0.22	0.61	0.74	0.39	0.442
REACTOME_METABOLISM_OF_POLYAMINES	0.52	0.31	0.49	0.58	0.31	0.442
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.45	0.13	0.29	0.79	0.55	0.442
PID_CASPASE_PATHWAY	0.45	0.84	0.19	0.31	0.42	0.442
BIOCARTA_TNFR1_PATHWAY	0.28	0.82	0.02	0.97	0.13	0.444
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	0.62	0.07	0.80	0.21	0.52	0.444
PID_PI3KCIPATHWAY	0.00	1.00	0.00	0.22	1.00	0.444
BIOCARTA_P38MAPK_PATHWAY	0.45	0.71	0.02	0.95	0.09	0.444
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	0.48	0.45	0.35	0.51	0.43	0.444
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.78	0.16	0.24	0.59	0.45	0.444
BIOCARTA_IGF1R_PATHWAY	0.00	0.56	0.00	0.67	0.99	0.444
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.36	0.29	0.44	0.63	0.50	0.444
REACTOME_TIE2_SIGNALING	0.00	0.98	0.00	0.25	0.99	0.444
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.12	0.89	0.53	0.18	0.50	0.444
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.42	0.89	0.60	0.18	0.13	0.444
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.34	0.76	0.49	0.10	0.53	0.444
BIOCARTA_IL1R_PATHWAY	0.92	0.81	0.09	0.31	0.10	0.446
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.24	0.02	0.94	0.09	0.94	0.446
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	0.12	0.57	0.59	0.34	0.61	0.446
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.01	0.90	0.01	0.37	0.94	0.446
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	0.19	0.35	0.59	0.76	0.34	0.446
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.47	0.32	0.67	0.10	0.67	0.446
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.12	0.63	0.57	0.42	0.50	0.448
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.08	0.87	0.61	0.42	0.26	0.448
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.20	0.63	0.95	0.18	0.28	0.448
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.58	0.52	0.48	0.32	0.34	0.448
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.66	0.44	0.29	0.46	0.39	0.448
ST_STAT3_PATHWAY	0.24	0.83	0.14	0.48	0.55	0.448
BIOCARTA_MYOSIN_PATHWAY	0.10	0.52	0.51	0.92	0.20	0.45
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.19	0.89	0.39	0.09	0.69	0.45
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.66	0.29	0.39	0.49	0.42	0.45
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.20	0.67	0.50	0.54	0.34	0.45
KEGG_REGULATION_OF_AUTOPHAGY	0.56	0.32	0.33	0.50	0.54	0.45
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.48	0.57	0.25	0.64	0.31	0.45
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.37	0.49	0.21	0.79	0.39	0.45
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	0.49	0.84	0.14	0.05	0.74	0.452
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.02	0.37	0.01	0.87	0.99	0.452
BIOCARTA_HDAC_PATHWAY	0.00	1.00	0.00	0.31	0.95	0.452
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.56	0.32	0.57	0.21	0.61	0.454
KEGG_HISTIDINE_METABOLISM	0.09	0.22	0.58	0.85	0.53	0.454
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.48	0.94	0.00	0.80	0.05	0.454
REACTOME_BASE_EXCISION_REPAIR	0.65	0.56	0.38	0.26	0.42	0.454
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	0.15	0.82	0.43	0.17	0.70	0.454
BIOCARTA_MCM_PATHWAY	0.55	0.95	0.04	0.15	0.58	0.454
REACTOME_UNWINDING_OF_DNA	0.24	0.80	0.27	0.62	0.34	0.454
BIOCARTA_NGF_PATHWAY	0.00	0.66	0.00	0.62	0.99	0.454
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.39	0.58	0.24	0.54	0.53	0.456
REACTOME_SIGNALING_BY_GPCR	0.02	0.63	0.09	0.87	0.67	0.456
REACTOME_SIGNALING_BY_ERBB4	0.01	0.37	0.01	0.93	0.96	0.456
ST_TYPE_I_INTERFERON_PATHWAY	0.68	0.22	0.76	0.55	0.07	0.456
BIOCARTA_DREAM_PATHWAY	0.11	0.69	0.53	0.58	0.37	0.456
BIOCARTA_SARS_PATHWAY	0.55	0.39	0.61	0.14	0.59	0.456
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.01	0.74	0.03	0.57	0.93	0.456
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.00	0.86	0.00	0.42	1.00	0.456
PID_BETACATENIN_DEG_PATHWAY	0.16	0.47	0.51	0.98	0.16	0.456
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.80	0.04	0.80	0.15	0.50	0.458
BIOCARTA_NOS1_PATHWAY	0.41	0.82	0.96	0.04	0.06	0.458
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.66	0.22	0.37	0.51	0.53	0.458
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.05	0.97	0.30	0.05	0.92	0.458
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.29	0.45	0.21	0.79	0.55	0.458
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	0.18	0.54	0.43	0.56	0.59	0.46
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.39	0.22	0.10	0.98	0.61	0.46
PID_WNT_NONCANONICAL_PATHWAY	0.57	0.08	0.78	0.73	0.14	0.46
REACTOME_PI3K_CASCADE	0.01	0.95	0.01	0.39	0.94	0.46
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	0.31	0.57	0.38	0.73	0.31	0.46
REACTOME_TCR_SIGNALING	0.01	0.78	0.01	0.56	0.94	0.46
BIOCARTA_FAS_PATHWAY	0.40	0.81	0.00	0.98	0.11	0.46
BIOCARTA_EXTRINSIC_PATHWAY	0.93	0.60	0.20	0.56	0.01	0.46
BIOCARTA_PAR1_PATHWAY	0.00	0.31	0.00	1.00	1.00	0.462
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.78	0.45	0.69	0.26	0.13	0.462
PID_BCR_5PATHWAY	0.01	0.41	0.01	0.93	0.95	0.462
BIOCARTA_LAIR_PATHWAY	0.48	0.53	0.64	0.59	0.07	0.462
KEGG_BASE_EXCISION_REPAIR	0.61	0.09	0.46	0.60	0.55	0.462
REACTOME_BIOLOGICAL_OXIDATIONS	0.22	0.44	0.81	0.13	0.71	0.462
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	0.58	0.51	0.37	0.51	0.34	0.462
REACTOME_PURINE_SALVAGE	0.64	0.65	0.31	0.37	0.34	0.462
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.18	0.15	0.36	0.63	1.00	0.464
BIOCARTA_IL2RB_PATHWAY	0.00	0.89	0.00	0.48	0.95	0.464
KEGG_SULFUR_METABOLISM	0.10	0.44	0.56	0.88	0.34	0.464
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.55	0.57	0.51	0.24	0.46	0.466
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.66	0.30	0.42	0.75	0.20	0.466
BIOCARTA_GH_PATHWAY	0.00	0.74	0.00	0.64	0.95	0.466
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	0.01	0.10	0.91	0.49	0.82	0.466
BIOCARTA_IL2_PATHWAY	0.72	0.19	0.00	0.62	0.80	0.466
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.01	0.38	0.92	0.13	0.89	0.466
PID_FOXM1PATHWAY	0.96	0.01	0.05	0.42	0.89	0.466
BIOCARTA_HIVNEF_PATHWAY	0.50	0.23	0.19	0.97	0.44	0.466
BIOCARTA_PYK2_PATHWAY	0.54	0.28	0.03	0.99	0.50	0.468
SA_PROGRAMMED_CELL_DEATH	0.66	0.43	0.42	0.49	0.34	0.468
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.48	0.95	0.72	0.12	0.07	0.468
BIOCARTA_CDC42RAC_PATHWAY	0.00	0.58	0.00	0.77	0.99	0.468
KEGG_SELENOAMINO_ACID_METABOLISM	0.14	0.81	0.58	0.31	0.50	0.468
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.48	0.69	0.20	0.61	0.36	0.468
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.23	0.59	0.19	0.79	0.55	0.47
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	0.35	0.80	0.53	0.01	0.66	0.47
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.33	0.06	0.47	0.82	0.67	0.47
BIOCARTA_TOB1_PATHWAY	0.10	0.87	0.38	0.59	0.42	0.472
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.41	0.19	0.40	0.73	0.63	0.472
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	0.25	0.93	0.04	0.49	0.65	0.472
BIOCARTA_RACCYCD_PATHWAY	0.00	0.49	0.00	0.92	0.95	0.472
REACTOME_P38MAPK_EVENTS	0.28	0.58	0.57	0.62	0.31	0.472
REACTOME_PI_3K_CASCADE	0.01	1.00	0.01	0.39	0.95	0.472
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.85	0.16	0.43	0.66	0.26	0.472
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.19	0.56	0.39	0.88	0.34	0.472
REACTOME_PURINE_CATABOLISM	0.33	0.81	0.61	0.22	0.39	0.472
KEGG_LONG_TERM_POTENTIATION	0.80	0.78	0.30	0.47	0.02	0.474
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.33	0.57	0.42	0.13	0.92	0.474
PID_AVB3_INTEGRIN_PATHWAY	0.01	0.98	0.01	0.91	0.46	0.474
BIOCARTA_CTLA4_PATHWAY	0.00	0.56	0.00	0.82	0.99	0.474
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.87	0.66	0.00	0.77	0.07	0.474
BIOCARTA_VEGF_PATHWAY	0.00	0.96	0.00	0.46	0.95	0.474
BIOCARTA_CSK_PATHWAY	0.17	0.72	0.31	0.52	0.65	0.474
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.12	0.59	0.56	0.52	0.59	0.476
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.80	0.47	0.08	0.49	0.54	0.476
BIOCARTA_ECM_PATHWAY	0.00	0.39	0.00	1.00	0.99	0.476
REACTOME_PI3K_AKT_ACTIVATION	0.00	0.87	0.00	0.51	1.00	0.476
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.02	0.62	0.75	0.47	0.52	0.476
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.40	0.75	0.11	0.59	0.53	0.476
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.60	0.04	0.77	0.00	0.97	0.476
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.00	0.41	0.00	0.97	1.00	0.476
BIOCARTA_CHREBP2_PATHWAY	0.78	0.23	0.64	0.17	0.56	0.476
PID_ARF_3PATHWAY	0.89	0.14	0.37	0.40	0.59	0.478
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0.41	0.53	0.55	0.56	0.34	0.478
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.23	0.42	0.42	0.97	0.35	0.478
PID_S1P_S1P4_PATHWAY	0.48	0.88	0.43	0.15	0.45	0.478
PID_IL23PATHWAY	0.00	0.81	0.00	0.63	0.95	0.478
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.52	0.62	0.19	0.59	0.47	0.478
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.66	0.66	0.39	0.26	0.42	0.478
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	0.28	0.65	0.62	0.70	0.14	0.478
BIOCARTA_D4GDI_PATHWAY	0.32	0.69	0.37	0.67	0.34	0.478
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.24	0.78	0.49	0.58	0.31	0.48
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.18	0.74	0.26	0.77	0.45	0.48
PID_CIRCADIANPATHWAY	0.52	0.28	0.84	0.52	0.24	0.48
PID_HDAC_CLASSI_PATHWAY	0.12	0.91	0.46	0.49	0.42	0.48
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.72	0.22	0.55	0.44	0.47	0.48
PID_ERBB1_DOWNSTREAM_PATHWAY	0.01	0.72	0.02	0.91	0.74	0.48
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.89	0.14	0.86	0.08	0.43	0.48
KEGG_FATTY_ACID_METABOLISM	0.34	0.13	0.81	0.55	0.57	0.48
REACTOME_INTERFERON_GAMMA_SIGNALING	0.13	0.53	0.57	0.63	0.54	0.48
BIOCARTA_SPPA_PATHWAY	0.89	0.20	0.86	0.45	0.00	0.48
REACTOME_PHASE_II_CONJUGATION	0.47	0.26	0.79	0.30	0.58	0.48
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.01	0.64	0.01	0.85	0.89	0.48
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.86	0.37	0.49	0.06	0.62	0.48
KEGG_RNA_POLYMERASE	0.35	0.08	0.27	0.71	1.00	0.482
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	0.04	0.66	0.25	0.77	0.69	0.482
KEGG_TYROSINE_METABOLISM	0.23	0.43	0.65	0.42	0.68	0.482
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.29	0.32	0.72	0.53	0.55	0.482
REACTOME_MEIOTIC_SYNAPSIS	0.22	0.48	0.46	0.29	0.96	0.482
PID_ATR_PATHWAY	0.16	0.07	0.36	0.91	0.91	0.482
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.10	0.65	0.50	0.69	0.47	0.482
BIOCARTA_DEATH_PATHWAY	0.56	0.26	0.56	0.53	0.50	0.482
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.99	0.03	0.30	0.21	0.88	0.482
BIOCARTA_KREB_PATHWAY	0.28	0.19	0.77	0.86	0.32	0.484
PID_E2F_PATHWAY	0.01	0.85	0.03	0.96	0.57	0.484
KEGG_VEGF_SIGNALING_PATHWAY	0.01	0.95	0.01	0.53	0.92	0.484
KEGG_GLUTATHIONE_METABOLISM	0.28	0.72	0.55	0.35	0.52	0.484
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.51	0.68	0.45	0.24	0.54	0.484
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	0.15	0.14	0.58	0.60	0.95	0.484
PID_EPHBFWDPATHWAY	0.00	0.73	0.00	0.74	0.95	0.484
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.44	0.28	0.34	0.37	0.99	0.484
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.18	0.82	0.52	0.02	0.88	0.484
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.56	0.69	0.78	0.26	0.13	0.484
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	0.90	0.53	0.67	0.12	0.21	0.486
PID_RETINOIC_ACID_PATHWAY	0.15	0.96	0.16	0.42	0.74	0.486
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	0.66	0.66	0.35	0.09	0.67	0.486
REACTOME_SHC_RELATED_EVENTS	0.77	0.31	0.70	0.10	0.55	0.486
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	0.47	0.28	0.30	0.92	0.46	0.486
KEGG_RETINOL_METABOLISM	0.77	0.41	1.00	0.08	0.17	0.486
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.12	0.40	0.45	0.92	0.54	0.486
KEGG_ADHERENS_JUNCTION	0.61	0.31	0.67	0.43	0.41	0.486
BIOCARTA_GSK3_PATHWAY	0.00	0.59	0.00	0.92	0.92	0.486
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.88	0.10	0.89	0.07	0.50	0.488
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.88	0.03	0.60	0.26	0.67	0.488
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.85	0.19	0.76	0.17	0.47	0.488
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.30	0.16	0.58	0.88	0.52	0.488
BIOCARTA_IL10_PATHWAY	0.09	0.82	0.12	0.75	0.66	0.488
REACTOME_RNA_POL_I_TRANSCRIPTION	0.24	0.47	0.75	0.84	0.14	0.488
PID_THROMBIN_PAR4_PATHWAY	0.55	0.30	0.69	0.56	0.34	0.488
REACTOME_DIABETES_PATHWAYS	0.74	0.06	0.46	0.33	0.85	0.488
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.23	0.81	0.44	0.83	0.14	0.49
REACTOME_SHC_MEDIATED_CASCADE	0.54	0.29	0.44	0.64	0.54	0.49
BIOCARTA_EPO_PATHWAY	0.19	1.00	0.02	0.32	0.92	0.49
BIOCARTA_IGF1_PATHWAY	0.00	0.87	0.00	0.59	0.99	0.49
BIOCARTA_CREB_PATHWAY	0.00	0.58	0.00	0.92	0.95	0.49
BIOCARTA_COMP_PATHWAY	0.52	0.35	0.84	0.49	0.25	0.49
BIOCARTA_IL22BP_PATHWAY	0.09	0.66	0.10	0.78	0.82	0.49
PID_RANBP2PATHWAY	0.41	0.57	0.61	0.42	0.45	0.492
BIOCARTA_CFTR_PATHWAY	0.64	0.56	0.20	0.51	0.55	0.492
REACTOME_INTEGRATION_OF_PROVIRUS	0.51	0.95	0.20	0.47	0.33	0.492
REACTOME_SPHINGOLIPID_METABOLISM	0.35	0.53	0.28	0.36	0.94	0.492
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.66	0.43	0.59	0.15	0.63	0.492
KEGG_TYPE_II_DIABETES_MELLITUS	0.00	0.80	0.00	0.66	1.00	0.492
PID_CD8TCRDOWNSTREAMPATHWAY	0.71	0.16	0.70	0.68	0.21	0.492
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.01	0.58	0.85	0.65	0.37	0.492
REACTOME_CS_DS_DEGRADATION	0.67	0.79	0.69	0.19	0.12	0.492
BIOCARTA_ETC_PATHWAY	0.80	0.30	0.38	0.67	0.31	0.492
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.42	0.12	0.10	0.82	1.00	0.492
BIOCARTA_CLASSIC_PATHWAY	0.72	0.55	0.64	0.32	0.24	0.494
KEGG_GNRH_SIGNALING_PATHWAY	0.10	0.88	0.69	0.78	0.02	0.494
BIOCARTA_AKAP13_PATHWAY	0.73	0.29	0.63	0.48	0.34	0.494
PID_TCRJNKPATHWAY	0.69	0.78	0.00	1.00	0.00	0.494
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	0.48	0.19	0.59	0.59	0.63	0.496
REACTOME_PACKAGING_OF_TELOMERE_ENDS	0.24	0.44	0.63	0.69	0.48	0.496
REACTOME_SIGNALING_BY_NOTCH1	0.02	0.26	0.80	0.82	0.58	0.496
BIOCARTA_CELL2CELL_PATHWAY	0.85	0.80	0.10	0.10	0.63	0.496
BIOCARTA_LECTIN_PATHWAY	0.49	0.35	0.96	0.43	0.25	0.496
REACTOME_DEFENSINS	0.20	0.34	0.69	0.75	0.50	0.496
BIOCARTA_IL4_PATHWAY	0.58	0.66	0.32	0.37	0.55	0.496
PID_BMPPATHWAY	0.48	0.51	0.52	0.40	0.57	0.496
BIOCARTA_BAD_PATHWAY	0.00	0.74	0.00	0.79	0.95	0.496
KEGG_PEROXISOME	0.35	0.80	0.05	0.79	0.49	0.496
BIOCARTA_RANKL_PATHWAY	0.34	0.96	0.67	0.20	0.31	0.496
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.58	0.65	0.91	0.29	0.06	0.498
SA_MMP_CYTOKINE_CONNECTION	0.72	0.54	0.40	0.49	0.34	0.498
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.48	0.88	0.30	0.44	0.39	0.498
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.65	0.58	0.38	0.21	0.67	0.498
PID_TOLL_ENDOGENOUS_PATHWAY	0.07	0.58	0.11	0.77	0.96	0.498
BIOCARTA_PS1_PATHWAY	0.67	0.57	0.16	0.72	0.37	0.498
PID_IL8CXCR1_PATHWAY	0.28	1.00	0.57	0.03	0.61	0.498
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	0.70	0.65	0.65	0.19	0.31	0.5
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.52	0.68	0.73	0.31	0.26	0.5
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.36	0.42	0.90	0.48	0.35	0.502
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.19	0.70	0.61	0.35	0.66	0.502
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.41	0.66	0.51	0.62	0.31	0.502
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.66	0.24	0.44	0.97	0.20	0.502
KEGG_LEISHMANIA_INFECTION	0.11	0.15	0.67	0.65	0.93	0.502
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.24	0.78	0.76	0.21	0.53	0.504
PID_NETRIN_PATHWAY	0.00	0.60	0.00	0.97	0.95	0.504
BIOCARTA_TCYTOTOXIC_PATHWAY	0.73	0.53	0.17	0.75	0.34	0.504
PID_P38GAMMADELTAPATHWAY	0.46	0.59	0.38	0.78	0.31	0.504
