Gene Set	Basal	Her2	LumA	LumB	Average AUC
BIOCARTA_HCMV_PATHWAY	0.91358025	0.80010101	0.77426838	0.71862859	0.8016445575
REACTOME_CA_DEPENDENT_EVENTS	0.93970819	0.69922559	0.82898950	0.73856514	0.801622105
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.91626263	0.81983165	0.79560227	0.67427480	0.8014928375
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.91797980	0.78622896	0.81054418	0.69066304	0.801353995
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.93070707	0.78420875	0.80359524	0.68613701	0.8011620175
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.94571268	0.78164983	0.80447159	0.67261720	0.801112825
BIOCARTA_ATRBRCA_PATHWAY	0.91569024	0.76441077	0.80112189	0.72273002	0.80098823
PID_ER_NONGENOMIC_PATHWAY	0.94527497	0.73047138	0.81633529	0.71183926	0.800980225
PID_PI3KCIPATHWAY	0.94795735	0.75393939	0.81830758	0.68337218	0.800894125
PID_BMPPATHWAY	0.92480359	0.80723906	0.79195113	0.67933825	0.8008330075
BIOCARTA_IL1R_PATHWAY	0.89851852	0.82595960	0.80090031	0.67790728	0.8008214275
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.93647587	0.78063973	0.81018286	0.67590003	0.8007996225
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.93695847	0.75363636	0.80431389	0.70822679	0.8007838775
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.95334456	0.78131313	0.81017287	0.65743331	0.8005659675
KEGG_GALACTOSE_METABOLISM	0.92627385	0.78643098	0.80531401	0.68357291	0.8003979375
BIOCARTA_NFKB_PATHWAY	0.91237935	0.81831650	0.78682876	0.68388371	0.80035208
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	0.89833895	0.80818182	0.80238352	0.69228827	0.80029814
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.92920314	0.77033670	0.81663073	0.68498446	0.8002887575
ST_JNK_MAPK_PATHWAY	0.93819304	0.76760943	0.80634208	0.68879824	0.8002356975
ST_P38_MAPK_PATHWAY	0.92189675	0.75255892	0.81051823	0.71592204	0.800223985
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.93361392	0.78666667	0.81130874	0.66898472	0.8001435125
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.93122334	0.77178451	0.79760583	0.69978632	0.8001
BIOCARTA_GH_PATHWAY	0.93356902	0.78383838	0.80534861	0.67760943	0.80009136
PID_CDC42_PATHWAY	0.93511785	0.78340067	0.80763365	0.67410174	0.8000634775
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	0.92420875	0.80888889	0.79585379	0.67116032	0.8000279375
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.92496072	0.77013468	0.81613327	0.68872054	0.7999873025
REACTOME_REGULATORY_RNA_PATHWAYS	0.93306873	0.72872054	0.81843335	0.71953156	0.799938545
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.87748597	0.78696970	0.82089871	0.71432919	0.7999208925
PID_MAPKTRKPATHWAY	0.91313131	0.80222222	0.79365393	0.69030692	0.799828595
REACTOME_CELL_JUNCTION_ORGANIZATION	0.94505051	0.76730640	0.81354054	0.67299922	0.7997241675
REACTOME_MEIOTIC_RECOMBINATION	0.92244669	0.80976431	0.77424043	0.69243719	0.799722155
BIOCARTA_NTHI_PATHWAY	0.91124579	0.84286195	0.79872041	0.64525382	0.7995204925
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	0.92048260	0.76619529	0.79805765	0.71315074	0.79947157
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.93296296	0.78750842	0.79385356	0.68344341	0.7994420875
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.91789001	0.77286195	0.80060886	0.70628076	0.799410395
BIOCARTA_IL22BP_PATHWAY	0.91279461	0.79202020	0.78418174	0.70857291	0.799392365
PID_PLK1_PATHWAY	0.93666667	0.77575758	0.81779654	0.66731417	0.79938374
PID_PI3KCIAKTPATHWAY	0.90198653	0.79767677	0.80875554	0.68882414	0.799310745
BIOCARTA_CXCR4_PATHWAY	0.92664422	0.78269360	0.81586817	0.67198265	0.79929716
BIOCARTA_IGF1MTOR_PATHWAY	0.93402918	0.75737374	0.81674252	0.68886946	0.799253725
BIOCARTA_GSK3_PATHWAY	0.93492705	0.73569024	0.80311415	0.72283735	0.7991421975
KEGG_GLYCEROLIPID_METABOLISM	0.93235690	0.76087542	0.82250569	0.68082103	0.79913976
BIOCARTA_CREB_PATHWAY	0.92538721	0.78208754	0.79365593	0.69529267	0.7991058375
BIOCARTA_TPO_PATHWAY	0.92382716	0.76255892	0.80000067	0.70993913	0.79908147
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.90767677	0.76670034	0.83014932	0.69139341	0.79897996
ST_INTERLEUKIN_4_PATHWAY	0.94355780	0.73589226	0.81119695	0.70459725	0.798811065
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.94126824	0.74296296	0.81366032	0.69706035	0.7987379675
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.94511785	0.74575758	0.80987344	0.69412069	0.79871739
PID_TCRCALCIUMPATHWAY	0.91331089	0.77276094	0.80619835	0.70229215	0.7986405825
KEGG_PPAR_SIGNALING_PATHWAY	0.93723906	0.75124579	0.81545601	0.69060477	0.7986364075
REACTOME_TRNA_AMINOACYLATION	0.93151515	0.76562290	0.81007506	0.68698524	0.7985495875
BIOCARTA_ECM_PATHWAY	0.91160494	0.79107744	0.80342157	0.68801476	0.7985296775
PID_IGF1_PATHWAY	0.93875421	0.73316498	0.81139724	0.71063844	0.7984887175
PID_SYNDECAN_1_PATHWAY	0.91974186	0.81333333	0.79822933	0.66244496	0.79843737
PID_AR_NONGENOMIC_PATHWAY	0.93203245	0.74616162	0.80473244	0.71047009	0.79834915
PID_HIVNEFPATHWAY	0.89681257	0.85033670	0.78594049	0.66027584	0.7983414
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	0.92801347	0.79713805	0.79657045	0.67162652	0.7983371225
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.90097643	0.79346801	0.79989789	0.69891298	0.7983138275
REACTOME_G1_PHASE	0.95334456	0.68255892	0.82570767	0.73157213	0.79829582
KEGG_ARACHIDONIC_ACID_METABOLISM	0.92439955	0.78703704	0.81444484	0.66703574	0.7982292925
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.93343434	0.76370370	0.80988142	0.68531469	0.7980835375
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.95635241	0.71245791	0.81382201	0.70934834	0.7979951675
PID_CASPASE_PATHWAY	0.93234568	0.77797980	0.80227173	0.67900803	0.79790131
REACTOME_SIGNALLING_TO_ERKS	0.89942761	0.78387205	0.79496546	0.71283876	0.79777597
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.95505051	0.74235690	0.82807921	0.66528749	0.7976935275
KEGG_SELENOAMINO_ACID_METABOLISM	0.93826038	0.79121212	0.81409641	0.64647760	0.7975116275
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.92608305	0.76986532	0.80365712	0.69037088	0.7974940925
BIOCARTA_PGC1A_PATHWAY	0.90571268	0.80441077	0.80900507	0.67068765	0.7974540425
REACTOME_FRS2_MEDIATED_CASCADE	0.90283735	0.74407407	0.81022677	0.73214841	0.79732165
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.94390572	0.79808081	0.80581706	0.64141414	0.7973044325
REACTOME_LIPOPROTEIN_METABOLISM	0.92253648	0.74370370	0.81775263	0.70485155	0.79721109
PID_SHP2_PATHWAY	0.92543210	0.75451178	0.80751787	0.70128205	0.79718595
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.92406285	0.76565657	0.79349223	0.70534836	0.7971400025
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.91832772	0.75070707	0.80891724	0.71050894	0.7971152425
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.92625140	0.82552189	0.78184613	0.65482957	0.7971122475
REACTOME_GAP_JUNCTION_TRAFFICKING	0.89538721	0.79181818	0.79032219	0.71077441	0.7970754975
REACTOME_SIGNAL_AMPLIFICATION	0.93773288	0.71986532	0.81446680	0.71552059	0.7968963975
REACTOME_PROTEIN_FOLDING	0.92948373	0.76303030	0.80992933	0.68451826	0.796740405
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.92460157	0.73494949	0.79429872	0.73238151	0.7965578225
PID_UPA_UPAR_PATHWAY	0.95369248	0.77427609	0.80006987	0.65751748	0.79638898
REACTOME_RECYCLING_PATHWAY_OF_L1	0.91492705	0.76552189	0.78778896	0.71715151	0.7963473525
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	0.92092031	0.77545455	0.78057851	0.70839161	0.796336245
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.88267116	0.81808081	0.79173784	0.69280627	0.79632402
BIOCARTA_P38MAPK_PATHWAY	0.94666667	0.72400673	0.79836707	0.71616162	0.7963005225
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.90589226	0.76259259	0.79896794	0.71769619	0.796287245
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.92662177	0.78676768	0.80863377	0.66260036	0.796155895
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.92845118	0.74107744	0.82803336	0.68631184	0.795968455
BIOCARTA_RARRXR_PATHWAY	0.92303019	0.75649832	0.79816995	0.70577865	0.7958692775
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.92829405	0.73777778	0.81428914	0.70281663	0.7957944
KEGG_ABC_TRANSPORTERS	0.91019080	0.77986532	0.80223180	0.69088849	0.7957941025
PID_WNT_NONCANONICAL_PATHWAY	0.91051627	0.81144781	0.80490278	0.65569153	0.7956395975
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.94205387	0.71370370	0.82106240	0.70567688	0.7956242125
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.93448934	0.70777778	0.81859248	0.72153502	0.795598655
PID_CD40_PATHWAY	0.91829405	0.79865320	0.80389468	0.66133774	0.7955449175
ST_G_ALPHA_S_PATHWAY	0.94523008	0.75215488	0.81216815	0.67232582	0.7954697325
KEGG_LONG_TERM_DEPRESSION	0.92398429	0.74595960	0.82569170	0.68598809	0.79540592
PID_SYNDECAN_4_PATHWAY	0.92907969	0.75498316	0.81177985	0.68567081	0.7953783775
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.94005612	0.77228956	0.81723759	0.65189718	0.7953701125
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.90508418	0.78383838	0.77765002	0.71455111	0.7952809225
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.94582492	0.75565657	0.81676648	0.66177156	0.7950048825
REACTOME_INTERFERON_GAMMA_SIGNALING	0.93893378	0.73047138	0.79814083	0.71243025	0.79499406
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.94098765	0.73198653	0.81444884	0.69254727	0.7949925725
PID_S1P_S1P1_PATHWAY	0.90978676	0.80259871	0.78108421	0.68635069	0.7949550925
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.93618406	0.73141414	0.81433674	0.69720927	0.7947860525
PID_IL3_PATHWAY	0.92177329	0.76397306	0.80025552	0.69304584	0.7947619275
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.91639731	0.78020202	0.80051503	0.68155918	0.794668385
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.91785634	0.79218855	0.79841498	0.67013080	0.7946476675
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.93842873	0.80070707	0.79385888	0.64531857	0.7945783125
BIOCARTA_AT1R_PATHWAY	0.92480359	0.70397306	0.82316645	0.72635975	0.7945757125
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	0.92534231	0.73831650	0.79718330	0.71739514	0.7945593125
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.92143659	0.75333333	0.82665788	0.67665760	0.79452135
PID_HDAC_CLASSIII_PATHWAY	0.90755331	0.78670034	0.79371781	0.68983424	0.794451425
REACTOME_DAG_AND_IP3_SIGNALING	0.93676768	0.68037037	0.81677646	0.74354442	0.7943647325
PID_INTEGRIN_CS_PATHWAY	0.92544332	0.79868687	0.78152961	0.67150997	0.7942924425
ST_ADRENERGIC	0.91052750	0.77949495	0.79745848	0.68966471	0.79428641
SIG_BCR_SIGNALING_PATHWAY	0.92856341	0.76205387	0.80584900	0.67979798	0.794066065
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.91881033	0.79494949	0.77884577	0.68330096	0.7939766375
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	0.93325477	0.81380471	0.78428954	0.64451567	0.7939661725
PID_LYMPHANGIOGENESIS_PATHWAY	0.92375982	0.78622896	0.78624386	0.67917638	0.793852255
REACTOME_MEIOTIC_SYNAPSIS	0.93075196	0.80764310	0.79628305	0.64035224	0.7937575875
BIOCARTA_IL4_PATHWAY	0.93802469	0.71713805	0.79656246	0.72252655	0.7935629375
PID_ALK1PATHWAY	0.90957351	0.81474747	0.79063561	0.65892707	0.793470915
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.93733361	0.77272727	0.78739969	0.67619788	0.7934146125
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	0.93576880	0.78898990	0.79335849	0.65549081	0.793402
KEGG_LYSINE_DEGRADATION	0.94020202	0.74932660	0.80577315	0.67814568	0.7933618625
PID_RAC1_REG_PATHWAY	0.93654321	0.75589226	0.79043398	0.68972240	0.7931479625
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.91169473	0.78407407	0.78590203	0.69041699	0.793021955
KEGG_THYROID_CANCER	0.91599327	0.77225589	0.79946101	0.68390313	0.792903325
BIOCARTA_P53_PATHWAY	0.91031425	0.76973064	0.77214437	0.71890107	0.7927725825
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.94362514	0.76151515	0.79360602	0.67154882	0.7925737825
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.92448934	0.74323232	0.79167565	0.71087252	0.7925674575
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	0.91875421	0.74485461	0.81354853	0.69311059	0.792566985
PID_AURORA_B_PATHWAY	0.93408530	0.74558923	0.80458738	0.68533411	0.792399005
PID_ERBB1_INTERNALIZATION_PATHWAY	0.91002245	0.77531987	0.80074859	0.68297721	0.79226703
REACTOME_G_PROTEIN_ACTIVATION	0.92354658	0.74249158	0.80980357	0.69214582	0.7919968875
PID_RXR_VDR_PATHWAY	0.89521886	0.85380471	0.75680321	0.66204351	0.7919675725
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.90199776	0.80040404	0.79076336	0.67438487	0.7918875075
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.93782267	0.71282828	0.81276400	0.70398213	0.79184927
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.92145903	0.75730640	0.81493193	0.67347190	0.791792315
BIOCARTA_SPRY_PATHWAY	0.90624018	0.71393939	0.81079570	0.73469256	0.7914169575
PID_LIS1PATHWAY	0.91560045	0.75471380	0.79723320	0.69786972	0.7913542925
BIOCARTA_GLEEVEC_PATHWAY	0.90865320	0.78138047	0.79683395	0.67824928	0.791279225
PID_INTEGRIN_A4B1_PATHWAY	0.93613917	0.70845118	0.80242744	0.71620694	0.7908061825
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.92272727	0.71656566	0.81097537	0.71249676	0.790691265
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.91341190	0.74801347	0.78877111	0.71229597	0.7906231125
BIOCARTA_FCER1_PATHWAY	0.93604938	0.71932660	0.81262717	0.69408184	0.7905212475
REACTOME_PKB_MEDIATED_EVENTS	0.93300786	0.75841751	0.79562023	0.67439135	0.7903592375
REACTOME_IL1_SIGNALING	0.91887767	0.75353535	0.79680600	0.69171729	0.7902340775
REACTOME_RNA_POL_III_TRANSCRIPTION	0.90960922	0.77653199	0.79340440	0.68087931	0.79010623
REACTOME_FANCONI_ANEMIA_PATHWAY	0.91315631	0.76404040	0.80034136	0.68278276	0.7900802075
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.92038159	0.73723906	0.81725157	0.68523051	0.7900256825
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.88575758	0.75632997	0.78696051	0.73048355	0.7898829025
BIOCARTA_INFLAM_PATHWAY	0.91028058	0.80033670	0.78061444	0.66822714	0.789864715
PID_RHODOPSIN_PATHWAY	0.92658810	0.74299663	0.79820937	0.69074722	0.78963533
PID_TNFPATHWAY	0.92145903	0.77057239	0.79312892	0.67318700	0.789586835
PID_ILK_PATHWAY	0.91927048	0.74329966	0.79850281	0.69700384	0.7895191975
REACTOME_DEADENYLATION_OF_MRNA	0.92078563	0.74356902	0.81113107	0.68230381	0.7894473825
BIOCARTA_MEF2D_PATHWAY	0.89188552	0.79427609	0.79651256	0.67503865	0.789428205
PID_EPHA2_FWDPATHWAY	0.91250281	0.75279461	0.78787480	0.70398860	0.789290205
REACTOME_ERKS_ARE_INACTIVATED	0.87893378	0.80848485	0.80939035	0.66023640	0.789261345
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.92472503	0.72646465	0.81495788	0.69074074	0.789222075
PID_IL1PATHWAY	0.91072952	0.75713805	0.78997884	0.69888630	0.7891831775
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.94253648	0.76579125	0.80291851	0.64502720	0.78906836
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.91527497	0.74323232	0.79598355	0.70177984	0.78906767
KEGG_RNA_POLYMERASE	0.91384961	0.76393939	0.81316924	0.66527101	0.7890573125
SIG_CD40PATHWAYMAP	0.93962963	0.78319865	0.79543858	0.63791116	0.789044505
BIOCARTA_VEGF_PATHWAY	0.92707071	0.69936027	0.81474428	0.71477596	0.788987805
BIOCARTA_CERAMIDE_PATHWAY	0.91258137	0.77683502	0.78387032	0.68265993	0.78898666
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.92184063	0.73161616	0.80832834	0.69397177	0.788939225
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.94542088	0.72609428	0.80071466	0.68335276	0.788895645
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.92285073	0.74037037	0.80768954	0.68464050	0.788887785
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.91511785	0.74959596	0.81142851	0.67928645	0.7888571925
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	0.88590348	0.74410774	0.78374855	0.74150656	0.7888165825
REACTOME_STEROID_HORMONES	0.91720539	0.79929293	0.78607418	0.65227273	0.7887113075
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.92227460	0.73636364	0.81433705	0.68144440	0.7886049225
BIOCARTA_CELLCYCLE_PATHWAY	0.93662177	0.69898990	0.80074859	0.71793577	0.7885740075
PID_IL2_PI3KPATHWAY	0.91401796	0.76569024	0.79609933	0.67836053	0.788542015
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.90050709	0.76053872	0.78023661	0.71252266	0.78845127
PID_CIRCADIANPATHWAY	0.89656566	0.81188552	0.76459057	0.68062560	0.7884168375
BIOCARTA_EGFR_SMRTE_PATHWAY	0.88673401	0.81299663	0.76775063	0.68556074	0.7882605025
BIOCARTA_TEL_PATHWAY	0.89493827	0.77498316	0.78396560	0.69899637	0.78822085
ST_GA13_PATHWAY	0.90087542	0.76663300	0.78302990	0.70222740	0.78819143
KEGG_PROTEIN_EXPORT	0.89744108	0.78666667	0.76901625	0.69940999	0.7881334975
BIOCARTA_PTDINS_PATHWAY	0.93313131	0.72730640	0.79446640	0.69756540	0.7881173775
BIOCARTA_CDK5_PATHWAY	0.89263749	0.82622896	0.76012335	0.67321937	0.7880522925
PID_MYC_PATHWAY	0.90934905	0.76737374	0.80348944	0.67193732	0.7880373875
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.92234568	0.73269360	0.80139138	0.69569412	0.788031195
REACTOME_PYRIMIDINE_METABOLISM	0.93419753	0.73043771	0.80555955	0.68179228	0.7879967675
BIOCARTA_ETS_PATHWAY	0.90090909	0.76851852	0.79734898	0.68469956	0.7878690375
PID_ARF6_PATHWAY	0.90986532	0.76080808	0.79745527	0.68270526	0.7877084825
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.91645342	0.74154882	0.79168563	0.70093240	0.7876550675
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.94180696	0.73353535	0.78249297	0.69087672	0.787178
REACTOME_IL_6_SIGNALING	0.88979798	0.78696970	0.79021639	0.68091698	0.7869752625
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	0.90061728	0.79101010	0.78203378	0.67414707	0.7869520575
BIOCARTA_NOS1_PATHWAY	0.91258341	0.73919192	0.80659959	0.68936156	0.78693412
KEGG_BASE_EXCISION_REPAIR	0.93748597	0.71033670	0.81756298	0.68196711	0.78683819
KEGG_PRION_DISEASES	0.88808081	0.75629630	0.79884218	0.70401450	0.7868084475
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.90332211	0.76306397	0.79445043	0.68637541	0.78680298
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.88180696	0.79794613	0.79100491	0.67535613	0.7865285325
KEGG_OLFACTORY_TRANSDUCTION	0.93610550	0.72380471	0.79550844	0.69047527	0.78647348
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.92590348	0.77006734	0.78069030	0.66888112	0.78638556
PID_P75NTRPATHWAY	0.91841751	0.74367003	0.81027402	0.67192967	0.7860728075
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.89511785	0.79400673	0.80288657	0.65218855	0.786049925
PID_NCADHERINPATHWAY	0.90818284	0.76464646	0.80375893	0.66760554	0.7860484425
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.93037547	0.70811448	0.80213768	0.70339205	0.78600492
BIOCARTA_IL3_PATHWAY	0.90731864	0.77296296	0.79130036	0.67225989	0.7859604625
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.91283951	0.75468013	0.80542780	0.67068117	0.7859071525
BIOCARTA_P27_PATHWAY	0.93130191	0.76360269	0.76974688	0.67878140	0.78585822
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.92936027	0.75895623	0.81535488	0.63971769	0.7858472675
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.93794613	0.68700337	0.81598794	0.70227920	0.78580416
BIOCARTA_CBL_PATHWAY	0.91470258	0.74181818	0.77776580	0.70850816	0.78569868
REACTOME_BIOLOGICAL_OXIDATIONS	0.92387205	0.77175084	0.80594682	0.64069542	0.7855662825
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.89543210	0.79363636	0.76464247	0.68833204	0.7855107425
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.91588103	0.79047138	0.78482852	0.65083528	0.7855040525
PID_IL5_PATHWAY	0.91454545	0.76198653	0.77622869	0.68855219	0.785328215
KEGG_BETA_ALANINE_METABOLISM	0.93792368	0.75976431	0.80030143	0.64277389	0.7851908275
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.90221100	0.77804714	0.78710824	0.67312872	0.785123775
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.90640853	0.72444444	0.80419811	0.70537426	0.785106335
KEGG_ETHER_LIPID_METABOLISM	0.90435466	0.74114478	0.80000200	0.69457277	0.7850185525
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.91696970	0.75158249	0.77378329	0.69736467	0.7849250375
KEGG_O_GLYCAN_BIOSYNTHESIS	0.94277217	0.70313131	0.80172942	0.69182207	0.7848637425
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	0.92716049	0.73841751	0.79702958	0.67619788	0.784701365
BIOCARTA_TFF_PATHWAY	0.90381594	0.69700337	0.79266978	0.74522792	0.7846792525
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.95239057	0.64181818	0.82282908	0.72127687	0.784578675
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.88931538	0.79690236	0.77154150	0.68051586	0.784568775
BIOCARTA_PAR1_PATHWAY	0.93521886	0.69922559	0.79212481	0.71146168	0.784507735
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.94130191	0.72016835	0.81621551	0.66030821	0.784498495
PID_P38ALPHABETAPATHWAY	0.89507295	0.74754209	0.77031536	0.72505180	0.78449555
BIOCARTA_FMLP_PATHWAY	0.92104377	0.72979798	0.79479046	0.69213934	0.7844428875
PID_EPHA_FWDPATHWAY	0.90654321	0.79727273	0.77456981	0.65927868	0.7844161075
REACTOME_MRNA_3_END_PROCESSING	0.91986532	0.69373737	0.79797181	0.72601010	0.78439615
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.91374860	0.76760943	0.77848445	0.67761767	0.7843650375
BIOCARTA_CALCINEURIN_PATHWAY	0.93044893	0.71915825	0.80460335	0.68301606	0.7843066475
BIOCARTA_NKT_PATHWAY	0.90851852	0.74289562	0.80786322	0.67714323	0.7841051475
ST_ERK1_ERK2_MAPK_PATHWAY	0.92737374	0.70747475	0.79748672	0.70405865	0.784098465
REACTOME_COLLAGEN_FORMATION	0.91890011	0.75828283	0.79252605	0.66661487	0.784080965
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.90424242	0.76528620	0.79539067	0.67131572	0.7840587525
BIOCARTA_RHO_PATHWAY	0.92362514	0.74356902	0.80275881	0.66607744	0.7840076025
BIOCARTA_AKAP95_PATHWAY	0.91921437	0.72319865	0.78487885	0.70852111	0.783953245
