Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
BIOCARTA_G1_PATHWAY	0.95	0.46	0.95	0.83	0.14	0.666
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.97	0.87	0.95	0.48	0.07	0.668
BIOCARTA_BCR_PATHWAY	0.94	0.77	0.90	0.52	0.21	0.668
PID_TCRJNKPATHWAY	0.92	0.85	0.73	0.68	0.16	0.668
SA_G1_AND_S_PHASES	1.00	0.56	0.66	0.80	0.32	0.668
REACTOME_PYRIMIDINE_METABOLISM	0.89	0.88	0.78	0.19	0.61	0.67
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.79	0.99	0.97	0.58	0.02	0.67
PID_PS1PATHWAY	0.95	0.68	0.95	0.69	0.08	0.67
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.94	0.84	0.86	0.42	0.29	0.67
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.77	0.85	0.63	0.84	0.26	0.67
PID_IL8CXCR1_PATHWAY	0.85	0.58	1.00	0.90	0.02	0.67
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	1.00	0.30	0.89	0.91	0.26	0.672
ST_GA12_PATHWAY	0.87	0.73	0.79	0.91	0.06	0.672
PID_FOXM1PATHWAY	0.86	0.79	0.74	0.16	0.81	0.672
PID_RAS_PATHWAY	0.60	0.75	0.76	0.78	0.48	0.674
BIOCARTA_PARKIN_PATHWAY	0.92	0.84	0.76	0.30	0.55	0.674
PID_ERBB4_PATHWAY	0.99	0.04	0.98	0.89	0.47	0.674
REACTOME_SIGNALING_BY_ERBB4	0.34	0.74	0.93	0.78	0.58	0.674
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	0.98	0.10	0.94	0.58	0.77	0.674
REACTOME_REGULATION_OF_APOPTOSIS	0.99	0.64	0.37	0.99	0.38	0.674
BIOCARTA_CALCINEURIN_PATHWAY	0.99	0.47	0.63	0.84	0.45	0.676
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	1.00	0.47	0.89	0.98	0.04	0.676
SA_FAS_SIGNALING	0.93	0.72	0.63	0.92	0.18	0.676
PID_INTEGRIN_A9B1_PATHWAY	0.89	0.85	0.81	0.65	0.18	0.676
PID_TXA2PATHWAY	0.99	0.74	0.96	0.60	0.09	0.676
REACTOME_GABA_A_RECEPTOR_ACTIVATION	0.96	0.84	0.72	0.76	0.11	0.678
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.59	0.89	0.94	0.45	0.52	0.678
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.99	0.39	1.00	0.96	0.05	0.678
BIOCARTA_NOS1_PATHWAY	1.00	0.44	1.00	0.36	0.59	0.678
PID_HDAC_CLASSII_PATHWAY	0.90	0.94	0.92	0.42	0.21	0.678
PID_CD8TCRDOWNSTREAMPATHWAY	0.75	0.85	0.78	0.41	0.60	0.678
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	0.81	0.98	0.32	0.76	0.52	0.678
PID_ENDOTHELINPATHWAY	0.46	0.81	0.98	0.64	0.51	0.68
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.52	0.69	0.67	0.91	0.61	0.68
PID_NFKAPPABCANONICALPATHWAY	1.00	0.73	1.00	0.37	0.30	0.68
REACTOME_INTERFERON_SIGNALING	0.58	1.00	0.93	0.54	0.35	0.68
BIOCARTA_AT1R_PATHWAY	0.98	0.87	0.91	0.54	0.10	0.68
REACTOME_NEURONAL_SYSTEM	0.97	0.82	0.56	0.10	0.95	0.68
BIOCARTA_TOLL_PATHWAY	0.81	0.65	0.94	0.56	0.45	0.682
BIOCARTA_ATM_PATHWAY	0.97	0.42	0.94	1.00	0.08	0.682
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.55	0.64	0.58	0.84	0.81	0.684
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	0.87	0.78	0.93	0.67	0.17	0.684
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.98	0.34	0.82	0.86	0.42	0.684
BIOCARTA_SARS_PATHWAY	0.60	0.17	0.94	0.94	0.77	0.684
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0.67	0.54	0.97	0.90	0.34	0.684
REACTOME_P75NTR_SIGNALS_VIA_NFKB	0.96	0.91	0.89	0.33	0.34	0.686
BIOCARTA_CACAM_PATHWAY	0.60	0.86	0.87	0.42	0.68	0.686
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.98	0.85	0.89	0.33	0.38	0.686
REACTOME_PI_METABOLISM	0.89	0.79	0.91	0.43	0.41	0.686
REACTOME_SIGNALLING_TO_RAS	0.88	0.87	0.19	0.92	0.57	0.686
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.86	0.67	1.00	0.72	0.18	0.686
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	0.66	0.81	0.93	0.72	0.31	0.686
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	1.00	0.46	0.94	0.99	0.04	0.686
PID_CASPASE_PATHWAY	0.86	0.96	0.46	0.55	0.60	0.686
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.58	0.85	0.93	0.53	0.54	0.686
BIOCARTA_BARR_MAPK_PATHWAY	0.98	0.27	0.76	1.00	0.43	0.688
PID_BETACATENIN_NUC_PATHWAY	1.00	0.32	0.43	0.95	0.74	0.688
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	1.00	0.93	0.97	0.50	0.04	0.688
REACTOME_OPIOID_SIGNALLING	0.99	0.07	0.78	0.77	0.83	0.688
PID_LYSOPHOSPHOLIPID_PATHWAY	0.95	0.79	1.00	0.17	0.53	0.688
PID_PTP1BPATHWAY	0.56	0.12	0.93	1.00	0.84	0.69
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.95	0.62	0.97	0.86	0.05	0.69
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.93	0.88	1.00	0.54	0.10	0.69
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.99	0.28	0.94	0.27	0.97	0.69
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.87	0.95	0.87	0.75	0.01	0.69
PID_NFAT_3PATHWAY	1.00	0.90	0.81	0.65	0.09	0.69
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.80	0.49	0.97	0.62	0.57	0.69
BIOCARTA_PGC1A_PATHWAY	0.98	0.75	1.00	0.55	0.18	0.692
BIOCARTA_CHEMICAL_PATHWAY	0.93	0.87	0.81	0.24	0.61	0.692
PID_HNF3APATHWAY	0.76	0.83	0.56	0.85	0.46	0.692
BIOCARTA_MITOCHONDRIA_PATHWAY	0.93	0.79	0.81	0.75	0.18	0.692
PID_PDGFRAPATHWAY	0.98	0.65	1.00	0.56	0.27	0.692
REACTOME_MEIOSIS	1.00	0.93	0.40	1.00	0.14	0.694
PID_RAC1_PATHWAY	1.00	0.29	0.94	1.00	0.24	0.694
WNT_SIGNALING	0.87	0.35	0.98	0.96	0.32	0.696
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.81	0.48	0.93	0.64	0.62	0.696
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.98	0.84	1.00	0.59	0.07	0.696
REACTOME_PI_3K_CASCADE	0.98	0.96	0.95	0.49	0.10	0.696
BIOCARTA_INTEGRIN_PATHWAY	0.62	0.92	0.97	0.76	0.22	0.698
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.98	0.85	0.47	0.25	0.94	0.698
BIOCARTA_CELLCYCLE_PATHWAY	0.93	0.62	0.89	0.90	0.15	0.698
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	1.00	0.98	0.99	0.25	0.27	0.698
PID_E2F_PATHWAY	1.00	1.00	0.11	0.97	0.42	0.7
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.92	0.51	0.69	0.44	0.94	0.7
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.80	0.30	1.00	0.55	0.85	0.7
PID_AURORA_A_PATHWAY	0.95	0.54	0.99	0.95	0.07	0.7
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.60	0.69	0.72	0.72	0.77	0.7
REACTOME_PKB_MEDIATED_EVENTS	1.00	0.90	1.00	0.40	0.20	0.7
BIOCARTA_CDK5_PATHWAY	0.64	0.91	0.34	0.76	0.86	0.702
PID_BCR_5PATHWAY	0.93	0.79	0.93	0.40	0.46	0.702
BIOCARTA_NFKB_PATHWAY	0.55	0.79	1.00	0.57	0.60	0.702
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.74	0.65	0.39	1.00	0.73	0.702
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.70	0.94	0.53	0.91	0.43	0.702
BIOCARTA_EPO_PATHWAY	0.95	0.79	0.89	0.61	0.28	0.704
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.78	0.84	0.88	0.76	0.26	0.704
BIOCARTA_RACCYCD_PATHWAY	1.00	0.38	0.91	0.97	0.26	0.704
KEGG_MISMATCH_REPAIR	0.96	0.79	0.70	1.00	0.07	0.704
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.55	0.75	0.57	0.91	0.74	0.704
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.51	0.87	0.99	0.99	0.16	0.704
BIOCARTA_VEGF_PATHWAY	0.91	0.75	1.00	0.81	0.05	0.704
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.68	0.81	0.99	0.94	0.11	0.706
BIOCARTA_EDG1_PATHWAY	0.98	0.20	1.00	0.90	0.45	0.706
REACTOME_G0_AND_EARLY_G1	0.99	0.70	0.83	0.91	0.10	0.706
KEGG_ADHERENS_JUNCTION	0.99	0.20	1.00	0.87	0.47	0.706
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	0.78	0.95	0.99	0.00	0.81	0.706
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	0.77	0.99	0.63	0.98	0.16	0.706
REACTOME_SIGNALING_BY_RHO_GTPASES	0.88	0.66	0.68	0.92	0.40	0.708
PID_NETRIN_PATHWAY	0.84	0.67	0.56	1.00	0.47	0.708
BIOCARTA_GATA3_PATHWAY	0.98	0.29	0.73	0.60	0.94	0.708
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.80	0.71	0.73	0.92	0.38	0.708
ST_G_ALPHA_I_PATHWAY	1.00	0.97	0.78	0.45	0.34	0.708
PID_EPHA_FWDPATHWAY	0.64	1.00	0.94	0.62	0.34	0.708
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.91	0.27	1.00	0.77	0.59	0.708
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.98	0.68	0.75	0.30	0.84	0.71
SA_PROGRAMMED_CELL_DEATH	0.95	0.87	0.99	0.56	0.18	0.71
REACTOME_ARMS_MEDIATED_ACTIVATION	0.95	0.67	0.43	0.91	0.59	0.71
KEGG_COLORECTAL_CANCER	0.65	0.69	0.66	0.92	0.63	0.71
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.86	0.99	0.76	0.64	0.30	0.71
PID_FAK_PATHWAY	0.99	0.74	0.98	0.64	0.20	0.71
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.59	0.87	0.80	0.72	0.58	0.712
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.95	0.98	0.99	0.33	0.31	0.712
PID_P73PATHWAY	0.65	0.98	0.76	0.97	0.20	0.712
PID_P38_MK2PATHWAY	0.88	0.40	0.91	0.89	0.48	0.712
PID_EPOPATHWAY	0.91	0.76	0.75	0.43	0.71	0.712
KEGG_TRYPTOPHAN_METABOLISM	0.90	0.67	0.67	1.00	0.32	0.712
KEGG_WNT_SIGNALING_PATHWAY	0.84	0.26	0.99	0.95	0.52	0.712
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	1.00	0.34	1.00	1.00	0.22	0.712
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.99	0.79	1.00	0.72	0.07	0.714
REACTOME_SIGNALING_BY_FGFR	1.00	0.97	1.00	0.56	0.04	0.714
REACTOME_G_PROTEIN_ACTIVATION	0.91	0.23	0.99	0.92	0.52	0.714
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	0.41	0.56	0.66	0.98	0.96	0.714
KEGG_TYPE_II_DIABETES_MELLITUS	0.85	0.89	0.95	0.19	0.69	0.714
REACTOME_SIGNALING_BY_PDGF	0.96	0.46	0.96	0.42	0.77	0.714
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.99	0.87	0.82	0.03	0.87	0.716
REACTOME_SYNTHESIS_OF_PC	0.99	0.27	0.69	1.00	0.63	0.716
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.99	0.79	1.00	0.65	0.15	0.716
BIOCARTA_PML_PATHWAY	0.80	0.75	1.00	0.91	0.12	0.716
REACTOME_ACTIVATED_TLR4_SIGNALLING	0.59	0.86	1.00	0.95	0.18	0.716
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.44	0.68	0.61	0.94	0.91	0.716
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.69	0.96	0.87	0.16	0.91	0.718
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.82	0.63	0.84	0.92	0.38	0.718
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0.70	0.77	0.60	0.72	0.80	0.718
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.72	0.46	0.94	0.75	0.72	0.718
PID_CXCR3PATHWAY	0.83	0.65	1.00	0.76	0.36	0.72
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.99	1.00	0.67	0.77	0.17	0.72
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.72	0.51	0.95	0.93	0.49	0.72
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	1.00	0.29	0.86	0.61	0.84	0.72
BIOCARTA_ERK_PATHWAY	0.99	0.72	0.79	0.86	0.24	0.72
BIOCARTA_FAS_PATHWAY	0.92	0.86	0.49	1.00	0.33	0.72
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	0.80	1.00	0.99	0.06	0.75	0.72
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.99	0.95	1.00	0.30	0.38	0.724
BIOCARTA_TRKA_PATHWAY	0.96	0.76	0.82	0.77	0.31	0.724
BIOCARTA_IL2_PATHWAY	0.95	0.75	0.92	0.92	0.08	0.724
REACTOME_NETRIN1_SIGNALING	0.84	0.94	0.78	1.00	0.06	0.724
BIOCARTA_MCALPAIN_PATHWAY	0.98	0.58	0.87	0.72	0.48	0.726
PID_NECTIN_PATHWAY	0.99	0.75	0.72	0.58	0.59	0.726
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.72	0.85	0.44	0.77	0.85	0.726
BIOCARTA_MTA3_PATHWAY	0.98	0.68	1.00	0.58	0.39	0.726
REACTOME_BASE_EXCISION_REPAIR	1.00	0.66	1.00	0.92	0.05	0.726
REACTOME_ERKS_ARE_INACTIVATED	1.00	0.85	0.79	0.83	0.16	0.726
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.94	0.77	0.94	0.56	0.42	0.726
PID_SMAD2_3NUCLEARPATHWAY	0.99	0.70	0.28	0.81	0.85	0.726
REACTOME_SIGNALING_BY_NOTCH3	0.99	0.56	0.88	0.96	0.25	0.728
REACTOME_REGULATION_OF_INSULIN_SECRETION	1.00	0.62	0.19	0.92	0.91	0.728
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	0.99	1.00	0.61	0.80	0.24	0.728
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	0.92	0.73	0.65	0.50	0.84	0.728
REACTOME_IMMUNE_SYSTEM	0.40	0.96	0.87	0.41	1.00	0.728
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.60	0.89	0.50	0.68	0.98	0.73
REACTOME_REGULATION_OF_IFNG_SIGNALING	0.92	0.89	1.00	0.51	0.34	0.732
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.98	0.91	0.47	1.00	0.30	0.732
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	0.93	0.97	0.78	0.81	0.17	0.732
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.95	0.65	0.49	0.93	0.64	0.732
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.98	0.08	0.84	0.99	0.77	0.732
BIOCARTA_EPHA4_PATHWAY	0.61	1.00	0.81	0.30	0.94	0.732
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.99	0.04	0.87	0.82	0.94	0.732
REACTOME_IL_7_SIGNALING	0.98	0.54	0.95	0.93	0.26	0.732
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.98	0.73	0.31	0.79	0.85	0.732
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.94	0.44	0.81	0.74	0.73	0.732
REACTOME_PLATELET_HOMEOSTASIS	0.86	0.26	0.67	0.95	0.93	0.734
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.98	0.88	0.99	0.55	0.28	0.736
ST_T_CELL_SIGNAL_TRANSDUCTION	0.84	0.57	0.93	1.00	0.34	0.736
PID_ERBB2ERBB3PATHWAY	1.00	0.10	0.97	0.94	0.67	0.736
BIOCARTA_NKCELLS_PATHWAY	0.88	0.70	0.84	0.82	0.44	0.736
BIOCARTA_BARRESTIN_PATHWAY	1.00	0.39	0.87	0.92	0.51	0.738
REACTOME_M_G1_TRANSITION	1.00	0.79	0.23	0.99	0.68	0.738
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	1.00	0.56	0.89	1.00	0.24	0.738
BIOCARTA_PS1_PATHWAY	0.90	0.86	1.00	0.91	0.02	0.738
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.80	0.66	1.00	0.76	0.48	0.74
REACTOME_EXTENSION_OF_TELOMERES	1.00	0.73	1.00	0.95	0.02	0.74
REACTOME_SIGNALING_BY_NOTCH2	0.99	0.70	0.87	0.98	0.16	0.74
SA_TRKA_RECEPTOR	0.98	0.98	0.71	0.55	0.48	0.74
REACTOME_MITOTIC_G2_G2_M_PHASES	1.00	0.89	0.93	0.76	0.12	0.74
BIOCARTA_TALL1_PATHWAY	0.92	0.56	0.96	0.94	0.32	0.74
REACTOME_RNA_POL_I_PROMOTER_OPENING	0.94	0.85	0.47	1.00	0.45	0.742
KEGG_ERBB_SIGNALING_PATHWAY	1.00	0.26	0.99	0.91	0.55	0.742
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	1.00	0.29	0.98	0.87	0.57	0.742
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.86	0.87	0.80	1.00	0.18	0.742
PID_HDAC_CLASSIII_PATHWAY	0.92	0.45	1.00	0.92	0.43	0.744
PID_NFAT_TFPATHWAY	0.89	0.96	0.80	0.94	0.13	0.744
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.87	0.59	1.00	0.56	0.70	0.744
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	0.98	0.69	0.99	0.20	0.86	0.744
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.99	0.48	0.98	0.95	0.32	0.744
KEGG_TIGHT_JUNCTION	1.00	0.92	1.00	0.17	0.63	0.744
ST_GAQ_PATHWAY	1.00	0.86	0.76	0.92	0.18	0.744
REACTOME_PERK_REGULATED_GENE_EXPRESSION	0.93	0.97	0.81	0.85	0.16	0.744
KEGG_GAP_JUNCTION	1.00	0.98	0.97	0.72	0.05	0.744
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.95	1.00	0.93	0.54	0.31	0.746
KEGG_FOLATE_BIOSYNTHESIS	0.96	0.99	0.57	0.95	0.26	0.746
BIOCARTA_TNFR1_PATHWAY	0.83	0.85	0.87	1.00	0.18	0.746
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.99	0.92	1.00	0.77	0.05	0.746
REACTOME_KINESINS	0.98	0.98	1.00	0.57	0.20	0.746
BIOCARTA_TGFB_PATHWAY	0.59	0.97	0.99	1.00	0.18	0.746
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.99	0.68	0.66	0.76	0.64	0.746
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.57	0.87	1.00	0.62	0.68	0.748
REACTOME_SPHINGOLIPID_METABOLISM	0.78	0.98	1.00	0.38	0.60	0.748
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	1.00	0.75	0.77	1.00	0.22	0.748
PID_VEGFR1_2_PATHWAY	0.76	0.87	1.00	0.82	0.29	0.748
KEGG_REGULATION_OF_AUTOPHAGY	0.57	0.84	0.87	0.95	0.51	0.748
REACTOME_ACTIVATION_OF_RAC	0.86	0.83	0.93	0.87	0.25	0.748
REACTOME_TIE2_SIGNALING	0.93	0.75	1.00	0.96	0.10	0.748
PID_ARF6_TRAFFICKINGPATHWAY	0.78	0.96	0.85	0.83	0.32	0.748
BIOCARTA_ARENRF2_PATHWAY	0.93	0.99	0.99	0.82	0.01	0.748
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.99	1.00	0.99	0.67	0.10	0.75
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	1.00	0.77	1.00	0.91	0.07	0.75
REACTOME_G1_S_TRANSITION	1.00	0.87	0.74	1.00	0.14	0.75
BIOCARTA_TCR_PATHWAY	1.00	0.95	0.90	0.45	0.45	0.75
BIOCARTA_CREB_PATHWAY	1.00	0.73	0.79	0.99	0.24	0.75
REACTOME_ERK_MAPK_TARGETS	1.00	0.79	1.00	0.91	0.06	0.752
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.99	0.75	0.93	0.71	0.38	0.752
KEGG_O_GLYCAN_BIOSYNTHESIS	0.93	0.72	0.77	0.91	0.43	0.752
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.75	0.69	0.92	0.55	0.86	0.754
BIOCARTA_IL7_PATHWAY	0.72	0.73	0.76	0.56	1.00	0.754
BIOCARTA_P53_PATHWAY	1.00	0.53	0.97	0.95	0.32	0.754
BIOCARTA_SHH_PATHWAY	0.93	0.21	0.93	0.93	0.77	0.754
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.92	0.57	0.90	0.86	0.52	0.754
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.99	0.44	0.71	0.93	0.71	0.756
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.83	0.86	0.97	0.56	0.56	0.756
PID_HES_HEYPATHWAY	1.00	0.77	0.92	0.99	0.11	0.758
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.94	0.48	0.98	0.94	0.45	0.758
PID_MTOR_4PATHWAY	0.99	0.99	0.46	0.63	0.72	0.758
ST_ADRENERGIC	0.92	1.00	0.85	0.92	0.10	0.758
KEGG_DNA_REPLICATION	1.00	0.85	0.90	1.00	0.04	0.758
PID_AR_PATHWAY	0.91	0.45	0.72	0.79	0.93	0.76
BIOCARTA_ATRBRCA_PATHWAY	0.88	0.98	0.91	0.93	0.10	0.76
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	1.00	0.76	1.00	1.00	0.04	0.76
PID_P75NTRPATHWAY	0.99	1.00	0.84	0.64	0.33	0.76
REACTOME_HEMOSTASIS	0.85	0.08	0.96	0.91	1.00	0.76
REACTOME_SIGNALING_BY_NOTCH	1.00	0.58	1.00	1.00	0.22	0.76
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.99	0.81	0.71	0.98	0.31	0.76
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.96	0.95	0.74	0.99	0.16	0.76
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	0.95	0.87	0.47	0.68	0.83	0.76
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.96	0.30	0.83	0.81	0.91	0.762
PID_ER_NONGENOMIC_PATHWAY	0.66	0.53	1.00	0.77	0.85	0.762
REACTOME_HS_GAG_BIOSYNTHESIS	0.71	0.88	0.66	1.00	0.56	0.762
BIOCARTA_CARDIACEGF_PATHWAY	0.80	0.87	1.00	0.48	0.66	0.762
PID_P38ALPHABETAPATHWAY	0.82	0.98	0.90	0.51	0.60	0.762
PID_CDC42_REG_PATHWAY	0.92	0.49	1.00	0.54	0.87	0.764
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	1.00	0.95	0.99	0.86	0.02	0.764
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	1.00	0.49	0.73	0.76	0.84	0.764
REACTOME_SYNTHESIS_OF_DNA	1.00	0.74	0.95	0.99	0.14	0.764
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.98	0.91	0.79	0.99	0.16	0.766
PID_BARD1PATHWAY	0.99	0.90	0.94	1.00	0.00	0.766
REACTOME_SIGNALING_BY_NOTCH4	0.96	0.61	0.63	0.95	0.68	0.766
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	1.00	0.65	1.00	1.00	0.18	0.766
PID_KITPATHWAY	0.95	0.79	0.84	0.30	0.95	0.766
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.98	0.67	0.93	0.97	0.28	0.766
BIOCARTA_UCALPAIN_PATHWAY	0.99	0.98	1.00	0.78	0.08	0.766
BIOCARTA_BAD_PATHWAY	1.00	0.92	0.90	1.00	0.01	0.766
PID_S1P_META_PATHWAY	0.70	0.36	0.99	0.91	0.87	0.766
