Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
BIOCARTA_HCMV_PATHWAY	0.65	0.65	0.52	0.85	0.20	0.574
REACTOME_RECYCLING_PATHWAY_OF_L1	0.80	0.66	0.33	0.17	0.91	0.574
KEGG_GNRH_SIGNALING_PATHWAY	0.25	0.60	0.92	0.52	0.59	0.576
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.00	0.66	0.75	1.00	0.47	0.576
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	0.16	0.73	0.94	0.93	0.13	0.578
REACTOME_GABA_RECEPTOR_ACTIVATION	0.06	0.39	0.94	0.53	0.97	0.578
BIOCARTA_BARRESTIN_PATHWAY	0.04	0.56	0.84	0.49	0.97	0.58
BIOCARTA_AKAP95_PATHWAY	0.60	0.76	0.01	0.69	0.84	0.58
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	0.73	0.99	0.47	0.66	0.05	0.58
REACTOME_DNA_REPAIR	0.93	0.93	0.04	0.23	0.78	0.582
BIOCARTA_ACTINY_PATHWAY	0.65	0.10	0.50	0.97	0.69	0.582
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.72	0.86	0.17	0.21	0.95	0.582
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.52	0.15	0.89	0.44	0.91	0.582
KEGG_FOLATE_BIOSYNTHESIS	0.95	0.85	0.23	0.22	0.67	0.584
ST_B_CELL_ANTIGEN_RECEPTOR	0.40	0.75	0.76	0.90	0.11	0.584
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.35	0.55	0.89	0.42	0.71	0.584
REACTOME_CD28_CO_STIMULATION	0.53	0.05	0.97	0.91	0.47	0.586
BIOCARTA_GCR_PATHWAY	0.97	0.13	0.95	0.36	0.52	0.586
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.99	0.00	1.00	0.85	0.09	0.586
PID_P38ALPHABETAPATHWAY	0.16	0.40	0.98	0.91	0.48	0.586
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.71	0.06	0.63	0.69	0.84	0.586
PID_NEPHRIN_NEPH1_PATHWAY	0.74	0.63	0.61	0.44	0.52	0.588
BIOCARTA_IL2_PATHWAY	0.77	0.15	0.50	0.95	0.57	0.588
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	0.07	0.23	0.79	0.99	0.87	0.59
REACTOME_METABOLISM_OF_NON_CODING_RNA	0.78	0.79	0.33	0.33	0.72	0.59
REACTOME_DEADENYLATION_OF_MRNA	0.95	0.78	0.35	0.82	0.05	0.59
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.75	0.90	0.17	0.90	0.23	0.59
BIOCARTA_EPO_PATHWAY	0.61	0.42	0.50	0.86	0.56	0.59
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.76	0.22	0.50	0.89	0.59	0.592
BIOCARTA_BIOPEPTIDES_PATHWAY	0.95	0.07	0.60	0.35	0.99	0.592
BIOCARTA_PTEN_PATHWAY	0.33	0.13	0.92	0.98	0.60	0.592
KEGG_ETHER_LIPID_METABOLISM	0.95	0.63	0.87	0.49	0.02	0.592
PID_NOTCH_PATHWAY	0.76	0.57	0.91	0.47	0.25	0.592
PID_HIVNEFPATHWAY	0.76	0.17	0.59	0.91	0.54	0.594
PID_CDC42_PATHWAY	0.99	0.80	0.10	0.16	0.92	0.594
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.70	0.66	0.86	0.43	0.32	0.594
REACTOME_SIGNALING_BY_PDGF	0.93	0.00	0.73	0.56	0.75	0.594
BIOCARTA_P53HYPOXIA_PATHWAY	0.77	0.27	0.80	0.36	0.78	0.596
REACTOME_SIGNALLING_TO_RAS	0.99	0.15	0.30	0.60	0.94	0.596
REACTOME_CHROMOSOME_MAINTENANCE	1.00	0.96	0.01	0.14	0.87	0.596
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	0.64	0.39	0.91	0.94	0.11	0.598
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.81	0.18	0.92	0.44	0.64	0.598
BIOCARTA_P35ALZHEIMERS_PATHWAY	0.75	0.61	0.60	0.71	0.32	0.598
REACTOME_GLUCOSE_METABOLISM	0.57	0.23	0.77	0.82	0.60	0.598
REACTOME_MUSCLE_CONTRACTION	0.81	0.43	0.97	0.24	0.54	0.598
REACTOME_L1CAM_INTERACTIONS	0.59	0.63	0.53	0.64	0.60	0.598
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.80	0.28	0.45	0.55	0.91	0.598
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.95	0.17	0.80	0.60	0.47	0.598
PID_ERBB1_INTERNALIZATION_PATHWAY	0.21	0.48	0.67	0.64	0.99	0.598
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.65	0.42	0.91	0.27	0.74	0.598
PID_ENDOTHELINPATHWAY	0.63	0.28	0.89	0.89	0.31	0.6
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.75	0.76	0.80	0.57	0.12	0.6
BIOCARTA_NGF_PATHWAY	0.94	0.80	0.58	0.63	0.05	0.6
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.19	0.38	0.61	0.99	0.84	0.602
REACTOME_GLUTATHIONE_CONJUGATION	0.63	0.05	0.83	0.82	0.68	0.602
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.99	0.02	0.95	0.46	0.59	0.602
PID_IGF1_PATHWAY	0.75	0.28	0.82	0.34	0.82	0.602
PID_PDGFRAPATHWAY	0.84	0.75	0.34	0.41	0.67	0.602
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.79	0.82	0.95	0.41	0.05	0.604
REACTOME_GAB1_SIGNALOSOME	0.96	0.03	0.85	0.65	0.53	0.604
REACTOME_REGULATORY_RNA_PATHWAYS	0.51	0.53	0.21	0.98	0.79	0.604
BIOCARTA_CCR5_PATHWAY	0.98	0.48	0.31	0.58	0.67	0.604
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.26	0.43	0.88	0.85	0.60	0.604
KEGG_PHENYLALANINE_METABOLISM	0.98	0.13	0.15	0.95	0.81	0.604
PID_S1P_META_PATHWAY	0.04	0.97	0.81	0.61	0.59	0.604
REACTOME_PHASE_II_CONJUGATION	0.06	0.38	0.94	0.76	0.88	0.604
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.64	0.13	0.86	0.48	0.91	0.604
KEGG_VEGF_SIGNALING_PATHWAY	1.00	0.11	0.84	0.83	0.25	0.606
REACTOME_INSULIN_RECEPTOR_RECYCLING	0.58	0.15	0.84	0.89	0.57	0.606
PID_GLYPICAN_1PATHWAY	0.20	0.52	0.99	0.33	0.99	0.606
BIOCARTA_EGF_PATHWAY	0.76	0.56	0.60	0.96	0.15	0.606
REACTOME_PKB_MEDIATED_EVENTS	0.74	0.64	0.77	0.36	0.52	0.606
PID_SYNDECAN_1_PATHWAY	0.97	0.56	0.67	0.73	0.11	0.608
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.75	0.62	0.92	0.24	0.52	0.61
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	1.00	0.00	0.52	0.71	0.82	0.61
BIOCARTA_MAPK_PATHWAY	0.97	0.31	0.81	0.68	0.28	0.61
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.90	0.92	0.37	0.34	0.52	0.61
KEGG_MELANOMA	0.44	0.50	0.54	0.96	0.61	0.61
PID_DNAPK_PATHWAY	0.08	0.76	0.66	0.95	0.61	0.612
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.95	0.86	0.41	0.69	0.15	0.612
BIOCARTA_WNT_PATHWAY	0.94	0.38	0.40	0.88	0.46	0.612
KEGG_APOPTOSIS	0.21	0.13	0.88	0.98	0.87	0.614
REACTOME_EXTENSION_OF_TELOMERES	1.00	0.93	0.08	0.19	0.87	0.614
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.79	0.27	0.43	0.98	0.60	0.614
BIOCARTA_ERK5_PATHWAY	0.75	0.15	0.81	0.69	0.67	0.614
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.69	0.11	0.98	0.44	0.85	0.614
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.52	0.29	0.92	0.65	0.69	0.614
PID_MAPKTRKPATHWAY	0.82	0.56	0.88	0.24	0.58	0.616
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.89	0.46	0.75	0.51	0.47	0.616
PID_PI3KCIAKTPATHWAY	0.95	0.05	0.91	0.58	0.59	0.616
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.65	0.62	0.94	0.71	0.17	0.618
REACTOME_MRNA_PROCESSING	1.00	0.96	0.21	0.21	0.71	0.618
BIOCARTA_STATHMIN_PATHWAY	0.99	0.81	0.08	0.86	0.35	0.618
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	0.95	0.34	0.13	0.79	0.88	0.618
REACTOME_GAP_JUNCTION_ASSEMBLY	0.79	0.98	0.99	0.29	0.04	0.618
SA_TRKA_RECEPTOR	0.77	0.68	0.80	0.41	0.44	0.62
REACTOME_SIGNALING_BY_FGFR	0.96	0.00	0.56	0.67	0.92	0.622
REACTOME_SIGNALING_BY_HIPPO	0.28	0.79	0.81	0.59	0.64	0.622
REACTOME_PURINE_SALVAGE	0.39	0.73	0.65	0.82	0.52	0.622
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.99	0.95	0.21	0.21	0.75	0.622
REACTOME_PURINE_METABOLISM	0.38	0.52	0.75	0.97	0.50	0.624
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.25	0.47	0.91	1.00	0.49	0.624
PID_TRAIL_PATHWAY	0.90	0.07	0.80	0.89	0.46	0.624
REACTOME_SPHINGOLIPID_METABOLISM	0.09	0.51	0.70	0.83	1.00	0.626
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.72	0.34	0.75	0.98	0.34	0.626
ST_GA12_PATHWAY	0.41	0.55	0.50	0.79	0.88	0.626
ST_G_ALPHA_I_PATHWAY	0.90	0.23	0.77	0.90	0.33	0.626
PID_INTEGRIN4_PATHWAY	0.80	0.28	0.55	0.81	0.69	0.626
REACTOME_TELOMERE_MAINTENANCE	1.00	0.85	0.12	0.34	0.82	0.626
ST_JAK_STAT_PATHWAY	0.48	0.83	0.28	0.89	0.65	0.626
BIOCARTA_ERK_PATHWAY	0.40	0.99	0.67	0.59	0.48	0.626
PID_THROMBIN_PAR1_PATHWAY	0.82	0.93	0.87	0.26	0.25	0.626
BIOCARTA_RB_PATHWAY	0.80	0.88	0.02	0.56	0.88	0.628
REACTOME_PLATELET_HOMEOSTASIS	0.19	0.83	0.92	0.71	0.49	0.628
KEGG_LONG_TERM_POTENTIATION	0.36	0.42	0.87	0.61	0.88	0.628
REACTOME_CELL_JUNCTION_ORGANIZATION	0.72	0.62	0.91	0.48	0.41	0.628
PID_FGF_PATHWAY	0.94	0.00	0.65	0.55	1.00	0.628
BIOCARTA_TFF_PATHWAY	0.64	0.51	0.68	0.40	0.91	0.628
BIOCARTA_ALK_PATHWAY	0.92	0.05	0.97	0.60	0.60	0.628
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.33	0.15	1.00	0.99	0.67	0.628
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.10	0.36	0.96	0.81	0.91	0.628
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	1.00	0.02	0.75	0.45	0.93	0.63
PID_HDAC_CLASSI_PATHWAY	0.99	0.61	0.60	0.34	0.61	0.63
BIOCARTA_BCR_PATHWAY	0.34	0.68	0.72	0.70	0.71	0.63
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.98	0.16	1.00	0.37	0.64	0.63
ST_GAQ_PATHWAY	0.41	0.28	0.96	0.76	0.74	0.63
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	0.99	0.00	0.97	0.85	0.34	0.63
BIOCARTA_RANKL_PATHWAY	0.28	0.98	0.91	0.82	0.16	0.63
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.78	0.32	0.57	0.54	0.95	0.632
PID_EPHRINBREVPATHWAY	0.21	0.94	0.65	0.45	0.91	0.632
PID_AR_TF_PATHWAY	0.75	0.84	0.77	0.69	0.11	0.632
PID_PI3KPLCTRKPATHWAY	0.76	0.07	0.81	0.72	0.80	0.632
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.21	0.69	0.80	0.93	0.54	0.634
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.90	0.82	0.49	0.49	0.47	0.634
KEGG_GLYCEROLIPID_METABOLISM	0.08	0.23	0.98	0.97	0.91	0.634
PID_LPA4_PATHWAY	0.59	0.02	0.99	0.69	0.88	0.634
BIOCARTA_AMI_PATHWAY	0.76	0.98	0.71	0.28	0.44	0.634
PID_IL27PATHWAY	0.60	0.17	0.68	0.81	0.91	0.634
KEGG_SULFUR_METABOLISM	0.06	0.55	0.99	0.98	0.60	0.636
KEGG_INSULIN_SIGNALING_PATHWAY	0.89	0.08	0.74	0.55	0.93	0.638
BIOCARTA_TOB1_PATHWAY	0.75	0.01	0.92	0.56	0.95	0.638
BIOCARTA_FREE_PATHWAY	0.84	0.21	0.97	0.81	0.36	0.638
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.58	0.64	0.98	0.60	0.40	0.64
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.90	0.35	0.99	0.28	0.68	0.64
PID_AJDISS_2PATHWAY	0.53	0.34	0.75	0.81	0.77	0.64
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0.65	0.69	0.80	0.92	0.15	0.642
KEGG_BETA_ALANINE_METABOLISM	0.95	0.38	0.84	0.98	0.06	0.642
BIOCARTA_LEPTIN_PATHWAY	0.76	0.34	0.89	0.36	0.86	0.642
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	1.00	0.76	0.04	0.45	0.96	0.642
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.40	0.41	0.79	0.78	0.83	0.642
PID_NFAT_TFPATHWAY	0.76	0.74	0.47	0.48	0.77	0.644
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	0.52	0.75	0.40	0.77	0.78	0.644
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.18	0.90	0.97	0.58	0.59	0.644
BIOCARTA_P38MAPK_PATHWAY	0.82	0.20	0.65	0.81	0.74	0.644
BIOCARTA_TRKA_PATHWAY	0.79	0.50	0.92	0.44	0.57	0.644
REACTOME_CA_DEPENDENT_EVENTS	0.86	0.45	0.80	0.34	0.77	0.644
REACTOME_MRNA_3_END_PROCESSING	0.50	0.76	0.58	0.61	0.78	0.646
BIOCARTA_FCER1_PATHWAY	0.21	0.56	0.61	0.88	0.97	0.646
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.80	0.21	0.80	0.86	0.56	0.646
BIOCARTA_BAD_PATHWAY	0.74	0.05	0.98	0.97	0.49	0.646
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.24	0.64	0.95	0.98	0.43	0.648
KEGG_ARACHIDONIC_ACID_METABOLISM	0.91	0.29	0.96	1.00	0.08	0.648
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	0.07	0.77	1.00	0.96	0.44	0.648
REACTOME_MRNA_SPLICING	1.00	0.88	0.26	0.48	0.62	0.648
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.63	0.15	0.97	0.85	0.64	0.648
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	0.97	0.61	0.95	0.65	0.06	0.648
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.64	0.62	0.63	0.69	0.67	0.65
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.77	0.15	0.98	0.41	0.94	0.65
REACTOME_OPSINS	0.68	0.94	0.99	0.60	0.04	0.65
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.60	0.63	0.94	0.98	0.10	0.65
PID_TXA2PATHWAY	0.39	0.97	0.99	0.34	0.56	0.65
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.14	0.68	0.98	0.58	0.88	0.652
KEGG_RNA_DEGRADATION	0.90	0.74	0.57	0.44	0.61	0.652
REACTOME_SIGNALING_BY_ILS	0.85	0.68	0.73	0.99	0.02	0.654
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.08	0.64	0.80	0.97	0.78	0.654
REACTOME_METABOLISM_OF_POLYAMINES	0.77	0.02	0.80	0.70	0.98	0.654
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.49	0.99	0.95	0.38	0.47	0.656
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.92	0.68	0.72	0.49	0.47	0.656
PID_S1P_S1P1_PATHWAY	0.64	0.73	0.43	0.83	0.66	0.658
KEGG_TYROSINE_METABOLISM	0.92	0.17	0.71	0.97	0.52	0.658
KEGG_ERBB_SIGNALING_PATHWAY	0.61	0.17	0.93	0.76	0.82	0.658
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.59	0.76	0.82	0.96	0.16	0.658
PID_VEGF_VEGFR_PATHWAY	0.92	0.66	0.98	0.67	0.06	0.658
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.76	0.54	0.78	0.35	0.87	0.66
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.72	0.58	0.55	0.47	0.98	0.66
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.95	0.48	0.92	0.70	0.25	0.66
BIOCARTA_SET_PATHWAY	0.98	0.80	0.64	0.82	0.06	0.66
BIOCARTA_PML_PATHWAY	0.39	0.97	0.85	0.92	0.17	0.66
ST_GA13_PATHWAY	0.46	0.46	0.87	0.77	0.74	0.66
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.53	0.27	0.96	0.66	0.88	0.66
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.96	0.27	1.00	0.23	0.84	0.66
BIOCARTA_CCR3_PATHWAY	0.94	0.41	0.91	0.61	0.44	0.662
BIOCARTA_TCR_PATHWAY	0.82	0.88	0.72	0.64	0.25	0.662
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.46	0.67	0.73	0.98	0.47	0.662
KEGG_PPAR_SIGNALING_PATHWAY	0.08	0.62	0.97	0.67	0.97	0.662
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.68	0.27	0.86	0.91	0.60	0.664
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	1.00	0.15	1.00	0.99	0.18	0.664
SA_PROGRAMMED_CELL_DEATH	0.62	0.80	0.52	0.84	0.54	0.664
PID_INTEGRIN3_PATHWAY	0.35	0.70	0.93	0.87	0.47	0.664
PID_GMCSF_PATHWAY	0.75	0.64	0.78	0.98	0.17	0.664
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.91	0.02	0.78	0.88	0.73	0.664
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.41	0.67	0.80	0.88	0.57	0.666
REACTOME_ZINC_TRANSPORTERS	0.98	0.13	1.00	0.95	0.27	0.666
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.65	0.58	0.95	0.98	0.17	0.666
KEGG_PROTEIN_EXPORT	0.78	0.39	0.62	0.85	0.69	0.666
REACTOME_TIGHT_JUNCTION_INTERACTIONS	1.00	0.76	0.92	0.59	0.06	0.666
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.99	0.13	0.80	0.57	0.84	0.666
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	1.00	1.00	0.00	0.53	0.81	0.668
REACTOME_GAP_JUNCTION_DEGRADATION	0.87	0.59	0.66	0.78	0.44	0.668
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.94	0.38	0.98	0.85	0.19	0.668
KEGG_O_GLYCAN_BIOSYNTHESIS	0.37	0.78	1.00	0.98	0.21	0.668
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.31	0.77	0.43	0.91	0.92	0.668
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.30	0.50	0.84	0.79	0.91	0.668
REACTOME_ERKS_ARE_INACTIVATED	0.37	0.79	0.81	0.50	0.88	0.67
SIG_CD40PATHWAYMAP	1.00	0.74	0.98	0.49	0.15	0.672
PID_CD8TCRPATHWAY	1.00	0.37	0.99	0.92	0.08	0.672
BIOCARTA_CBL_PATHWAY	0.35	0.97	0.98	0.90	0.16	0.672
BIOCARTA_EXTRINSIC_PATHWAY	0.96	1.00	0.98	0.37	0.05	0.672
REACTOME_GLUCONEOGENESIS	0.49	0.62	0.65	0.91	0.70	0.674
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.85	0.72	0.35	0.77	0.68	0.674
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.24	0.90	1.00	0.83	0.40	0.674
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.43	0.94	1.00	0.95	0.05	0.674
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.66	0.65	0.96	0.96	0.14	0.674
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.94	0.13	0.64	0.84	0.82	0.674
REACTOME_GLYCOLYSIS	0.19	0.79	0.76	0.96	0.68	0.676
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.51	0.79	0.91	0.85	0.32	0.676
BIOCARTA_CALCINEURIN_PATHWAY	0.79	0.36	0.75	0.60	0.88	0.676
BIOCARTA_IL4_PATHWAY	0.86	0.13	0.95	0.89	0.55	0.676
KEGG_ALZHEIMERS_DISEASE	0.64	0.58	0.78	1.00	0.38	0.676
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.00	0.63	0.86	0.98	0.92	0.678
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.95	0.89	0.45	0.59	0.52	0.68
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.23	0.62	0.93	0.92	0.70	0.68
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	0.09	0.67	1.00	0.96	0.68	0.68
PID_SHP2_PATHWAY	0.99	0.32	0.95	0.45	0.69	0.68
BIOCARTA_ERYTH_PATHWAY	0.80	0.90	1.00	0.22	0.49	0.682
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.65	0.80	0.88	0.99	0.09	0.682
PID_EPHA_FWDPATHWAY	0.04	0.56	0.99	0.88	0.94	0.682
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.85	0.00	0.83	0.89	0.84	0.682
REACTOME_TRYPTOPHAN_CATABOLISM	0.95	0.16	0.84	0.85	0.61	0.682
BIOCARTA_EIF_PATHWAY	0.99	0.39	0.71	1.00	0.32	0.682
BIOCARTA_VDR_PATHWAY	0.99	0.28	0.97	0.99	0.19	0.684
REACTOME_GPCR_LIGAND_BINDING	0.18	1.00	1.00	1.00	0.24	0.684
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.42	0.89	1.00	1.00	0.11	0.684
BIOCARTA_TOLL_PATHWAY	0.75	0.96	0.67	0.94	0.11	0.686
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.58	0.16	0.85	0.96	0.88	0.686
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.41	0.94	0.85	0.86	0.37	0.686
PID_IFNGPATHWAY	0.72	0.49	0.61	0.81	0.80	0.686
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.71	0.22	0.89	0.94	0.67	0.686
PID_TGFBRPATHWAY	0.91	0.32	0.92	0.45	0.83	0.686
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.97	0.00	0.86	0.82	0.78	0.686
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.00	0.35	0.99	0.77	0.32	0.686
KEGG_ECM_RECEPTOR_INTERACTION	0.54	0.73	0.65	0.92	0.59	0.686
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.78	0.22	0.82	0.84	0.78	0.688
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.21	0.97	1.00	0.99	0.27	0.688
BIOCARTA_PARKIN_PATHWAY	0.98	0.68	0.81	0.56	0.41	0.688
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.43	0.94	1.00	0.94	0.13	0.688
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.91	0.80	0.13	0.65	0.95	0.688
REACTOME_MEIOTIC_SYNAPSIS	1.00	0.99	0.13	0.47	0.85	0.688
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	0.40	0.79	0.61	0.85	0.79	0.688
REACTOME_MEIOSIS	1.00	1.00	0.09	0.53	0.82	0.688
PID_VEGFR1_PATHWAY	0.97	0.07	0.76	0.88	0.77	0.69
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.86	0.64	0.49	0.56	0.90	0.69
PID_RANBP2PATHWAY	0.99	0.35	0.43	0.90	0.79	0.692
KEGG_MELANOGENESIS	0.93	0.08	0.97	0.53	0.95	0.692
ST_G_ALPHA_S_PATHWAY	0.98	0.56	0.81	0.86	0.25	0.692
KEGG_ABC_TRANSPORTERS	0.77	0.30	0.75	0.73	0.91	0.692
PID_ARF_3PATHWAY	0.64	0.39	0.97	0.90	0.57	0.694
BIOCARTA_HIF_PATHWAY	1.00	0.17	0.99	0.87	0.44	0.694
BIOCARTA_MAL_PATHWAY	0.67	0.88	0.72	0.56	0.64	0.694
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.34	0.30	0.99	0.85	0.99	0.694
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.91	0.80	0.51	0.32	0.94	0.696
