Gene Set	Basal	Her2	LumA	LumB	Average AUC
REACTOME_PYRIMIDINE_METABOLISM	0.97851852	0.84134680	0.92555629	0.81348096	0.8897256425
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.99198653	0.88680135	0.88508837	0.79440559	0.88957046
PID_IL27PATHWAY	0.98847363	0.87636364	0.89458535	0.79885314	0.88956894
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.98952862	0.86670034	0.90232030	0.79930717	0.8894641075
REACTOME_SHC_MEDIATED_CASCADE	0.95692480	0.94737374	0.86431891	0.78872054	0.8893344975
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.98924804	0.84158249	0.90885119	0.81669257	0.8890935725
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.98904602	0.85558923	0.88665825	0.82492230	0.88905395
BIOCARTA_WNT_PATHWAY	0.98778900	0.90404040	0.87085895	0.79281922	0.8888768925
PID_CD8TCRPATHWAY	0.98026936	0.86888889	0.87826270	0.82798498	0.8888514825
BIOCARTA_AGR_PATHWAY	0.99131313	0.85121212	0.88792454	0.82454027	0.888747515
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.98921437	0.85885522	0.88221710	0.82348308	0.8884424425
BIOCARTA_DEATH_PATHWAY	0.98634119	0.88841751	0.89768519	0.78124838	0.8884230675
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	0.98882155	0.89420875	0.87600112	0.79421782	0.88831231
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.98884400	0.86265993	0.88650271	0.81500200	0.88825216
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.98971942	0.85505051	0.89600168	0.81207491	0.88821163
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.94558923	0.83710438	0.93729294	0.83257340	0.8881399875
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.98684624	0.91400673	0.87259003	0.77891738	0.888090095
BIOCARTA_IGF1MTOR_PATHWAY	0.97421998	0.91447811	0.88805080	0.77521368	0.8879906425
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.98228956	0.82696970	0.87782718	0.86424266	0.887832275
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.98915825	0.85626263	0.90042637	0.80536543	0.88780317
BIOCARTA_CHREBP2_PATHWAY	0.98942761	0.86454545	0.89385522	0.80333463	0.8877907275
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.98906846	0.88606061	0.87572347	0.79951437	0.8875917275
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	0.95946128	0.86535354	0.88760331	0.83708531	0.88737586
REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	0.98328844	0.85875421	0.86024557	0.84671070	0.88724973
BIOCARTA_PDGF_PATHWAY	0.97923681	0.84986532	0.89954874	0.81989122	0.8871355225
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.98245791	0.88457912	0.86865027	0.81211768	0.886951245
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	0.98122334	0.91730640	0.88162055	0.76764439	0.88694867
BIOCARTA_P27_PATHWAY	0.97046016	0.82228956	0.92537513	0.82942890	0.8868884375
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.98572391	0.89821549	0.87158908	0.79184797	0.8868441125
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.96038159	0.86430976	0.92089189	0.80112018	0.886675855
PID_ARF6_PATHWAY	0.99326599	0.84340067	0.88926834	0.82042865	0.8865909125
REACTOME_ENOS_ACTIVATION_AND_REGULATION	0.97803591	0.85589226	0.90499744	0.80696063	0.88647156
BIOCARTA_VEGF_PATHWAY	0.97562290	0.86329966	0.90649978	0.79998705	0.8863523475
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.98700337	0.92649832	0.85793259	0.77369205	0.8862815825
PID_IFNGPATHWAY	0.98858586	0.86572391	0.89768402	0.79304584	0.8862599075
REACTOME_DAG_AND_IP3_SIGNALING	0.98499439	0.87909091	0.88299663	0.79794742	0.8862573375
REACTOME_ER_PHAGOSOME_PATHWAY	0.98847363	0.89393939	0.87543551	0.78605931	0.88597696
REACTOME_INTERFERON_GAMMA_SIGNALING	0.97913580	0.86175084	0.88608366	0.81623284	0.885800785
PID_HIF2PATHWAY	0.98786756	0.89730640	0.87376116	0.78364943	0.8856461375
REACTOME_BASIGIN_INTERACTIONS	0.99070707	0.85552189	0.88479908	0.81142191	0.8856124875
ST_P38_MAPK_PATHWAY	0.97836139	0.86973064	0.88518884	0.80892079	0.885550415
KEGG_NITROGEN_METABOLISM	0.98835017	0.91340067	0.87207766	0.76835664	0.885546285
PID_VEGFR1_PATHWAY	0.98437710	0.86511785	0.88118942	0.81093629	0.885405165
REACTOME_PURINE_METABOLISM	0.98773288	0.83488215	0.90799297	0.81007217	0.8851700425
KEGG_TRYPTOPHAN_METABOLISM	0.97815937	0.88925926	0.88688882	0.78633774	0.8851612975
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.98423120	0.86787879	0.88307066	0.80446775	0.8849121
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.98780022	0.88444444	0.88833992	0.77838643	0.8847427525
KEGG_THYROID_CANCER	0.98877666	0.85632997	0.86374250	0.82993395	0.88469577
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.98910213	0.83670034	0.89317267	0.81975524	0.884682595
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.97455668	0.85343434	0.88223906	0.82797850	0.884552145
BIOCARTA_TPO_PATHWAY	0.96996633	0.85198653	0.89401259	0.82156177	0.884381805
KEGG_VIRAL_MYOCARDITIS	0.98768799	0.83498316	0.89152942	0.82275141	0.884237995
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.99008979	0.85498316	0.89475736	0.79672365	0.88413849
REACTOME_MEIOTIC_SYNAPSIS	0.97883277	0.80973064	0.93238362	0.81523569	0.88404568
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	0.97236813	0.87097643	0.90872676	0.78189588	0.8834918
PID_TNFPATHWAY	0.98450056	0.87461279	0.88044027	0.79375338	0.88332675
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.98479237	0.86939394	0.89176182	0.78728956	0.8833094225
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	0.99382716	0.89026936	0.86775911	0.78124191	0.883274385
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.97817059	0.84710438	0.90080149	0.80699948	0.883268985
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.98845118	0.83259259	0.89264566	0.81930494	0.8832485925
PID_SYNDECAN_4_PATHWAY	0.98902357	0.86295582	0.87539171	0.80544842	0.88320488
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.98527497	0.83188552	0.90638633	0.80871536	0.883065545
KEGG_BUTANOATE_METABOLISM	0.98567901	0.86646465	0.87467611	0.80521886	0.8830096575
PID_TXA2PATHWAY	0.99290685	0.83929293	0.86844349	0.83125486	0.8829745325
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.98326599	0.82757576	0.89930830	0.82124096	0.8828477525
KEGG_PHENYLALANINE_METABOLISM	0.96004489	0.89976431	0.89725150	0.77413235	0.8827982625
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.98884400	0.88515152	0.88597204	0.77118269	0.8827875625
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.99039282	0.85717172	0.89841348	0.78462539	0.8826508525
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.97667789	0.85478114	0.89792856	0.80106838	0.8826139925
BIOCARTA_GH_PATHWAY	0.98001122	0.85936027	0.88126555	0.80897436	0.88240285
BIOCARTA_ATM_PATHWAY	0.95913580	0.83905724	0.93214207	0.79916060	0.8823739275
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.98835017	0.86932660	0.89066937	0.78102823	0.8823435925
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	0.98198857	0.78713805	0.91185405	0.84821820	0.8822997175
PID_P38ALPHABETAPATHWAY	0.99102949	0.87639731	0.86280559	0.79887982	0.8822780525
KEGG_GLYCEROLIPID_METABOLISM	0.99200898	0.89175084	0.86319536	0.78152033	0.8821188775
REACTOME_RNA_POL_III_TRANSCRIPTION	0.98551066	0.85387205	0.88198653	0.80628076	0.8819125
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	0.98868687	0.88168350	0.89611880	0.76079678	0.8818214875
PID_HIVNEFPATHWAY	0.98281706	0.88080808	0.89043482	0.77322349	0.8818208625
PID_ALPHASYNUCLEIN_PATHWAY	0.99162738	0.83491582	0.89117443	0.80947941	0.88179926
PID_ALK1PATHWAY	0.98351291	0.86632997	0.87676951	0.80056333	0.88179393
BIOCARTA_IGF1_PATHWAY	0.97071829	0.86622896	0.88551274	0.80409220	0.8816380475
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	0.99173962	0.85262626	0.88381204	0.79826470	0.881610655
PID_RAS_PATHWAY	0.98604938	0.84690236	0.87967172	0.81381119	0.8816086625
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	0.99167228	0.88824916	0.89765042	0.74833475	0.8814766525
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.98480359	0.88700337	0.89229948	0.76170034	0.881451695
PID_NECTIN_PATHWAY	0.98915825	0.87101010	0.88386750	0.78115126	0.8812967775
KEGG_O_GLYCAN_BIOSYNTHESIS	0.99346801	0.91707071	0.87180501	0.74229474	0.8811596175
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	0.99035915	0.89383838	0.88700482	0.75240223	0.880901145
REACTOME_REGULATION_OF_APOPTOSIS	0.99239057	0.91063973	0.86865759	0.75157990	0.8808169475
KEGG_LEISHMANIA_INFECTION	0.99001122	0.82228956	0.89130252	0.81852499	0.8805320725
REACTOME_PI3K_AKT_ACTIVATION	0.96909091	0.89821549	0.85506880	0.79975179	0.8805317475
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.98363636	0.87282828	0.87741363	0.78806951	0.880486945
BIOCARTA_GSK3_PATHWAY	0.98895623	0.89407407	0.87319207	0.76549469	0.880429265
PID_NCADHERINPATHWAY	0.95417508	0.90013468	0.85870114	0.80791893	0.8802324575
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.97088664	0.79151515	0.93860892	0.81967107	0.880170445
REACTOME_GAB1_SIGNALOSOME	0.98725028	0.84818182	0.86865576	0.81567540	0.879940815
REACTOME_SIGNAL_AMPLIFICATION	0.98989899	0.83905724	0.88628495	0.80436415	0.8799013325
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.99037037	0.83902357	0.88541941	0.80477208	0.8798963575
BIOCARTA_P53_PATHWAY	0.95625140	0.81255892	0.91546443	0.83457006	0.8797112025
REACTOME_MYOGENESIS	0.96624018	0.87787879	0.84883070	0.82556333	0.87962825
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.98901235	0.87259259	0.87032096	0.78517224	0.879274535
PID_LIS1PATHWAY	0.98331089	0.84245791	0.88007429	0.81058664	0.8791074325
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.99079686	0.89161616	0.86311484	0.77079772	0.879081395
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.99326599	0.90377104	0.86017604	0.75853406	0.8789367825
BIOCARTA_PGC1A_PATHWAY	0.97738496	0.86454545	0.87594971	0.79775160	0.87890793
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	0.96940516	0.87279461	0.87730933	0.79533721	0.8787115775
BIOCARTA_TFF_PATHWAY	0.98645342	0.82208754	0.87336042	0.83251101	0.8786030975
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.98904602	0.84249158	0.88731152	0.79505957	0.8784771725
BIOCARTA_FMLP_PATHWAY	0.98178451	0.83824916	0.87176475	0.82186610	0.87841613
REACTOME_AMYLOIDS	0.97809203	0.79922559	0.90588616	0.83012821	0.8783329975
SA_G1_AND_S_PHASES	0.96851852	0.83178451	0.92169155	0.79127817	0.8783181875
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	0.98352413	0.80505051	0.90663153	0.81805762	0.8783159475
PID_GLYPICAN_1PATHWAY	0.98592593	0.87057239	0.86636839	0.78980834	0.8781687625
PID_TRAIL_PATHWAY	0.97960718	0.86858586	0.88526753	0.77887029	0.878082715
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.95223038	0.84760943	0.87709706	0.83513339	0.878017565
REACTOME_METABOLISM_OF_POLYAMINES	0.97795735	0.88538721	0.86397306	0.78472840	0.878011505
PID_AR_NONGENOMIC_PATHWAY	0.98780022	0.83895623	0.89087432	0.79420546	0.8779590575
PID_AVB3_OPN_PATHWAY	0.98077441	0.82531987	0.89016981	0.81522922	0.8778733275
BIOCARTA_RHO_PATHWAY	0.95786756	0.86599327	0.87644379	0.81092334	0.87780699
PID_CXCR3PATHWAY	0.97962963	0.84909091	0.87473827	0.80764051	0.87777483
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.99016835	0.90040404	0.86730896	0.75269360	0.8776437375
REACTOME_TRNA_AMINOACYLATION	0.97597082	0.85441077	0.89356427	0.78648019	0.8776065125
ST_JNK_MAPK_PATHWAY	0.98538721	0.88619529	0.87095045	0.76746035	0.877498325
PID_HNF3BPATHWAY	0.99389450	0.90973064	0.85979176	0.74645817	0.8774687675
REACTOME_CA_DEPENDENT_EVENTS	0.98680135	0.85828283	0.86693932	0.79742648	0.877362495
REACTOME_EXTENSION_OF_TELOMERES	0.97859708	0.77855219	0.91953960	0.83217431	0.877215795
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.98111111	0.84794613	0.89367112	0.78605872	0.87719677
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.99223345	0.88326599	0.84474455	0.78717674	0.8768551825
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	0.98418631	0.86252525	0.86512041	0.79458689	0.876604715
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.98793490	0.84393939	0.87020385	0.80306915	0.8762868225
BIOCARTA_IL6_PATHWAY	0.97919192	0.84111111	0.88849363	0.79626392	0.876265145
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	0.98823793	0.88097643	0.85727566	0.77850945	0.8762498675
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.98655137	0.84811448	0.87278583	0.79656825	0.8760049825
BIOCARTA_PAR1_PATHWAY	0.98057239	0.83912458	0.86747182	0.81679617	0.87599124
PID_INTEGRIN_CS_PATHWAY	0.98897868	0.84545455	0.85803872	0.81070319	0.875793785
PID_RETINOIC_ACID_PATHWAY	0.98327722	0.87417508	0.87302006	0.77255245	0.8757562025
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.98814815	0.84501684	0.89313241	0.77624968	0.87563677
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.98622896	0.83905724	0.88972881	0.78727661	0.875572905
KEGG_PRION_DISEASES	0.98953984	0.85016835	0.87897636	0.78347578	0.8755400825
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	0.97049383	0.83077441	0.87870553	0.82186198	0.8754589375
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.98079686	0.79380471	0.90910921	0.81750194	0.87530318
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.98545455	0.88542088	0.86057495	0.76930847	0.8751897125
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.99409652	0.85562290	0.85978810	0.79019684	0.87492609
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.95648709	0.83074074	0.91657883	0.79533623	0.8747857225
BIOCARTA_TNFR1_PATHWAY	0.98152637	0.80313131	0.89708864	0.81722646	0.874743195
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	0.98845118	0.83225589	0.88108439	0.79689200	0.874670865
PID_MAPKTRKPATHWAY	0.98601571	0.80114478	0.88225187	0.82926055	0.8746682275
ST_B_CELL_ANTIGEN_RECEPTOR	0.98980920	0.81511785	0.87240338	0.82114090	0.8746178325
REACTOME_LAGGING_STRAND_SYNTHESIS	0.98010101	0.77276094	0.91498134	0.83045117	0.874573615
REACTOME_TIE2_SIGNALING	0.95529742	0.90127946	0.85027814	0.79097384	0.874457215
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.98329966	0.89797980	0.85944225	0.75659803	0.874329935
REACTOME_PKB_MEDIATED_EVENTS	0.98369248	0.85121212	0.85736715	0.80485625	0.874282
BIOCARTA_FAS_PATHWAY	0.98893378	0.78164983	0.91521556	0.81123414	0.8742583275
REACTOME_GLYCOLYSIS	0.98198653	0.86272727	0.86966586	0.78216136	0.874135255
PID_PI3KCIPATHWAY	0.98508418	0.82043771	0.87030815	0.81945092	0.87382024
BIOCARTA_CTCF_PATHWAY	0.98490460	0.89292929	0.83581833	0.78157861	0.8738077075
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	0.97007856	0.85319865	0.87604304	0.79588190	0.8738005375
KEGG_RETINOL_METABOLISM	0.99345679	0.84124579	0.87513907	0.78471898	0.8736401575
PID_NEPHRIN_NEPH1_PATHWAY	0.98718294	0.82905724	0.86208827	0.81611629	0.873611185
KEGG_FATTY_ACID_METABOLISM	0.98476992	0.86713805	0.88006697	0.76223953	0.8735536175
ST_GAQ_PATHWAY	0.98611672	0.84279461	0.88496377	0.77994043	0.8734538825
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.99122334	0.83461279	0.86328303	0.80460903	0.8734320475
REACTOME_TCR_SIGNALING	0.98987654	0.84380471	0.88944701	0.77042865	0.8733892275
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	0.98714927	0.89511785	0.86048712	0.75020073	0.8732387425
BIOCARTA_GLEEVEC_PATHWAY	0.96630752	0.83767677	0.88540477	0.80349003	0.8732197725
BIOCARTA_IGF1R_PATHWAY	0.96620651	0.88454545	0.87466191	0.76741777	0.87320791
KEGG_RIBOSOME	0.99044893	0.87976431	0.88508088	0.73743201	0.8731815325
PID_THROMBIN_PAR1_PATHWAY	0.99268238	0.82885522	0.88374140	0.78714711	0.8731065275
REACTOME_SIGNALLING_TO_ERKS	0.98955107	0.83090909	0.88572317	0.78594080	0.8730310325
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	0.97890011	0.82851852	0.88380728	0.80041440	0.8729100775
BIOCARTA_LONGEVITY_PATHWAY	0.96597082	0.90632997	0.86361806	0.75572116	0.8729100025
BIOCARTA_RANMS_PATHWAY	0.94421998	0.79659933	0.94037476	0.81038591	0.872894995
PID_AMB2_NEUTROPHILS_PATHWAY	0.97626263	0.84787879	0.89239130	0.77475395	0.8728216675
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	0.98842873	0.84114478	0.87788208	0.78328153	0.87268428
BIOCARTA_FCER1_PATHWAY	0.98716049	0.84757576	0.88140440	0.77444315	0.87264595
PID_WNT_NONCANONICAL_PATHWAY	0.98925926	0.85966330	0.84809691	0.79332427	0.872585935
REACTOME_RNA_POL_I_TRANSCRIPTION	0.98323232	0.79996633	0.90539818	0.80173530	0.8725830325
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	0.98465769	0.85939394	0.84264766	0.80352888	0.8725570425
REACTOME_PYRUVATE_METABOLISM	0.98848485	0.88020202	0.85992534	0.76132596	0.8724845425
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.99031425	0.90336700	0.86688625	0.72923387	0.8724503425
PID_MYC_PATHWAY	0.98601571	0.81508418	0.89571805	0.79288397	0.8724254775
PID_HIF1APATHWAY	0.98198653	0.88272727	0.84793222	0.77685833	0.8723760875
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.99190797	0.89262626	0.84177280	0.76276224	0.8722673175
PID_P38GAMMADELTAPATHWAY	0.96821549	0.80764310	0.89666732	0.81541424	0.8719850375
BIOCARTA_HSP27_PATHWAY	0.95505867	0.86771044	0.87997365	0.78333333	0.8715190225
PID_GMCSF_PATHWAY	0.98471380	0.80683502	0.89408213	0.80032375	0.871488675
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.98140292	0.82646465	0.88541392	0.79028102	0.8708906275
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.98758698	0.81673401	0.89708864	0.78176638	0.8707940025
REACTOME_EGFR_DOWNREGULATION	0.98656566	0.82333333	0.86116052	0.81211474	0.8707935625
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.98115600	0.81437710	0.87968453	0.80649855	0.870429045
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.98367003	0.83936027	0.85658945	0.80157343	0.870298295
REACTOME_IL_2_SIGNALING	0.96864198	0.82164983	0.87420217	0.81635587	0.8702124625
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	0.98487093	0.78161616	0.89041319	0.82350427	0.8701011375
BIOCARTA_AT1R_PATHWAY	0.98451178	0.80656566	0.87107671	0.81794872	0.8700257175
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.99103255	0.81659933	0.85505233	0.81728179	0.8699915
KEGG_PROTEASOME	0.98607183	0.88292929	0.85713841	0.75368428	0.8699559525
REACTOME_IL1_SIGNALING	0.98896745	0.80410774	0.87844020	0.80817146	0.8699217125
REACTOME_PEPTIDE_CHAIN_ELONGATION	0.98860831	0.87215488	0.88589518	0.73224200	0.8697250925
BIOCARTA_SKP2E2F_PATHWAY	0.93196409	0.81063973	0.92032279	0.81560477	0.869632845
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.98907969	0.82178451	0.87914837	0.78829319	0.86957644
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.91588103	0.94363636	0.84499707	0.77356255	0.8695192525
KEGG_N_GLYCAN_BIOSYNTHESIS	0.99308642	0.84151515	0.86771703	0.77556058	0.869469795
PID_P38_MK2PATHWAY	0.97730640	0.81686869	0.90493705	0.77836053	0.8693681675
BIOCARTA_TOLL_PATHWAY	0.98725028	0.82983165	0.87856463	0.78158802	0.869308645
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.94873176	0.81552189	0.91477639	0.79711215	0.8690355475
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.98387205	0.80397306	0.88459962	0.80288138	0.8688315275
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.95087542	0.78606061	0.92771390	0.80934402	0.8684984875
BIOCARTA_CXCR4_PATHWAY	0.96661157	0.80814815	0.89697153	0.80179358	0.8683812075
REACTOME_SIGNALING_BY_BMP	0.98667789	0.83922559	0.85492175	0.79250194	0.8683317925
PID_NETRIN_PATHWAY	0.98553311	0.82632997	0.87761126	0.78299016	0.868116125
PID_EPHRINBREVPATHWAY	0.98575758	0.80828283	0.87320853	0.80459725	0.8679615475
ST_INTERLEUKIN_4_PATHWAY	0.97767677	0.84515152	0.87526899	0.77325175	0.8678372575
PID_PI3KCIAKTPATHWAY	0.96994388	0.86050505	0.86549919	0.77489522	0.867710835
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.97857464	0.88804714	0.85444481	0.74913882	0.8675513525
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.98071829	0.81030303	0.90121505	0.77792023	0.86753915
PID_WNT_CANONICAL_PATHWAY	0.96593715	0.88501684	0.85389834	0.76493136	0.8674459225
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.99189675	0.78380471	0.87727639	0.81591086	0.8672221775
BIOCARTA_CERAMIDE_PATHWAY	0.96948373	0.84380471	0.88204875	0.77286972	0.8670517275
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	0.98184063	0.75373737	0.89963402	0.83174696	0.866739745
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.98615039	0.80794613	0.87527498	0.79737115	0.8666856625
BIOCARTA_EDG1_PATHWAY	0.98208754	0.83259259	0.87821146	0.77333063	0.866555555
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	0.97987654	0.80835017	0.86269879	0.81493136	0.866464215
BIOCARTA_MITOCHONDRIA_PATHWAY	0.99108866	0.88592593	0.86133436	0.72745403	0.866450745
PID_INTEGRIN5_PATHWAY	0.97014590	0.87225589	0.83314569	0.78965412	0.8663004
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.98907969	0.82663300	0.89802555	0.75134033	0.8662696425
REACTOME_ERK_MAPK_TARGETS	0.98308642	0.84326599	0.86986349	0.76874514	0.86624026
PID_CD8TCRDOWNSTREAMPATHWAY	0.97966330	0.82080808	0.87072038	0.79219762	0.865847345
PID_SMAD2_3PATHWAY	0.97292929	0.80070707	0.89893983	0.79036519	0.865735345
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.95991021	0.81151515	0.87104560	0.82038980	0.86571519
REACTOME_CD28_CO_STIMULATION	0.98270483	0.84986532	0.85011345	0.78011526	0.865699715
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.98631874	0.81191919	0.85900856	0.80541546	0.8656654875
BIOCARTA_ARF_PATHWAY	0.93909091	0.85259259	0.90504685	0.76583257	0.86564073
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.98138047	0.82599327	0.86875457	0.78585859	0.865496725
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.97757576	0.79595960	0.88669851	0.80130795	0.865385455
