Gene Set	Basal	Her2	LumA	LumB	Normal	Average p-value
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	0.58	0.63	0.02	0.50	0.34	0.414
REACTOME_RECYCLING_PATHWAY_OF_L1	0.07	0.27	0.39	0.82	0.52	0.414
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.65	0.45	0.33	0.32	0.32	0.414
REACTOME_TRYPTOPHAN_CATABOLISM	0.35	0.73	0.32	0.35	0.32	0.414
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	0.00	0.75	0.20	0.43	0.69	0.414
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.31	0.58	0.16	0.71	0.32	0.416
REACTOME_DNA_REPLICATION	0.50	0.22	0.65	0.58	0.13	0.416
PID_ARF_3PATHWAY	0.87	0.56	0.11	0.14	0.40	0.416
REACTOME_ETHANOL_OXIDATION	0.34	0.21	0.48	0.74	0.31	0.416
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	0.56	0.85	0.20	0.37	0.10	0.416
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	0.56	0.77	0.44	0.12	0.19	0.416
REACTOME_ENDOGENOUS_STEROLS	0.36	0.63	0.39	0.37	0.33	0.416
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	0.75	0.45	0.51	0.29	0.08	0.416
BIOCARTA_IL2RB_PATHWAY	0.01	0.68	0.01	0.43	0.95	0.416
BIOCARTA_HDAC_PATHWAY	0.01	0.89	0.01	0.22	0.95	0.416
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.01	0.75	0.00	0.38	0.94	0.416
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.75	0.31	0.31	0.40	0.32	0.418
REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE	0.75	0.12	0.33	0.55	0.34	0.418
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.22	0.58	0.32	0.63	0.34	0.418
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.47	0.46	0.46	0.35	0.35	0.418
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	0.57	0.02	0.51	0.05	0.94	0.418
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	0.39	0.51	0.15	0.73	0.32	0.42
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.69	0.38	0.12	0.41	0.50	0.42
BIOCARTA_TNFR2_PATHWAY	1.00	0.55	0.01	0.46	0.08	0.42
PID_CD40_PATHWAY	0.02	0.87	0.02	0.76	0.43	0.42
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	0.51	0.50	0.13	0.64	0.32	0.42
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.42	0.70	0.37	0.31	0.30	0.42
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.52	0.61	0.32	0.33	0.32	0.42
KEGG_GLUTATHIONE_METABOLISM	0.25	0.48	0.56	0.39	0.43	0.422
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.51	0.38	0.59	0.35	0.28	0.422
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.01	0.76	0.01	0.38	0.95	0.422
BIOCARTA_VDR_PATHWAY	0.12	0.43	0.43	0.33	0.80	0.422
REACTOME_SIGNALING_BY_SCF_KIT	0.01	0.72	0.00	0.45	0.93	0.422
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.31	0.77	0.42	0.29	0.32	0.422
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.28	0.68	0.54	0.56	0.05	0.422
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.00	1.00	0.00	0.23	0.89	0.424
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.37	0.87	0.05	0.48	0.35	0.424
BIOCARTA_STATHMIN_PATHWAY	0.82	0.15	0.31	0.50	0.34	0.424
PID_THROMBIN_PAR4_PATHWAY	0.58	0.20	0.57	0.44	0.33	0.424
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.56	0.27	0.37	0.47	0.45	0.424
REACTOME_MEIOSIS	0.71	0.22	0.19	0.04	0.96	0.424
PID_RET_PATHWAY	0.01	0.89	0.02	0.26	0.94	0.424
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.72	0.38	0.12	0.57	0.34	0.426
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	0.43	0.55	0.40	0.49	0.26	0.426
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.39	0.32	0.35	0.55	0.52	0.426
KEGG_REGULATION_OF_AUTOPHAGY	0.59	0.17	0.28	0.66	0.43	0.426
PID_HNF3BPATHWAY	0.82	0.27	0.26	0.66	0.12	0.426
BIOCARTA_SPRY_PATHWAY	0.15	0.00	0.56	0.83	0.59	0.426
BIOCARTA_VIP_PATHWAY	0.78	0.15	0.11	0.74	0.36	0.428
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.00	0.88	0.00	0.40	0.86	0.428
BIOCARTA_MEF2D_PATHWAY	0.33	0.46	0.31	0.49	0.55	0.428
KEGG_RNA_POLYMERASE	0.15	0.05	0.33	0.65	0.96	0.428
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.55	0.40	0.18	0.67	0.34	0.428
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.23	0.26	0.78	0.20	0.67	0.428
PID_FGF_PATHWAY	0.00	0.91	0.00	0.82	0.42	0.43
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.39	0.70	0.46	0.37	0.23	0.43
KEGG_TYPE_II_DIABETES_MELLITUS	0.02	0.43	0.01	0.74	0.95	0.43
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	0.31	0.47	0.52	0.74	0.11	0.43
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.58	0.23	0.20	0.52	0.62	0.43
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	0.70	0.61	0.20	0.15	0.50	0.432
REACTOME_PLATELET_HOMEOSTASIS	0.54	0.27	0.45	0.01	0.89	0.432
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	0.71	0.14	0.49	0.44	0.38	0.432
REACTOME_P38MAPK_EVENTS	0.27	0.51	0.42	0.64	0.32	0.432
BIOCARTA_NDKDYNAMIN_PATHWAY	0.46	0.27	0.42	0.59	0.42	0.432
PID_HIF1_TFPATHWAY	0.36	1.00	0.48	0.26	0.07	0.434
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.30	0.23	0.33	0.35	0.96	0.434
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	0.61	0.31	0.15	0.51	0.59	0.434
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.56	0.98	0.12	0.43	0.08	0.434
REACTOME_TCR_SIGNALING	0.00	0.89	0.01	0.34	0.93	0.434
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.10	0.70	0.69	0.29	0.40	0.436
REACTOME_SHC_RELATED_EVENTS	0.93	0.15	0.36	0.35	0.39	0.436
KEGG_LONG_TERM_POTENTIATION	0.36	0.89	0.21	0.64	0.08	0.436
KEGG_VEGF_SIGNALING_PATHWAY	0.01	0.82	0.01	0.45	0.89	0.436
PID_MYC_PATHWAY	0.13	0.61	0.30	0.81	0.33	0.436
REACTOME_ERKS_ARE_INACTIVATED	0.72	0.35	0.24	0.55	0.32	0.436
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.01	0.80	0.01	0.41	0.95	0.436
PID_NFKAPPABCANONICALPATHWAY	0.22	0.66	0.42	0.79	0.09	0.436
ST_ADRENERGIC	0.01	0.99	0.01	0.90	0.27	0.436
REACTOME_UNWINDING_OF_DNA	0.48	0.68	0.18	0.52	0.32	0.436
KEGG_GALACTOSE_METABOLISM	0.29	0.68	0.43	0.31	0.47	0.436
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	0.51	0.22	0.51	0.66	0.29	0.438
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	0.76	0.22	0.11	0.71	0.39	0.438
SA_PROGRAMMED_CELL_DEATH	0.71	0.36	0.25	0.55	0.32	0.438
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	0.56	0.07	0.90	0.37	0.29	0.438
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	0.69	0.10	0.54	0.43	0.43	0.438
KEGG_PYRUVATE_METABOLISM	0.34	0.79	0.71	0.07	0.28	0.438
REACTOME_G2_M_CHECKPOINTS	0.13	0.71	0.76	0.31	0.28	0.438
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.53	0.02	0.73	0.41	0.50	0.438
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.64	0.22	0.24	0.23	0.86	0.438
KEGG_GAP_JUNCTION	0.36	0.88	0.27	0.59	0.09	0.438
REACTOME_REGULATION_OF_IFNA_SIGNALING	0.69	0.55	0.22	0.39	0.35	0.44
SA_MMP_CYTOKINE_CONNECTION	0.73	0.30	0.36	0.49	0.32	0.44
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	0.10	0.87	0.76	0.11	0.36	0.44
REACTOME_SIGNALING_BY_GPCR	0.02	0.62	0.15	0.68	0.73	0.44
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.58	0.93	0.23	0.18	0.28	0.44
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	0.33	0.50	0.29	0.76	0.32	0.44
REACTOME_SHC_MEDIATED_SIGNALLING	0.96	0.06	0.29	0.55	0.34	0.44
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.52	0.61	0.20	0.55	0.32	0.44
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.01	0.92	0.00	0.34	0.93	0.44
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.07	0.70	0.32	0.52	0.59	0.44
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.54	0.63	0.31	0.22	0.50	0.44
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	0.01	0.34	0.01	0.90	0.95	0.442
REACTOME_SIGNALING_BY_FGFR	0.01	0.50	0.00	0.75	0.95	0.442
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.44	0.21	0.37	0.76	0.43	0.442
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.67	0.22	0.69	0.38	0.25	0.442
KEGG_BUTANOATE_METABOLISM	0.42	0.12	0.85	0.37	0.45	0.442
PID_CDC42_PATHWAY	0.00	1.00	0.00	0.54	0.67	0.442
KEGG_PHENYLALANINE_METABOLISM	0.06	0.82	0.28	0.71	0.34	0.442
KEGG_PURINE_METABOLISM	0.47	0.66	0.57	0.13	0.38	0.442
BIOCARTA_WNT_PATHWAY	0.75	0.29	0.02	1.00	0.15	0.442
BIOCARTA_ETC_PATHWAY	0.75	0.25	0.25	0.64	0.32	0.442
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.36	0.70	0.56	0.26	0.34	0.444
BIOCARTA_AGR_PATHWAY	0.49	0.24	0.84	0.28	0.37	0.444
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.74	0.19	0.19	1.00	0.10	0.444
REACTOME_SIGNALING_BY_ERBB4	0.00	0.53	0.00	0.78	0.91	0.444
REACTOME_RECEPTOR_LIGAND_BINDING_INITIATES_THE_SECOND_PROTEOLYTIC_CLEAVAGE_OF_NOTCH_RECEPTOR	0.91	0.18	0.31	0.66	0.16	0.444
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0.15	0.89	0.10	1.00	0.08	0.444
PID_ECADHERIN_STABILIZATION_PATHWAY	0.84	0.10	0.15	0.70	0.43	0.444
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	0.54	0.38	0.54	0.22	0.55	0.446
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	0.54	0.79	0.71	0.04	0.15	0.446
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.41	0.55	0.37	0.45	0.45	0.446
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.71	0.19	0.54	0.44	0.35	0.446
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.34	0.68	0.33	0.45	0.43	0.446
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	0.40	0.79	0.34	0.38	0.32	0.446
BIOCARTA_ERK_PATHWAY	0.67	0.29	0.70	0.10	0.47	0.446
REACTOME_CHROMOSOME_MAINTENANCE	0.11	0.18	0.63	0.42	0.89	0.446
PID_IL12_STAT4PATHWAY	0.26	0.29	0.54	0.70	0.45	0.448
REACTOME_ENOS_ACTIVATION_AND_REGULATION	0.72	0.17	0.36	0.34	0.65	0.448
BIOCARTA_P27_PATHWAY	0.71	0.50	0.34	0.45	0.24	0.448
PID_TCPTP_PATHWAY	0.01	0.81	0.01	0.46	0.95	0.448
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.21	0.22	0.47	0.46	0.88	0.448
BIOCARTA_NTHI_PATHWAY	0.03	0.76	0.68	0.33	0.45	0.45
REACTOME_DEFENSINS	0.20	0.17	0.71	0.74	0.43	0.45
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.46	0.66	0.39	0.41	0.33	0.45
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	0.40	0.88	0.18	0.04	0.75	0.45
PID_PDGFRAPATHWAY	0.00	0.79	0.00	0.56	0.90	0.45
REACTOME_BETA_DEFENSINS	0.30	0.21	0.66	0.65	0.43	0.45
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.01	0.49	0.01	0.81	0.93	0.45
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	0.61	0.58	0.46	0.29	0.32	0.452
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.42	0.48	0.26	0.65	0.45	0.452
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	0.51	0.07	0.59	0.81	0.28	0.452
PID_GMCSF_PATHWAY	0.01	0.92	0.01	0.37	0.95	0.452
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.23	0.78	0.27	0.66	0.32	0.452
SA_TRKA_RECEPTOR	0.00	0.61	0.00	0.75	0.90	0.452
REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.17	0.72	0.42	0.51	0.45	0.454
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.00	0.96	0.00	0.41	0.90	0.454
BIOCARTA_CDC42RAC_PATHWAY	0.00	0.82	0.00	0.55	0.90	0.454
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	0.13	0.47	0.59	0.65	0.43	0.454
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.04	0.88	0.15	0.87	0.33	0.454
REACTOME_ARMS_MEDIATED_ACTIVATION	0.72	0.38	0.15	0.63	0.39	0.454
BIOCARTA_GABA_PATHWAY	0.64	0.23	0.51	0.20	0.69	0.454
REACTOME_INNATE_IMMUNE_SYSTEM	0.22	0.43	0.66	0.18	0.79	0.456
KEGG_RETINOL_METABOLISM	0.65	0.43	0.69	0.26	0.25	0.456
REACTOME_ERK_MAPK_TARGETS	0.81	0.61	0.33	0.05	0.48	0.456
REACTOME_SIGNAL_ATTENUATION	0.53	0.72	0.30	0.39	0.34	0.456
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.72	0.18	0.48	0.56	0.34	0.456
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.71	0.92	0.12	0.45	0.08	0.456
BIOCARTA_IL4_PATHWAY	0.63	0.58	0.46	0.19	0.42	0.456
REACTOME_ANDROGEN_BIOSYNTHESIS	0.52	0.13	0.51	0.78	0.34	0.456
BIOCARTA_IL2_PATHWAY	0.31	0.31	0.10	0.83	0.73	0.456
REACTOME_BOTULINUM_NEUROTOXICITY	0.31	0.79	0.71	0.18	0.30	0.458
REACTOME_FANCONI_ANEMIA_PATHWAY	0.94	0.96	0.01	0.30	0.08	0.458
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.40	0.46	0.30	0.80	0.33	0.458
REACTOME_GAP_JUNCTION_TRAFFICKING	0.55	0.10	0.45	0.76	0.43	0.458
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	0.13	0.48	0.60	0.66	0.43	0.46
REACTOME_SIGNAL_AMPLIFICATION	0.51	0.42	0.43	0.51	0.43	0.46
REACTOME_CD28_CO_STIMULATION	0.01	0.68	0.01	0.65	0.95	0.46
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.51	0.52	0.62	0.05	0.60	0.46
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.71	0.24	0.59	0.33	0.43	0.46
BIOCARTA_NUCLEARRS_PATHWAY	0.84	0.24	0.53	0.29	0.40	0.46
PID_IL3_PATHWAY	0.01	0.99	0.02	0.35	0.93	0.46
PID_HIF2PATHWAY	0.38	0.17	0.66	0.64	0.45	0.46
KEGG_VIRAL_MYOCARDITIS	0.93	0.28	0.66	0.42	0.01	0.46
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.48	0.38	0.12	0.34	0.98	0.46
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.83	0.06	0.53	0.47	0.41	0.46
BIOCARTA_CHREBP2_PATHWAY	0.94	0.12	0.63	0.16	0.45	0.46
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	0.40	0.70	0.35	0.54	0.32	0.462
PID_CIRCADIANPATHWAY	0.52	0.22	0.73	0.69	0.15	0.462
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.49	0.63	0.51	0.24	0.44	0.462
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.01	0.96	0.11	0.85	0.38	0.462
REACTOME_TELOMERE_MAINTENANCE	0.58	0.17	0.92	0.39	0.25	0.462
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.37	0.50	0.46	0.69	0.29	0.462
PID_TNFPATHWAY	0.71	0.76	0.06	0.40	0.38	0.462
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.57	0.17	0.77	0.10	0.70	0.462
BIOCARTA_SPPA_PATHWAY	0.94	0.15	0.30	0.77	0.15	0.462
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.01	0.87	0.02	0.47	0.95	0.464
BIOCARTA_PYK2_PATHWAY	0.13	0.26	0.02	0.98	0.93	0.464
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA	0.33	0.87	0.29	0.49	0.34	0.464
KEGG_N_GLYCAN_BIOSYNTHESIS	0.15	0.56	0.95	0.16	0.50	0.464
REACTOME_IL_RECEPTOR_SHC_SIGNALING	0.01	0.93	0.02	0.43	0.93	0.464
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.00	0.45	0.00	0.96	0.91	0.464
BIOCARTA_TRKA_PATHWAY	0.00	0.83	0.00	0.56	0.93	0.464
BIOCARTA_PS1_PATHWAY	0.72	0.35	0.15	0.76	0.34	0.464
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.44	0.64	0.30	0.64	0.30	0.464
KEGG_PPAR_SIGNALING_PATHWAY	0.81	0.09	0.43	0.32	0.67	0.464
BIOCARTA_COMP_PATHWAY	0.54	0.38	0.55	0.56	0.29	0.464
KEGG_PROTEASOME	0.42	0.43	0.39	0.65	0.44	0.466
BIOCARTA_ARAP_PATHWAY	0.52	0.36	0.12	0.79	0.54	0.466
PID_IFNGPATHWAY	0.01	0.99	0.01	0.39	0.93	0.466
REACTOME_RNA_POL_I_PROMOTER_OPENING	0.36	0.49	0.81	0.39	0.28	0.466
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.29	0.04	0.26	0.90	0.84	0.466
ST_G_ALPHA_I_PATHWAY	0.40	0.48	0.81	0.19	0.45	0.466
PID_HNF3APATHWAY	0.91	0.35	0.18	0.00	0.89	0.466
PID_SHP2_PATHWAY	0.01	0.93	0.01	0.45	0.93	0.466
KEGG_TASTE_TRANSDUCTION	0.06	0.27	0.37	0.76	0.87	0.466
PID_LYSOPHOSPHOLIPID_PATHWAY	0.43	0.94	0.10	0.45	0.41	0.466
BIOCARTA_CLASSIC_PATHWAY	0.75	0.41	0.34	0.55	0.29	0.468
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.70	0.51	0.34	0.47	0.32	0.468
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.26	0.74	0.46	0.56	0.32	0.468
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.99	0.07	0.78	0.40	0.10	0.468
PID_RANBP2PATHWAY	0.48	0.93	0.45	0.15	0.34	0.47
ST_PAC1_RECEPTOR_PATHWAY	0.14	0.15	0.62	0.91	0.53	0.47
REACTOME_GLUCONEOGENESIS	0.56	0.07	0.54	0.75	0.43	0.47
BIOCARTA_TCYTOTOXIC_PATHWAY	0.78	0.37	0.12	0.76	0.32	0.47
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.72	0.06	0.77	0.18	0.62	0.47
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.97	0.05	0.24	0.30	0.79	0.47
REACTOME_POL_SWITCHING	0.75	0.51	0.25	0.52	0.32	0.47
PID_IL2_PI3KPATHWAY	0.01	0.73	0.01	0.66	0.95	0.472
BIOCARTA_SALMONELLA_PATHWAY	0.67	0.89	0.11	0.37	0.32	0.472
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.68	0.03	0.62	0.32	0.71	0.472
KEGG_PARKINSONS_DISEASE	0.31	0.25	0.88	0.57	0.35	0.472
REACTOME_RNA_POL_III_TRANSCRIPTION	0.55	0.08	0.54	0.24	0.95	0.472
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	0.34	0.24	0.59	0.76	0.43	0.472
REACTOME_PLC_BETA_MEDIATED_EVENTS	0.18	1.00	0.43	0.54	0.21	0.472
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.42	0.04	0.25	0.89	0.76	0.472
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	0.31	0.79	0.66	0.41	0.19	0.472
PID_MTOR_4PATHWAY	0.29	0.40	0.76	0.06	0.85	0.472
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.00	0.33	0.98	0.05	1.00	0.472
KEGG_FATTY_ACID_METABOLISM	0.12	0.07	0.92	0.77	0.48	0.472
KEGG_RIBOSOME	0.52	0.35	0.74	0.41	0.34	0.472
PID_IL4_2PATHWAY	0.01	0.95	0.01	0.46	0.93	0.472
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0.76	0.18	0.42	0.78	0.22	0.472
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.05	0.18	0.71	0.77	0.65	0.472
BIOCARTA_KREB_PATHWAY	0.17	0.16	0.79	0.95	0.30	0.474
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.25	0.81	0.27	0.63	0.41	0.474
BIOCARTA_CELL2CELL_PATHWAY	0.78	0.72	0.09	0.29	0.49	0.474
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.87	0.56	0.01	0.83	0.10	0.474
BIOCARTA_IL1R_PATHWAY	0.96	0.68	0.16	0.51	0.06	0.474
SA_G2_AND_M_PHASES	0.70	0.64	0.33	0.28	0.42	0.474
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	0.39	0.48	0.95	0.48	0.07	0.474
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.71	0.70	0.36	0.50	0.11	0.476
REACTOME_RNA_POL_I_TRANSCRIPTION	0.27	0.69	0.50	0.78	0.14	0.476
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	0.44	0.70	0.75	0.15	0.34	0.476
BIOCARTA_SHH_PATHWAY	0.51	0.96	0.27	0.49	0.15	0.476
REACTOME_CA_DEPENDENT_EVENTS	0.66	0.27	0.20	0.75	0.50	0.476
BIOCARTA_IL6_PATHWAY	0.71	0.33	0.22	0.37	0.75	0.476
REACTOME_MRNA_SPLICING	0.56	0.16	0.91	0.65	0.10	0.476
PID_NFAT_3PATHWAY	0.67	0.12	0.45	0.74	0.40	0.476
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.40	0.68	0.46	0.47	0.37	0.476
BIOCARTA_NO2IL12_PATHWAY	0.73	0.23	0.18	0.66	0.59	0.478
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.71	0.50	0.09	0.34	0.75	0.478
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.71	0.13	0.59	0.46	0.50	0.478
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.18	0.55	0.76	0.65	0.25	0.478
PID_TCRRASPATHWAY	0.72	0.50	0.09	0.79	0.29	0.478
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.61	0.88	0.51	0.10	0.30	0.48
PID_PLK1_PATHWAY	0.43	0.59	0.45	0.43	0.50	0.48
PID_AURORA_B_PATHWAY	0.51	0.57	0.59	0.18	0.55	0.48
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.48	0.72	0.60	0.35	0.25	0.48
